trade_id,strategy_variant,entry_time,exit_time,decision_time,symbol,score,selection_rank,eligible_count,entry_price,exit_price,notional_fraction,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_long_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,base_price_cost_return,base_reconciliation_error,base_net_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return
development-bottom20-20220214-SOLUSDT,bottom20,2022-02-14T00:00:00+0000,2022-02-21T00:00:00+0000,2022-02-13T00:00:00+0000,SOLUSDT,-0.5272951400031582,1,24,92.79,90.63,0.25,0.002694255846535187,22,-0.00014171173853291062,-0.00035305498048589815,-0.005819592628516029,-0.006116100872938873,4.9439619065339e-17,-0.0062578126114717835,-0.006610284772066016,-3.729655473350135e-17,-0.0067519965105989265,-0.007104468671192993,4.336808689942018e-17,-0.007457523651678891
development-bottom20-20220214-RUNEUSDT,bottom20,2022-02-14T00:00:00+0000,2022-02-21T00:00:00+0000,2022-02-13T00:00:00+0000,RUNEUSDT,-0.5003191625175539,2,24,3.915,3.808,0.25,0.06385696040868455,22,0.0006324426391659835,0.00014438847706585886,-0.006832694763729247,-0.007128595146871003,1.9081958235744878e-17,-0.006496152507705019,-0.007621766551724113,5.204170427930421e-18,-0.006989323912558129,-0.00811493795657725,5.0306980803327406e-17,-0.007970549479511391
development-bottom20-20220214-UNIUSDT,bottom20,2022-02-14T00:00:00+0000,2022-02-21T00:00:00+0000,2022-02-13T00:00:00+0000,UNIUSDT,-0.3752269151639841,3,24,10.331,9.348,0.25,0.024199012680282645,22,-0.0005209042938909424,-0.0007925432582283068,-0.023787629464717824,-0.024073356887038988,-6.938893903907228e-18,-0.02459426118092993,-0.02454958353015191,-1.0408340855860843e-17,-0.02507048782404285,-0.025025810173264912,-1.3877787807814457e-17,-0.02581835343149322
development-bottom20-20220214-VETUSDT,bottom20,2022-02-14T00:00:00+0000,2022-02-21T00:00:00+0000,2022-02-13T00:00:00+0000,VETUSDT,-0.37348189415041777,4,24,0.05623,0.04916,0.25,4.446025253423439,22,-0.00027290729747688066,-0.0004874900869373554,-0.03143339854170371,-0.03171453850257866,3.469446951953614e-17,-0.03198744580005554,-0.032183123964076105,-3.469446951953614e-17,-0.032456031261552984,-0.03265170942557355,-1.3877787807814457e-17,-0.0331391995125109
development-bottom20-20220214-ZECUSDT,bottom20,2022-02-14T00:00:00+0000,2022-02-21T00:00:00+0000,2022-02-13T00:00:00+0000,ZECUSDT,-0.3598115481538293,5,24,116.87,107.79,0.25,0.0021391289466929065,22,-0.00035996917245044,-0.00057962219040808,-0.01942329083597158,-0.01971163686147001,-6.938893903907228e-18,-0.020071606033920452,-0.020192225224608534,-2.7755575615628914e-17,-0.020552194397058975,-0.020672813587747085,-2.0816681711721685e-17,-0.021252435778155165
development-bottom20-20220228-ENSUSDT,bottom20,2022-02-28T00:00:00+0000,2022-03-07T00:00:00+0000,2022-02-27T00:00:00+0000,ENSUSDT,-0.6769336238767965,1,25,13.194,14.023,0.25,0.018948006669698345,20,0.00031059316362289476,-0.00020245696027207545,0.015707897529179893,0.01539847279066242,2.2551405187698492e-17,0.015709065954285315,0.014882774317871772,8.673617379884035e-18,0.015193367481494666,0.014367075845081068,5.204170427930421e-18,0.014164618884808992
development-bottom20-20220228-SOLUSDT,bottom20,2022-02-28T00:00:00+0000,2022-03-07T00:00:00+0000,2022-02-27T00:00:00+0000,SOLUSDT,-0.5241854775936841,2,25,85.57,84.53,0.25,0.002921584667523665,20,-0.00040424964549917936,-0.0006284756235997124,-0.003038448054224596,-0.003336624985392056,-2.6020852139652106e-18,-0.0037408746308912355,-0.0038335883604066756,-4.119968255444917e-17,-0.004237838005905855,-0.00433055173542124,1.734723475976807e-17,-0.004959027359020952
development-bottom20-20220228-CRVUSDT,bottom20,2022-02-28T00:00:00+0000,2022-03-07T00:00:00+0000,2022-02-27T00:00:00+0000,CRVUSDT,-0.4754137682897577,3,25,2.187,2.058,0.25,0.11431184270690445,20,0.0017360422063456683,0.0008642003384821505,-0.014746227709190679,-0.01503737997256513,3.122502256758253e-17,-0.013301337766219461,-0.015522642592592562,-1.0408340855860843e-17,-0.013786600386246893,-0.016007905212619994,-3.469446951953614e-18,-0.015143704874137843
development-bottom20-20220228-RUNEUSDT,bottom20,2022-02-28T00:00:00+0000,2022-03-07T00:00:00+0000,2022-02-27T00:00:00+0000,RUNEUSDT,-0.436080467229072,4,25,3.477,4.692,0.25,0.07190106413574922,20,0.00042564183382840816,-0.00022769076891761942,0.08735979292493529,0.08700737704918038,1.3877787807814457e-17,0.08743301888300879,0.08642006967213112,-5.551115123125783e-17,0.08684571150595953,0.08583276229508202,1.3877787807814457e-17,0.08560507152616441
development-bottom20-20220228-VETUSDT,bottom20,2022-02-28T00:00:00+0000,2022-03-07T00:00:00+0000,2022-02-27T00:00:00+0000,VETUSDT,-0.4334453990785706,5,25,0.0455,0.04763,0.25,5.4945054945054945,20,-0.0005134876327692308,-0.0007773248051978023,0.011703296703296728,0.011396274725274713,-1.0408340855860843e-17,0.010882787092505482,0.010884578450549465,-3.469446951953614e-18,0.010371090817780234,0.010372882175824216,4.5102810375396984e-17,0.009595557370626414
