trade_id,strategy_variant,entry_time,exit_time,decision_time,symbol,score,selection_rank,eligible_count,entry_price,exit_price,notional_fraction,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_long_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,base_price_cost_return,base_reconciliation_error,base_net_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return
development-mom7-20220214-SNXUSDT,mom7,2022-02-14T00:00:00+0000,2022-02-21T00:00:00+0000,2022-02-13T00:00:00+0000,SNXUSDT,-0.2312467666839111,1,24,4.457,4.056,0.25,0.056091541395557554,22,-0.0003350174701614707,-0.0005642070286660339,-0.022492708099618564,-0.02277921247475878,1.734723475976807e-17,-0.023114229944920253,-0.02325673326228403,0.0,-0.0235917507324455,-0.02373425404980925,0.0,-0.024298461078475286
development-mom7-20220214-NEARUSDT,mom7,2022-02-14T00:00:00+0000,2022-02-21T00:00:00+0000,2022-02-13T00:00:00+0000,NEARUSDT,-0.23101453574606945,2,24,10.37,9.287,0.25,0.024108003857280617,22,0.00013666263768035921,-0.00017872110291736383,-0.026108968177434883,-0.026393302796528406,3.469446951953614e-18,-0.026256640158848047,-0.026867209493731836,1.3877787807814457e-17,-0.026730546856051477,-0.02734111619093535,-1.734723475976807e-17,-0.027519837293852715
development-mom7-20220214-RUNEUSDT,mom7,2022-02-14T00:00:00+0000,2022-02-21T00:00:00+0000,2022-02-13T00:00:00+0000,RUNEUSDT,-0.19564323879983547,3,24,3.915,3.808,0.25,0.06385696040868455,22,0.0006324426391659835,0.00014438847706585886,-0.006832694763729247,-0.007128595146871003,1.9081958235744878e-17,-0.006496152507705019,-0.007621766551724113,5.204170427930421e-18,-0.006989323912558129,-0.00811493795657725,5.0306980803327406e-17,-0.007970549479511391
development-mom7-20220214-SOLUSDT,mom7,2022-02-14T00:00:00+0000,2022-02-21T00:00:00+0000,2022-02-13T00:00:00+0000,SOLUSDT,-0.19430456676506347,4,24,92.79,90.63,0.25,0.002694255846535187,22,-0.00014171173853291062,-0.00035305498048589815,-0.005819592628516029,-0.006116100872938873,4.9439619065339e-17,-0.0062578126114717835,-0.006610284772066016,-3.729655473350135e-17,-0.0067519965105989265,-0.007104468671192993,4.336808689942018e-17,-0.007457523651678891
development-mom7-20220214-CRVUSDT,mom7,2022-02-14T00:00:00+0000,2022-02-21T00:00:00+0000,2022-02-13T00:00:00+0000,CRVUSDT,-0.18688816374962913,5,24,2.741,2.547,0.25,0.09120758847136082,22,0.0010017543923470083,0.00048219629502656877,-0.01769427216344399,-0.01798365560014592,1.0408340855860843e-17,-0.01698190120779891,-0.018465971944545745,1.3877787807814457e-17,-0.017464217552198735,-0.01894828828894568,-1.0408340855860843e-17,-0.01846609199391911
development-mom7-20220214-KAVAUSDT,mom7,2022-02-14T00:00:00+0000,2022-02-21T00:00:00+0000,2022-02-13T00:00:00+0000,KAVAUSDT,-0.14222586790855207,6,24,3.2402,3.1879,0.25,0.07715573112770815,22,0.001068107422264783,0.000515832604868843,-0.004035244737979143,-0.0043328235911363755,-8.673617379884035e-18,-0.0032647161688715925,-0.004828790767545221,-3.0357660829594124e-17,-0.0037606833452804383,-0.005324757943954095,-1.0408340855860843e-17,-0.0048089253390852515
development-mom7-20220214-LINKUSDT,mom7,2022-02-14T00:00:00+0000,2022-02-21T00:00:00+0000,2022-02-13T00:00:00+0000,LINKUSDT,-0.13634853852967221,7,24,15.601,14.603,0.25,0.016024613806807256,22,-0.000409414407681921,-0.0006353102636537963,-0.015992564579193652,-0.0162829690404461,4.5102810375396984e-17,-0.01669238344812802,-0.01676698607140567,-6.938893903907228e-18,-0.01717640047908759,-0.017251003102365298,-3.8163916471489756e-17,-0.017886313366019094
development-mom7-20220214-HBARUSDT,mom7,2022-02-14T00:00:00+0000,2022-02-21T00:00:00+0000,2022-02-13T00:00:00+0000,HBARUSDT,-0.12283013019218836,8,24,0.22642,0.21469,0.25,1.104142743573889,22,-0.000180851697570886,-0.0005607499661416835,-0.012951594382121734,-0.013243823425492462,3.469446951953614e-18,-0.013424675123063348,-0.013730879602066981,-4.336808689942018e-17,-0.013911731299637867,-0.0142179357786415,1.734723475976807e-18,-0.014778685744783183
development-mom7-20220221-ETCUSDT,mom7,2022-02-21T00:00:00+0000,2022-02-28T00:00:00+0000,2022-02-20T00:00:00+0000,ETCUSDT,-0.1610965655321116,1,24,27.236,27.335,0.25,0.009179027757379938,21,0.0003615160711552302,8.229886346030528e-05,0.000908723747980622,0.0006081785137318496,2.233456475320139e-17,0.0009696945848870799,0.00010727033521806817,-3.42336835962298e-17,0.00046878640637329835,-0.00039363784329565776,-2.4936649967166602e-18,-0.0003113389798353525
development-mom7-20220221-AAVEUSDT,mom7,2022-02-21T00:00:00+0000,2022-02-28T00:00:00+0000,2022-02-20T00:00:00+0000,AAVEUSDT,-0.13035499588685684,2,24,137.4,131.64,0.25,0.001819505094614265,21,-0.0002677045794070708,-0.00042975422728714306,-0.010480349344978213,-0.010774061135371188,2.6020852139652106e-17,-0.01104176571477826,-0.011263587074235831,-8.673617379884035e-18,-0.011531291653642903,-0.011753113013100475,1.214306433183765e-17,-0.012182867240387618
