trade_id,stage,kind,symbol,category,decision_time,entry_time,exit_time,formation_days,hold_days,top_targets,feature_value,target_median_quote_volume_30d,feature_rank,rankable_targets,entry_price,exit_price,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_price_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,favorable_after_hurdle_return,base_price_cost_return,base_reconciliation_error,base_net_return,base_after_hurdle_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return,stress_after_hurdle_return
development-scheduled_long-1000XECUSDT-20220103-28-7-3,development,scheduled_long,1000XECUSDT,Payment,2022-01-02T00:00:00Z,2022-01-03T00:00:00Z,2022-01-10T00:00:00Z,28,7,3,,17837659.885085,,25,0.11298,0.09576,4.42556204637989,21,0.010950875617932376,0.005306251534144095,-0.07620817843866173,-0.0767624535315985,1.3877787807814457e-17,-0.06581157791366612,-0.06651398974660605,-0.0776862910780669,-5.551115123125783e-17,-0.06673541546013453,-0.06743713266401574,-0.07861012862453531,-1.3877787807814457e-17,-0.07330387709039121,-0.07400065549920254
development-scheduled_long-1000XECUSDT-20220117-28-7-3,development,scheduled_long,1000XECUSDT,Payment,2022-01-16T00:00:00Z,2022-01-17T00:00:00Z,2022-01-24T00:00:00Z,28,7,3,,14918732.42795,,25,0.10308,0.07464,4.850601474582848,21,-0.0008985634410166861,-0.0013478451615250289,-0.13795110593713622,-0.13846833527357388,5.551115123125783e-17,-0.13936689871459057,-0.14001400465154135,-0.13933046693830037,-2.7755575615628914e-17,-0.14022903037931705,-0.1408754880835681,-0.1401925986030268,2.7755575615628914e-17,-0.14154044376455183,-0.1421859154233136
development-scheduled_long-1000XECUSDT-20220131-28-7-3,development,scheduled_long,1000XECUSDT,Payment,2022-01-30T00:00:00Z,2022-01-31T00:00:00Z,2022-02-07T00:00:00Z,28,7,3,,13596585.57559,,25,0.07512,0.08593,6.65601703940362,20,-0.0006439939094269168,-0.001128913165845647,0.07195154419595318,0.07130837326943562,5.551115123125783e-17,0.0706643793600087,0.06985935190367365,0.0702364648961662,4.163336342344337e-17,0.06959247098673928,0.06878824949321372,0.06916455652289666,-8.326672684688674e-17,0.068035643357051,0.06723259243481827
development-scheduled_long-1000XECUSDT-20220214-28-7-3,development,scheduled_long,1000XECUSDT,Payment,2022-02-13T00:00:00Z,2022-02-14T00:00:00Z,2022-02-21T00:00:00Z,28,7,3,,13560070.842495,,25,0.0817,0.07438,6.119951040391677,21,-0.0009644524494541004,-0.0014479668363598535,-0.04479804161566703,-0.04537116279069758,5.551115123125783e-17,-0.04633561524015169,-0.04705267095682686,-0.046326391627906915,-4.163336342344337e-17,-0.04729084407736102,-0.04800718156201522,-0.04728162046511619,0.0,-0.04872958730147604,-0.04944484300194052
development-scheduled_long-1000XECUSDT-20220228-28-7-3,development,scheduled_long,1000XECUSDT,Payment,2022-02-27T00:00:00Z,2022-02-28T00:00:00Z,2022-03-07T00:00:00Z,28,7,3,,12605478.84592,,25,0.07237,0.06995,6.90894016857814,20,-0.0010311559485974852,-0.001546733922896228,-0.01671963520795916,-0.017309603426834297,6.591949208711867e-17,-0.01834075937543178,-0.01907886429112926,-0.018292893823407486,-4.5102810375396984e-17,-0.01932404977200497,-0.020061415356328327,-0.01927618421998073,-1.734723475976807e-17,-0.020822918142876956,-0.021559156735198703
development-scheduled_long-1000XECUSDT-20220314-28-7-3,development,scheduled_long,1000XECUSDT,Payment,2022-03-13T00:00:00Z,2022-03-14T00:00:00Z,2022-03-21T00:00:00Z,28,7,3,,10491815.82403,,25,0.07341,0.0794,6.811061163329247,21,-0.001011043056905054,-0.0015818363833769243,0.04079825636834211,0.04017377741452122,6.938893903907228e-17,0.039162734357616164,0.03838139283838293,0.0391330036371067,6.938893903907228e-18,0.03812196058020165,0.037341401613823155,0.03809222985969207,6.938893903907228e-18,0.03651039347631515,0.0357310462395799
development-scheduled_long-1000XECUSDT-20220328-28-7-3,development,scheduled_long,1000XECUSDT,Payment,2022-03-27T00:00:00Z,2022-03-28T00:00:00Z,2022-04-04T00:00:00Z,28,7,3,,11517152.836860001,,25,0.09822,0.11618,5.09061290979434,21,0.006281030719203319,0.002080235554986001,0.09142740785990633,0.09077255141519058,1.6653345369377348e-16,0.0970535821343939,0.09622871276196099,0.08968117886377525,-2.7755575615628914e-17,0.09596220958297856,0.09513816080837811,0.08858980631235991,-8.326672684688674e-17,0.09067004186734591,0.08984997224848912
development-scheduled_long-1000XECUSDT-20220411-28-7-3,development,scheduled_long,1000XECUSDT,Payment,2022-04-10T00:00:00Z,2022-04-11T00:00:00Z,2022-04-18T00:00:00Z,28,7,3,,20113522.124795,,25,0.1001,0.08863,4.9950049950049955,20,-0.0009118996937862138,-0.001367849540679321,-0.057292707292707246,-0.0578583316683316,4.85722573273506e-17,-0.058770231362117814,-0.059477937550051596,-0.058801073336663345,-4.163336342344337e-17,-0.05971297303044956,-0.06041997037540525,-0.05974381500499493,2.7755575615628914e-17,-0.061111664545674245,-0.06181761022112986
development-scheduled_long-1000XECUSDT-20220425-28-7-3,development,scheduled_long,1000XECUSDT,Payment,2022-04-24T00:00:00Z,2022-04-25T00:00:00Z,2022-05-02T00:00:00Z,28,7,3,,21832774.502775,,25,0.08836,0.07352,5.658669081032142,21,-0.0007078774579589181,-0.0012596371558694546,-0.08397464916251696,-0.08452426437301941,1.3877787807814457e-17,-0.08523214183097833,-0.08591995143424447,-0.08544034010864632,2.7755575615628914e-17,-0.08614821756660523,-0.0868353383768814,-0.0863564158442734,2.7755575615628914e-17,-0.08761605300014284,-0.08830207015193536
development-scheduled_long-1000XECUSDT-20220509-28-7-3,development,scheduled_long,1000XECUSDT,Payment,2022-05-08T00:00:00Z,2022-05-09T00:00:00Z,2022-05-16T00:00:00Z,28,7,3,,13236739.640695,,25,0.06825,0.04305,7.326007326007326,20,0.0033665776825999995,0.001366967518343956,-0.18461538461538468,-0.18510461538461537,5.551115123125783e-17,-0.18173803770201538,-0.18235328498101633,-0.18592011076923082,-5.551115123125783e-17,-0.18255353308663083,-0.18316816719852935,-0.18673560615384616,2.7755575615628914e-17,-0.1853686386355022,-0.1859811560829231
