entry_time,signal_cutoff,exit_time,holding_days,symbol,category,eligible_count,ivol60,ivol90,ivol120,alpha90,beta90,tvol90,max28,mom90,log_volume30,entry_price,exit_price,target_asset_return,target_market_return,target_excess_return,selection_rank
2022-08-01 00:00:00+00:00,2022-07-30 00:00:00+00:00,2022-09-01 00:00:00+00:00,31,CRVUSDT,DeFi,24,0.049961342878825,0.0537391068777664,0.0501183592475077,0.0014631640323135,1.154099437624992,0.0898070641263905,0.2168155942222299,-0.418632818482812,19.072467591199924,1.316,1.146,-0.129179331306991,-0.1283625537890612,-0.0008167775179297,3
2022-08-01 00:00:00+00:00,2022-07-30 00:00:00+00:00,2022-09-01 00:00:00+00:00,31,TRXUSDT,Layer-1,24,0.032598587062805,0.0425383510956819,0.0413780014345653,0.0025669779403929,0.5171999045558388,0.0539156757413628,0.0495920011479182,-0.0244559918164357,18.16395135885553,0.06877,0.06332,-0.0792496728224516,-0.1283625537890612,0.0491128809666095,4
2022-08-01 00:00:00+00:00,2022-07-30 00:00:00+00:00,2022-09-01 00:00:00+00:00,31,ETCUSDT,PoW,24,0.044623007304738,0.0423127708216681,0.0390152730194309,0.0097883102994737,1.0273236455193469,0.0770598045487334,0.2704434280676113,0.3564612226702981,19.028477198714057,36.375,32.389,-0.1095807560137456,-0.1283625537890612,0.0187817977753156,5
2022-09-01 00:00:00+00:00,2022-08-30 00:00:00+00:00,2022-10-01 00:00:00+00:00,30,SNXUSDT,DeFi,24,0.0473473693800214,0.0675855473212574,0.061764564702503,0.0034915361187615,1.3684537865001571,0.0927644759537825,0.1550644709212636,0.0422380381074285,18.217772941154436,2.954,2.378,-0.1949898442789438,-0.023486567113241,-0.1715032771657027,1
2022-09-01 00:00:00+00:00,2022-08-30 00:00:00+00:00,2022-10-01 00:00:00+00:00,30,CRVUSDT,DeFi,24,0.0473549675841356,0.0447671730085169,0.0490307724255767,0.0009156734649722,1.362777769008298,0.0775758077387827,0.0850754309281466,-0.1755568019791911,18.758791024618382,1.146,0.917,-0.1998254799301918,-0.023486567113241,-0.1763389128169507,2
2022-09-01 00:00:00+00:00,2022-08-30 00:00:00+00:00,2022-10-01 00:00:00+00:00,30,ETCUSDT,PoW,24,0.0476877169602192,0.0422686933355431,0.0412614563655132,0.0073136974710916,1.2828112042111914,0.0732623727401589,0.0963029431640709,0.3841834745144745,21.039844467750687,32.389,27.729,-0.1438760072864244,-0.023486567113241,-0.1203894401731833,3
2022-09-01 00:00:00+00:00,2022-08-30 00:00:00+00:00,2022-10-01 00:00:00+00:00,30,ENSUSDT,Infrastructure,24,0.0422727920163733,0.0416665628826205,0.0510956260333399,0.0038480169057357,1.0479090792437415,0.0645951464986743,0.1052897354833235,0.1338598537869435,17.964378868274004,12.47,16.069,0.2886126704089813,-0.023486567113241,0.3120992375222224,4
2022-09-01 00:00:00+00:00,2022-08-30 00:00:00+00:00,2022-10-01 00:00:00+00:00,30,UNIUSDT,DeFi,24,0.0332144985401437,0.0342868818170258,0.0326308035385179,0.004719351738602,1.1730549791017215,0.0647958124453944,0.0998342870509465,0.1843326509227483,18.2408889519734,6.135,6.465,0.0537897310513446,-0.023486567113241,0.0772762981645857,5
2022-10-01 00:00:00+00:00,2022-09-29 00:00:00+00:00,2022-11-01 00:00:00+00:00,31,ETCUSDT,PoW,25,0.0402855728041893,0.0471981398892955,0.0432303707349365,0.0052625224076825,1.485346414108167,0.0751265813165093,0.2005473148327534,0.6406123987471775,20.65696022415902,27.729,24.225,-0.1263658985177972,0.0071712846182196,-0.1335371831360168,1
2022-10-01 00:00:00+00:00,2022-09-29 00:00:00+00:00,2022-11-01 00:00:00+00:00,31,CRVUSDT,DeFi,25,0.0325766981773178,0.043156487180771,0.0422087550548734,0.0003689327050066,1.4258112689148177,0.0708967723695366,0.1200349265870866,0.2185693471862955,18.832535204853468,0.917,0.883,-0.0370774263904035,0.0071712846182196,-0.0442487110086231,2
