entry_time,variant,eligible_count,tail_count,holding_days,low_symbols,high_symbols,low_asset_return,high_asset_return,low_minus_high_return,rank_ic,ivol_tvol_spearman,ivol_max_spearman,tvol_high_asset_return,tvol_high_minus_ivol_high,high_ivol_short_proxy
2022-01-01 00:00:00+00:00,ivol60,23,5,31,ETCUSDT|TRXUSDT|BCHUSDT|SNXUSDT|XLMUSDT,RUNEUSDT|AVAXUSDT|ZECUSDT|CRVUSDT|NEARUSDT,-0.20154278333073633,-0.3468034733486752,0.14526069001793884,-0.4822134387351779,0.9120553359683794,0.6630434782608696,-0.3468034733486751,5.551115123125783e-17,0.08200360806319619
2022-02-01 00:00:00+00:00,ivol60,24,5,28,BCHUSDT|ETCUSDT|VETUSDT|TRXUSDT|BNBUSDT,SNXUSDT|AVAXUSDT|KAVAUSDT|CRVUSDT|NEARUSDT,0.08961004631246079,-0.0799818600766561,0.1695919063891169,-0.44434782608695644,0.8286956521739129,0.6652173913043479,0.011841436873501804,0.09182329695015791,0.015626971868479094
2022-03-01 00:00:00+00:00,ivol60,24,5,31,BCHUSDT|VETUSDT|ZILUSDT|TRXUSDT|XLMUSDT,CRVUSDT|LINKUSDT|KAVAUSDT|SNXUSDT|NEARUSDT,0.8303273199059387,0.3063351227728089,0.5239921971331298,-0.03304347826086956,0.7052173913043478,0.32695652173913037,0.5592173675705772,0.2528822447977683,-0.08128104096717483
2022-04-01 00:00:00+00:00,ivol60,25,5,30,TRXUSDT|BNBUSDT|XLMUSDT|LTCUSDT|KAVAUSDT,ETCUSDT|AAVEUSDT|ZECUSDT|RUNEUSDT|ZILUSDT,-0.1606378383237138,-0.44085152260672544,0.28021368428301163,-0.49846153846153846,0.71,0.8815384615384615,-0.3801696625382237,0.060681860068501736,0.10562520941880466
2022-05-01 00:00:00+00:00,ivol60,25,5,31,BNBUSDT|LINKUSDT|XLMUSDT|UNIUSDT|HBARUSDT,ENSUSDT|1000XECUSDT|ZECUSDT|RUNEUSDT|ZILUSDT,-0.2101412840671167,-0.3131824656015566,0.10304118153443989,-0.06076923076923077,0.8392307692307692,0.7676923076923077,-0.36846988727234065,-0.05528742167078404,0.07359835612641655
2022-06-01 00:00:00+00:00,ivol60,25,5,30,LINKUSDT|HBARUSDT|XLMUSDT|XRPUSDT|DASHUSDT,CRVUSDT|KAVAUSDT|ZILUSDT|1000XECUSDT|ENSUSDT,-0.26278887402117546,-0.34156332054088134,0.07877444651970589,-0.3046153846153846,0.7792307692307692,0.7861538461538461,-0.298438220831249,0.04312509970963235,0.08080315890234363
2022-07-01 00:00:00+00:00,ivol60,24,5,31,DASHUSDT|XRPUSDT|VETUSDT|BNBUSDT|HBARUSDT,ZILUSDT|CRVUSDT|TRXUSDT|ENSUSDT|SNXUSDT,0.20500722720478737,0.4608718591166047,-0.25586463191181735,0.19999999999999998,0.7643478260869565,0.6113043478260869,0.3567797788005169,-0.1040920803160878,-0.11991522505312378
2022-08-01 00:00:00+00:00,ivol60,24,5,31,VETUSDT|DASHUSDT|XRPUSDT|BNBUSDT|XLMUSDT,UNIUSDT|ENSUSDT|ETCUSDT|CRVUSDT|SNXUSDT,-0.10011017541109465,-0.15976179756292935,0.0596516221518347,-0.29304347826086957,0.7147826086956521,0.697391304347826,-0.16397911125066772,-0.004217313687738367,0.035243189116759735
2022-09-01 00:00:00+00:00,ivol60,24,5,30,TRXUSDT|XRPUSDT|XLMUSDT|VETUSDT|BNBUSDT,UNIUSDT|ENSUSDT|SNXUSDT|CRVUSDT|ETCUSDT,0.10009610366252712,-0.039257786007046824,0.13935388966957396,-0.43478260869565216,0.8965217391304346,0.8278260869565216,-0.16751515706910694,-0.12825737106206012,0.005226775268884995
2022-10-01 00:00:00+00:00,ivol60,25,5,31,ZILUSDT|VETUSDT|TRXUSDT|BNBUSDT|RUNEUSDT,1000XECUSDT|XRPUSDT|SNXUSDT|ENSUSDT|ETCUSDT,0.04298598810606678,-0.02399733037010444,0.06698331847617123,-0.33230769230769236,0.54,0.63,0.0031257594290061224,0.027123089799110562,0.0013020723185535074
