entry_time,variant,eligible_count,tail_count,holding_days,low_symbols,high_symbols,low_asset_return,high_asset_return,low_minus_high_return,rank_ic,ivol_tvol_spearman,ivol_max_spearman,tvol_high_asset_return,tvol_high_minus_ivol_high,high_ivol_short_proxy
2022-01-01 00:00:00+00:00,ivol120,23,5,31,ETCUSDT|BCHUSDT|XRPUSDT|BNBUSDT|DASHUSDT,RUNEUSDT|SOLUSDT|AVAXUSDT|CRVUSDT|NEARUSDT,-0.2809170452537148,-0.3587935221727082,0.07787647691899341,-0.24011857707509882,0.7677865612648223,0.6828063241106719,-0.3468034733486751,0.011990048824033095,0.08500112026920445
2022-02-01 00:00:00+00:00,ivol120,24,5,28,ETCUSDT|BCHUSDT|TRXUSDT|XRPUSDT|ZILUSDT,AVAXUSDT|RUNEUSDT|ZECUSDT|CRVUSDT|NEARUSDT,0.13033050418610587,0.011841436873501806,0.11848906731260406,-0.328695652173913,0.9104347826086956,0.5443478260869564,0.011841436873501804,-1.734723475976807e-18,-0.007328852369060383
2022-03-01 00:00:00+00:00,ivol120,24,5,31,ETCUSDT|BCHUSDT|TRXUSDT|XLMUSDT|BNBUSDT,SNXUSDT|AVAXUSDT|ZECUSDT|CRVUSDT|NEARUSDT,0.22585377845197802,0.3491399514533172,-0.1232861730013392,0.07565217391304348,0.84,0.42173913043478256,0.5592173675705772,0.21007741611725994,-0.09198224813730191
2022-04-01 00:00:00+00:00,ivol120,25,5,30,TRXUSDT|BNBUSDT|XLMUSDT|BCHUSDT|LTCUSDT,ZECUSDT|SNXUSDT|RUNEUSDT|NEARUSDT|ZILUSDT,-0.20842983875386628,-0.4037940829137634,0.19536424415989712,-0.2646153846153846,0.9092307692307693,0.6376923076923077,-0.3801696625382237,0.02362442037553969,0.09636084949556414
2022-05-01 00:00:00+00:00,ivol120,25,5,31,XLMUSDT|BNBUSDT|LTCUSDT|BCHUSDT|TRXUSDT,ZECUSDT|SNXUSDT|NEARUSDT|RUNEUSDT|ZILUSDT,-0.09097058657957638,-0.3209345996746634,0.22996401309508704,-0.25769230769230766,0.8400000000000001,0.6107692307692307,-0.36846988727234065,-0.04753528759767722,0.07553638964469325
2022-06-01 00:00:00+00:00,ivol120,25,5,30,LINKUSDT|XLMUSDT|BNBUSDT|LTCUSDT|HBARUSDT,ZECUSDT|1000XECUSDT|RUNEUSDT|ENSUSDT|ZILUSDT,-0.2572742236751024,-0.3276222576761298,0.0703480340010274,-0.34384615384615386,0.8630769230769231,0.763076923076923,-0.298438220831249,0.0291840368448808,0.07731789318615574
2022-07-01 00:00:00+00:00,ivol120,24,5,31,BNBUSDT|XLMUSDT|HBARUSDT|XRPUSDT|LTCUSDT,ZECUSDT|RUNEUSDT|SNXUSDT|ENSUSDT|ZILUSDT,0.15688222218519832,0.3792087606524046,-0.2223265384672063,0.23565217391304347,0.8339130434782607,0.5965217391304348,0.3567797788005169,-0.022428981851887686,-0.09949945043707376
2022-08-01 00:00:00+00:00,ivol120,24,5,31,DASHUSDT|XRPUSDT|BNBUSDT|XLMUSDT|VETUSDT,KAVAUSDT|ZILUSDT|CRVUSDT|SNXUSDT|ENSUSDT,-0.10011017541109468,-0.127489543903239,0.027379368492144313,0.0634782608695652,0.7408695652173911,0.46956521739130425,-0.16397911125066772,-0.036489567347428725,0.027175125701837145
2022-09-01 00:00:00+00:00,ivol120,24,5,30,XRPUSDT|VETUSDT|DASHUSDT|BNBUSDT|XLMUSDT,KAVAUSDT|ETCUSDT|CRVUSDT|ENSUSDT|SNXUSDT,0.09607931939172816,-0.08058797908652449,0.17666729847825263,-0.48869565217391303,0.6339130434782608,0.43478260869565216,-0.16751515706910694,-0.08692717798258245,0.01555932353875441
2022-10-01 00:00:00+00:00,ivol120,25,5,31,VETUSDT|BNBUSDT|DASHUSDT|XLMUSDT|LTCUSDT,UNIUSDT|ENSUSDT|CRVUSDT|ETCUSDT|SNXUSDT,0.035651232056326185,0.003914170742509664,0.03173706131381652,-0.22538461538461538,0.7492307692307693,0.44461538461538463,0.0031257594290061224,-0.0007884113135035414,-0.005675802959600018
2022-11-01 00:00:00+00:00,ivol120,24,5,30,TRXUSDT|VETUSDT|ZILUSDT|BNBUSDT|DASHUSDT,UNIUSDT|SNXUSDT|CRVUSDT|ENSUSDT|ETCUSDT,-0.1281186842339676,-0.2073116880576445,0.07919300382367689,-0.08086956521739129,0.8895652173913042,0.5452173913043478,-0.26468822929194086,-0.05737654123429636,0.04724025078153441
2022-12-01 00:00:00+00:00,ivol120,24,5,31,ZILUSDT|VETUSDT|TRXUSDT|RUNEUSDT|BCHUSDT,ETCUSDT|CRVUSDT|SNXUSDT|ENSUSDT|SOLUSDT,-0.1288208096557823,-0.22976553550903853,0.10094472585325623,-0.33826086956521734,0.7765217391304347,0.5582608695652173,-0.26694645491949043,-0.0371809194104519,0.05274412360328703
2023-01-01 00:00:00+00:00,ivol120,22,5,31,ZILUSDT|TRXUSDT|BCHUSDT|RUNEUSDT|AVAXUSDT,ETCUSDT|SNXUSDT|CRVUSDT|ENSUSDT|SOLUSDT,0.48420435825975117,0.7604489845189796,-0.2762446262592284,0.2670807453416149,0.6047430830039526,0.5640880858272164,0.816952144652976,0.05650316013399648,-0.1948095064037175
2023-02-01 00:00:00+00:00,ivol120,24,5,28,XLMUSDT|BCHUSDT|VETUSDT|TRXUSDT|XMRUSDT,ENSUSDT|SNXUSDT|CRVUSDT|KAVAUSDT|SOLUSDT,0.014880326952039547,-0.009002768444511844,0.02388309539655139,-0.10782608695652172,0.84,0.7,-0.009011594528340622,-8.82608382877896e-06,-0.002117801039556971
2023-03-01 00:00:00+00:00,ivol120,24,5,31,XLMUSDT|BCHUSDT|TRXUSDT|XMRUSDT|RUNEUSDT,AVAXUSDT|SNXUSDT|CRVUSDT|KAVAUSDT|SOLUSDT,0.027243947853589412,-0.019723336449812143,0.04696728430340155,-0.11826086956521738,0.8217391304347826,0.6121739130434782,-0.04868676387383465,-0.028963427424022508,0.00023357383848043303
2023-04-01 00:00:00+00:00,ivol120,24,5,30,BCHUSDT|XLMUSDT|LINKUSDT|RUNEUSDT|BNBUSDT,DASHUSDT|CRVUSDT|SOLUSDT|SNXUSDT|KAVAUSDT,-0.0569000695510161,-0.05744452711273431,0.0005444575617182118,-0.019130434782608695,0.7504347826086956,0.6947826086956521,-0.01494170996863714,0.04250281714409717,0.009773460545306865
2023-05-01 00:00:00+00:00,ivol120,24,5,31,BCHUSDT|RUNEUSDT|BNBUSDT|UNIUSDT|XLMUSDT,ZILUSDT|HBARUSDT|SOLUSDT|SNXUSDT|KAVAUSDT,-0.07662778458066558,-0.033447897141214454,-0.04317988743945112,-0.11478260869565216,0.6930434782608694,0.5504347826086956,-0.036794544600461075,-0.003346647459246621,0.0036647140113310107
2023-06-01 00:00:00+00:00,ivol120,23,5,30,ETCUSDT|RUNEUSDT|AVAXUSDT|AAVEUSDT|UNIUSDT,CRVUSDT|HBARUSDT|XRPUSDT|KAVAUSDT|SNXUSDT,0.03102320550875844,-0.04954704097316225,0.0805702464819207,-0.2648221343873518,0.7618577075098815,0.42885375494071143,-0.06819820716986952,-0.018651166196707265,0.007799089010413851
2023-07-01 00:00:00+00:00,ivol120,24,5,31,AVAXUSDT|LINKUSDT|RUNEUSDT|ENSUSDT|ETCUSDT,HBARUSDT|XRPUSDT|SNXUSDT|KAVAUSDT|BCHUSDT,-0.0001635995416477215,0.06775063593027789,-0.06791423547192561,-0.011304347826086955,0.45739130434782604,0.28782608695652173,-0.0675495362684939,-0.13530017219877177,-0.021634919256542075
2023-08-01 00:00:00+00:00,ivol120,24,5,31,XMRUSDT|VETUSDT|BNBUSDT|ETCUSDT|RUNEUSDT,SNXUSDT|BCHUSDT|XLMUSDT|XRPUSDT|1000XECUSDT,0.01488148804501832,-0.22995440841295153,0.24483589645796985,-0.6147826086956522,0.9191304347826086,0.3739130434782608,-0.2299544084129515,2.7755575615628914e-17,0.05279134182926528
2023-09-01 00:00:00+00:00,ivol120,23,5,30,BNBUSDT|XMRUSDT|VETUSDT|AVAXUSDT|TRXUSDT,KAVAUSDT|SNXUSDT|XLMUSDT|BCHUSDT|XRPUSDT,0.039796905010802616,0.031175317562175196,0.00862158744862742,0.03952569169960475,0.8942687747035574,0.4881422924901186,0.04533689743389989,0.014161579871724693,-0.012381500623420512
2023-10-01 00:00:00+00:00,ivol120,21,5,31,BNBUSDT|XMRUSDT|AVAXUSDT|TRXUSDT|VETUSDT,RUNEUSDT|SNXUSDT|XLMUSDT|XRPUSDT|BCHUSDT,0.12792762050396925,0.1807736304257229,-0.052846009921753645,-0.11298701298701298,0.9051948051948051,0.487012987012987,0.24883332379131176,0.06805969336558887,-0.049890667880403326
2023-11-01 00:00:00+00:00,ivol120,22,5,30,BNBUSDT|ETCUSDT|TRXUSDT|VETUSDT|XMRUSDT,1000XECUSDT|SNXUSDT|RUNEUSDT|XLMUSDT|XRPUSDT,0.05144550990419622,0.33488305354770764,-0.2834375436435114,0.11575381140598533,0.7199322416713722,0.35177865612648224,0.4132819669928017,0.07839891344509403,-0.08830843461980362
2023-12-01 00:00:00+00:00,ivol120,24,5,31,ZECUSDT|BNBUSDT|DASHUSDT|TRXUSDT|ZILUSDT,HBARUSDT|LINKUSDT|AVAXUSDT|SOLUSDT|RUNEUSDT,0.10072329498455143,0.35631399624212307,-0.25559070125757166,0.2965217391304348,0.8269565217391304,0.6417391304347826,0.30471575690025554,-0.051598239341867524,-0.09377575933450337
