entry_time,signal_cutoff,exit_time,symbol,category,eligible_count,mom14,mom20,mom30,dispersion,dispersion_expanding_median,dispersion_expanding_q75,log_dispersion_ratio,high_dispersion,high_tail_dispersion,paper_exposure_scale,market_volatility_30d,average_correlation_60d,entry_price,exit_price,target_asset_return,target_market_return,target_excess_return
2022-01-03T00:00:00Z,2022-01-01T00:00:00Z,2022-01-10T00:00:00Z,SOLUSDT,Layer-1,24,-0.0200708918724,0.0355360271283,-0.266274723483,0.0343932161209,0.0392267382142,0.0555695090957,-0.131499272431,False,False,1,0.0499272848492,0.657405699103,176.27,140.74,-0.20156577977,-0.119912513296,-0.0816532664735
2022-01-03T00:00:00Z,2022-01-01T00:00:00Z,2022-01-10T00:00:00Z,TRXUSDT,Layer-1,24,-0.0489519090235,-0.172606369445,-0.242244005175,0.0343932161209,0.0392267382142,0.0555695090957,-0.131499272431,False,False,1,0.0499272848492,0.657405699103,0.07762,0.06609,-0.148544189642,-0.119912513296,-0.0286316763457
2022-01-03T00:00:00Z,2022-01-01T00:00:00Z,2022-01-10T00:00:00Z,UNIUSDT,DeFi,24,0.115002287495,0.0878134394789,-0.250639720257,0.0343932161209,0.0392267382142,0.0555695090957,-0.131499272431,False,False,1,0.0499272848492,0.657405699103,18.394,15.806,-0.140698053713,-0.119912513296,-0.020785540417
2022-01-03T00:00:00Z,2022-01-01T00:00:00Z,2022-01-10T00:00:00Z,VETUSDT,Layer-1,24,0.0295380124369,-0.00426439878646,-0.29217646204,0.0343932161209,0.0392267382142,0.0555695090957,-0.131499272431,False,False,1,0.0499272848492,0.657405699103,0.08709,0.07658,-0.120679756574,-0.119912513296,-0.000767243277526
2022-01-03T00:00:00Z,2022-01-01T00:00:00Z,2022-01-10T00:00:00Z,XLMUSDT,Layer-2,24,0.0805880699236,0.00398406901487,-0.206015962105,0.0343932161209,0.0392267382142,0.0555695090957,-0.131499272431,False,False,1,0.0499272848492,0.657405699103,0.29205,0.26096,-0.106454374251,-0.119912513296,0.0134581390451
2022-01-03T00:00:00Z,2022-01-01T00:00:00Z,2022-01-10T00:00:00Z,XMRUSDT,PoW,24,0.322672449015,0.234750186886,0.043281585239,0.0343932161209,0.0392267382142,0.0555695090957,-0.131499272431,False,False,1,0.0499272848492,0.657405699103,239.25,190.64,-0.203176593521,-0.119912513296,-0.0832640802253
2022-01-03T00:00:00Z,2022-01-01T00:00:00Z,2022-01-10T00:00:00Z,XRPUSDT,Payment,24,0.0293437084134,0.0134913288931,-0.13350200463,0.0343932161209,0.0392267382142,0.0555695090957,-0.131499272431,False,False,1,0.0499272848492,0.657405699103,0.8583,0.7528,-0.12291739485,-0.119912513296,-0.00300488155415
2022-01-03T00:00:00Z,2022-01-01T00:00:00Z,2022-01-10T00:00:00Z,ZECUSDT,PoW,24,-0.0471883748983,-0.120788313765,-0.406063930442,0.0343932161209,0.0392267382142,0.0555695090957,-0.131499272431,False,False,1,0.0499272848492,0.657405699103,152.83,143.93,-0.0582346397959,-0.119912513296,0.0616778735003
2022-01-03T00:00:00Z,2022-01-01T00:00:00Z,2022-01-10T00:00:00Z,ZILUSDT,PoW,24,0.197153005691,0.15986610299,-0.117812038397,0.0343932161209,0.0392267382142,0.0555695090957,-0.131499272431,False,False,1,0.0499272848492,0.657405699103,0.07705,0.062,-0.19532770928,-0.119912513296,-0.0754151959836
2022-01-10T00:00:00Z,2022-01-08T00:00:00Z,2022-01-17T00:00:00Z,1000XECUSDT,Payment,24,-0.215004092833,-0.115216174488,-0.21784999749,0.038812368315,0.0392393914749,0.0552020164923,-0.0109421599639,False,False,1,0.0413091916563,0.669862909306,0.09576,0.10308,0.0764411027569,0.0793111740266,-0.00287007126967
2022-01-10T00:00:00Z,2022-01-08T00:00:00Z,2022-01-17T00:00:00Z,AAVEUSDT,DeFi,24,-0.217755250713,0.14655881749,0.183868902085,0.038812368315,0.0392393914749,0.0552020164923,-0.0109421599639,False,False,1,0.0413091916563,0.669862909306,209.49,242.52,0.157668623801,0.0793111740266,0.0783574497741
2022-01-10T00:00:00Z,2022-01-08T00:00:00Z,2022-01-17T00:00:00Z,AVAXUSDT,Layer-1,24,-0.315831828874,-0.24879072243,-0.0184464997387,0.038812368315,0.0392393914749,0.0552020164923,-0.0109421599639,False,False,1,0.0413091916563,0.669862909306,89.313,92.25,0.0328843505425,0.0793111740266,-0.0464268234841
2022-01-10T00:00:00Z,2022-01-08T00:00:00Z,2022-01-17T00:00:00Z,BCHUSDT,Payment,24,-0.199314160955,-0.148309945737,-0.185084636862,0.038812368315,0.0392393914749,0.0552020164923,-0.0109421599639,False,False,1,0.0413091916563,0.669862909306,376.83,388.02,0.0296950879707,0.0793111740266,-0.0496160860559
2022-01-10T00:00:00Z,2022-01-08T00:00:00Z,2022-01-17T00:00:00Z,BNBUSDT,Layer-1,24,-0.242531196234,-0.209498421526,-0.281506006307,0.038812368315,0.0392393914749,0.0552020164923,-0.0109421599639,False,False,1,0.0413091916563,0.669862909306,438.31,497.94,0.136045264767,0.0793111740266,0.0567340907404
2022-01-10T00:00:00Z,2022-01-08T00:00:00Z,2022-01-17T00:00:00Z,CRVUSDT,DeFi,24,-0.237989327165,0.0983801045964,0.230507555682,0.038812368315,0.0392393914749,0.0552020164923,-0.0109421599639,False,False,1,0.0413091916563,0.669862909306,4.498,5.139,0.142507781236,0.0793111740266,0.0631966072095
2022-01-10T00:00:00Z,2022-01-08T00:00:00Z,2022-01-17T00:00:00Z,DASHUSDT,PoW,24,-0.0551012957824,0.0956766247289,0.0428997051436,0.038812368315,0.0392393914749,0.0552020164923,-0.0109421599639,False,False,1,0.0413091916563,0.669862909306,152.94,137.43,-0.101412318556,0.0793111740266,-0.180723492583
2022-01-10T00:00:00Z,2022-01-08T00:00:00Z,2022-01-17T00:00:00Z,ETCUSDT,PoW,24,-0.260597101459,-0.172117678118,-0.245823594035,0.038812368315,0.0392393914749,0.0552020164923,-0.0109421599639,False,False,1,0.0413091916563,0.669862909306,29.732,32.264,0.0851607695412,0.0793111740266,0.00584959551467
2022-01-10T00:00:00Z,2022-01-08T00:00:00Z,2022-01-17T00:00:00Z,HBARUSDT,Layer-1,24,-0.174686072752,-0.203200860517,0.0514385805967,0.038812368315,0.0392393914749,0.0552020164923,-0.0109421599639,False,False,1,0.0413091916563,0.669862909306,0.27142,0.27888,0.0274850784762,0.0793111740266,-0.0518260955504
2022-01-10T00:00:00Z,2022-01-08T00:00:00Z,2022-01-17T00:00:00Z,KAVAUSDT,DeFi,24,0.17099209049,0.26736663944,0.26937204356,0.038812368315,0.0392393914749,0.0552020164923,-0.0109421599639,False,False,1,0.0413091916563,0.669862909306,4.5783,5.6205,0.227639080008,0.0793111740266,0.148327905981
2022-01-10T00:00:00Z,2022-01-08T00:00:00Z,2022-01-17T00:00:00Z,LINKUSDT,Infrastructure,24,0.13469497818,0.293786177972,0.222541108935,0.038812368315,0.0392393914749,0.0552020164923,-0.0109421599639,False,False,1,0.0413091916563,0.669862909306,27.536,25.5,-0.0739395700174,0.0793111740266,-0.153250744044
2022-01-10T00:00:00Z,2022-01-08T00:00:00Z,2022-01-17T00:00:00Z,LTCUSDT,Payment,24,-0.198800182213,-0.16916219275,-0.155430496414,0.038812368315,0.0392393914749,0.0552020164923,-0.0109421599639,False,False,1,0.0413091916563,0.669862909306,130.86,146.34,0.118294360385,0.0793111740266,0.0389831863586
2022-01-10T00:00:00Z,2022-01-08T00:00:00Z,2022-01-17T00:00:00Z,NEARUSDT,Layer-1,24,-0.0967948165876,0.426220114774,0.346945090729,0.038812368315,0.0392393914749,0.0552020164923,-0.0109421599639,False,False,1,0.0413091916563,0.669862909306,13.5153,20.1373,0.489963226861,0.0793111740266,0.410652052835
2022-01-10T00:00:00Z,2022-01-08T00:00:00Z,2022-01-17T00:00:00Z,RUNEUSDT,DeFi,24,-0.262376951683,-0.0165211903683,-0.141703419295,0.038812368315,0.0392393914749,0.0552020164923,-0.0109421599639,False,False,1,0.0413091916563,0.669862909306,6.204,6.292,0.0141843971631,0.0793111740266,-0.0651267768634
2022-01-10T00:00:00Z,2022-01-08T00:00:00Z,2022-01-17T00:00:00Z,SNXUSDT,DeFi,24,-0.158384422495,-0.0356341538995,-0.0998841163855,0.038812368315,0.0392393914749,0.0552020164923,-0.0109421599639,False,False,1,0.0413091916563,0.669862909306,5.092,5.38,0.0565593087196,0.0793111740266,-0.022751865307
2022-01-10T00:00:00Z,2022-01-08T00:00:00Z,2022-01-17T00:00:00Z,SOLUSDT,Layer-1,24,-0.305807350808,-0.235295932389,-0.241835163228,0.038812368315,0.0392393914749,0.0552020164923,-0.0109421599639,False,False,1,0.0413091916563,0.669862909306,140.74,147.93,0.0510871109848,0.0793111740266,-0.0282240630418
2022-01-10T00:00:00Z,2022-01-08T00:00:00Z,2022-01-17T00:00:00Z,TRXUSDT,Layer-1,24,-0.220753185186,-0.194011961141,-0.303850021131,0.038812368315,0.0392393914749,0.0552020164923,-0.0109421599639,False,False,1,0.0413091916563,0.669862909306,0.06609,0.06984,0.0567408079891,0.0793111740266,-0.0225703660375
2022-01-10T00:00:00Z,2022-01-08T00:00:00Z,2022-01-17T00:00:00Z,UNIUSDT,DeFi,24,-0.157496283483,-0.00214247537765,-0.0792174548931,0.038812368315,0.0392393914749,0.0552020164923,-0.0109421599639,False,False,1,0.0413091916563,0.669862909306,15.806,17.842,0.128811843604,0.0793111740266,0.0495006695771
2022-01-10T00:00:00Z,2022-01-08T00:00:00Z,2022-01-17T00:00:00Z,VETUSDT,Layer-1,24,-0.22727075967,-0.0625565078752,-0.125178737618,0.038812368315,0.0392393914749,0.0552020164923,-0.0109421599639,False,False,1,0.0413091916563,0.669862909306,0.07658,0.07844,0.0242883259337,0.0793111740266,-0.0550228480929
2022-01-10T00:00:00Z,2022-01-08T00:00:00Z,2022-01-17T00:00:00Z,XLMUSDT,Layer-2,24,-0.12670126244,0.0068893841772,-0.0688228490567,0.038812368315,0.0392393914749,0.0552020164923,-0.0109421599639,False,False,1,0.0413091916563,0.669862909306,0.26096,0.25875,-0.00846873083998,0.0793111740266,-0.0877799048665
2022-01-10T00:00:00Z,2022-01-08T00:00:00Z,2022-01-17T00:00:00Z,XMRUSDT,PoW,24,-0.138382308115,-0.00119793098998,-0.0289439486944,0.038812368315,0.0392393914749,0.0552020164923,-0.0109421599639,False,False,1,0.0413091916563,0.669862909306,190.64,223.65,0.173153587914,0.0793111740266,0.0938424138878
2022-01-10T00:00:00Z,2022-01-08T00:00:00Z,2022-01-17T00:00:00Z,XRPUSDT,Payment,24,-0.216625711978,-0.113568349778,-0.141452954178,0.038812368315,0.0392393914749,0.0552020164923,-0.0109421599639,False,False,1,0.0413091916563,0.669862909306,0.7528,0.778,0.0334750265675,0.0793111740266,-0.0458361474591
2022-01-10T00:00:00Z,2022-01-08T00:00:00Z,2022-01-17T00:00:00Z,ZECUSDT,PoW,24,-0.166029420205,-0.0940039267255,-0.134054049826,0.038812368315,0.0392393914749,0.0552020164923,-0.0109421599639,False,False,1,0.0413091916563,0.669862909306,143.93,141.22,-0.0188285972348,0.0793111740266,-0.0981397712613
2022-01-10T00:00:00Z,2022-01-08T00:00:00Z,2022-01-17T00:00:00Z,ZILUSDT,PoW,24,-0.184736089054,-0.00263374637841,-0.0882879641459,0.038812368315,0.0392393914749,0.0552020164923,-0.0109421599639,False,False,1,0.0413091916563,0.669862909306,0.062,0.06473,0.0440322580645,0.0793111740266,-0.035278915962
2022-01-17T00:00:00Z,2022-01-15T00:00:00Z,2022-01-24T00:00:00Z,1000XECUSDT,Payment,24,-0.0894794171387,-0.18212385019,-0.0663469570869,0.0279620490296,0.0392267382142,0.0551334061755,-0.338510412575,False,False,1,0.0352985227662,0.65478810379,0.10308,0.07464,-0.275902211874,-0.294320969449,0.0184187575748
2022-01-17T00:00:00Z,2022-01-15T00:00:00Z,2022-01-24T00:00:00Z,AAVEUSDT,DeFi,24,-0.110062036833,-0.116948807071,0.314379404427,0.0279620490296,0.0392267382142,0.0551334061755,-0.338510412575,False,False,1,0.0352985227662,0.65478810379,242.52,158.28,-0.347352795646,-0.294320969449,-0.0530318261967
