entry_time,momentum_days,eligible_count,tail_count,top_symbols,bottom_symbols,top_asset_return,top_excess_return,bottom_excess_return,spread,log_dispersion_ratio,high_dispersion,high_tail_dispersion,paper_exposure_scale,market_volatility_30d,average_correlation_60d
2022-09-19T00:00:00Z,30,25,5,LINKUSDT|ENSUSDT|XRPUSDT|1000XECUSDT|XLMUSDT,ZECUSDT|KAVAUSDT|UNIUSDT|AVAXUSDT|RUNEUSDT,0.123094865368,0.0973167637059,-0.00249072762076,0.0998074913266,-0.678286315111,False,False,1,0.041378252424,0.708322438525
2022-09-26T00:00:00Z,30,25,5,XRPUSDT|LINKUSDT|XLMUSDT|1000XECUSDT|ENSUSDT,SNXUSDT|CRVUSDT|ETCUSDT|AVAXUSDT|RUNEUSDT,-0.0291786962747,-0.00952317909161,-0.0258427849272,0.0163196058355,-0.813963690148,False,False,1,0.0422290024173,0.713685052914
2022-10-03T00:00:00Z,30,25,5,XRPUSDT|XLMUSDT|ENSUSDT|LINKUSDT|SOLUSDT,ETCUSDT|NEARUSDT|RUNEUSDT|SNXUSDT|CRVUSDT,0.128948960317,0.0739952377627,-0.0294621614105,0.103457399173,-0.42080558912,False,False,1,0.0362922386871,0.700567703746
2022-10-10T00:00:00Z,30,25,5,XRPUSDT|XLMUSDT|ENSUSDT|UNIUSDT|TRXUSDT,RUNEUSDT|CRVUSDT|SNXUSDT|NEARUSDT|ETCUSDT,-0.0433851796561,0.00864257130465,-0.0343973582247,0.0430399295294,-0.349786560253,False,False,1,0.0330453499412,0.712292975713
2022-10-17T00:00:00Z,30,25,5,XRPUSDT|ENSUSDT|XLMUSDT|UNIUSDT|TRXUSDT,RUNEUSDT|SNXUSDT|CRVUSDT|NEARUSDT|ETCUSDT,-0.0267723744871,-0.036984869126,0.0162066136099,-0.0531914827359,-0.962785307382,False,False,1,0.0272685913582,0.704711513127
2022-10-24T00:00:00Z,30,24,5,ENSUSDT|AAVEUSDT|UNIUSDT|TRXUSDT|HBARUSDT,SNXUSDT|RUNEUSDT|SOLUSDT|ETCUSDT|NEARUSDT,0.0143448043951,-0.0232455681801,0.0294352243294,-0.0526807925095,-0.933774944438,False,False,1,0.0174032333172,0.690519728861
2022-10-31T00:00:00Z,30,24,5,ENSUSDT|UNIUSDT|AAVEUSDT|BNBUSDT|HBARUSDT,LINKUSDT|XRPUSDT|ZECUSDT|ETCUSDT|NEARUSDT,0.0103202455449,-0.008791886767,-0.0158442019384,0.00705231517141,-0.63981325312,False,False,1,0.0202587931487,0.661223799094
2022-11-07T00:00:00Z,30,24,5,LTCUSDT|AAVEUSDT|BNBUSDT|SNXUSDT|AVAXUSDT,ZECUSDT|KAVAUSDT|ETCUSDT|XLMUSDT|NEARUSDT,-0.268878348251,-0.0042536851481,0.00809355010312,-0.0123472352512,-0.28704759395,False,False,1,0.0239307736852,0.672943315936
2022-11-14T00:00:00Z,30,24,5,LTCUSDT|BNBUSDT|BCHUSDT|UNIUSDT|TRXUSDT,ZILUSDT|KAVAUSDT|NEARUSDT|ENSUSDT|SOLUSDT,0.0022454793979,0.0315439274333,-0.0457565835566,0.07730051099,0.207399063922,True,False,0.812695267907,0.0650427824961,0.824260529396
2022-11-21T00:00:00Z,30,24,5,LTCUSDT|BNBUSDT|BCHUSDT|XMRUSDT|UNIUSDT,AAVEUSDT|CRVUSDT|KAVAUSDT|NEARUSDT|SOLUSDT,0.0954201647081,0.00225255463506,0.0362392281699,-0.0339866735348,-0.494513143614,False,False,1,0.0651446069517,0.809400891339
2022-11-28T00:00:00Z,30,24,5,LTCUSDT|BNBUSDT|LINKUSDT|BCHUSDT|DASHUSDT,AVAXUSDT|SNXUSDT|KAVAUSDT|NEARUSDT|SOLUSDT,0.0310654394549,-0.00799871066647,0.0128454642711,-0.0208441749376,-0.42860349778,False,False,1,0.0667075269713,0.803194641634
2022-12-05T00:00:00Z,30,24,5,LTCUSDT|DASHUSDT|XMRUSDT|BCHUSDT|LINKUSDT,CRVUSDT|SNXUSDT|KAVAUSDT|NEARUSDT|SOLUSDT,-0.00979604001547,0.0137231063206,0.0067754482542,0.00694765806636,-0.867265461771,False,False,1,0.0670370984951,0.8064565346
2022-12-12T00:00:00Z,30,24,5,DASHUSDT|LTCUSDT|ZECUSDT|RUNEUSDT|XMRUSDT,ETCUSDT|VETUSDT|KAVAUSDT|SOLUSDT|NEARUSDT,-0.0727830910093,0.0287070617008,-0.0427149823837,0.0714220440845,-1.3173919013,False,False,1,0.0267899684473,0.811882146584
2022-12-19T00:00:00Z,30,23,5,DASHUSDT|RUNEUSDT|TRXUSDT|ZECUSDT|XMRUSDT,VETUSDT|XLMUSDT|ETCUSDT|NEARUSDT|KAVAUSDT,0.00890591861438,0.0261732339893,-0.000409553256604,0.0265827872459,-0.626465164938,False,False,1,0.0303899196475,0.824058661841
2022-12-26T00:00:00Z,30,23,5,RUNEUSDT|XMRUSDT|DASHUSDT|TRXUSDT|UNIUSDT,NEARUSDT|SOLUSDT|KAVAUSDT|ZILUSDT|CRVUSDT,-0.0161305576185,0.0217235569033,-0.0521071944569,0.0738307513602,-1.15361007694,False,False,1,0.0263289764824,0.827499022262
2023-01-02T00:00:00Z,30,22,5,XMRUSDT|TRXUSDT|RUNEUSDT|DASHUSDT|LTCUSDT,SOLUSDT|LINKUSDT|NEARUSDT|ZILUSDT|KAVAUSDT,0.0774342033462,-0.0694816195171,0.135135944596,-0.204617564113,-0.705113331442,False,False,1,0.0252945781768,0.824053413617
2023-01-09T00:00:00Z,30,22,5,XMRUSDT|ETCUSDT|DASHUSDT|LTCUSDT|RUNEUSDT,ENSUSDT|LINKUSDT|HBARUSDT|CRVUSDT|KAVAUSDT,0.129871531467,-0.0848888672618,0.0319248394348,-0.116813706697,-0.822073363597,False,False,1,0.0262861559471,0.785165408317
2023-01-16T00:00:00Z,30,24,5,SOLUSDT|NEARUSDT|CRVUSDT|AVAXUSDT|ZILUSDT,XLMUSDT|LINKUSDT|XRPUSDT|ZECUSDT|KAVAUSDT,0.097266526167,0.030905541832,0.00279179361956,0.0281137482124,0.572402003552,True,True,0.564168674715,0.0305027538879,0.601590855563
2023-01-23T00:00:00Z,30,24,5,SOLUSDT|CRVUSDT|NEARUSDT|HBARUSDT|SNXUSDT,XLMUSDT|XMRUSDT|XRPUSDT|LINKUSDT|TRXUSDT,0.0258194278723,-0.0292375248982,-0.0124979387587,-0.0167395861394,-0.74375709786,False,False,1,0.0270478723702,0.615951843397
2023-01-30T00:00:00Z,30,24,5,SOLUSDT|CRVUSDT|NEARUSDT|AVAXUSDT|ZILUSDT,BNBUSDT|ZECUSDT|DASHUSDT|XRPUSDT|TRXUSDT,-0.0555785430318,-0.0275616639185,0.0259498609187,-0.0535115248372,-0.5430864022,False,False,1,0.0285313032105,0.623501495619
2023-02-06T00:00:00Z,30,25,5,CRVUSDT|HBARUSDT|SOLUSDT|AVAXUSDT|SNXUSDT,XLMUSDT|XRPUSDT|TRXUSDT|ZECUSDT|XMRUSDT,-0.0317421963355,0.0118736010702,0.0181059054322,-0.00623230436205,-0.479541412534,False,False,1,0.0314389680003,0.626468801839
2023-02-13T00:00:00Z,30,25,5,HBARUSDT|CRVUSDT|SNXUSDT|1000XECUSDT|VETUSDT,BCHUSDT|ETCUSDT|XRPUSDT|ZECUSDT|XMRUSDT,0.141674587523,0.0376698939139,-0.0515815622859,0.0892514561999,-0.0591515408163,False,False,1,0.0381915272176,0.663140780054
2023-02-20T00:00:00Z,30,25,5,DASHUSDT|HBARUSDT|CRVUSDT|VETUSDT|ZILUSDT,BNBUSDT|ZECUSDT|XRPUSDT|XMRUSDT|KAVAUSDT,-0.0501717341234,-0.00745239150762,0.000544939049537,-0.00799733055716,-0.490444079493,False,False,1,0.0396465691116,0.634782390631
2023-02-27T00:00:00Z,30,25,5,DASHUSDT|ZILUSDT|VETUSDT|HBARUSDT|TRXUSDT,NEARUSDT|AAVEUSDT|XMRUSDT|KAVAUSDT|1000XECUSDT,-0.119270309867,-0.0345303684319,-0.00693689416875,-0.0275934742631,-0.571619448718,False,False,1,0.0367633327139,0.63983448685
2023-03-06T00:00:00Z,30,24,5,SNXUSDT|DASHUSDT|TRXUSDT|VETUSDT|ZILUSDT,ZECUSDT|NEARUSDT|RUNEUSDT|KAVAUSDT|AVAXUSDT,-0.107741484247,-0.0656470952724,0.044286826934,-0.109933922206,-0.878555445371,False,False,1,0.0356936943329,0.671468838326
2023-03-13T00:00:00Z,30,24,5,KAVAUSDT|XRPUSDT|TRXUSDT|XLMUSDT|SNXUSDT,AVAXUSDT|NEARUSDT|LTCUSDT|ZECUSDT|RUNEUSDT,0.0332258666225,-0.0512804142569,0.00433388134161,-0.0556142955985,-0.291708453833,False,False,1,0.031527150212,0.678461386566
2023-03-20T00:00:00Z,30,24,5,SNXUSDT|KAVAUSDT|BNBUSDT|BCHUSDT|UNIUSDT,RUNEUSDT|LTCUSDT|ZECUSDT|DASHUSDT|HBARUSDT,-0.0954624452708,-0.0642620019362,0.0402737266081,-0.104535728544,-0.513519953914,False,False,1,0.0381992523006,0.736078271092
2023-03-27T00:00:00Z,30,24,5,XRPUSDT|XMRUSDT|BNBUSDT|XLMUSDT|LTCUSDT,NEARUSDT|VETUSDT|ZILUSDT|HBARUSDT|ZECUSDT,0.0516103903431,0.0278241134068,0.0390915720384,-0.0112674586315,-0.372530873568,False,False,1,0.0400789995677,0.712113353731
2023-04-03T00:00:00Z,30,24,5,XRPUSDT|XLMUSDT|BNBUSDT|XMRUSDT|LINKUSDT,NEARUSDT|ZECUSDT|ENSUSDT|VETUSDT|DASHUSDT,-0.0101992285498,-0.0204445513928,0.015040830433,-0.0354853818258,-0.327303324219,False,False,1,0.0399991197962,0.710161573396
2023-04-10T00:00:00Z,30,24,5,XRPUSDT|XLMUSDT|ZILUSDT|RUNEUSDT|CRVUSDT,NEARUSDT|ENSUSDT|UNIUSDT|DASHUSDT|KAVAUSDT,0.0650846484926,-0.0274144942714,0.0207455481625,-0.0481600424339,-1.03626072451,False,False,1,0.0361432979193,0.698207682747
2023-04-17T00:00:00Z,30,24,5,XRPUSDT|ZECUSDT|XLMUSDT|LTCUSDT|RUNEUSDT,ENSUSDT|BNBUSDT|TRXUSDT|SNXUSDT|KAVAUSDT,-0.135713170338,-0.00933146739039,0.0176081583354,-0.0269396257258,-0.749239728699,False,False,1,0.028017091129,0.692870587515
2023-04-24T00:00:00Z,30,24,5,ZILUSDT|XRPUSDT|XLMUSDT|TRXUSDT|BNBUSDT,AAVEUSDT|UNIUSDT|ENSUSDT|KAVAUSDT|DASHUSDT,-0.0186343716877,-0.0155797127092,0.00101882895262,-0.0165985416618,-0.338007165973,False,False,1,0.0272051044172,0.70108980633
2023-05-01T00:00:00Z,30,24,5,SOLUSDT|TRXUSDT|ZILUSDT|LTCUSDT|ZECUSDT,ENSUSDT|KAVAUSDT|DASHUSDT|XLMUSDT|XRPUSDT,-0.0401812655231,0.00567407594545,-0.014996652141,0.0206707280864,-1.20097308089,False,False,1,0.0247191724362,0.702830990046
2023-05-08T00:00:00Z,30,24,5,SOLUSDT|TRXUSDT|BNBUSDT|XMRUSDT|LINKUSDT,ENSUSDT|KAVAUSDT|VETUSDT|RUNEUSDT|DASHUSDT,-0.0261807277144,0.00893841043829,0.0593145928576,-0.0503761824193,-0.363975188324,False,False,1,0.0256588981964,0.69983812441
2023-05-15T00:00:00Z,30,24,5,TRXUSDT|KAVAUSDT|BNBUSDT|XMRUSDT|LINKUSDT,NEARUSDT|CRVUSDT|ENSUSDT|RUNEUSDT|DASHUSDT,0.00586633086863,-0.000948107828751,-0.0118853491422,0.0109372413134,-1.1226564141,False,False,1,0.0269686381256,0.682530215386
2023-05-22T00:00:00Z,30,24,5,KAVAUSDT|TRXUSDT|LTCUSDT|XRPUSDT|XMRUSDT,NEARUSDT|ENSUSDT|ZILUSDT|AVAXUSDT|RUNEUSDT,0.0506774529517,0.00961694829127,-0.000255362488885,0.00987231078015,-1.08879730821,False,False,1,0.0208358246714,0.646998209216
2023-05-29T00:00:00Z,30,23,5,KAVAUSDT|TRXUSDT|XRPUSDT|LTCUSDT|XMRUSDT,NEARUSDT|DASHUSDT|RUNEUSDT|AVAXUSDT|ZILUSDT,0.00227429596488,0.0190444067447,0.00651237221812,0.0125320345266,-0.726027670129,False,False,1,0.0189923843643,0.625279212754
2023-06-05T00:00:00Z,30,23,5,KAVAUSDT|TRXUSDT|XRPUSDT|LTCUSDT|XLMUSDT,NEARUSDT|DASHUSDT|HBARUSDT|ZILUSDT|AVAXUSDT,-0.121498588415,0.0656812225618,-0.0475382371432,0.113219459705,-1.46038742142,False,False,1,0.0196537476199,0.650074615507
2023-06-12T00:00:00Z,30,23,5,XRPUSDT|TRXUSDT|LTCUSDT|KAVAUSDT|XLMUSDT,SOLUSDT|ZILUSDT|NEARUSDT|ZECUSDT|DASHUSDT,-0.0318155827215,-0.0262459583175,0.0222240806494,-0.0484700389669,0.55775195771,True,True,0.572494610421,0.0304051776508,0.728286672345
2023-06-19T00:00:00Z,30,23,5,XRPUSDT|TRXUSDT|BCHUSDT|XMRUSDT|XLMUSDT,ZECUSDT|CRVUSDT|ZILUSDT|DASHUSDT|RUNEUSDT,0.241003413761,0.0409947329324,-0.0223959904684,0.0633907234008,-0.798679471276,False,False,1,0.0304951952199,0.701961186456
2023-06-26T00:00:00Z,30,24,5,BCHUSDT|ETCUSDT|XRPUSDT|XLMUSDT|LTCUSDT,SOLUSDT|DASHUSDT|SNXUSDT|CRVUSDT|BNBUSDT,0.220346827421,0.141676416041,0.00592409115958,0.135752324882,0.401058855993,True,True,0.669610649279,0.0342498083785,0.666931119426
2023-07-03T00:00:00Z,30,24,5,BCHUSDT|XLMUSDT|ETCUSDT|XMRUSDT|LTCUSDT,XRPUSDT|AVAXUSDT|SOLUSDT|DASHUSDT|BNBUSDT,-0.0912881828843,-0.0392201978441,0.0353388932493,-0.0745590910933,-0.0570863437399,False,False,1,0.0384635423844,0.638188677464
2023-07-10T00:00:00Z,30,24,5,BCHUSDT|AAVEUSDT|XMRUSDT|SOLUSDT|XLMUSDT,HBARUSDT|RUNEUSDT|BNBUSDT|XRPUSDT|DASHUSDT,0.123882077287,0.0333177994568,0.0497462508053,-0.0164284513485,-0.286673248063,False,False,1,0.0357631415819,0.612121925036
2023-07-17T00:00:00Z,30,25,5,BCHUSDT|SOLUSDT|XLMUSDT|SNXUSDT|AAVEUSDT,XMRUSDT|HBARUSDT|DASHUSDT|TRXUSDT|BNBUSDT,0.0250267978854,0.00716415901009,0.00621407584525,0.000950083164847,-0.296151432545,False,False,1,0.0311381696932,0.56134267025
2023-07-24T00:00:00Z,30,25,5,XLMUSDT|BCHUSDT|SNXUSDT|XRPUSDT|SOLUSDT,AVAXUSDT|RUNEUSDT|KAVAUSDT|BNBUSDT|DASHUSDT,-0.0217921851069,0.00703033512477,-0.00594985441615,0.0129801895409,-0.437711045421,False,False,1,0.0306625531641,0.545020610329
2023-07-31T00:00:00Z,30,24,5,XLMUSDT|XRPUSDT|SOLUSDT|LINKUSDT|1000XECUSDT,XMRUSDT|RUNEUSDT|KAVAUSDT|BCHUSDT|DASHUSDT,-0.0795385759207,-0.0343032528609,0.0162960695269,-0.0505993223878,-0.708551055898,False,False,1,0.0272239568205,0.537425203368
2023-08-07T00:00:00Z,30,24,5,XLMUSDT|XRPUSDT|SNXUSDT|LINKUSDT|UNIUSDT,KAVAUSDT|LTCUSDT|CRVUSDT|1000XECUSDT|BCHUSDT,0.00637517386555,-0.0116539309884,-0.0293838341224,0.017729903134,-1.11813418105,False,False,1,0.0239817310733,0.516618684958
2023-08-14T00:00:00Z,30,24,5,RUNEUSDT|SNXUSDT|HBARUSDT|UNIUSDT|LINKUSDT,AAVEUSDT|BCHUSDT|LTCUSDT|XRPUSDT|CRVUSDT,-0.0272413349431,0.0760259473354,-0.0526862099733,0.128712157309,-0.206418633254,False,False,1,0.0148592395122,0.443592815575
2023-08-21T00:00:00Z,30,24,5,RUNEUSDT|HBARUSDT|TRXUSDT|BNBUSDT|XMRUSDT,XLMUSDT|LINKUSDT|LTCUSDT|XRPUSDT|CRVUSDT,-0.0406499573015,-0.0156482889043,-0.0152576294574,-0.000390659446932,-0.161203108751,False,False,1,0.0232063295615,0.484672045912
2023-08-28T00:00:00Z,30,24,5,RUNEUSDT|HBARUSDT|TRXUSDT|BNBUSDT|XMRUSDT,LINKUSDT|XRPUSDT|SNXUSDT|LTCUSDT|CRVUSDT,-0.0454004247917,-0.0079560204527,0.00416695999591,-0.0121229804486,-0.673612965386,False,False,1,0.0227142086081,0.499962348716
2023-09-04T00:00:00Z,30,20,4,RUNEUSDT|TRXUSDT|HBARUSDT|BNBUSDT,KAVAUSDT|XRPUSDT|CRVUSDT|UNIUSDT,0.0114729994146,0.0130097868438,-0.0163693948518,0.0293791816956,-0.853927605826,False,False,1,0.0245203438127,0.482140339386
2023-09-11T00:00:00Z,30,20,4,RUNEUSDT|TRXUSDT|XLMUSDT|XMRUSDT,AVAXUSDT|LTCUSDT|CRVUSDT|UNIUSDT,0.0357448922311,0.00922325037931,-0.0201461656333,0.0293694160126,-0.781499850991,False,False,1,0.0244794919793,0.491048029507
2023-09-18T00:00:00Z,30,20,4,RUNEUSDT|BCHUSDT|TRXUSDT|VETUSDT,CRVUSDT|AVAXUSDT|SOLUSDT|UNIUSDT,-0.0364828931478,-0.0382672483673,0.0429754148595,-0.0812426632267,-0.0988172766901,False,False,1,0.0187589384275,0.516567357489
2023-09-25T00:00:00Z,30,20,4,LINKUSDT|RUNEUSDT|AAVEUSDT|TRXUSDT,UNIUSDT|KAVAUSDT|AVAXUSDT|HBARUSDT,0.172553611431,0.0727187911524,-0.028921767002,0.101640558154,-0.316313655311,False,False,1,0.0180517746329,0.532885430079
2023-10-02T00:00:00Z,30,21,5,LINKUSDT|RUNEUSDT|AAVEUSDT|TRXUSDT|CRVUSDT,NEARUSDT|XLMUSDT|KAVAUSDT|HBARUSDT|AVAXUSDT,-0.0944027156511,-0.0446329452938,0.0180328527828,-0.0626657980766,-0.381935190069,False,False,1,0.0151044724186,0.557896012185
2023-10-09T00:00:00Z,30,21,5,BCHUSDT|AAVEUSDT|LINKUSDT|SOLUSDT|TRXUSDT,HBARUSDT|NEARUSDT|KAVAUSDT|XLMUSDT|SNXUSDT,-0.0379787190148,0.00673393657073,-0.00517758819969,0.0119115247704,-0.848437610454,False,False,1,0.017646064194,0.553492281028
2023-10-16T00:00:00Z,30,21,5,LINKUSDT|AAVEUSDT|SOLUSDT|XMRUSDT|CRVUSDT,KAVAUSDT|NEARUSDT|HBARUSDT|SNXUSDT|XLMUSDT,0.201096171927,0.102872165363,-0.0404477242994,0.143319889663,-1.04588787328,False,False,1,0.0172695832682,0.571587177097
2023-10-23T00:00:00Z,30,21,5,SOLUSDT|LINKUSDT|BCHUSDT|AAVEUSDT|TRXUSDT,UNIUSDT|HBARUSDT|XLMUSDT|KAVAUSDT|NEARUSDT,0.0694842900332,-0.0199897790305,-0.0078967110794,-0.0120930679511,0.214478390076,True,False,0.806962249937,0.0181999016917,0.514159608912
2023-10-30T00:00:00Z,30,22,5,SOLUSDT|LINKUSDT|RUNEUSDT|AAVEUSDT|AVAXUSDT,ETCUSDT|BCHUSDT|XLMUSDT|CRVUSDT|UNIUSDT,0.174833177965,0.0692903000202,-0.0202081721627,0.0894984721829,-0.636124671315,False,False,1,0.0205208818486,0.507986284239
2023-11-06T00:00:00Z,30,21,5,SOLUSDT|RUNEUSDT|LINKUSDT|NEARUSDT|AAVEUSDT,XLMUSDT|TRXUSDT|UNIUSDT|LTCUSDT|BCHUSDT,0.27421703223,0.128874732384,-0.0902757212531,0.219150453637,-0.353171091757,False,False,1,0.0199739465448,0.468869359582
2023-11-13T00:00:00Z,30,23,5,RUNEUSDT|SOLUSDT|LINKUSDT|AVAXUSDT|NEARUSDT,LTCUSDT|BNBUSDT|XLMUSDT|XMRUSDT|BCHUSDT,0.0934662137361,0.0968448570047,-0.0284662976531,0.125311154658,0.583351489867,True,True,0.558025013878,0.0191338156021,0.422229130569
2023-11-20T00:00:00Z,30,25,5,RUNEUSDT|AVAXUSDT|SOLUSDT|LINKUSDT|NEARUSDT,TRXUSDT|LTCUSDT|XLMUSDT|XMRUSDT|BCHUSDT,-0.0558483724071,-0.0514850762442,0.0126482715352,-0.0641333477794,-0.0679336178368,False,False,1,0.0263244322211,0.488440919132
2023-11-27T00:00:00Z,30,24,5,RUNEUSDT|AVAXUSDT|SOLUSDT|NEARUSDT|SNXUSDT,XMRUSDT|XLMUSDT|BNBUSDT|LTCUSDT|BCHUSDT,0.131511633705,0.0891087027051,-0.0288527194586,0.117961422164,-0.789921692544,False,False,1,0.0322328942286,0.561796172086
2023-12-04T00:00:00Z,30,23,5,RUNEUSDT|AVAXUSDT|SOLUSDT|SNXUSDT|LINKUSDT,XRPUSDT|XLMUSDT|XMRUSDT|BNBUSDT|BCHUSDT,0.204291987694,0.0800966491365,-0.0605032757383,0.140599924875,-0.071298061879,False,False,1,0.0322123020096,0.557258930925
2023-12-11T00:00:00Z,30,24,5,AVAXUSDT|NEARUSDT|SOLUSDT|RUNEUSDT|SNXUSDT,LTCUSDT|XMRUSDT|XRPUSDT|AAVEUSDT|BNBUSDT,-0.0739842737148,-0.0091036827649,0.0283824702261,-0.037486152991,-0.129618522792,False,False,1,0.0321818628335,0.53934521076
2023-12-18T00:00:00Z,30,23,5,AVAXUSDT|VETUSDT|SNXUSDT|NEARUSDT|HBARUSDT,BNBUSDT|TRXUSDT|BCHUSDT|RUNEUSDT|ENSUSDT,0.253483579611,0.135491313294,-0.0478633687961,0.18335468209,-0.14694918969,False,False,1,0.0301447171114,0.53228166835
2023-12-25T00:00:00Z,30,25,5,AVAXUSDT|NEARUSDT|SOLUSDT|VETUSDT|HBARUSDT,AAVEUSDT|BCHUSDT|RUNEUSDT|UNIUSDT|XRPUSDT,-0.0759976211344,-0.0705066632074,0.0332682962677,-0.103774959475,0.384161726928,True,True,0.681021278794,0.0236348278636,0.522459104149
