trade_id,stage,kind,symbol,category,decision_time,entry_time,exit_time,lookback_days,hold_days,top_targets,feature_value,target_median_quote_volume_30d,feature_rank,rankable_targets,entry_price,exit_price,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_price_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,favorable_after_hurdle_return,base_price_cost_return,base_reconciliation_error,base_net_return,base_after_hurdle_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return,stress_after_hurdle_return
development-winner_momentum-1000XECUSDT-20240101-5-3,development,winner_momentum,1000XECUSDT,Payment,2023-12-31T00:00:00Z,2024-01-01T00:00:00Z,2024-01-02T00:00:00Z,5,1,3,0.1495067817509248,12881865.291775,1,25,0.03728,0.03838,6.706008583690987,2,5.113542784334764e-05,2.556771392167382e-05,-0.007376609442060089,-0.007681035407725273,2.688821387764051e-17,-0.0076298999798819255,-0.007736528396254716,-0.008188416443133034,-2.0816681711721685e-17,-0.008137281015289686,-0.008243854914465332,-0.008695797478540823,-5.0306980803327406e-17,-0.008670229764619149,-0.008776746399392077
development-winner_momentum-1000XECUSDT-20240307-5-3,development,winner_momentum,1000XECUSDT,Payment,2024-03-06T00:00:00Z,2024-03-07T00:00:00Z,2024-03-08T00:00:00Z,5,1,3,0.6449404007101192,10179279.151375,1,25,0.06486,0.06337,3.8544557508479804,2,0.00018916784535923526,9.458392267961763e-05,0.005743139068763503,0.005446584952204764,-5.204170427930421e-18,0.005635752797563999,0.005527699010205334,0.004952331537157018,1.734723475976807e-17,0.005141499382516253,0.00503349870181502,0.004458078122109188,9.540979117872439e-18,0.004552662044788805,0.004444724633620778
development-winner_momentum-1000XECUSDT-20240309-5-3,development,winner_momentum,1000XECUSDT,Payment,2024-03-08T00:00:00Z,2024-03-09T00:00:00Z,2024-03-10T00:00:00Z,5,1,3,0.5043458881212393,12565197.906985,1,25,0.0675,0.06888,3.7037037037037033,2,0.00034262296351851844,0.00017131148175925922,-0.005111111111111066,-0.005414177777777723,2.5153490401663703e-17,-0.005071554814259205,-0.005178458120306262,-0.005919291955555489,5.204170427930421e-18,-0.005576668992036971,-0.0056835180244567685,-0.00642440613333331,-1.734723475976807e-17,-0.006253094651574051,-0.006359871003250195
development-winner_momentum-1000XECUSDT-20240324-5-3,development,winner_momentum,1000XECUSDT,Payment,2024-03-23T00:00:00Z,2024-03-24T00:00:00Z,2024-03-25T00:00:00Z,5,1,3,0.2782574568288856,38307398.95636,1,25,0.06514,0.06986,3.8378876266502915,2,5.000988256063863e-05,2.5004941280319314e-05,-0.018114829597789373,-0.018425698495548065,-6.938893903907228e-18,-0.018375688612987426,-0.018481162413330754,-0.018943824194043613,-2.0816681711721685e-17,-0.018893814311482973,-0.01899923244013413,-0.019461949892539132,-6.938893903907228e-18,-0.019436944951258812,-0.019542304721480996
development-winner_momentum-1000XECUSDT-20240326-5-3,development,winner_momentum,1000XECUSDT,Payment,2024-03-25T00:00:00Z,2024-03-26T00:00:00Z,2024-03-27T00:00:00Z,5,1,3,0.3306857807051531,42083529.416779995,1,25,0.06869,0.06667,3.6395399621487843,2,4.889462075993594e-05,2.444731037996797e-05,0.007351870723540571,0.007056281845974677,-2.0816681711721685e-17,0.007105176466734613,0.0069969647923953104,0.006563638127820709,-9.540979117872439e-18,0.006612532748580645,0.006504374007939573,0.00607099440966663,-8.673617379884035e-18,0.006095441720046598,0.005987338539924281
development-winner_momentum-1000XECUSDT-20240328-5-3,development,winner_momentum,1000XECUSDT,Payment,2024-03-27T00:00:00Z,2024-03-28T00:00:00Z,2024-03-29T00:00:00Z,5,1,3,0.29658385093167694,51991776.93965,1,25,0.0668,0.06614,3.7425149700598803,2,0.00022859731017964074,0.00011429865508982037,0.002470059880239489,0.002171541916167613,-2.905661822261152e-17,0.002400139226347254,0.002292433099958302,0.001674013458083795,-2.168404344971009e-17,0.0019026107682634358,0.0017949581004292892,0.0011764849999999771,-1.452830911130576e-17,0.0012907836550897975,0.0011831967269995136
development-winner_momentum-1000XECUSDT-20240405-5-3,development,winner_momentum,1000XECUSDT,Payment,2024-04-04T00:00:00Z,2024-04-05T00:00:00Z,2024-04-06T00:00:00Z,5,1,3,0.01628514364725775,51984349.973790005,3,25,0.06616,0.0702,3.7787182587666264,2,5.7978864495163246e-05,2.8989432247581623e-05,-0.015266021765417193,-0.015575181378476438,-1.0408340855860843e-17,-0.015517202513981275,-0.015622983453612571,-0.016090456559854888,-2.7755575615628914e-17,-0.016032477695359725,-0.01613820326958193,-0.01660573174123342,-2.42861286636753e-17,-0.01657674230898584,-0.01668240940293564
development-winner_momentum-1000XECUSDT-20240407-5-3,development,winner_momentum,1000XECUSDT,Payment,2024-04-06T00:00:00Z,2024-04-07T00:00:00Z,2024-04-08T00:00:00Z,5,1,3,0.18686196182867287,51984349.973790005,1,25,0.08022,0.077,3.1164298180004986,2,5.6461371229119914e-05,2.8230685614559957e-05,0.01003490401396162,0.009740924956369995,1.214306433183765e-17,0.009797386327599114,0.009688885380060075,0.009250965881326345,-1.0408340855860843e-17,0.009307427252555464,0.009198978950254677,0.008761006806282723,-5.204170427930421e-18,0.008789237491897283,0.008680844868171889
development-winner_momentum-1000XECUSDT-20240409-5-3,development,winner_momentum,1000XECUSDT,Payment,2024-04-08T00:00:00Z,2024-04-09T00:00:00Z,2024-04-10T00:00:00Z,5,1,3,0.2543474727775068,51984349.973790005,1,25,0.07719,0.07305,3.2387614976033166,2,9.470366437880554e-05,4.735183218940277e-05,0.013408472600077714,0.013116517683637752,5.204170427930421e-18,0.013211221348016557,0.01310235358992795,0.012629934201321413,1.3877787807814457e-17,0.012724637865700219,0.012615822390148246,0.012143350719005047,-3.469446951953614e-18,0.01219070255119445,0.012081944446050041
development-winner_momentum-AAVEUSDT-20240101-5-3,development,winner_momentum,AAVEUSDT,DeFi,2023-12-31T00:00:00Z,2024-01-01T00:00:00Z,2024-01-02T00:00:00Z,5,1,3,0.05642420122365732,95434277.644,3,25,108.77,116.32,0.002298427875333272,2,0.00011985100008435391,5.9925500042176956e-05,-0.017353130458766186,-0.017663542337041455,3.469446951953614e-18,-0.0175436913369571,-0.01764925453393984,-0.018180905879378484,0.0,-0.01806105487929413,-0.018166562486476967,-0.01869826942171557,-2.0816681711721685e-17,-0.018638343921673392,-0.018743789500167196
