trade_id,stage,kind,symbol,category,decision_time,entry_time,exit_time,lookback_days,hold_days,top_targets,feature_value,target_median_quote_volume_30d,feature_rank,rankable_targets,entry_price,exit_price,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_price_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,favorable_after_hurdle_return,base_price_cost_return,base_reconciliation_error,base_net_return,base_after_hurdle_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return,stress_after_hurdle_return
development-premium_premium-1000XECUSDT-20240321-5-3,development,premium_premium,1000XECUSDT,Payment,2024-03-20T00:00:00Z,2024-03-21T00:00:00Z,2024-03-22T00:00:00Z,5,1,3,0.0007528013333333334,37979407.030865,3,25,0.05161,0.05147,4.844022476264289,2,5.0596781435768254e-05,2.5298390717884127e-05,0.0006781631466770133,0.0003785700445650131,3.2526065174565133e-19,0.00042916682600078137,0.00032167247711867297,-0.0001207513853904163,-3.5209465551466756e-17,-7.015460395464805e-05,-0.00017759530163008463,-0.0006200728153458734,2.2768245622195593e-18,-0.0005947744246279893,-0.0007021587528293072
development-premium_premium-1000XECUSDT-20240323-5-3,development,premium_premium,1000XECUSDT,Payment,2024-03-22T00:00:00Z,2024-03-23T00:00:00Z,2024-03-24T00:00:00Z,5,1,3,0.0008798586666666667,37979407.030865,1,25,0.05151,0.06514,4.8534265191225,2,5.406231799650554e-05,2.703115899825277e-05,-0.06615220345563971,-0.06649189477771308,0.0,-0.06643783245971657,-0.0665381420675013,-0.06705808667249077,-2.7755575615628914e-17,-0.06700402435449426,-0.0671042731259589,-0.06762427856726855,-4.163336342344337e-17,-0.06759724740827029,-0.06769743243896442
development-premium_premium-1000XECUSDT-20240414-5-3,development,premium_premium,1000XECUSDT,Payment,2024-04-13T00:00:00Z,2024-04-14T00:00:00Z,2024-04-15T00:00:00Z,5,1,3,0.0005424126666666667,51984349.973790005,3,25,0.05358,0.05695,4.665920119447555,2,5.079792366554685e-05,2.5398961832773424e-05,-0.01572415080253825,-0.016033585293019764,1.0408340855860843e-17,-0.015982787369354216,-0.016088518282714293,-0.016549318878312763,-1.3877787807814457e-17,-0.016498520954647215,-0.016604196453343434,-0.017065052463605818,3.469446951953614e-18,-0.017039653501773045,-0.017145270856731898
development-premium_premium-1000XECUSDT-20241204-5-3,development,premium_premium,1000XECUSDT,Payment,2024-12-03T00:00:00Z,2024-12-04T00:00:00Z,2024-12-05T00:00:00Z,5,1,3,0.0007759626666666667,25666991.698735,3,25,0.0562,0.05777,4.448398576512456,2,0.00014616699280427047,7.308349640213524e-05,-0.006983985765124545,-0.007288176156583642,-3.469446951953614e-18,-0.0071420091637793715,-0.00724869000315953,-0.007795164332740218,-3.5561831257524545e-17,-0.007648997339935947,-0.007755623704331027,-0.008302152508896793,-6.938893903907228e-18,-0.008229069012494658,-0.008335633049212032
development-premium_premium-AAVEUSDT-20240102-5-3,development,premium_premium,AAVEUSDT,DeFi,2024-01-01T00:00:00Z,2024-01-02T00:00:00Z,2024-01-03T00:00:00Z,5,1,3,0.0009565046666666667,95434277.644,3,25,116.32,110.39,0.0021492434662998628,2,0.00023979059639934688,0.00011989529819967344,0.012745013755158158,0.012452660763411255,-8.673617379884035e-18,0.012692451359810602,0.012583639342641728,0.011965413424174731,1.734723475976807e-17,0.012205204020574078,0.012096444357272196,0.011478166084938068,0.0,0.011598061383137742,0.011489366956241032
development-premium_premium-AAVEUSDT-20240219-5-3,development,premium_premium,AAVEUSDT,DeFi,2024-02-18T00:00:00Z,2024-02-19T00:00:00Z,2024-02-20T00:00:00Z,5,1,3,0.0008653819999999999,39968118.66,3,22,94.73,96.29,0.0026390794890742107,2,8.481704996586112e-05,4.240852498293056e-05,-0.0041169640029557475,-0.004419434181357512,3.5561831257524545e-17,-0.004334617131391651,-0.004441599620092385,-0.004923553615538895,-2.6020852139652106e-18,-0.0048387365655730335,-0.00494566488753001,-0.005427673049720277,-5.204170427930421e-18,-0.005385264524737347,-0.005492134123229464
development-premium_premium-AAVEUSDT-20240613-5-3,development,premium_premium,AAVEUSDT,DeFi,2024-06-12T00:00:00Z,2024-06-13T00:00:00Z,2024-06-14T00:00:00Z,5,1,3,3.553933333333342e-05,33440929.302999996,2,23,89.99,83.73,0.0027780864540504504,2,4.749091896599623e-05,2.3745459482998115e-05,0.0173908212023558,0.017101255695077172,-3.469446951953614e-17,0.01714874661404317,0.017039455775811785,0.016618656950772304,-1.3877787807814457e-17,0.0166661478697383,0.016556908885890564,0.016136058206467352,6.938893903907228e-18,0.01615980366595035,0.016050619087893736
development-premium_premium-AAVEUSDT-20240615-5-3,development,premium_premium,AAVEUSDT,DeFi,2024-06-14T00:00:00Z,2024-06-15T00:00:00Z,2024-06-16T00:00:00Z,5,1,3,2.213733333333342e-05,37394240.583,2,23,83.63,85.88,0.002989357885926103,2,5.132051605285186e-05,2.566025802642593e-05,-0.006726055243333751,-0.007030090876479683,4.85722573273506e-17,-0.006978770360426831,-0.007085468739528422,-0.0075368209673562225,-4.5102810375396984e-17,-0.0074855004513033705,-0.007592144383150701,-0.008043551058232706,0.0,-0.008017890800206281,-0.008124477527649998
development-premium_premium-AAVEUSDT-20241211-5-3,development,premium_premium,AAVEUSDT,DeFi,2024-12-10T00:00:00Z,2024-12-11T00:00:00Z,2024-12-12T00:00:00Z,5,1,3,0.0005825100000000001,215694920.0625,3,25,276.47,302.76,0.0009042572431005171,2,5.052858615491735e-05,2.5264293077458675e-05,-0.02377292292111255,-0.02408718667486523,3.469446951953614e-18,-0.024036658088710312,-0.024141523627871364,-0.024610973861540153,-5.898059818321144e-17,-0.024560445275385236,-0.024665254534537162,-0.025134761048214938,1.3877787807814457e-17,-0.02510949675513748,-0.025214247019676672
development-premium_premium-AAVEUSDT-20241214-5-3,development,premium_premium,AAVEUSDT,DeFi,2024-12-13T00:00:00Z,2024-12-14T00:00:00Z,2024-12-15T00:00:00Z,5,1,3,3.895866666666675e-05,225331743.089,3,25,377.57,365.56,0.0006621288767645735,2,5.016978649190879e-05,2.5084893245954395e-05,0.007952167809942512,0.007656939110628452,-3.5561831257524545e-17,0.007707108897120361,0.007598832546203305,0.007164896049739133,-1.474514954580286e-17,0.007215065836231042,0.007106842354472898,0.006672852988849787,1.474514954580286e-17,0.006697937882095741,0.006589769964823855
