trade_id,stage,kind,symbol,category,decision_time,entry_time,exit_time,lookback_days,hold_days,top_targets,feature_value,target_median_quote_volume_30d,feature_rank,rankable_targets,entry_price,exit_price,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_price_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,favorable_after_hurdle_return,base_price_cost_return,base_reconciliation_error,base_net_return,base_after_hurdle_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return,stress_after_hurdle_return
development-premium_premium-1000XECUSDT-20240315-3-3,development,premium_premium,1000XECUSDT,Payment,2024-03-14T00:00:00Z,2024-03-15T00:00:00Z,2024-03-16T00:00:00Z,3,1,3,0.0010678733333333336,22141108.171499997,3,25,0.06406,0.0589,3.9025913206369025,2,0.000105150278814783,5.25751394073915e-05,0.020137371214486444,0.01984945363721513,3.469446951953614e-18,0.019954603916029913,0.019845011593381923,0.01936960309085234,-1.0408340855860843e-17,0.01947475336966712,0.01936521260611368,0.018889752544489574,3.469446951953614e-18,0.018942327683896965,0.018832844128544135
development-premium_premium-1000XECUSDT-20240321-3-3,development,premium_premium,1000XECUSDT,Payment,2024-03-20T00:00:00Z,2024-03-21T00:00:00Z,2024-03-22T00:00:00Z,3,1,3,0.0009128744444444448,37979407.030865,1,25,0.05161,0.05147,4.844022476264289,2,5.0596781435768254e-05,2.5298390717884127e-05,0.0006781631466770133,0.0003785700445650131,3.2526065174565133e-19,0.00042916682600078137,0.00032167247711867297,-0.0001207513853904163,-3.5209465551466756e-17,-7.015460395464805e-05,-0.00017759530163008463,-0.0006200728153458734,2.2768245622195593e-18,-0.0005947744246279893,-0.0007021587528293072
development-premium_premium-1000XECUSDT-20240323-3-3,development,premium_premium,1000XECUSDT,Payment,2024-03-22T00:00:00Z,2024-03-23T00:00:00Z,2024-03-24T00:00:00Z,3,1,3,0.0009289611111111114,37979407.030865,1,25,0.05151,0.06514,4.8534265191225,2,5.406231799650554e-05,2.703115899825277e-05,-0.06615220345563971,-0.06649189477771308,0.0,-0.06643783245971657,-0.0665381420675013,-0.06705808667249077,-2.7755575615628914e-17,-0.06700402435449426,-0.0671042731259589,-0.06762427856726855,-4.163336342344337e-17,-0.06759724740827029,-0.06769743243896442
development-premium_premium-1000XECUSDT-20240408-3-3,development,premium_premium,1000XECUSDT,Payment,2024-04-07T00:00:00Z,2024-04-08T00:00:00Z,2024-04-09T00:00:00Z,3,1,3,0.0006434522222222224,51984349.973790005,2,25,0.077,0.07719,3.2467532467532467,3,0.00011772898936590909,5.886449468295454e-05,-0.0006168831168831268,-0.000917253246753208,2.4936649967166602e-17,-0.0007995242573872989,-0.0009068865855803576,-0.001417870499999918,1.8214596497756474e-17,-0.001300141510634009,-0.0014074500483863828,-0.0019184877532467393,-9.540979117872439e-18,-0.0018596232585637847,-0.0019668716809895237
development-premium_premium-1000XECUSDT-20240412-3-3,development,premium_premium,1000XECUSDT,Payment,2024-04-11T00:00:00Z,2024-04-12T00:00:00Z,2024-04-13T00:00:00Z,3,1,3,0.0007832000000000001,50919186.72937,2,25,0.07071,0.05918,3.535567812190638,2,8.139537284259653e-05,4.069768642129827e-05,0.04076509687455804,0.04048955593268275,-2.0816681711721685e-17,0.04057095130552534,0.04045914379272442,0.04003034548861545,-1.3877787807814457e-17,0.040111740861458044,0.03999998269000904,0.03957113504454812,0.0,0.039611832730969423,0.03950012827376703
development-premium_premium-1000XECUSDT-20241203-3-3,development,premium_premium,1000XECUSDT,Payment,2024-12-02T00:00:00Z,2024-12-03T00:00:00Z,2024-12-04T00:00:00Z,3,1,3,0.0008034177777777781,24520046.106794998,2,25,0.05156,0.0562,4.848719937936385,2,0.0002410411258640419,0.00012052056293202095,-0.022498060512024798,-0.02281155934833204,-6.938893903907228e-18,-0.022570518222467997,-0.022675541295770874,-0.023334070907680332,-1.0408340855860843e-17,-0.02309302978181629,-0.02319799671217393,-0.02385658246702868,-3.469446951953614e-18,-0.02373606190409666,-0.02384095974178735
development-premium_premium-AAVEUSDT-20240219-3-3,development,premium_premium,AAVEUSDT,DeFi,2024-02-18T00:00:00Z,2024-02-19T00:00:00Z,2024-02-20T00:00:00Z,3,1,3,0.0008669344444444444,39968118.66,3,22,94.73,96.29,0.0026390794890742107,2,8.481704996586112e-05,4.240852498293056e-05,-0.0041169640029557475,-0.004419434181357512,3.5561831257524545e-17,-0.004334617131391651,-0.004441599620092385,-0.004923553615538895,-2.6020852139652106e-18,-0.0048387365655730335,-0.00494566488753001,-0.005427673049720277,-5.204170427930421e-18,-0.005385264524737347,-0.005492134123229464
development-premium_premium-AAVEUSDT-20240611-3-3,development,premium_premium,AAVEUSDT,DeFi,2024-06-10T00:00:00Z,2024-06-11T00:00:00Z,2024-06-12T00:00:00Z,3,1,3,3.654111111111118e-05,31623294.615000002,2,23,90.82,87.71,0.0027526976436908174,3,7.305323194780887e-05,3.6526615973904433e-05,0.00856088967187843,0.008266026205681537,-2.949029909160572e-17,0.008339079437629345,0.008230735182592763,0.007774592231887284,-1.734723475976807e-17,0.007847645463835092,0.007739354012511912,0.007283158258092892,-2.688821387764051e-17,0.007319684874066796,0.007211450151177745
development-premium_premium-AAVEUSDT-20240613-3-3,development,premium_premium,AAVEUSDT,DeFi,2024-06-12T00:00:00Z,2024-06-13T00:00:00Z,2024-06-14T00:00:00Z,3,1,3,5.92322222222223e-05,33440929.302999996,3,23,89.99,83.73,0.0027780864540504504,2,4.749091896599623e-05,2.3745459482998115e-05,0.0173908212023558,0.017101255695077172,-3.469446951953614e-17,0.01714874661404317,0.017039455775811785,0.016618656950772304,-1.3877787807814457e-17,0.0166661478697383,0.016556908885890564,0.016136058206467352,6.938893903907228e-18,0.01615980366595035,0.016050619087893736
development-premium_premium-AAVEUSDT-20241211-3-3,development,premium_premium,AAVEUSDT,DeFi,2024-12-10T00:00:00Z,2024-12-11T00:00:00Z,2024-12-12T00:00:00Z,3,1,3,0.00043134333333333326,215694920.0625,3,25,276.47,302.76,0.0009042572431005171,2,5.052858615491735e-05,2.5264293077458675e-05,-0.02377292292111255,-0.02408718667486523,3.469446951953614e-18,-0.024036658088710312,-0.024141523627871364,-0.024610973861540153,-5.898059818321144e-17,-0.024560445275385236,-0.024665254534537162,-0.025134761048214938,1.3877787807814457e-17,-0.02510949675513748,-0.025214247019676672
