decision,entry,exit,symbol,rv21,rv28,rv35,dvol28,mom28,max28,beta84,log_volume30,next_week_return
2022-05-14 00:00:00+00:00,2022-05-16 00:00:00+00:00,2022-05-23 00:00:00+00:00,KAVAUSDT,0.3461565537317195,0.37052720742099726,0.3995473864718168,0.10453610395520423,-0.5248217065068415,0.23148705599036723,1.086661122266539,18.584836057348372,0.03937184520471115
2022-05-14 00:00:00+00:00,2022-05-16 00:00:00+00:00,2022-05-23 00:00:00+00:00,LINKUSDT,0.1341792848308279,0.14186173012849018,0.14966572781238996,0.0668220391167752,-0.4932264699624087,0.09678870198794631,0.9386758914056547,19.02966216224707,-0.08066339992461358
2022-05-14 00:00:00+00:00,2022-05-16 00:00:00+00:00,2022-05-23 00:00:00+00:00,LTCUSDT,0.11391530788797553,0.12001800275211852,0.1263661528977188,0.059029020491408686,-0.3881472127007036,0.06979554839359436,0.796198872528516,19.056159020118322,0.0019583158483704732
2022-05-14 00:00:00+00:00,2022-05-16 00:00:00+00:00,2022-05-23 00:00:00+00:00,NEARUSDT,0.3330813273030726,0.35309835628430136,0.3879248133067965,0.08756957469548436,-0.5930573765374292,0.14550033904872595,1.1280668736775967,20.738928346527697,-0.15081743869209807
2022-05-14 00:00:00+00:00,2022-05-16 00:00:00+00:00,2022-05-23 00:00:00+00:00,RUNEUSDT,0.24039468195303798,0.27713216063967894,0.30604806942642715,0.09566165560878624,-0.6198395848077375,0.1985838429353073,1.3530466975380835,19.064991527775796,-0.1806622516556291
2022-05-14 00:00:00+00:00,2022-05-16 00:00:00+00:00,2022-05-23 00:00:00+00:00,SNXUSDT,0.2577943790946757,0.2890990216935923,0.3130536965924561,0.09757876724025247,-0.5135286434036196,0.19331142470520013,1.258979135883711,18.140248097262468,-0.10834697217675937
2022-05-14 00:00:00+00:00,2022-05-16 00:00:00+00:00,2022-05-23 00:00:00+00:00,SOLUSDT,0.21239526373900314,0.22476529786266314,0.2399305488441693,0.07433822927803604,-0.5177109028120375,0.09498207885304666,1.036294272037339,20.63922889130486,-0.10816326530612241
2022-05-14 00:00:00+00:00,2022-05-16 00:00:00+00:00,2022-05-23 00:00:00+00:00,TRXUSDT,0.1516462157462248,0.1691850775467214,0.17410402525734037,0.08329387420463533,0.201488914063763,0.18911095796002741,0.6546002169459217,20.056905310527245,0.07975120939875602
2022-05-14 00:00:00+00:00,2022-05-16 00:00:00+00:00,2022-05-23 00:00:00+00:00,UNIUSDT,0.1587980550882917,0.1685090025734637,0.17888819421355226,0.07047162813910662,-0.4749615975422429,0.15810218978102197,0.9305196924996542,17.95945869553452,0.005135730007336914
2022-05-14 00:00:00+00:00,2022-05-16 00:00:00+00:00,2022-05-23 00:00:00+00:00,VETUSDT,0.1610448671580822,0.17317371248243216,0.18992397957985818,0.07312831995475427,-0.503655564581641,0.15290846877673214,1.14178931213893,18.427058045440575,-0.0465810689758136
2022-05-14 00:00:00+00:00,2022-05-16 00:00:00+00:00,2022-05-23 00:00:00+00:00,XLMUSDT,0.08856276410748457,0.09514256940691296,0.10303095417200377,0.05330518192700187,-0.35287778594170915,0.09607566580934224,0.7738220124977164,17.616810920995942,-0.06619776582540338
2022-05-14 00:00:00+00:00,2022-05-16 00:00:00+00:00,2022-05-23 00:00:00+00:00,XMRUSDT,0.15954967020274163,0.1792343758583116,0.20100812773029086,0.06744373974636303,-0.3990971409463303,0.10353116710875332,0.7451494910732307,18.85257565817823,0.08611967203582016
2022-05-14 00:00:00+00:00,2022-05-16 00:00:00+00:00,2022-05-23 00:00:00+00:00,XRPUSDT,0.12539071684307518,0.13210270901835952,0.13972623504225534,0.05781866593264902,-0.4616658176260825,0.09763697740846533,0.7646317782718756,19.963268279322634,-0.05871846394284452
2022-05-14 00:00:00+00:00,2022-05-16 00:00:00+00:00,2022-05-23 00:00:00+00:00,ZECUSDT,0.17558453117400197,0.198231003339697,0.21539132008065937,0.0766029098824907,-0.35960120185741606,0.13646956015147116,0.9266867227734981,18.562794441370094,-0.05007573732513593
2022-05-14 00:00:00+00:00,2022-05-16 00:00:00+00:00,2022-05-23 00:00:00+00:00,ZILUSDT,0.2253392883330759,0.2527216402183691,0.2861191646596697,0.11706618267115246,-0.5464234104046244,0.3840942562592047,1.5610836932054375,20.087075976652795,0.053216694004009524
2022-05-21 00:00:00+00:00,2022-05-23 00:00:00+00:00,2022-05-30 00:00:00+00:00,1000XECUSDT,0.26658731294598664,0.2802811844233878,0.29567384799333585,0.1202433922986834,-0.49117680116893325,0.3242224316682376,1.132878623063145,16.592048528311885,0.00020951183741879653
2022-05-21 00:00:00+00:00,2022-05-23 00:00:00+00:00,2022-05-30 00:00:00+00:00,AAVEUSDT,0.22402439623204276,0.2498348837697778,0.26850181545609847,0.08752285241811096,-0.4903280542986428,0.13026222537207643,1.1692620344078233,18.858768104537944,0.014141414141414232
2022-05-21 00:00:00+00:00,2022-05-23 00:00:00+00:00,2022-05-30 00:00:00+00:00,AVAXUSDT,0.354468587520203,0.3639589613413719,0.37261258287237264,0.09149194771549773,-0.6113814544471479,0.12856663309835503,1.072886377177964,20.076369713035632,-0.17481855474913233
2022-05-21 00:00:00+00:00,2022-05-23 00:00:00+00:00,2022-05-30 00:00:00+00:00,BCHUSDT,0.1382424145574683,0.14547884352708643,0.15316334988622857,0.06095476325151218,-0.40799975059234317,0.07297336006874833,0.7854988491303778,18.544345926810337,-0.06504599211563733
2022-05-21 00:00:00+00:00,2022-05-23 00:00:00+00:00,2022-05-30 00:00:00+00:00,BNBUSDT,0.07945417985086994,0.0840699037081976,0.08775355260763175,0.05878338690638961,-0.2571041948579158,0.08151485812169512,0.6847353269159604,19.76412413592624,-0.04196702814517639
2022-05-21 00:00:00+00:00,2022-05-23 00:00:00+00:00,2022-05-30 00:00:00+00:00,CRVUSDT,0.2507193502567916,0.2697174231032578,0.28703851184033813,0.0951996113068397,-0.5457476823861342,0.20529493729679515,1.0442092777523715,18.87340468941811,-0.014150943396226467
2022-05-21 00:00:00+00:00,2022-05-23 00:00:00+00:00,2022-05-30 00:00:00+00:00,DASHUSDT,0.15105339219310274,0.16105178280405105,0.17149219554284106,0.06953653456649218,-0.4468578048074139,0.08726736268724467,0.9015122833252409,17.233785990746615,-0.05905319668130793
2022-05-21 00:00:00+00:00,2022-05-23 00:00:00+00:00,2022-05-30 00:00:00+00:00,ENSUSDT,0.4577145320876788,0.509275016300466,0.5298669722361111,0.14468175281744794,-0.08063720307323574,0.2969785779080316,1.1527551636656268,19.58490517657938,-0.19217956852791873
2022-05-21 00:00:00+00:00,2022-05-23 00:00:00+00:00,2022-05-30 00:00:00+00:00,ETCUSDT,0.1341951906945404,0.1458997767509576,0.1568991278369222,0.07003368512755444,-0.4327050404305074,0.14156289613004258,0.9343749617855641,19.039710165946293,0.12344506694520918
2022-05-21 00:00:00+00:00,2022-05-23 00:00:00+00:00,2022-05-30 00:00:00+00:00,HBARUSDT,0.19394006906173172,0.2040940085054161,0.21391034907530038,0.07545581136154669,-0.4756431885280472,0.10727440147329648,0.8886860399479988,16.84505457036233,-0.13007973868767408
2022-05-21 00:00:00+00:00,2022-05-23 00:00:00+00:00,2022-05-30 00:00:00+00:00,KAVAUSDT,0.3825422384347076,0.4113444747497169,0.43571512843899474,0.11699216136653533,-0.4763744427934622,0.23148705599036723,1.1413751416934048,18.700877377087433,-0.1463054896035686
2022-05-21 00:00:00+00:00,2022-05-23 00:00:00+00:00,2022-05-30 00:00:00+00:00,LINKUSDT,0.15273302028595048,0.1620936453811777,0.16977609067883997,0.07552817905826348,-0.49443912499079323,0.0980960264900661,0.9443187764819803,18.902508784948786,-0.08323083230832307
2022-05-21 00:00:00+00:00,2022-05-23 00:00:00+00:00,2022-05-30 00:00:00+00:00,LTCUSDT,0.13120825822859178,0.1379299089559384,0.1440326038200814,0.06748126816253407,-0.3493495394549424,0.09374999999999978,0.8158514106554553,19.1024528833784,-0.11196426078458743
2022-05-21 00:00:00+00:00,2022-05-23 00:00:00+00:00,2022-05-30 00:00:00+00:00,NEARUSDT,0.3599016892382716,0.3819972119706153,0.402014240951844,0.09217022962608137,-0.6305507358138935,0.14550033904872595,1.1232509275068971,20.543927843472073,-0.1694208246430291
2022-05-21 00:00:00+00:00,2022-05-23 00:00:00+00:00,2022-05-30 00:00:00+00:00,RUNEUSDT,0.27024312152756513,0.29629804889491373,0.33303552758155464,0.1009819046046674,-0.6608469977586411,0.1985838429353073,1.3724113038356573,18.93792978296167,-0.12932428063368895
2022-05-21 00:00:00+00:00,2022-05-23 00:00:00+00:00,2022-05-30 00:00:00+00:00,SNXUSDT,0.26902022925964547,0.31441973638526843,0.34572437898418507,0.09596614569160808,-0.5377444708462803,0.10969851071558301,1.2799602155375593,17.882466045296205,-0.04441997063142433
2022-05-21 00:00:00+00:00,2022-05-23 00:00:00+00:00,2022-05-30 00:00:00+00:00,SOLUSDT,0.24824828571704874,0.257207608797864,0.269577642921524,0.0851607390802923,-0.5085555113410265,0.12213740458015265,1.0793874102994236,20.68859713247909,-0.1428299008390541
2022-05-21 00:00:00+00:00,2022-05-23 00:00:00+00:00,2022-05-30 00:00:00+00:00,TRXUSDT,0.15801834054506123,0.166129487282628,0.18366834908312463,0.0797765155533008,0.06881009615384559,0.18911095796002741,0.6285380818583927,20.056905310527245,0.030593958013312994
2022-05-21 00:00:00+00:00,2022-05-23 00:00:00+00:00,2022-05-30 00:00:00+00:00,UNIUSDT,0.17622831025656402,0.18744553888370882,0.19715648636888083,0.07755309099569083,-0.42799370927881397,0.15810218978102197,0.9345654231082595,17.960089918987578,-0.09872262773722629
2022-05-21 00:00:00+00:00,2022-05-23 00:00:00+00:00,2022-05-30 00:00:00+00:00,VETUSDT,0.18312705023893536,0.19761514579964112,0.2097439911239911,0.08035217236633034,-0.47983382378397077,0.15290846877673214,1.137427884275581,18.23537557537533,-0.05668650172251799
2022-05-21 00:00:00+00:00,2022-05-23 00:00:00+00:00,2022-05-30 00:00:00+00:00,XLMUSDT,0.10164154962884617,0.10851755804600785,0.11509736334543623,0.058854213627872756,-0.3538146441372245,0.09607566580934224,0.7692748327394707,17.57588513648566,-0.03300841825431988
2022-05-21 00:00:00+00:00,2022-05-23 00:00:00+00:00,2022-05-30 00:00:00+00:00,XMRUSDT,0.17002767749213532,0.19090596870804363,0.21059067436361362,0.07435629595706053,-0.3520990231899188,0.12222657269642379,0.7925784588628827,18.831232205027998,-0.0049255808973123205
2022-05-21 00:00:00+00:00,2022-05-23 00:00:00+00:00,2022-05-30 00:00:00+00:00,XRPUSDT,0.1345392866163178,0.14250953772226319,0.14922152989754753,0.06187045781460153,-0.42887000139334,0.09763697740846533,0.729485673001409,19.893731454547282,-0.07779886148007586
2022-05-21 00:00:00+00:00,2022-05-23 00:00:00+00:00,2022-05-30 00:00:00+00:00,ZECUSDT,0.2063665536710571,0.22539508206539752,0.24804155423109261,0.08567772609739846,-0.3186071678655549,0.12444017914267436,0.9729772582945394,18.60118791784353,-0.13525935653315824
2022-05-21 00:00:00+00:00,2022-05-23 00:00:00+00:00,2022-05-30 00:00:00+00:00,ZILUSDT,0.2498646549289587,0.27045099360706126,0.2978333454923545,0.11691666254189645,-0.5510566506837152,0.3840942562592047,1.5117982646770098,19.839891663144375,-0.161100536424987
2022-05-28 00:00:00+00:00,2022-05-30 00:00:00+00:00,2022-06-06 00:00:00+00:00,1000XECUSDT,0.28201259121607203,0.30271652201913735,0.31641039349653854,0.11984651913420859,-0.3755674232309745,0.3242224316682376,1.1483007153730076,16.545576116870475,0.006702974444909859
2022-05-28 00:00:00+00:00,2022-05-30 00:00:00+00:00,2022-06-06 00:00:00+00:00,AAVEUSDT,0.23789694451650623,0.2660046261520741,0.29181511368980917,0.08947756945957137,-0.41227735368956786,0.13026222537207643,1.1741263110220512,18.858768104537944,0.08586705808345574
2022-05-28 00:00:00+00:00,2022-05-30 00:00:00+00:00,2022-06-06 00:00:00+00:00,AVAXUSDT,0.37312735522476764,0.39889534671676574,0.4083857205379346,0.09613269653291016,-0.6440972222222221,0.12856663309835503,1.09502883952027,20.21204185677704,-0.07571701720841284
2022-05-28 00:00:00+00:00,2022-05-30 00:00:00+00:00,2022-06-06 00:00:00+00:00,BCHUSDT,0.14749468356862733,0.15717841226378132,0.1644148412333995,0.06069428643253142,-0.4068366203876571,0.07297336006874833,0.7730721870413955,18.52189088137365,-0.028271798475593357
2022-05-28 00:00:00+00:00,2022-05-30 00:00:00+00:00,2022-06-06 00:00:00+00:00,BNBUSDT,0.08542316462584039,0.0914518113263639,0.09606753518369157,0.059713478563227486,-0.2325498484809897,0.08151485812169512,0.6723720881178651,19.92323656298329,-0.02211535315863511
2022-05-28 00:00:00+00:00,2022-05-30 00:00:00+00:00,2022-06-06 00:00:00+00:00,CRVUSDT,0.26267100965563694,0.2899552295627882,0.30895330240925434,0.09189798129178461,-0.4741805118994161,0.20529493729679515,1.0079116123537617,18.728889058797613,-0.03508771929824561
2022-05-28 00:00:00+00:00,2022-05-30 00:00:00+00:00,2022-06-06 00:00:00+00:00,DASHUSDT,0.1518282154294464,0.16995973513737633,0.17995812574832465,0.07246577845714255,-0.403871248368856,0.08726736268724467,0.8892402017660621,17.240832796785728,0.012275242047026236
2022-05-28 00:00:00+00:00,2022-05-30 00:00:00+00:00,2022-06-06 00:00:00+00:00,ENSUSDT,0.3931857127109659,0.5169616990282957,0.568522183241083,0.13199371924061715,-0.4028144779696431,0.2540404350765071,1.1711554061114418,19.526925990829017,0.08365243004418255
2022-05-28 00:00:00+00:00,2022-05-30 00:00:00+00:00,2022-06-06 00:00:00+00:00,ETCUSDT,0.14093707820729506,0.1684805141752091,0.18018510023162634,0.07395011558107971,-0.22868602379075087,0.14156289613004258,0.9268592528808032,19.039710165946293,-0.07864931113177254
2022-05-28 00:00:00+00:00,2022-05-30 00:00:00+00:00,2022-06-06 00:00:00+00:00,HBARUSDT,0.18931199308566468,0.21683961020019743,0.22699354964388171,0.07590496347213285,-0.4515073321165586,0.10727440147329648,0.8921510483328033,16.809474675571703,0.032909994478188764
2022-05-28 00:00:00+00:00,2022-05-30 00:00:00+00:00,2022-06-06 00:00:00+00:00,KAVAUSDT,0.38561418129348324,0.420437964975253,0.4492402012902623,0.12023975111385056,-0.5571507983668464,0.23148705599036723,1.168969782978423,18.49066765097551,0.07947410560026968
2022-05-28 00:00:00+00:00,2022-05-30 00:00:00+00:00,2022-06-06 00:00:00+00:00,LINKUSDT,0.1564589670615394,0.17413845888302193,0.18349908397824916,0.0759856936130192,-0.47502088554720123,0.0980960264900661,0.9368137079812731,18.90868585343076,0.13938580799045908
2022-05-28 00:00:00+00:00,2022-05-30 00:00:00+00:00,2022-06-06 00:00:00+00:00,LTCUSDT,0.13591994454872353,0.14534188810812507,0.15206353883547166,0.0681567891525316,-0.3865244692514701,0.09374999999999978,0.809374734730882,19.1024528833784,-0.008017607294450557
2022-05-28 00:00:00+00:00,2022-05-30 00:00:00+00:00,2022-06-06 00:00:00+00:00,NEARUSDT,0.3492741227582509,0.3892598350659516,0.41135535779829524,0.0937375884978271,-0.5745944508465561,0.14550033904872595,1.1039825875481954,20.44428599373794,0.028781147382654027
2022-05-28 00:00:00+00:00,2022-05-30 00:00:00+00:00,2022-06-06 00:00:00+00:00,RUNEUSDT,0.2675051022931066,0.30819914245560354,0.33425406982295214,0.10250778732553019,-0.6432131339783054,0.1985838429353073,1.3599493668300733,18.86587473459631,0.04715930189379858
2022-05-28 00:00:00+00:00,2022-05-30 00:00:00+00:00,2022-06-06 00:00:00+00:00,SNXUSDT,0.27254830894953397,0.30910381207368065,0.3545033191993036,0.09041884233593543,-0.5068245684464069,0.10969851071558301,1.294394666049758,17.681884420581397,0.0011525163273145012
2022-05-28 00:00:00+00:00,2022-05-30 00:00:00+00:00,2022-06-06 00:00:00+00:00,SOLUSDT,0.25715164077111363,0.2737659653175968,0.28272528839841204,0.08692047643736588,-0.5619544390036195,0.12213740458015265,1.0710411627007295,20.70552645087617,-0.14349276974416025
2022-05-28 00:00:00+00:00,2022-05-30 00:00:00+00:00,2022-06-06 00:00:00+00:00,TRXUSDT,0.14059822125322413,0.17629574417241625,0.18440689090998302,0.08097920066978045,0.26999842841427024,0.18911095796002741,0.6431283971888542,20.097363148806313,0.0115513600794932
2022-05-28 00:00:00+00:00,2022-05-30 00:00:00+00:00,2022-06-06 00:00:00+00:00,UNIUSDT,0.1788584925962865,0.21162836530655774,0.22284559393370254,0.07995243148574817,-0.38351489696810603,0.15810218978102197,0.9786564672753002,18.120143292637646,0.02956063980562873
2022-05-28 00:00:00+00:00,2022-05-30 00:00:00+00:00,2022-06-06 00:00:00+00:00,VETUSDT,0.18382261818681428,0.20954183848240457,0.22402993404311033,0.07992468512703334,-0.4002890173410403,0.15290846877673214,1.1172900126028582,18.149999287635126,0.009296148738379806
2022-05-28 00:00:00+00:00,2022-05-30 00:00:00+00:00,2022-06-06 00:00:00+00:00,XLMUSDT,0.10434991800593235,0.1146071705061387,0.12148317892330036,0.060446759984106986,-0.32307778840204704,0.09607566580934224,0.7684023142624701,17.49789818507855,0.09484536082474215
2022-05-28 00:00:00+00:00,2022-05-30 00:00:00+00:00,2022-06-06 00:00:00+00:00,XMRUSDT,0.16634807566116658,0.19319865330892644,0.21407694452483478,0.0761557910769253,-0.17916004540295172,0.12222657269642379,0.7736196106352629,18.747282465720033,0.00930808135155492
2022-05-28 00:00:00+00:00,2022-05-30 00:00:00+00:00,2022-06-06 00:00:00+00:00,XRPUSDT,0.13250517387219501,0.14344933898836462,0.15141959009431002,0.06131899290345011,-0.3754294127269755,0.09763697740846533,0.7214861080555205,19.853231946033656,0.016460905349794386
2022-05-28 00:00:00+00:00,2022-05-30 00:00:00+00:00,2022-06-06 00:00:00+00:00,ZECUSDT,0.2067632543737944,0.23925379133184585,0.2582823197261863,0.08106439526314542,-0.32873294346978554,0.12444017914267436,0.9527735371610079,18.48109962250374,-0.031131359149582427
2022-05-28 00:00:00+00:00,2022-05-30 00:00:00+00:00,2022-06-06 00:00:00+00:00,ZILUSDT,0.23470317690386328,0.2905857664183408,0.3111721050964434,0.11892006352506443,-0.4372682693457717,0.3840942562592047,1.5498998814799403,19.69876324335229,0.031353135313531455
2022-06-04 00:00:00+00:00,2022-06-06 00:00:00+00:00,2022-06-13 00:00:00+00:00,1000XECUSDT,0.1040729444284593,0.30006294467532674,0.32076687547839217,0.11669869471771228,-0.3337529724436983,0.3242224316682376,1.1219937766645711,16.50838741854499,-0.1468997086974615
2022-06-04 00:00:00+00:00,2022-06-06 00:00:00+00:00,2022-06-13 00:00:00+00:00,AAVEUSDT,0.12363125491473001,0.27069367040581643,0.2988013520413843,0.09469425564616599,-0.22692113062965413,0.22971272803522758,1.2145330285684788,18.83671649786803,-0.3217147822728589
2022-06-04 00:00:00+00:00,2022-06-06 00:00:00+00:00,2022-06-13 00:00:00+00:00,AVAXUSDT,0.13703124897933125,0.4089318117434809,0.4346998032354789,0.09555710521364892,-0.596488147497805,0.09711751662971158,1.0984892925437604,20.475222220068574,-0.2858916011584609
2022-06-04 00:00:00+00:00,2022-06-06 00:00:00+00:00,2022-06-13 00:00:00+00:00,BCHUSDT,0.06383998104301061,0.15904695543290473,0.16873068412805875,0.06214228286588697,-0.33448551884732947,0.06520638718880845,0.7604616437780648,18.52189088137365,-0.18869603916332878
2022-06-04 00:00:00+00:00,2022-06-06 00:00:00+00:00,2022-06-13 00:00:00+00:00,BNBUSDT,0.03178139311412522,0.09154047688318509,0.09756912358370862,0.059764594632650395,-0.21254189870410922,0.08151485812169512,0.6742235769542348,19.9416718456636,-0.14853969422234126
2022-06-04 00:00:00+00:00,2022-06-06 00:00:00+00:00,2022-06-13 00:00:00+00:00,CRVUSDT,0.14225610317532159,0.2890575298592291,0.3163417497663803,0.08345727931686554,-0.48843299869052825,0.1044657097288677,1.0039223287686012,18.71124364150765,-0.28677685950413223
2022-06-04 00:00:00+00:00,2022-06-06 00:00:00+00:00,2022-06-13 00:00:00+00:00,DASHUSDT,0.06999055922867423,0.16665087424627723,0.18478239395420712,0.07130135072405286,-0.33648910687806544,0.09163208852005522,0.8840347811651003,17.225296347485006,-0.21315115286080266
2022-06-04 00:00:00+00:00,2022-06-06 00:00:00+00:00,2022-06-13 00:00:00+00:00,ENSUSDT,0.19596334373339258,0.42838117046648866,0.5521571567838184,0.12072452349677733,-0.4125714285714286,0.23416789396170845,1.2371183271968278,18.973921744899688,-0.23384977801938944
2022-06-04 00:00:00+00:00,2022-06-06 00:00:00+00:00,2022-06-13 00:00:00+00:00,ETCUSDT,0.06730799453286324,0.1532720269624144,0.18081546293032844,0.06552745720998257,-0.21849160611375618,0.10717554457257905,0.9082164673471183,18.9922151562888,-0.24141094445208933
2022-06-04 00:00:00+00:00,2022-06-06 00:00:00+00:00,2022-06-13 00:00:00+00:00,HBARUSDT,0.07402516389209815,0.20445749587099535,0.23198511298552807,0.07189097603542359,-0.33684919210053843,0.10727440147329648,0.9004557471853514,16.752869237846195,-0.25788517053351867
2022-06-04 00:00:00+00:00,2022-06-06 00:00:00+00:00,2022-06-13 00:00:00+00:00,KAVAUSDT,0.13414320034457983,0.41667373407952024,0.45149751776129,0.11928305686506513,-0.3444116787545499,0.23148705599036723,1.1842410753299082,18.45398465453034,-0.26661982277393914
2022-06-04 00:00:00+00:00,2022-06-06 00:00:00+00:00,2022-06-13 00:00:00+00:00,LINKUSDT,0.06719055603763043,0.1743297239517485,0.19200921577323105,0.07687627344703613,-0.3647157035525459,0.11091234347048307,0.9440331729642679,18.92191356206334,-0.1808190501112128
2022-06-04 00:00:00+00:00,2022-06-06 00:00:00+00:00,2022-06-13 00:00:00+00:00,LTCUSDT,0.0477927136326525,0.14556442723387988,0.15498637079328142,0.06857192076926757,-0.35261251939989635,0.09374999999999978,0.812340400962792,19.03780126989469,-0.24104595879556256
2022-06-04 00:00:00+00:00,2022-06-06 00:00:00+00:00,2022-06-13 00:00:00+00:00,NEARUSDT,0.10509944948977762,0.37609954175280597,0.41608525406050667,0.09056520869263956,-0.512858601801133,0.11145451033417042,1.082774271670613,20.176504101791668,-0.3071723619977469
2022-06-04 00:00:00+00:00,2022-06-06 00:00:00+00:00,2022-06-13 00:00:00+00:00,RUNEUSDT,0.13244324760245563,0.30608896202564806,0.34678300218814495,0.10622511330914881,-0.5663167938931298,0.22985518009654649,1.37235963089869,18.641597346187137,-0.21418439716312043
2022-06-04 00:00:00+00:00,2022-06-06 00:00:00+00:00,2022-06-13 00:00:00+00:00,SNXUSDT,0.14493710402203058,0.3207764728669366,0.35733197599108324,0.10370440998501997,-0.40775430189501183,0.2858240491740298,1.3150500437097876,17.548574422675973,-0.15003837298541833
2022-06-04 00:00:00+00:00,2022-06-06 00:00:00+00:00,2022-06-13 00:00:00+00:00,SOLUSDT,0.09127235836217654,0.27809397447388123,0.29470829902036444,0.08737386855835622,-0.5314796668299852,0.12213740458015265,1.0641007791829864,20.801675379655755,-0.2062337662337662
2022-06-04 00:00:00+00:00,2022-06-06 00:00:00+00:00,2022-06-13 00:00:00+00:00,TRXUSDT,0.04442459425131715,0.15226214034078306,0.18795966325997515,0.05553344413071592,-0.060289855072463205,0.10509080083358135,0.622579163909821,19.79384281806257,-0.06630648330058941
2022-06-04 00:00:00+00:00,2022-06-06 00:00:00+00:00,2022-06-13 00:00:00+00:00,UNIUSDT,0.08315162195610265,0.1979625757069783,0.23073244841724955,0.0777229914224619,-0.33117910841466636,0.14456367685766347,0.9995690999237119,18.154708023149176,-0.20294985250737463
2022-06-04 00:00:00+00:00,2022-06-06 00:00:00+00:00,2022-06-13 00:00:00+00:00,VETUSDT,0.08070298306152848,0.2015405343633146,0.22725975465890486,0.07283738978051102,-0.3574622099212261,0.10568222946073114,1.1116388021456696,18.012605494623315,-0.15559210526315792
2022-06-04 00:00:00+00:00,2022-06-06 00:00:00+00:00,2022-06-13 00:00:00+00:00,XLMUSDT,0.05014241625962968,0.12157191944974624,0.13182917194995258,0.06496999411980738,-0.1477763511147422,0.09607566580934224,0.7702657471383771,17.552503205812595,-0.1743042477505754
2022-06-04 00:00:00+00:00,2022-06-06 00:00:00+00:00,2022-06-13 00:00:00+00:00,XMRUSDT,0.07462290577179263,0.18644370711086605,0.2132942847586259,0.07415074629497208,-0.1154584514123781,0.12222657269642379,0.7411119466600153,18.61641218627622,-0.1597100058638521
2022-06-04 00:00:00+00:00,2022-06-06 00:00:00+00:00,2022-06-13 00:00:00+00:00,XRPUSDT,0.03386800953047005,0.1403443101514302,0.1512884752675998,0.060627212428377264,-0.3519441674975077,0.09763697740846533,0.7230861660591221,19.71487233289349,-0.1320850202429149
