trade_id,stage,kind,symbol,category,decision_time,entry_time,exit_time,formation_days,hold_days,top_targets,feature_value,target_median_quote_volume_30d,feature_rank,rankable_targets,entry_price,exit_price,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_price_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,favorable_after_hurdle_return,base_price_cost_return,base_reconciliation_error,base_net_return,base_after_hurdle_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return,stress_after_hurdle_return
development-low_volatility-TRXUSDT-20220301-60-3,development,low_volatility,TRXUSDT,Layer-1,2022-02-28T00:00:00Z,2022-03-01T00:00:00Z,2022-04-01T00:00:00Z,60,31,3,0.6587484335862562,79594592.40134999,1,25,0.06173,0.07394,4.049894702737729,93,0.0002096412190802689,-0.0014402932998479265,0.049449214320427703,0.04911954479183539,-4.85722573273506e-17,0.04932918601091566,0.04583960780971785,0.04857012524704357,-6.245004513516506e-17,0.04877976646612384,0.04529201537742056,0.0480207057022517,-5.551115123125783e-17,0.04658041240240377,0.0430999753368877
development-low_volatility-TRXUSDT-20220501-60-3,development,low_volatility,TRXUSDT,Layer-1,2022-04-30T00:00:00Z,2022-05-01T00:00:00Z,2022-06-01T00:00:00Z,60,31,3,0.617428450639713,69818392.937965,2,25,0.06255,0.08441,3.9968025579536373,92,0.0037056590207769783,0.00015325315219944034,0.08737010391686656,0.08701768185451642,0.0,0.09072334087529339,0.0870961050711263,0.08643036417266187,-1.3877787807814457e-17,0.09013602319343884,0.08651074053324903,0.08584304649080737,1.3877787807814457e-17,0.08599629964300681,0.08238478376759062
development-low_volatility-TRXUSDT-20220801-60-3,development,low_volatility,TRXUSDT,Layer-1,2022-07-31T00:00:00Z,2022-08-01T00:00:00Z,2022-09-01T00:00:00Z,60,31,3,0.7629740280160232,72506971.37171,2,24,0.06877,0.06332,3.6353060927730114,93,0.004225027590038534,0.0019837558940813582,-0.019812418205612914,-0.02010053075468954,-6.938893903907228e-18,-0.015875503164651004,-0.0191482410596836,-0.020580730223934862,-1.3877787807814457e-17,-0.016355702633896328,-0.019626843610037747,-0.021060929693180158,3.469446951953614e-18,-0.0190771737990988,-0.02233926443471801
development-low_volatility-TRXUSDT-20221201-60-3,development,low_volatility,TRXUSDT,Layer-1,2022-11-30T00:00:00Z,2022-12-01T00:00:00Z,2023-01-01T00:00:00Z,60,31,3,0.49480115608583536,76043504.422385,1,24,0.05457,0.05447,4.581271761040865,93,0.0030416562395899766,0.0014064489990945118,-0.00045812717610410614,-0.0007578522997984116,2.5478751053409354e-17,0.002283803939791565,-0.001049323319289197,-0.0012573944474986165,1.1926223897340549e-17,0.00178426179209136,-0.0015472042233946048,-0.0017569365951988214,3.0140820395097023e-17,-0.0003504875961043096,-0.0036748544333444766
development-low_volatility-TRXUSDT-20230601-60-3,development,low_volatility,TRXUSDT,Layer-1,2023-05-31T00:00:00Z,2023-06-01T00:00:00Z,2023-07-01T00:00:00Z,60,30,3,0.2709378759357704,63416748.134405,1,23,0.07517,0.07613,3.3257948649727282,90,0.0025278905487528267,0.0009144392143232005,0.0031927630703738052,0.002890847412531594,-9.107298248878237e-18,0.005418737961284421,0.0021828681585549514,0.002387656565119134,-6.938893903907228e-18,0.004915547113871961,0.0016812967956483238,0.0018844657177065072,-3.2959746043559335e-17,0.002798904932029708,-0.0004285331215515553
development-low_volatility-TRXUSDT-20230801-60-3,development,low_volatility,TRXUSDT,Layer-1,2023-07-31T00:00:00Z,2023-08-01T00:00:00Z,2023-09-01T00:00:00Z,60,31,3,0.45554869621813554,60237485.76496,2,24,0.07788,0.07667,3.210066769388803,92,0.0002451192072383796,-0.0007290859647510592,-0.003884180790960451,-0.004181850282485855,3.0357660829594124e-17,-0.0039367310752474755,-0.007249171743621052,-0.004677968432203389,-2.42861286636753e-17,-0.004432849224965009,-0.007743640036359856,-0.005174086581920895,3.8163916471489756e-17,-0.005903172546671954,-0.009209073750229169
development-low_volatility-TRXUSDT-20231001-60-3,development,low_volatility,TRXUSDT,Layer-1,2023-09-30T00:00:00Z,2023-10-01T00:00:00Z,2023-11-01T00:00:00Z,60,31,3,0.2582690059854007,36254329.126985,1,21,0.08851,0.09715,2.8245396000451923,92,0.0010947048807324032,-0.000329322674983194,0.02440402214439047,0.02408937973110381,-3.469446951953614e-18,0.025184084611836213,0.021774801727523885,0.02356499035137266,-7.28583859910259e-17,0.024659695232105063,0.02125215622166232,0.023040600971641623,0.0,0.02271127829665843,0.019310218809853952
development-low_volatility-TRXUSDT-20231201-60-3,development,low_volatility,TRXUSDT,Layer-1,2023-11-30T00:00:00Z,2023-12-01T00:00:00Z,2024-01-01T00:00:00Z,60,31,3,0.41719234048132103,56472110.375985,2,24,0.1035,0.10769,2.4154589371980677,92,-0.003126626740574879,-0.00500483506976401,0.010120772946859924,0.009814700483091798,1.3877787807814457e-17,0.006688073742516919,0.0033402999415304002,0.009304585782608732,3.469446951953614e-18,0.006177959042033852,0.002831881644008938,0.00879447108212561,8.673617379884035e-18,0.0037896360123616003,0.0004515010599419611
development-low_volatility-XLMUSDT-20220301-60-3,development,low_volatility,XLMUSDT,Layer-2,2022-02-28T00:00:00Z,2022-03-01T00:00:00Z,2022-04-01T00:00:00Z,60,31,3,0.8192036284981645,63274169.51253,3,25,0.19738,0.22842,1.266592359914885,93,-0.001554482725137679,-0.0026705592008400675,0.03931502685175803,0.038991437835647014,2.0816681711721685e-17,0.03743695511050933,0.03398692490842059,0.03845214639781136,-6.938893903907228e-18,0.03689766367267368,0.033449426901731805,0.037912854959975706,2.0816681711721685e-17,0.035242295759135636,0.031799563967816136
development-low_volatility-XLMUSDT-20220601-60-3,development,low_volatility,XLMUSDT,Layer-2,2022-05-31T00:00:00Z,2022-06-01T00:00:00Z,2022-07-01T00:00:00Z,60,30,3,0.9983756420786034,40582600.398495,3,25,0.15054,0.11221,1.6606881891855985,89,-0.0008410832412654445,-0.00166274552369171,-0.06365417829148398,-0.06391598578450908,2.7755575615628914e-17,-0.06475706902577452,-0.0677670829078435,-0.0643523697987246,-4.163336342344337e-17,-0.06519345303999005,-0.06820206245066751,-0.06478875381294008,2.7755575615628914e-17,-0.06645149933663179,-0.0694560598133993
