trade_id,stage,kind,symbol,category,decision_time,entry_time,exit_time,formation_days,hold_days,top_targets,feature_value,target_median_quote_volume_30d,feature_rank,rankable_targets,entry_price,exit_price,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_price_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,favorable_after_hurdle_return,base_price_cost_return,base_reconciliation_error,base_net_return,base_after_hurdle_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return,stress_after_hurdle_return
development-scheduled_long-1000XECUSDT-20220101-90-3,development,scheduled_long,1000XECUSDT,Payment,2021-12-31T00:00:00Z,2022-01-01T00:00:00Z,2022-02-01T00:00:00Z,90,31,3,,18406492.935535,,25,0.10797,0.07624,2.3154579975919236,93,0.009116389372515979,0.003273089732257571,-0.07346948226359173,-0.07372540057423357,-1.3877787807814457e-17,-0.0646090112017176,-0.06771968423704622,-0.07415197517365935,-2.7755575615628914e-17,-0.06503558580114337,-0.06814484024882261,-0.07457854977308509,0.0,-0.07130546004082752,-0.07439386381860957
development-scheduled_long-1000XECUSDT-20220301-90-3,development,scheduled_long,1000XECUSDT,Payment,2022-02-28T00:00:00Z,2022-03-01T00:00:00Z,2022-04-01T00:00:00Z,90,31,3,,12405834.454955,,25,0.07861,0.09292,3.1802569647627528,93,-0.002186140805841178,-0.0034054931413568575,0.045509477165754986,0.045182171479455524,-2.7755575615628914e-17,0.04299603067361435,0.03952751358565365,0.044636689307976096,-3.469446951953614e-17,0.04245054850213492,0.03898384543280642,0.04409120713649661,-6.938893903907228e-18,0.040685713995139754,0.037224879940136235
development-scheduled_long-1000XECUSDT-20220501-90-3,development,scheduled_long,1000XECUSDT,Payment,2022-04-30T00:00:00Z,2022-05-01T00:00:00Z,2022-06-01T00:00:00Z,90,31,3,,17697375.248295,,25,0.06765,0.0507,3.695491500369549,92,0.0042262976005,0.0009527877264550996,-0.06263858093126384,-0.06290099778270511,-1.3877787807814457e-17,-0.05867470018220511,-0.06180510796107175,-0.06333839678492237,-1.3877787807814457e-17,-0.05911209918442237,-0.06224105237873756,-0.06377579578713968,4.163336342344337e-17,-0.06282300806068458,-0.0659396205073165
development-scheduled_long-1000XECUSDT-20230801-90-3,development,scheduled_long,1000XECUSDT,Payment,2023-07-31T00:00:00Z,2023-08-01T00:00:00Z,2023-09-01T00:00:00Z,90,31,3,,83285205.389305,,24,0.03085,0.02359,8.103727714748784,92,-0.0013039014584465152,-0.002296327058388574,-0.058833063209076164,-0.05909776337115072,0.0,-0.06040166482959723,-0.06352632953158377,-0.05953896560777952,1.3877787807814457e-17,-0.06084286706622603,-0.06396606453588183,-0.05998016784440846,-2.7755575615628914e-17,-0.06227649490279703,-0.06539492479663989
development-scheduled_long-1000XECUSDT-20231101-90-3,development,scheduled_long,1000XECUSDT,Payment,2023-10-31T00:00:00Z,2023-11-01T00:00:00Z,2023-12-01T00:00:00Z,90,30,3,,12312637.017755,,22,0.02809,0.02871,8.8999644001424,89,-0.003527309872294411,-0.005290964808441617,0.00551797792808828,0.005214667141331453,2.6020852139652106e-17,0.0016873572690370418,-0.001536503346228013,0.00470915247419007,-3.209238430557093e-17,0.0011818426018956594,-0.00204039104981224,0.004203637807048799,2.168404344971009e-17,-0.001087327001392818,-0.00430225748963331
development-scheduled_long-AAVEUSDT-20220101-90-3,development,scheduled_long,AAVEUSDT,DeFi,2021-12-31T00:00:00Z,2022-01-01T00:00:00Z,2022-02-01T00:00:00Z,90,31,3,,137362873.6685,,25,253.95,157.49,0.0009844457570387872,93,-0.0016923817670039286,-0.0025580460188181606,-0.0949596377239614,-0.09520266194132701,0.0,-0.09689504370833094,-0.09989834849664969,-0.0956077592793857,-4.163336342344337e-17,-0.09730014104638962,-0.10030209867038753,-0.09601285661744435,1.3877787807814457e-17,-0.09857090263626252,-0.10156863430142693
development-scheduled_long-AAVEUSDT-20220301-90-3,development,scheduled_long,AAVEUSDT,DeFi,2022-02-28T00:00:00Z,2022-03-01T00:00:00Z,2022-04-01T00:00:00Z,90,31,3,,81562893.755,,25,145.7,207.17,0.0017158544955387784,93,-0.001968026172010013,-0.003028073308383481,0.10547357584076872,0.10511029169526426,1.3877787807814457e-17,0.10314226552325424,0.09947373018285832,0.104504881403569,-2.7755575615628914e-17,0.10253685523155899,0.09887033320270033,0.1038994711118737,2.7755575615628914e-17,0.10087139780349022,0.09721041430726118
development-scheduled_long-AAVEUSDT-20220501-90-3,development,scheduled_long,AAVEUSDT,DeFi,2022-04-30T00:00:00Z,2022-05-01T00:00:00Z,2022-06-01T00:00:00Z,90,31,3,,184743414.828,,25,142.14,112.9,0.0017588293232024767,92,-0.0007879912805773949,-0.0015639752902982989,-0.05142816941044037,-0.051697312508794085,3.469446951953614e-17,-0.05248530378937148,-0.05563629460644848,-0.05214591519628528,1.3877787807814457e-17,-0.05293390647686268,-0.056083405451169965,-0.05259451788377653,0.0,-0.05415849317407483,-0.05730391974564997
development-scheduled_long-AAVEUSDT-20220701-90-3,development,scheduled_long,AAVEUSDT,DeFi,2022-06-30T00:00:00Z,2022-07-01T00:00:00Z,2022-08-01T00:00:00Z,90,31,3,,143603767.475,,24,57.01,97.44,0.004385195579722855,93,-0.0004580934588959043,-0.001967654820245867,0.17729345728819507,0.17688708121382213,2.7755575615628914e-17,0.17642898775492621,0.17251673504561849,0.17620989413260835,2.7755575615628914e-17,0.17575180067371243,0.1718417999719808,0.1755327070513945,2.7755575615628914e-17,0.17356505223114865,0.16966232363220257
development-scheduled_long-AAVEUSDT-20220901-90-3,development,scheduled_long,AAVEUSDT,DeFi,2022-08-31T00:00:00Z,2022-09-01T00:00:00Z,2022-10-01T00:00:00Z,90,30,3,,103139337.5345,,24,84.74,74.57,0.0029502006136417278,90,-0.0010358653400687886,-0.0019132641911518667,-0.03000354024073637,-0.030285538116591904,3.122502256758253e-17,-0.03132140345666069,-0.0344390276869998,-0.030755552578475315,0.0,-0.031791417918544104,-0.034907529440250884,-0.031225567040358754,2.42861286636753e-17,-0.033138831231510624,-0.0362506061978235
