candidate_id,scenario,days,total_return,cagr,annualized_volatility,sharpe,max_drawdown,calmar,daily_skew,daily_excess_kurtosis,positive_day_fraction,positive_month_fraction,return_2025,return_2026,turnover,trade_events,active_days,maximum_gross_weight,maximum_absolute_net_weight,fee_cost_on_initial_equity,slippage_cost_on_initial_equity,terminal_liquidation
TRX_PAXG_USDM_MONTHLY_25PCT_EACH,favorable,456,0.15018821176259056,0.11860073175343477,0.10513671435611578,1.118049631731553,-0.0666665844979859,1.779013168988999,-0.7698993161779842,4.288224155126256,0.5592105263157895,0.8,0.12799224948701982,0.019677406724793345,1.3190147999707709,32,456,0.5367174935919004,0.5367174935919004,0.0005752382460392279,0.0008628573690588417,True
TRX_PAXG_USDM_MONTHLY_25PCT_EACH,base,456,0.14715739545679374,0.11623913815100706,0.10520306965349321,1.0973293456639686,-0.06758443145283877,1.719909980039118,-0.7678727235745666,4.269253616083462,0.5592105263157895,0.8,0.12643352540811859,0.018397774552356694,1.3185436724371982,32,456,0.5367174935918999,0.5367174935918999,0.0005744727186597885,0.003734072671288625,True
TRX_PAXG_USDM_MONTHLY_25PCT_EACH,stress,456,0.14262604883156405,0.11270602259035511,0.10532938461594679,1.0660534488333206,-0.06896105002102537,1.634343191642129,-0.7657433415558814,4.236788749349332,0.5592105263157895,0.8,0.124101332622641,0.0164795785498264,1.3178389516383044,32,456,0.5367174935919008,0.5367174935919008,0.0005733274745818038,0.00802658464414525,True
