trade_id,strategy_variant,entry_time,exit_time,signal_cutoff,symbol,category,eligible_count,nearness26,nearness52,nearness100,mom52,selection_score,selection_rank,entry_price,exit_price,notional_fraction,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_long_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,base_price_cost_return,base_reconciliation_error,base_net_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return
development-scheduled_long-20240603-CRVUSDT,scheduled_long,2024-06-03T00:00:00+0000,2024-06-10T00:00:00+0000,2024-06-01T00:00:00+0000,CRVUSDT,DeFi,22,0.6007653061224489,0.5736906211936663,0.3286810886252617,-0.4465334900117509,0.5736906211936663,,0.453,0.418,0.25,0.5518763796909492,21,-0.0005174920391832229,-0.0007762380587748344,-0.01931567328918324,-0.019604083885209733,-3.469446951953614e-18,-0.020121575924392957,-0.020084779801324476,-1.3877787807814457e-17,-0.0206022718405077,-0.02056547571743933,-1.0408340855860843e-17,-0.021341713776214164
development-scheduled_long-20240603-ENSUSDT,scheduled_long,2024-06-03T00:00:00+0000,2024-06-10T00:00:00+0000,2024-06-01T00:00:00+0000,ENSUSDT,Infrastructure,22,1.0,1.0,1.0,1.821673116999107,1.0,,26.444,20.936,0.25,0.009453940402359704,21,-0.0005675898041232841,-0.0008513847061849262,-0.05207230373619723,-0.0523410603539555,2.0816681711721685e-17,-0.05290865015807878,-0.05278901929360155,-1.3877787807814457e-17,-0.053356609097724834,-0.053236978233247606,6.938893903907228e-18,-0.05408836293943253
development-scheduled_long-20240603-ETCUSDT,scheduled_long,2024-06-03T00:00:00+0000,2024-06-10T00:00:00+0000,2024-06-01T00:00:00+0000,ETCUSDT,PoW,22,0.793252339957626,0.793252339957626,0.6793761628040518,0.6313496221940322,0.793252339957626,,28.948,26.953,0.25,0.008636175210722675,21,-0.0007248830501784304,-0.0010954071846879852,-0.017229169545391748,-0.0175188320436645,1.0408340855860843e-17,-0.01824371509384293,-0.018001613211620804,0.0,-0.018726496261799234,-0.01848439437957719,-3.469446951953614e-18,-0.019579801564265177
development-scheduled_long-20240603-HBARUSDT,scheduled_long,2024-06-03T00:00:00+0000,2024-06-10T00:00:00+0000,2024-06-01T00:00:00+0000,HBARUSDT,Layer-1,22,0.7648318042813456,0.7648318042813456,0.7648318042813456,0.9912420382165605,0.7648318042813456,,0.09922,0.09144,0.25,2.5196532957065108,21,-0.0007916961941987502,-0.0011875442912981254,-0.019602902640596664,-0.019891140899012283,3.8163916471489756e-17,-0.02068283709321103,-0.02037154975811331,-5.204170427930421e-17,-0.02116324595231206,-0.020851958617214283,-1.3877787807814457e-17,-0.02203950290851241
development-scheduled_long-20240603-KAVAUSDT,scheduled_long,2024-06-03T00:00:00+0000,2024-06-10T00:00:00+0000,2024-06-01T00:00:00+0000,KAVAUSDT,DeFi,22,0.634455407235442,0.634455407235442,0.2902340811540334,-0.3469082943343622,0.634455407235442,,0.6562,0.6455,0.25,0.38098140810728437,21,-0.0005377301878238342,-0.0008065952817357516,-0.004076501066747951,-0.004374055166107893,1.734723475976807e-17,-0.004911785353931727,-0.004869981110941779,-3.382710778154774e-17,-0.005407711298765613,-0.005365907055775693,1.3877787807814457e-17,-0.006172502337511444
development-scheduled_long-20240603-LINKUSDT,scheduled_long,2024-06-03T00:00:00+0000,2024-06-10T00:00:00+0000,2024-06-01T00:00:00+0000,LINKUSDT,Infrastructure,22,0.8612964950763056,0.8612964950763056,0.8612964950763056,1.875506388282954,0.8612964950763056,,18.153,16.368,0.25,0.013771828347931472,21,-0.000533666692564342,-0.000800500038846513,-0.024582713601057682,-0.024867963972897034,1.0408340855860843e-17,-0.025401630665461375,-0.02534339600892413,-6.938893903907228e-18,-0.02587706270148847,-0.025818828044951253,-1.0408340855860843e-17,-0.026619328083797765
development-scheduled_long-20240603-LTCUSDT,scheduled_long,2024-06-03T00:00:00+0000,2024-06-10T00:00:00+0000,2024-06-01T00:00:00+0000,LTCUSDT,Payment,22,0.8115040808394869,0.7799047530114857,0.7799047530114857,-0.1301812122474485,0.7799047530114857,,83.17,80.48,0.25,0.0030058915474329684,21,-0.0006955783113100306,-0.001043367466965046,-0.008085848262594675,-0.008380996753637099,2.42861286636753e-17,-0.00907657506494713,-0.008872915756883482,-2.949029909160572e-17,-0.009568494068193512,-0.009364834760129837,3.469446951953614e-17,-0.010408202227094883
development-scheduled_long-20240603-NEARUSDT,scheduled_long,2024-06-03T00:00:00+0000,2024-06-10T00:00:00+0000,2024-06-01T00:00:00+0000,NEARUSDT,Layer-1,22,0.8963214762656306,0.8963214762656306,0.8963214762656306,3.565862708719852,0.8963214762656306,,7.196,6.585,0.25,0.03474152306837132,21,-0.000689024766110367,-0.0010335371491655503,-0.021227070594774855,-0.02151433435241798,2.42861286636753e-17,-0.022203359118528346,-0.02199312001806558,0.0,-0.022682144784175948,-0.022471905683713128,2.42861286636753e-17,-0.023505442832878677
development-scheduled_long-20240603-RUNEUSDT,scheduled_long,2024-06-03T00:00:00+0000,2024-06-10T00:00:00+0000,2024-06-01T00:00:00+0000,RUNEUSDT,DeFi,22,0.7167540514775977,0.7167540514775977,0.7167540514775977,4.163090128755364,0.7167540514775977,,5.914,5.329,0.25,0.042272573554277985,21,-0.000532575975272396,-0.000798863962908594,-0.024729455529252625,-0.025014617855935062,6.938893903907228e-18,-0.025547193831207456,-0.02548990323807912,-1.0408340855860843e-17,-0.026022479213351515,-0.025965188620223234,-1.0408340855860843e-17,-0.026764052583131828
development-scheduled_long-20240603-SNXUSDT,scheduled_long,2024-06-03T00:00:00+0000,2024-06-10T00:00:00+0000,2024-06-01T00:00:00+0000,SNXUSDT,DeFi,22,0.6270783847980997,0.6270783847980997,0.6270783847980997,0.23207467119219327,0.6270783847980997,,2.718,2.434,0.25,0.09197939661515821,21,-0.000511260416268074,-0.000766890624402111,-0.026122148638704906,-0.026406475349521674,1.734723475976807e-17,-0.02691773576578975,-0.02688036887417214,1.3877787807814457e-17,-0.027391629290440214,-0.027354262398822632,2.0816681711721685e-17,-0.028121153023224744
