trade_id,strategy_variant,entry_time,exit_time,signal_cutoff,symbol,category,eligible_count,nearness26,nearness52,nearness100,mom52,selection_score,selection_rank,entry_price,exit_price,notional_fraction,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_long_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,base_price_cost_return,base_reconciliation_error,base_net_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return
development-top5-20240715-ENSUSDT,top5,2024-07-15T00:00:00+0000,2024-07-22T00:00:00+0000,2024-07-13T00:00:00+0000,ENSUSDT,Infrastructure,21,0.8913624534008581,0.8913624534008581,0.8913624534008581,1.5757113821138211,0.8913624534008581,2.0,26.322,27.306,0.25,0.00949775852898716,21,-0.000467131331343743,-0.0007006969970156144,0.009345794392523366,0.009040186915887927,5.898059818321144e-17,0.008573055584544183,0.00853084672897203,1.3877787807814457e-17,0.008063715397628287,0.008021506542056134,3.8163916471489756e-17,0.007320809545040519
development-top5-20240715-ZECUSDT,top5,2024-07-15T00:00:00+0000,2024-07-22T00:00:00+0000,2024-07-13T00:00:00+0000,ZECUSDT,PoW,21,0.7796906915669681,0.7796906915669681,0.4094391664112779,-0.1446862996158771,0.7796906915669681,5.0,29.34,32.04,0.25,0.008520790729379687,21,-0.000393746517212195,-0.0006853054117758317,0.02300613496932513,0.02269233128834358,2.7755575615628914e-17,0.022298584771131388,0.022169338957055196,-1.3877787807814457e-17,0.021775592439843002,0.02164634662576692,4.85722573273506e-17,0.02096104121399109
development-top5-20240722-BNBUSDT,top5,2024-07-22T00:00:00+0000,2024-07-29T00:00:00+0000,2024-07-20T00:00:00+0000,BNBUSDT,Layer-1,21,0.8690174477373611,0.8690174477373611,0.8690174477373611,1.4590639638519258,0.8690174477373611,5.0,602.47,584.21,0.25,0.00041495842116619913,20,-0.0,-0.0,-0.007577140770494789,-0.007872594486032475,2.0816681711721685e-17,-0.007872594486032475,-0.008365021891546448,-2.2551405187698492e-17,-0.008365021891546448,-0.008857449297060421,-1.734723475976807e-17,-0.008857449297060421
development-top5-20240722-SOLUSDT,top5,2024-07-22T00:00:00+0000,2024-07-29T00:00:00+0000,2024-07-20T00:00:00+0000,SOLUSDT,Layer-1,21,0.8928793780325288,0.8928793780325288,0.8928793780325288,6.079471279373369,0.8928793780325288,4.0,184.473,184.808,0.25,0.0013552118738243536,20,-0.0003793962300133708,-0.0005690943450200562,0.0004539959777311031,0.00015372358014453802,4.5997277167697526e-17,-0.0002256726498688328,-0.00034673014343566955,-5.453536927602087e-17,-0.0007261263734490404,-0.0008471838670157938,5.421010862427522e-18,-0.00141627821203585
development-top5-20240722-TRXUSDT,top5,2024-07-22T00:00:00+0000,2024-07-29T00:00:00+0000,2024-07-20T00:00:00+0000,TRXUSDT,Layer-1,21,0.9517680339462519,0.9517680339462519,0.9517680339462519,0.6052003816793894,0.9517680339462519,1.0,0.13414,0.13845,0.25,1.8637244669748023,20,0.0001346913241790293,-0.0001775591829391867,0.008032652452661382,0.007727832861189776,1.3010426069826053e-17,0.007862524185368806,0.00721980502832853,-6.505213034913027e-17,0.007354496352507559,0.006711777195467394,2.0816681711721685e-17,0.006534218012528207
development-top5-20240722-XMRUSDT,top5,2024-07-22T00:00:00+0000,2024-07-29T00:00:00+0000,2024-07-20T00:00:00+0000,XMRUSDT,PoW,21,0.9213229484140423,0.9138954204456388,0.8863549980995821,0.006473888649115356,0.9138954204456388,3.0,164.67,164.5,0.25,0.001518187890933382,20,-0.0004268766531471203,-0.0006685830072530179,-0.0002580919414586491,-0.0005579370862937583,2.2442984970449942e-17,-0.0009848137394408785,-0.0010576791492074578,-6.5052130349130266e-18,-0.001484555802354578,-0.0015574212121212128,-4.9873299934333204e-18,-0.0022260042193742308
development-top5-20240729-ENSUSDT,top5,2024-07-29T00:00:00+0000,2024-08-05T00:00:00+0000,2024-07-27T00:00:00+0000,ENSUSDT,Infrastructure,21,0.9402827600759653,0.9402827600759653,0.9402827600759653,1.8098791382028376,0.9402827600759653,3.0,26.543,18.539,0.25,0.009418679124439588,22,-0.0003057830173020627,-0.0004742130090748211,-0.07538710771201446,-0.07564187544738724,0.0,-0.0759476584646893,-0.07606653357193985,-2.7755575615628914e-17,-0.07637231658924191,-0.07649119169649249,-1.3877787807814457e-17,-0.07696540470556731
development-top5-20240729-ZECUSDT,top5,2024-07-29T00:00:00+0000,2024-08-05T00:00:00+0000,2024-07-27T00:00:00+0000,ZECUSDT,PoW,21,0.9247154946016924,0.9247154946016924,0.48559607722954334,0.04346394468225223,0.9247154946016924,4.0,31.97,30.76,0.25,0.00781983109164842,22,0.0002480705193674938,-0.00023425663188916059,-0.009461995620894559,-0.009756318423522009,2.2551405187698492e-17,-0.009508247904154516,-0.010246862105098509,-3.9898639947466563e-17,-0.009998791585731016,-0.010737405786675008,1.0408340855860843e-17,-0.01097166241856417
development-top5-20240805-AAVEUSDT,top5,2024-08-05T00:00:00+0000,2024-08-12T00:00:00+0000,2024-08-03T00:00:00+0000,AAVEUSDT,DeFi,21,0.8022512929723152,0.8022512929723152,0.8022512929723152,0.6366175329712955,0.8022512929723152,5.0,97.1,91.13,0.25,0.0025746652935118436,21,7.031202814907585e-06,-0.00018707244529302743,-0.015370751802265714,-0.01566152935118434,6.938893903907228e-18,-0.01565449814836943,-0.016146167821833174,-3.8163916471489756e-17,-0.016139136619018266,-0.016630806292481953,6.938893903907228e-18,-0.01681787873777498
development-top5-20240805-TRXUSDT,top5,2024-08-05T00:00:00+0000,2024-08-12T00:00:00+0000,2024-08-03T00:00:00+0000,TRXUSDT,Layer-1,21,0.8867751060820368,0.8867751060820368,0.8867751060820368,0.6179354838709679,0.8867751060820368,2.0,0.1263,0.12763,0.25,1.9794140934283453,21,0.00045728843205146484,0.00011623411409718926,0.002632620744259684,0.002331041171813153,1.3444106938820255e-17,0.002788329603864618,0.0018284101306413891,3.469446951953614e-17,0.002285698562692854,0.0013257790894695143,-8.673617379884035e-19,0.0014420132035667034
development-top5-20240805-XMRUSDT,top5,2024-08-05T00:00:00+0000,2024-08-12T00:00:00+0000,2024-08-03T00:00:00+0000,XMRUSDT,PoW,21,0.843097415058133,0.8363005262568581,0.8110984416571646,-0.06374177373863998,0.8363005262568581,4.0,150.33,149.07,0.25,0.0016630080489589568,21,-0.0004974804303307016,-0.0007865498439686504,-0.0020953901416883303,-0.0023941329076032913,1.3444106938820255e-17,-0.0028916133379339928,-0.002892038774695682,5.204170427930421e-18,-0.0033895192050263836,-0.003389944641788073,-3.469446951953614e-18,-0.004176494485756723
development-top5-20240805-XRPUSDT,top5,2024-08-05T00:00:00+0000,2024-08-12T00:00:00+0000,2024-08-03T00:00:00+0000,XRPUSDT,Payment,21,0.8615289192122809,0.8375037684654808,0.7583947583947583,-0.11599045346062042,0.8375037684654808,3.0,0.5227,0.5525,0.25,0.4782858236081882,21,-0.00011927510489659461,-0.00025151565062837193,0.01425291754352398,0.013944365792997904,3.9898639947466563e-17,0.013825090688101309,0.013430121427204844,-5.0306980803327406e-17,0.013310846322308249,0.01291587706141184,-2.949029909160572e-17,0.012664361410783469
development-top5-20240812-BNBUSDT,top5,2024-08-12T00:00:00+0000,2024-08-19T00:00:00+0000,2024-08-10T00:00:00+0000,BNBUSDT,Layer-1,21,0.766601719869325,0.766601719869325,0.766601719869325,1.1787409442917811,0.766601719869325,5.0,503.67,531.27,0.25,0.0004963567415172633,21,1.9405729333676214e-05,9.702864666838107e-06,0.013699446065876475,0.013391226398236977,5.551115123125783e-17,0.013410632127570654,0.012877535171838761,2.0816681711721685e-17,0.012896940901172438,0.01236384394544049,4.5102810375396984e-17,0.012373546810107328
