entry_time,variant,eligible_count,tail_count,low_symbols,high_symbols,low_return,high_return,high_minus_low_return,rank_ic,high_long_proxy,high_down_minus_high_total_beta,high_down_minus_high_total_vol
2022-01-01 00:00:00+00:00,down_beta60,23,5,AVAXUSDT|XRPUSDT|TRXUSDT|BNBUSDT|SOLUSDT,LTCUSDT|NEARUSDT|RUNEUSDT|DASHUSDT|ZECUSDT,-0.30339331704105366,-0.3068594043074497,-0.003466087266396023,-0.1057312252964427,-0.08141211135083502,-0.012806393907151437,0.039944069041225494
2022-02-01 00:00:00+00:00,down_beta60,24,5,TRXUSDT|XRPUSDT|BNBUSDT|XMRUSDT|AVAXUSDT,AAVEUSDT|NEARUSDT|UNIUSDT|CRVUSDT|RUNEUSDT,0.14690930641821745,-0.11741401678798302,-0.26432332320620044,-0.7,-0.033721997347680686,-0.09618436000788881,-0.02954404414063455
2022-03-01 00:00:00+00:00,down_beta60,24,5,XMRUSDT|TRXUSDT|SNXUSDT|SOLUSDT|ETCUSDT,LINKUSDT|HBARUSDT|AVAXUSDT|RUNEUSDT|CRVUSDT,0.3760003469676402,0.45050332986416625,0.07450298289652607,-0.10521739130434782,0.10792857219206896,-0.1018871597971463,-0.20654504177057037
2022-04-01 00:00:00+00:00,down_beta60,25,5,ENSUSDT|1000XECUSDT|TRXUSDT|NEARUSDT|ZECUSDT,LTCUSDT|VETUSDT|LINKUSDT|CRVUSDT|ZILUSDT,-0.17652355016701438,-0.36867755238184063,-0.19215400221482626,-0.24769230769230768,-0.09675705932833686,-0.02452460705747278,0.02554281735089814
2022-05-01 00:00:00+00:00,down_beta60,25,5,NEARUSDT|ZECUSDT|ENSUSDT|TRXUSDT|HBARUSDT,AAVEUSDT|SNXUSDT|ZILUSDT|VETUSDT|CRVUSDT,-0.2009279176232129,-0.26200129422382,-0.061073376600607104,0.11307692307692309,-0.0701975838299276,0.07684850788301706,0.015429904720356213
2022-06-01 00:00:00+00:00,down_beta60,25,5,ETCUSDT|XLMUSDT|XRPUSDT|BNBUSDT|ZECUSDT,AVAXUSDT|KAVAUSDT|ENSUSDT|SNXUSDT|1000XECUSDT,-0.31341675419438575,-0.3075012422560757,0.005915511938310025,-0.12076923076923077,-0.08146298179689564,0.06036531955960622,0.010272535279999051
2022-07-01 00:00:00+00:00,down_beta60,24,5,SOLUSDT|DASHUSDT|HBARUSDT|XRPUSDT|XLMUSDT,CRVUSDT|XMRUSDT|AAVEUSDT|SNXUSDT|RUNEUSDT,0.1689051453762429,0.5891215936514667,0.42021644827522375,0.3817391304347826,0.14258313813889406,0.16438183563771586,0.23234181485094973
2022-08-01 00:00:00+00:00,down_beta60,24,5,DASHUSDT|ENSUSDT|SOLUSDT|HBARUSDT|XRPUSDT,SNXUSDT|ETCUSDT|AAVEUSDT|CRVUSDT|RUNEUSDT,-0.1634891281400799,-0.16037406474808594,0.0031150633919939663,-0.07130434782608694,-0.04479077646099409,2.7755575615628914e-17,2.7755575615628914e-17
2022-09-01 00:00:00+00:00,down_beta60,24,5,TRXUSDT|XLMUSDT|BNBUSDT|XRPUSDT|XMRUSDT,NEARUSDT|RUNEUSDT|AAVEUSDT|SNXUSDT|ETCUSDT,0.10697611442917279,-0.16472103842342106,-0.2716971528525939,-0.5782608695652174,-0.04576793083873198,0.002794118645685878,0.0027941186456858502
2022-10-01 00:00:00+00:00,down_beta60,25,5,TRXUSDT|XLMUSDT|BNBUSDT|XRPUSDT|1000XECUSDT,UNIUSDT|NEARUSDT|BCHUSDT|AAVEUSDT|ETCUSDT,0.009901244494507702,-0.019464409925552338,-0.02936565442006004,-0.10846153846153846,-0.009563362755360688,-0.0044785250290406454,0.017245223336155246
