config_id,selected_candidate,direction,channel_lookback_15m,confirmation_bars_1m,max_entry_extension_atr,raw_trigger_count,favorable_trades,favorable_mean,favorable_median,favorable_win_rate,favorable_total_compound,favorable_max_drawdown,favorable_standard_error,favorable_mean_2021,favorable_mean_2022,favorable_mean_2023,base_trades,base_mean,base_median,base_win_rate,base_total_compound,base_max_drawdown,base_standard_error,base_mean_2021,base_mean_2022,base_mean_2023,stress_trades,stress_mean,stress_median,stress_win_rate,stress_total_compound,stress_max_drawdown,stress_standard_error,stress_mean_2021,stress_mean_2022,stress_mean_2023
SHORT:20:1:0.25,True,SHORT,20,1,0.25,13655,3013,-0.001755892895349629,-0.002547711655190769,0.3133089943577829,-0.9954536630657604,-0.995471573079211,0.00014732750437572182,-0.002244988829455072,-0.001381761394680865,-0.0014928948208155514,1194,-0.004235598359363925,-0.005834754199399035,0.2705192629815745,-0.994149449702126,-0.994149449702126,0.0003204334218792335,-0.004448269993949993,-0.0037961641290754186,-0.004254743287058103,536,-0.005823441437843453,-0.008005389903832157,0.26865671641791045,-0.9586380629874347,-0.9586380629874347,0.0006183733576486523,-0.006338619097378163,-0.004395971979460389,-0.006489829311163297
SHORT:20:1:0.5,True,SHORT,20,1,0.5,21350,3543,-0.001740925595791002,-0.002478052163304885,0.30849562517640416,-0.9981329185028178,-0.9981402737550157,0.00013243923684048606,-0.002310801017997291,-0.0012988613938409222,-0.0015179423478549202,2689,-0.00351293157997137,-0.004901947389765748,0.25622908144291556,-0.9999298848657048,-0.9999300778300652,0.00016824184726492873,-0.0040742113448228885,-0.002981997578069769,-0.003084508508362844,2072,-0.0047127520929713795,-0.006647926766968746,0.23696911196911197,-0.9999489059581245,-0.9999489059581245,0.00020892266515479355,-0.005133320750100989,-0.004046186473593605,-0.004651158355049387
SHORT:20:2:0.25,True,SHORT,20,2,0.25,7487,2098,-0.001811568735806859,-0.002407248109319146,0.31887511916110584,-0.9792421541419212,-0.9792421541419212,0.00017930376087109246,-0.002370032159523898,-0.001376005892896359,-0.0014604432595507297,735,-0.0038744887702138312,-0.005411748497718108,0.28843537414965986,-0.9452365477838444,-0.94527206225235,0.00043624755827941506,-0.0044287640944857005,-0.0026545497144962104,-0.00420730117983196,325,-0.005403175295920736,-0.0071586873686394405,0.31076923076923074,-0.8349311082721425,-0.8382587668709398,0.000875840541225945,-0.006476687186274401,-0.0022628913883787514,-0.008690295942771969
SHORT:20:2:0.5,True,SHORT,20,2,0.5,13683,2729,-0.0018437959946405234,-0.0023333383468870563,0.31366801026016855,-0.9940448729460262,-0.9940854563928998,0.00015287146348991155,-0.0024829130671220226,-0.001515452253690261,-0.0013531606447876655,1981,-0.0036864815506483448,-0.004794267014953132,0.2579505300353357,-0.9993858029994823,-0.9993858029994823,0.00019998892761211202,-0.004200246499010789,-0.003231956180509004,-0.0031205286424493663,1484,-0.005051007878896982,-0.00659642371750649,0.22506738544474394,-0.9994928704635982,-0.9994928704635982,0.00025512597135973666,-0.005489378495856787,-0.0043607401141102665,-0.004852611536321305
SHORT:20:3:0.25,True,SHORT,20,3,0.25,4759,1557,-0.0017225668992728387,-0.002235429855541767,0.3249839434810533,-0.9352836185364031,-0.9402921805958108,0.00021000800311923157,-0.0023441899046112036,-0.001225292485940371,-0.001301821915904255,520,-0.003826944969959802,-0.0048647386483558035,0.28076923076923077,-0.8685530143168281,-0.8732209090650351,0.0005111989416243542,-0.0045427241616946236,-0.002299913569515837,-0.003864537398838968,228,-0.00516374565482439,-0.006528539767174546,0.3157894736842105,-0.700726027279613,-0.7207289034297335,0.0010008306320325679,-0.006340341226259878,-0.0018507035961528196,-0.008770904627835438
SHORT:20:3:0.5,True,SHORT,20,3,0.5,9458,2196,-0.001829600036070893,-0.0022441179790378433,0.31693989071038253,-0.9833342718231459,-0.9834097553100898,0.00017378987653313206,-0.0023320003519239386,-0.0015843133507038646,-0.0013792836851977163,1545,-0.0036570748330849653,-0.004629039212468908,0.26407766990291265,-0.9967389318906771,-0.9967389318906771,0.00023324205707349243,-0.004108567656028579,-0.0032386369180417624,-0.0031020624342039476,1127,-0.005031795021972748,-0.006621342518968002,0.22626441881100265,-0.9967964810627356,-0.9968145284708684,0.00030241114415091027,-0.005383473918905915,-0.0043494566515518305,-0.005355455825002704
SHORT:32:1:0.25,True,SHORT,32,1,0.25,8638,2069,-0.002060381367105311,-0.0029153987135194454,0.3073948767520541,-0.9870326230181083,-0.9870326230181083,0.00019114559428052696,-0.002721578839107118,-0.0014907905841876226,-0.0017313386375226434,894,-0.0045863619870260535,-0.006168911200643078,0.2695749440715884,-0.9845398947806717,-0.9846971517477764,0.00038712566064005714,-0.004846547371050121,-0.004089653755363058,-0.004531468316869334,421,-0.006244595643792834,-0.008943619557885073,0.2684085510688836,-0.9317229690322744,-0.9321640084289836,0.0007283983914048448,-0.006598799791199425,-0.005300670992415812,-0.00583640909212326
SHORT:32:1:0.5,True,SHORT,32,1,0.5,13847,2455,-0.0018923950211914428,-0.002733719407041411,0.309979633401222,-0.9912589958454726,-0.9912815350882469,0.00017249604378141248,-0.002635012114875742,-0.00132374009339426,-0.0015464283450185726,1893,-0.003732594726212481,-0.005170166616371658,0.26465927099841524,-0.9992249291423578,-0.9992249291423578,0.0002157942730886643,-0.004425213547531475,-0.002980179685521369,-0.003333000995907001,1487,-0.00500450794975726,-0.007117849752046669,0.242098184263618,-0.9994672411535375,-0.9994672411535375,0.0002636770103588075,-0.005483180354054599,-0.004262617206032461,-0.004908919081219473
SHORT:32:2:0.25,True,SHORT,32,2,0.25,4647,1414,-0.0022376208005030454,-0.0029944233514576386,0.30622347949080625,-0.9600817493649094,-0.9600817493649094,0.00023111063963921155,-0.003020806197226007,-0.0013920804794219992,-0.001968835155983996,550,-0.004594392106637407,-0.00575680488831798,0.27636363636363637,-0.9236153869797992,-0.9247582531926253,0.0005088630950534831,-0.0052334817637903295,-0.0030095872154765313,-0.0055359509152637125,251,-0.006024594214915151,-0.007488354143762982,0.3147410358565737,-0.7876024618801415,-0.7940182765521694,0.0010154123709762656,-0.007071576118532281,-0.002551211915223801,-0.008690295942771969
SHORT:32:2:0.5,True,SHORT,32,2,0.5,8747,1882,-0.0021796188542809133,-0.0026734814767604845,0.30765143464399575,-0.9846419400140032,-0.9846815417618627,0.00019804144672553556,-0.0030817637479824316,-0.0015500283150594887,-0.0015774015689815537,1382,-0.004079995151882282,-0.005354330340475881,0.2590448625180897,-0.9967003551621544,-0.9967003551621544,0.00025801640160007456,-0.004880428870302982,-0.0031246018212095325,-0.00357870455068379,1071,-0.00542001921590753,-0.007290868133775965,0.22875816993464052,-0.9972036409998902,-0.9972036409998902,0.00031930792497340924,-0.006105932473407399,-0.004279630093468165,-0.005280183740324725
SHORT:32:3:0.25,True,SHORT,32,3,0.25,2935,1031,-0.001999707215951352,-0.0027499317425452325,0.3171677982541222,-0.8779923223409557,-0.8824118603107566,0.00027416113844153545,-0.0027757908323797448,-0.0011831920135656842,-0.0016753514476800344,381,-0.004328959966008294,-0.0049332038618089035,0.28346456692913385,-0.8136955322171516,-0.8196974518140552,0.0006149008594825402,-0.00511890106048159,-0.0023463368759884273,-0.0058443243459758085,175,-0.005189335287494161,-0.005618873032698014,0.33714285714285713,-0.6061905268601895,-0.630151996246512,0.001182902790515138,-0.006375243722268376,-0.0010917213051519499,-0.008770904627835438
SHORT:32:3:0.5,True,SHORT,32,3,0.5,5981,1485,-0.0020718663874305173,-0.002569716175855558,0.31851851851851853,-0.9566170599609715,-0.9574481134240498,0.00022874625353659417,-0.0026172657009510773,-0.0017262894069590745,-0.00161891542942138,1066,-0.003938166830965228,-0.0052095092661179785,0.2692307692307692,-0.9858653356219671,-0.986022575102192,0.00030407282042596394,-0.004542653434575856,-0.0032789045927458437,-0.0033320886129896755,800,-0.00525620418814418,-0.007001183922223252,0.23375,-0.9859367497104051,-0.986199073582016,0.00038687163152956335,-0.005699081467047992,-0.004415098442342123,-0.0056775369790312636
SHORT:48:1:0.25,True,SHORT,48,1,0.25,6024,1492,-0.0022322955220230568,-0.0032569149586952504,0.3136729222520107,-0.9665996116424261,-0.966631085060038,0.00024187664308368933,-0.002783919343557056,-0.0018565987224053767,-0.0017259295512096137,715,-0.0047326031917213265,-0.006178563959022463,0.2699300699300699,-0.968018880669004,-0.9680499560758676,0.0004459451080910165,-0.0049671913636380625,-0.004437781231194109,-0.0037344696397207133,328,-0.006192635856230603,-0.009142839665384456,0.2865853658536585,-0.8747655680416726,-0.8759325352137868,0.0008643010770091739,-0.006494395674451277,-0.005623048466461624,-0.0033588494675624394
SHORT:48:1:0.5,True,SHORT,48,1,0.5,9803,1809,-0.0020315769318046063,-0.0031083346241520438,0.31785516860143725,-0.9766040864807063,-0.9766654681025462,0.00021627590252011077,-0.002639401014939668,-0.0015710736755140213,-0.001693631099138421,1433,-0.0038527981108766765,-0.005463840622156506,0.267271458478716,-0.9963110156256257,-0.9963110156256257,0.00026231702705873256,-0.0043595139050711705,-0.0032726050354808457,-0.0036168100423850428,1169,-0.005144115699274513,-0.0073294525856817125,0.24379811804961504,-0.9977453159459585,-0.9977453159459585,0.00030992839663936497,-0.005563316254229701,-0.004517543998159821,-0.0050352298520121705
SHORT:48:2:0.25,True,SHORT,48,2,0.25,3175,1023,-0.002351302902191582,-0.0031926731951609283,0.3235581622678397,-0.9139013328147805,-0.9155650571877935,0.00029020446392220264,-0.0031357221833907913,-0.0015791975681706493,-0.0018909246584264243,447,-0.004848153209805604,-0.006140054327313357,0.28635346756152125,-0.88988099981321,-0.8923215836441563,0.0005811683141360148,-0.005677310593651924,-0.0030538211780835587,-0.0048423391202399016,202,-0.006207416021007115,-0.00758597480593964,0.3217821782178218,-0.7235466784703597,-0.7383091119820206,0.001168783386342676,-0.007541557737817803,-0.0022648893414034133,-0.006408916342809871
SHORT:48:2:0.5,True,SHORT,48,2,0.5,6117,1358,-0.0023278581271817616,-0.003010813771140554,0.32032400589101623,-0.9601280307289648,-0.9609914993795675,0.00024876386218776876,-0.0031641209770417625,-0.0017086824370732786,-0.001688472556896859,1047,-0.004231581743705732,-0.005508815890435311,0.26456542502387775,-0.9888047745671384,-0.9889615246515313,0.0003085199707384635,-0.00505696754444384,-0.0031844829233411915,-0.003785729435854775,827,-0.005521549187457809,-0.00738117114686978,0.2309552599758162,-0.9902199527648039,-0.9903256929765899,0.00037533853457651415,-0.00622734523067686,-0.0043154899089426066,-0.005449272189794897
SHORT:48:3:0.25,True,SHORT,48,3,0.25,2000,734,-0.0019464891639481249,-0.0027171199487581875,0.3419618528610354,-0.7686602736448453,-0.78316447656909,0.000354207287740141,-0.00268783180126874,-0.0011548286062286082,-0.0016152729374015323,297,-0.004407309212904894,-0.005271711112065528,0.30303030303030304,-0.7371404588787609,-0.7505925107157603,0.0007419115107803274,-0.0053158805977288545,-0.0023431541099319785,-0.004986315355304229,138,-0.005404412872720036,-0.006902646273767376,0.34057971014492755,-0.5356801387662614,-0.5766982036020178,0.00142800835791454,-0.006631018257225371,-0.001826417300377978,-0.006408916342809871
SHORT:48:3:0.5,True,SHORT,48,3,0.5,4174,1056,-0.0022045476127270183,-0.0028533953212142565,0.3352272727272727,-0.9072619382405994,-0.9105873387843844,0.0002913471663651299,-0.0027325562324040683,-0.0019353640562297123,-0.0015603741573323123,795,-0.004070787160658027,-0.005229408087373536,0.28050314465408804,-0.9626231115823577,-0.9636966780725373,0.00037156858596802726,-0.0046932533553313465,-0.003357859982689122,-0.0034570406836238444,611,-0.005225775034275568,-0.006849494255534392,0.2520458265139116,-0.9609316548024422,-0.9619409982562903,0.0004681841893651301,-0.005729632264265426,-0.004308842432039535,-0.005578511284903742
SHORT:4:1:0.25,True,SHORT,4,1,0.25,55152,9254,-0.0013834480219720824,-0.0017620890025531306,0.32883077588070025,-0.9999978012899403,-0.9999978105078495,7.110750004632457e-05,-0.0015479851905995008,-0.0012449740874678032,-0.0013483705762657532,3501,-0.0032202787708724484,-0.003955518940329053,0.2944872893459012,-0.9999893423802232,-0.9999895121084911,0.00015985778792339324,-0.0033333824237501,-0.0029910493504528147,-0.003305532303300157,1439,-0.004172820503953314,-0.005103924306452146,0.31758165392633775,-0.9978214626523724,-0.9978534203498445,0.00032825355140123476,-0.004252087365945128,-0.0038275037063738946,-0.00522401988894013
SHORT:4:1:0.5,True,SHORT,4,1,0.5,79111,10165,-0.0013654066789142902,-0.0017279632218833926,0.3235612395474668,-0.9999992660447662,-0.9999992691218126,6.762878223813409e-05,-0.0015858787216561005,-0.001181347969452634,-0.0013247158342199808,8063,-0.002995289700551435,-0.003716213542570536,0.249286865930795,-0.9999999999749325,-0.9999999999750169,8.262132406282134e-05,-0.0031740140978246557,-0.0027929916673962566,-0.0029792906616767888,6154,-0.004136180131480552,-0.00508329473420137,0.22229444263893403,-0.9999999999931605,-0.9999999999931605,0.00010295993428879856,-0.004249246369348521,-0.003891642697367106,-0.0043242022208626624
SHORT:4:2:0.25,True,SHORT,4,2,0.25,32775,7023,-0.0014109821821165333,-0.0017591731796530628,0.3297736010252029,-0.9999581771052118,-0.999959969948398,8.202199840647305e-05,-0.001624390070047485,-0.0012463991696775147,-0.001336566251849291,2293,-0.0032465638402995626,-0.0039124067484204526,0.30484081988661144,-0.9994827984252221,-0.9994940516404345,0.0002049931281783576,-0.0034052564864890875,-0.0028935427065827917,-0.0035072735442933547,914,-0.004213458573159124,-0.0049570865324548765,0.33260393873085337,-0.9804776716797827,-0.9809603566614532,0.00042890600190303996,-0.0046498345394838094,-0.00286243878196421,-0.006333631085951226
SHORT:4:2:0.5,True,SHORT,4,2,0.5,53758,8441,-0.0014492380756174364,-0.0017607056175718357,0.31986731429925364,-0.9999960244254021,-0.9999960546221958,7.368434176675034e-05,-0.0017424055144498935,-0.0012176108780957908,-0.0013763332547564093,6275,-0.003152044862919419,-0.0036812060219886095,0.24796812749003985,-0.9999999979134918,-0.9999999979134918,9.480084836619137e-05,-0.003414291603836598,-0.0029122389517737685,-0.0030049963865611618,4614,-0.004296741150961863,-0.005009107739975758,0.22171651495448635,-0.9999999979976726,-0.999999998002229,0.00012274221004644287,-0.00457347557018191,-0.0038755541686276646,-0.004279316015883215
SHORT:4:3:0.25,True,SHORT,4,3,0.25,21747,5413,-0.0013029157786673931,-0.0016066923125631696,0.34066137077406244,-0.9992438434470583,-0.9992997922422608,9.428339306869411e-05,-0.0014755906807520046,-0.0011603114763127792,-0.0012547454554052517,1631,-0.0029675261600935784,-0.0033542212486730194,0.32924586143470264,-0.9927847287681213,-0.9929880045650806,0.0002517471175215613,-0.003076307386039331,-0.002724611195788081,-0.0032328976753434793,662,-0.0040757830760767486,-0.004899467298199119,0.3429003021148036,-0.9368583102194867,-0.9384044760893365,0.0005173388923262379,-0.0046238758942278935,-0.0025816525798179656,-0.006189458597480811
SHORT:4:3:0.5,True,SHORT,4,3,0.5,38700,7034,-0.0014037929514406366,-0.0016997751424936514,0.3247085584304805,-0.999956650370689,-0.9999582233844345,8.1680058174724e-05,-0.0016044314341233485,-0.001270232202701916,-0.0013257949573807354,5004,-0.0030674858833345,-0.0035680524868040428,0.2519984012789768,-0.9999998180965144,-0.9999998198312138,0.00010805931998502755,-0.003270469646183589,-0.002867581443415805,-0.002968253504068176,3557,-0.004224769979120547,-0.004879227121160612,0.22350295192578015,-0.9999997470333187,-0.9999997495973716,0.00014346624995939384,-0.0044622058358031015,-0.0038385743406192004,-0.004290883876034572
SHORT:64:1:0.25,True,SHORT,64,1,0.25,4897,1227,-0.0022914260159802922,-0.0034937745835473977,0.3162184189079055,-0.9435253759604049,-0.9445843479342357,0.00028094595078120903,-0.002965227293043755,-0.0017096971238374993,-0.0018821262637303655,614,-0.004709605252355751,-0.006229877320048472,0.2703583061889251,-0.9473831714588203,-0.9475724035960207,0.0004955989436172533,-0.004926824782089212,-0.004508796307802492,-0.0032837947774313372,294,-0.0061570542387318974,-0.009142839665384456,0.2857142857142857,-0.8432412396512646,-0.8463755746315064,0.0009306088985702028,-0.0064992696155707266,-0.005670640267400315,0.0004237149223341955
SHORT:64:1:0.5,True,SHORT,64,1,0.5,7915,1494,-0.0021111855652316347,-0.003206115794979195,0.3192771084337349,-0.9602732861670796,-0.9610182132432115,0.0002477614976837686,-0.0027719016862980043,-0.00158364844062225,-0.0017906315571714192,1203,-0.0039044406351754564,-0.005731401971296969,0.2743142144638404,-0.9915248374380154,-0.9915553176697054,0.00029829091811272115,-0.004533488421338981,-0.003192518573440909,-0.003665994473554165,988,-0.005105451038500644,-0.007374935098215319,0.2540485829959514,-0.9940095040161037,-0.9940101552242199,0.00035178379308732437,-0.0056017819497442565,-0.004324826072197341,-0.005180030656858156
SHORT:64:2:0.25,True,SHORT,64,2,0.25,2578,835,-0.0023877368052272105,-0.003226005595848621,0.32335329341317365,-0.8692671322009771,-0.8736335448495293,0.00033231418384696185,-0.0032102459355359473,-0.00147652757054855,-0.002110606629225356,384,-0.004879317065675415,-0.006025551957260569,0.2786458333333333,-0.8516828357797313,-0.8559113977189354,0.0006393195689132423,-0.005722016016107,-0.003076596430696095,-0.005177402402428794,178,-0.006444417528299308,-0.00813425897861335,0.3146067415730337,-0.6915802749033044,-0.7106626336615101,0.0012678720237606455,-0.007768862799314389,-0.00270538472379551,-0.005795176588730723
SHORT:64:2:0.5,True,SHORT,64,2,0.5,4917,1107,-0.0024031511939038752,-0.003187942601883217,0.3170731707317073,-0.9337323422371695,-0.9359299096832387,0.0002870474859490668,-0.0032759306500669836,-0.0017058538449574074,-0.0018348576661792481,877,-0.004254929949219966,-0.005586713883423112,0.27137970353477764,-0.977325267989998,-0.9779728986473576,0.0003487655460883485,-0.005130447303244276,-0.00311026627464462,-0.00408754201809562,703,-0.005430570325735357,-0.00729702135099476,0.24039829302987198,-0.979181961996848,-0.9797164370585377,0.00042015433089913947,-0.006167360623752053,-0.004180369817941599,-0.005648180089049113
SHORT:64:3:0.25,True,SHORT,64,3,0.25,1629,604,-0.0019290326358616982,-0.0027137878959814224,0.347682119205298,-0.6974547852788051,-0.7148841211969997,0.000400892918244908,-0.002659816664186049,-0.0010734073926106254,-0.0017608354355747708,260,-0.004300825003743027,-0.005215296350477731,0.3,-0.6810603751537125,-0.6950507695002694,0.0008095597734280049,-0.005311651321480393,-0.0020891778626191395,-0.005183473289769413,124,-0.005330844038507153,-0.006081902763275053,0.3467741935483871,-0.4937955599096927,-0.5372814641961488,0.0015344527576903158,-0.006857393748506752,-0.0012500211606023249,-0.005795176588730723
SHORT:64:3:0.5,True,SHORT,64,3,0.5,3337,872,-0.002244110192030978,-0.00301655521888881,0.33715596330275227,-0.8648549967434985,-0.8693582727840676,0.00033348769581064417,-0.0027608297335816254,-0.0018831037715324821,-0.0017683903629591774,672,-0.0040859078039130305,-0.005162709442219577,0.28720238095238093,-0.938641661848689,-0.9404040411831139,0.00041825462188509465,-0.004767928903408787,-0.0032558718753838258,-0.0036595347442492376,521,-0.0051484945936796115,-0.006740322602815068,0.2648752399232246,-0.934558646359739,-0.9362493450973932,0.0005230159493427946,-0.005670731212744557,-0.004237620220021382,-0.0053977876887307905
