signal_date,action_time,target_end_time,hold_days,sp500_close,btc_anchor,action_price,btc_return,sp500_return,btc_variance_20,rho,delta_rho,target,forecast,low_event,high_event,direction,signed_gross,plan_net
2022-10-18,2022-10-19 00:15:00+00:00,2022-10-20 00:15:00+00:00,1.0,3719.98,19320.9,19269.8,-0.011312058373534498,0.011362760181543908,0.00034052538951530363,0.4559906130162628,-0.008213092614061057,-0.00604319509325203,-0.0056710235224688155,True,False,1.0,-0.00604319509325203,-0.0029203878144088975
2022-10-21,2022-10-22 00:15:00+00:00,2022-10-25 00:15:00+00:00,3.0,3752.75,19151.0,19140.2,0.0060860507660219654,0.02344776785243657,0.00019724365689457074,0.44547621036178586,-0.007544415459317,0.008583654381886562,-0.007168437897805886,True,False,1.0,0.008583654381886562,0.0005171464721839692
2022-10-25,2022-10-26 00:15:00+00:00,2022-10-27 00:15:00+00:00,1.0,3859.11,20068.3,20062.6,0.038098975420066836,0.01613576532526921,0.00027011788338364185,0.4542071704925949,0.010010186143153021,0.03575419698007844,-0.009123213328706397,False,True,-1.0,-0.03575419698007844,-0.010348138286115499
2022-10-26,2022-10-27 00:15:00+00:00,2022-10-28 00:15:00+00:00,1.0,3830.6,20758.4,20792.9,0.03380952835351805,-0.007415138056792231,0.0003119021869535572,0.43620378440330393,-0.018003386089290974,-0.027074263277813395,-0.007754723758711151,True,False,1.0,-0.027074263277813395,-0.00817815486054924
2022-11-04,2022-11-05 00:15:00+00:00,2022-11-08 00:15:00+00:00,3.0,3770.55,21137.6,21072.6,0.04538074177390753,0.013526781457993704,0.00035702768078106845,0.4381490962047382,0.00926829847382421,-0.022784489548104796,-0.008914924106997348,False,True,-1.0,0.022784489548104796,0.0040673552637385275
2022-11-07,2022-11-08 00:15:00+00:00,2022-11-09 00:15:00+00:00,1.0,3806.8,20578.5,20597.9,-0.026806603689760268,0.009568061802673562,0.00037187026299298275,0.42103552107337133,-0.017113575131366854,-0.11000552428126731,-0.003434434053218429,True,False,1.0,-0.11000552428126731,-0.028910970111412717
2022-11-08,2022-11-09 00:15:00+00:00,2022-11-10 00:15:00+00:00,1.0,3828.11,18533.9,18452.2,-0.10464535379161906,0.005582267593980096,0.0009187476241642852,0.35856913802932494,-0.06246638304404639,-0.13732752922410926,0.004363867666732529,True,False,1.0,-0.13732752922410926,-0.03574147134712321
2022-11-09,2022-11-10 00:15:00+00:00,2022-11-11 00:15:00+00:00,1.0,3748.57,15905.0,16084.5,-0.15296796245946576,-0.020996774887089925,0.002087519726971879,0.4153761664163034,0.056807028386978486,0.08908213811166397,0.010199581980202162,False,True,-1.0,-0.08908213811166397,-0.023680123569011884
2022-11-10,2022-11-11 00:15:00+00:00,2022-11-12 00:15:00+00:00,1.0,3956.37,17588.0,17583.1,0.10058332611745623,0.05395250428096393,0.002587003033285292,0.4528578791682846,0.0374817127519812,-0.03367192962648473,-0.011437160960071571,False,True,-1.0,0.03367192962648473,0.007008393365525291
2022-11-30,2022-12-01 00:15:00+00:00,2022-12-02 00:15:00+00:00,1.0,4080.11,17153.4,17176.3,0.0428866407108216,0.03047858758258928,0.002829511521558584,0.4617819657366805,0.021115073031581333,-0.01302083417399739,-0.006715655707282727,False,True,-1.0,0.01302083417399739,0.0018456195024034571
2022-12-06,2022-12-07 00:15:00+00:00,2022-12-08 00:15:00+00:00,1.0,3941.26,17078.7,17059.9,0.007080580395671202,-0.014503849921748772,0.002689939901385076,0.4430264674892106,-0.00973070275421023,-0.01325874782728964,-0.0025933242458194166,True,False,1.0,-0.01325874782728964,-0.004724275997918301
2022-12-15,2022-12-16 00:15:00+00:00,2022-12-17 00:15:00+00:00,1.0,3895.75,17351.9,17367.8,-0.02572114067007605,-0.025237460791963953,0.0004864004202611245,0.4445769979344207,0.009667046543703317,-0.04014376596577742,-0.002505881030639569,False,True,-1.0,0.04014376596577742,0.008626352450348464
2022-12-21,2022-12-22 00:15:00+00:00,2022-12-23 00:15:00+00:00,1.0,3878.44,16819.7,16815.1,-0.004011041660877827,0.014758594440961796,0.0004248326695902792,0.4345823394196389,-0.011808356271570009,-0.0012913401678444128,-0.00554570586581417,True,False,1.0,-0.0012913401678444128,-0.0017324240830569936
2023-01-06,2023-01-07 00:15:00+00:00,2023-01-10 00:15:00+00:00,3.0,3895.08,16943.9,16936.5,0.007113336497114044,0.02258384117602654,0.00026999486438474354,0.39470605824049104,-0.01016928085054919,0.01417008176863563,-0.005469572228705657,True,False,1.0,0.01417008176863563,0.0019137533188712363
2023-01-11,2023-01-12 00:15:00+00:00,2023-01-13 00:15:00+00:00,1.0,3969.61,17935.6,17942.4,0.02866355421857447,0.012767544131228952,0.0003025428702908447,0.403463619643634,0.010507083414528995,0.04813600578031109,-0.006595139663641871,False,True,-1.0,-0.04813600578031109,-0.013443590486173662
2023-01-17,2023-01-18 00:15:00+00:00,2023-01-19 00:15:00+00:00,1.0,3990.97,21130.8,21114.7,0.05879159945749127,-0.0020325261125498277,0.000665355680737393,0.37641243088729137,-0.020527799511657452,-0.018146386677559634,-0.007319231928191222,True,False,1.0,-0.018146386677559634,-0.005946185710485799
2023-01-19,2023-01-20 00:15:00+00:00,2023-01-21 00:15:00+00:00,1.0,3898.85,21068.3,21056.6,0.01859765590637002,-0.00766766960752083,0.0006071366355829063,0.3718139503051695,-0.011134730466691833,0.06735403799975775,-0.004031902155582327,True,False,1.0,0.06735403799975775,0.015428920458843549
2023-01-20,2023-01-21 00:15:00+00:00,2023-01-24 00:15:00+00:00,3.0,3972.61,22661.0,22523.7,0.07287584412793884,0.01874167155917249,0.0008348641114181696,0.41216422443806766,0.040350274132898156,0.018488376239803508,-0.009104332918909611,False,True,-1.0,-0.018488376239803508,-0.006250861183238548
2023-01-26,2023-01-27 00:15:00+00:00,2023-01-28 00:15:00+00:00,1.0,4060.43,23001.9,23035.6,-0.002548712370190112,0.010947717569977039,0.0008650002349526266,0.3978069695845542,-0.008656628653233134,0.00046005148179796383,-0.0036712832723062505,True,False,1.0,0.00046005148179796383,-0.0012945761706463993
2023-02-02,2023-02-03 00:15:00+00:00,2023-02-04 00:15:00+00:00,1.0,4179.76,23493.0,23574.9,-0.010041780076893122,0.014592431217642185,0.0009062851047946727,0.38658401015530514,-0.017242445606420354,-0.007305548667476109,-0.0029689804005920578,True,False,1.0,-0.007305548667476109,-0.0032359762079649176
2023-02-09,2023-02-10 00:15:00+00:00,2023-02-11 00:15:00+00:00,1.0,4081.5,21793.3,21851.4,-0.05197240096996409,-0.008869043032445954,0.001048533931528023,0.40915051425994503,0.01164439598375605,-0.011798555612048322,0.0007283498623206426,False,True,-1.0,0.011798555612048322,0.0015400498619161903
2023-02-15,2023-02-16 00:15:00+00:00,2023-02-17 00:15:00+00:00,1.0,4147.6,24332.7,24608.1,0.09229656456107832,0.002769285655189374,0.0010246905546263327,0.3811404212619448,-0.017928155734734164,-0.0444595205786218,-0.009529242178333565,True,False,1.0,-0.0444595205786218,-0.012524469185751341
2023-02-16,2023-02-17 00:15:00+00:00,2023-02-18 00:15:00+00:00,1.0,4090.41,23526.6,23538.0,-0.03368942883323061,-0.013884644172642286,0.0010641457951212113,0.39464500001850417,0.01350457875655936,0.045552059540455804,0.0001314969136217035,False,True,-1.0,-0.045552059540455804,-0.012797603926209843
2023-02-17,2023-02-18 00:15:00+00:00,2023-02-22 00:15:00+00:00,4.0,4079.09,24581.3,24635.0,0.0438542953555258,-0.0027712852059047503,0.0008947613233097141,0.38184238448909996,-0.012802615529404204,-0.008028898101595919,-0.005990876067354859,True,False,1.0,-0.008028898101595919,-0.003745580689782541
2023-02-21,2023-02-22 00:15:00+00:00,2023-02-23 00:15:00+00:00,1.0,3997.34,24443.3,24438.0,-0.005629841528279184,-0.020244784414123935,0.0008902164618456805,0.3691138796179148,-0.012728504871185153,-0.010034629356674051,-0.0014222436840766962,True,False,1.0,-0.010034629356674051,-0.0039182463802644035
2023-02-24,2023-02-25 00:15:00+00:00,2023-02-28 00:15:00+00:00,3.0,3970.04,23175.5,23166.5,-0.03198288913748723,-0.010593457421727142,0.000926535407499173,0.37587339089719224,0.011846102325624608,0.013245794720624803,0.0003119061797575022,False,True,-1.0,-0.013245794720624803,-0.004940215803443873
2023-03-01,2023-03-02 00:15:00+00:00,2023-03-03 00:15:00+00:00,1.0,3951.39,23619.8,23621.4,0.020967837342237325,-0.00473646161527038,0.0009535639121528788,0.3655436182433288,-0.011291480338333604,-0.008520025010005056,-0.0036468099522003325,True,False,1.0,-0.008520025010005056,-0.0035395952935971544
2023-03-02,2023-03-03 00:15:00+00:00,2023-03-04 00:15:00+00:00,1.0,3981.35,23457.1,23421.0,-0.0069121224117089574,0.007553542016924832,0.0009219760988397341,0.35702031944019763,-0.008523298803131185,-0.04780051697531233,-0.001808477955188314,True,False,1.0,-0.04780051697531233,-0.013359718284923973
2023-03-03,2023-03-04 00:15:00+00:00,2023-03-07 00:15:00+00:00,3.0,4045.64,22342.8,22327.8,-0.048669099413280695,0.016018800257414187,0.0010353682933690895,0.2765289670945275,-0.08049135234567012,0.002871213382201244,0.002603340782496239,True,False,1.0,0.002871213382201244,-0.0009109637777373603
2023-03-09,2023-03-10 00:15:00+00:00,2023-03-11 00:15:00+00:00,1.0,3918.32,20348.4,20195.3,-0.06409336250674608,-0.018631872945282475,0.0011997781912113023,0.3305553975686621,0.05250862955853297,-0.0015808242903357548,0.00536630408309529,False,True,-1.0,0.0015808242903357548,-0.0010143829685119517
2023-03-13,2023-03-14 00:15:00+00:00,2023-03-15 00:15:00+00:00,1.0,3855.76,24119.5,24016.9,0.18029785904984627,-0.0015108816132590817,0.002692132034825692,0.25904512980362276,-0.07353145739798983,0.023260786596172072,-0.010268734541307774,True,False,1.0,0.023260786596172072,0.004405607607947127
2023-03-16,2023-03-17 00:15:00+00:00,2023-03-18 00:15:00+00:00,1.0,3960.28,24990.5,24960.1,0.028517468704713275,0.01740955128696453,0.0023257804387933336,0.27343736151430875,0.007774633048874657,0.08915750130900658,0.00016928592659839386,False,True,-1.0,-0.08915750130900658,-0.023698964368347536
2023-03-17,2023-03-18 00:15:00+00:00,2023-03-21 00:15:00+00:00,3.0,3916.64,27383.9,27287.7,0.09145949680385615,-0.011080586449227313,0.002687273535818597,0.23768279167220716,-0.0357545698421016,0.01751664909147804,-0.0023137809085116453,True,False,1.0,0.01751664909147804,0.0027503951495818388
2023-03-22,2023-03-23 00:15:00+00:00,2023-03-24 00:15:00+00:00,1.0,3936.97,27233.8,27280.6,-0.03099395127884285,-0.016600211922495948,0.0026476784505328247,0.2563379582056116,0.0130752130124894,0.03686264062033194,0.00668973706341278,False,True,-1.0,-0.03686264062033194,-0.010625249196178875
2023-03-29,2023-03-30 00:15:00+00:00,2023-03-31 00:15:00+00:00,1.0,4027.81,28338.6,28357.7,0.03918232102682403,0.014136861145886559,0.0027524606105684144,0.27483623405313656,0.02262505258304337,-0.012904824547973464,0.0002594631424301967,False,True,-1.0,0.012904824547973464,0.0018166170958974757
2023-04-17,2023-04-18 00:15:00+00:00,2023-04-19 00:15:00+00:00,1.0,4151.32,29420.1,29435.0,-0.03450639725462254,0.0033007789687629755,0.000574299908814955,0.26224718791706825,-0.010500506738179316,0.030595600424997187,0.0029758297526266413,True,False,1.0,0.030595600424997187,0.006239311065153406
2023-04-20,2023-04-21 00:15:00+00:00,2023-04-22 00:15:00+00:00,1.0,4129.79,28229.9,28279.5,-0.019820061030365488,-0.005970339945819703,0.0007206431968912692,0.26879191752489123,0.009014223424297974,-0.034840286063591325,0.002525272374515061,False,True,-1.0,0.034840286063591325,0.0073004824748019405
2023-04-25,2023-04-26 00:15:00+00:00,2023-04-27 00:15:00+00:00,1.0,4071.63,28286.7,28359.6,0.028300274768599164,-0.01593714559496794,0.0007019858473972229,0.2007661786366001,-0.06596720802622283,0.006968008164095602,0.0005432319378923035,True,False,1.0,0.006968008164095602,0.00033241299992801016
2023-04-27,2023-04-28 00:15:00+00:00,2023-04-29 00:15:00+00:00,1.0,4135.35,29459.0,29412.8,0.03675117594992632,0.01937716738000212,0.00069221597593915,0.2348301206759386,0.033255786295391276,-0.004118926454880717,-0.0009518907064853801,False,True,-1.0,0.004118926454880717,-0.0003798574273757112
2023-05-02,2023-05-03 00:15:00+00:00,2023-05-04 00:15:00+00:00,1.0,4119.58,28656.4,28588.4,0.021227756994207488,-0.011653897528004022,0.0007635528443724091,0.21612780307998972,-0.0160189261145931,0.0166093495577897,0.0012230420826851317,True,False,1.0,0.0166093495577897,0.0027427483483515344
2023-05-05,2023-05-06 00:15:00+00:00,2023-05-09 00:15:00+00:00,3.0,4136.25,29491.5,29497.2,0.022824328572607255,0.018306159168068423,0.0007899007451895665,0.23275472578484982,0.01694611967027243,-0.06579502261162683,2.939356209256559e-05,False,True,-1.0,0.06579502261162683,0.014819988529619037
2023-05-08,2023-05-09 00:15:00+00:00,2023-05-10 00:15:00+00:00,1.0,4138.12,27659.8,27618.9,-0.06412199068103722,0.00045199816586328297,0.0008412896943126435,0.2255477196901837,-0.007207006094666124,0.0007962388992478206,0.006807829440579745,True,False,1.0,0.0007962388992478206,-0.0012105293162839351
2023-05-17,2023-05-18 00:15:00+00:00,2023-05-19 00:15:00+00:00,1.0,4158.77,27395.7,27369.0,0.013634804140883538,0.01182066016444788,0.0006024140677565573,0.2467868955377537,0.00716845659230278,-0.01920475716872021,5.604684245147406e-05,False,True,-1.0,0.01920475716872021,0.0033916002510841624
2023-05-18,2023-05-19 00:15:00+00:00,2023-05-20 00:15:00+00:00,1.0,4198.05,26809.4,26848.4,-0.02163349448360368,0.009400774284705668,0.0006061727309727922,0.2286831959006465,-0.0181036996371072,0.001358561845781752,0.0028823059156037377,True,False,1.0,0.001358561845781752,-0.0010699485796504522
2023-05-23,2023-05-24 00:15:00+00:00,2023-05-25 00:15:00+00:00,1.0,4145.58,27209.9,27194.7,0.01368011402841343,-0.011285515564489972,0.0005097366016417486,0.2126195778683861,-0.01889373582778231,-0.03173980193375262,0.0014903642018960694,True,False,1.0,-0.03173980193375262,-0.009344539524534047
2023-05-24,2023-05-25 00:15:00+00:00,2023-05-26 00:15:00+00:00,1.0,4115.24,26313.9,26345.1,-0.03348356099095237,-0.007345550785867146,0.0005650503914671755,0.23048832508871653,0.01786874722033044,0.0035692401544721876,0.004752504050703413,False,True,-1.0,-0.0035692401544721876,-0.0023018990797139373
2023-05-31,2023-06-01 00:15:00+00:00,2023-06-02 00:15:00+00:00,1.0,4179.83,27201.1,27301.9,-0.01745271708876894,-0.006127372232971846,0.00046601186422394567,0.2413321650179225,0.008227994069704009,-0.019035868488384768,0.002929711917195165,False,True,-1.0,0.019035868488384768,0.0033493780810003016
2023-06-01,2023-06-02 00:15:00+00:00,2023-06-03 00:15:00+00:00,1.0,4221.02,26805.3,26787.1,-0.014657784502026247,0.009806229149665344,0.0004688751199106304,0.22772163924775884,-0.013610525770163667,0.01563104782279436,0.0022908754633459323,True,False,1.0,0.01563104782279436,0.0024981729146026995
2023-06-02,2023-06-03 00:15:00+00:00,2023-06-06 00:15:00+00:00,3.0,4282.37,27227.8,27209.1,0.015638881020297864,0.01442978965214366,0.0004788911592783527,0.2377319708346631,0.010010331586904259,-0.05644977585070449,3.189421740175131e-06,False,True,-1.0,0.05644977585070449,0.012483676839388452
2023-06-07,2023-06-08 00:15:00+00:00,2023-06-09 00:15:00+00:00,1.0,4267.52,26325.9,26316.7,-0.033453856774490025,-0.0038192757067673886,0.0006286891369983273,0.24965760445131796,0.008259823863840443,0.006472980295844225,0.003926259036213129,False,True,-1.0,-0.006472980295844225,-0.0030278341150569463
2023-06-12,2023-06-13 00:15:00+00:00,2023-06-14 00:15:00+00:00,1.0,4338.93,25894.8,25928.9,-0.021901836068374248,0.009277902665684432,0.0006260545874113026,0.22986135704876692,-0.022517273161315687,0.0005513561379724692,0.002825767857390483,True,False,1.0,0.0005513561379724692,-0.001271750006602773
2023-06-15,2023-06-16 00:15:00+00:00,2023-06-17 00:15:00+00:00,1.0,4425.84,25586.0,25523.8,0.01854421517662717,0.012104580063652602,0.0006730190448313177,0.24005834227592945,0.012304090901282039,0.03168992790898875,8.905094227142118e-05,False,True,-1.0,-0.03168992790898875,-0.009332071018343078
2023-06-16,2023-06-17 00:15:00+00:00,2023-06-21 00:15:00+00:00,4.0,4409.59,26335.9,26345.6,0.028887700508767537,-0.0036783763376504303,0.0006913436026869245,0.23047736619815032,-0.009580976077779135,0.07100913779127237,-7.951180718977552e-05,True,False,1.0,0.07100913779127237,0.01601392828343453
2023-06-20,2023-06-21 00:15:00+00:00,2023-06-22 00:15:00+00:00,1.0,4388.71,28290.7,28284.4,0.07160010132944218,-0.004746380368690653,0.0009474165928209235,0.19234765864931413,-0.038129707548836184,0.05710871893815395,-0.0019218272030804742,True,False,1.0,0.05710871893815395,0.012867590693442597
2023-06-21,2023-06-22 00:15:00+00:00,2023-06-23 00:15:00+00:00,1.0,4365.69,29988.5,29946.7,0.05828084610476518,-0.005259081846186579,0.0011171874631369823,0.16625254756594496,-0.026095111083369177,0.0013114712213150622,0.0003176228037425914,True,False,1.0,0.0013114712213150622,-0.0010817212357671247
2023-06-23,2023-06-24 00:15:00+00:00,2023-06-27 00:15:00+00:00,3.0,4348.33,30673.5,30640.0,0.026377079394167086,-0.007688274822307147,0.0010872792099531593,0.15058087716184582,-0.01685117043678222,-0.013266462832771778,0.0033022208309075526,True,False,1.0,-0.013266462832771778,-0.004945382831480616
2023-06-26,2023-06-27 00:15:00+00:00,2023-06-28 00:15:00+00:00,1.0,4328.82,30260.1,30236.2,-0.013569076598428953,-0.004496875789266097,0.0010949165926755137,0.1581578749809943,0.007576997819148473,0.012913920279193275,0.006168527679266202,False,True,-1.0,-0.012913920279193275,-0.0046380691108942095
2023-06-27,2023-06-28 00:15:00+00:00,2023-06-29 00:15:00+00:00,1.0,4378.41,30683.2,30629.2,0.013885260489701309,0.011390657230512101,0.0011008731650351976,0.168130476588441,0.009972601607446702,-0.017242601356860093,0.0033591588988796774,False,True,-1.0,0.017242601356860093,0.002901061298119133
2023-07-06,2023-07-07 00:15:00+00:00,2023-07-08 00:15:00+00:00,1.0,4411.59,29874.3,29979.9,-0.020347704386704014,-0.007954065287478301,0.000767640112189655,0.19853376731031924,0.01546814344085376,0.010452224404921951,0.0051260080530085165,False,True,-1.0,-0.010452224404921951,-0.004022645142326378
2023-07-13,2023-07-14 00:15:00+00:00,2023-07-15 00:15:00+00:00,1.0,4510.04,31441.6,31466.6,0.034712798403568314,0.008434509266769535,0.0007631471661306882,0.21904391738142492,0.023603958551820903,-0.03944701042240667,5.1906592779388076e-05,False,True,-1.0,0.03944701042240667,0.008452163564505778
2023-07-18,2023-07-19 00:15:00+00:00,2023-07-20 00:15:00+00:00,1.0,4554.98,29845.7,29864.4,-0.0093478104200689,0.007092079866132413,0.0007299290514096469,0.21320508900189766,-0.00826506706313268,0.0017396894359029546,0.0029119319625637565,True,False,1.0,0.0017396894359029546,-0.0009746666821201517
2023-07-24,2023-07-25 00:15:00+00:00,2023-07-26 00:15:00+00:00,1.0,4554.64,29163.8,29155.9,-0.024645944893884785,0.004025974035341747,0.00029995129925736413,0.20810647256626147,-0.011438527510120144,0.0012922134806982878,0.003672431652895395,True,False,1.0,0.0012922134806982878,-0.0010865356709213183
2023-08-02,2023-08-03 00:15:00+00:00,2023-08-04 00:15:00+00:00,1.0,4513.39,29170.2,29155.4,-0.018039808817438184,-0.013936235197657028,0.00023719271959943045,0.23206905465731667,0.021289996414288193,0.0012682570708567893,0.0034550883744907247,False,True,-1.0,-0.0012682570708567893,-0.0017266533088100876
2023-08-08,2023-08-09 00:15:00+00:00,2023-08-10 00:15:00+00:00,1.0,4499.38,29758.9,29806.6,0.018867076163208218,-0.004227192022498048,0.00022125156708935039,0.2283231203180703,-0.00803525290320073,-0.007658433883080154,0.00013649224126999264,True,False,1.0,-0.007658433883080154,-0.0033241975118659286
2023-08-16,2023-08-17 00:15:00+00:00,2023-08-18 00:15:00+00:00,1.0,4404.33,28714.4,28770.1,-0.01638976092221052,-0.007584130338210397,0.00010216499327088811,0.25228917685548574,0.011117877875763127,-0.07218181177882808,0.002110360287476891,False,True,-1.0,0.07218181177882808,0.01663586390361113
2023-08-17,2023-08-18 00:15:00+00:00,2023-08-19 00:15:00+00:00,1.0,4370.36,26609.7,26766.6,-0.07612292812645709,-0.007742762356125065,0.0003912869309412488,0.28630486023975255,0.034015683384266804,-0.026688037977219227,0.005973583098969954,False,True,-1.0,0.026688037977219227,0.005262420453208916
2023-08-29,2023-08-30 00:15:00+00:00,2023-08-31 00:15:00+00:00,1.0,4497.63,27700.1,27687.5,0.059251697826685365,0.014404107984150809,0.0005598873164584567,0.33737806148618277,0.04510041269014714,-0.015806433110794275,-0.005781176022249326,False,True,-1.0,0.015806433110794275,0.0025420192366026784
2023-09-07,2023-09-08 00:15:00+00:00,2023-09-09 00:15:00+00:00,1.0,4451.14,26240.7,26209.4,0.01897798941127927,-0.0032164682050081963,0.0006845204819623216,0.31735854711016614,-0.008295505810857362,-0.012369486997329046,-0.002263894113425346,True,False,1.0,-0.012369486997329046,-0.004501960790428153
2023-09-11,2023-09-12 00:15:00+00:00,2023-09-13 00:15:00+00:00,1.0,4487.46,25150.4,25180.0,-0.029365306702340863,0.006701012782986727,0.000735176655286873,0.28746376557120557,-0.027631183462563436,0.02627991451094391,0.001601352639674637,True,False,1.0,0.02627991451094391,0.005160389586640087
2023-09-12,2023-09-13 00:15:00+00:00,2023-09-14 00:15:00+00:00,1.0,4461.9,25825.8,25850.5,0.026500191268818713,-0.0057121558411206055,0.0007702887377116355,0.26700113062875835,-0.02046263494244721,0.013715686217445658,-0.001112051620611332,True,False,1.0,0.013715686217445658,0.0020193325132655243
2023-09-15,2023-09-16 00:15:00+00:00,2023-09-19 00:15:00+00:00,3.0,4450.32,26591.1,26598.1,0.003043236613698837,-0.012234084667107637,0.00048188056111131747,0.2618038107756164,-0.011546379611494295,0.005504016294501757,0.0007243612596250502,True,False,1.0,0.005504016294501757,-0.000252763049662232
2023-09-21,2023-09-22 00:15:00+00:00,2023-09-23 00:15:00+00:00,1.0,4330.0,26552.6,26541.0,-0.02069014903870945,-0.01653687395146802,0.0004850353048488743,0.2794551391248722,0.020362784643203347,0.0020061999415450314,0.0024718299564418338,False,True,-1.0,-0.0020061999415450314,-0.0019111390264821481
2023-09-28,2023-09-29 00:15:00+00:00,2023-09-30 00:15:00+00:00,1.0,4299.7,27011.7,27059.1,0.024437570463544264,0.00587577688747319,0.00033001911414925805,0.2821235484441967,0.007720218238422172,-0.005692636090990303,-0.002025326751923357,False,True,-1.0,0.005692636090990303,1.35699816516854e-05
2023-10-06,2023-10-07 00:15:00+00:00,2023-10-10 00:15:00+00:00,3.0,4308.5,27916.3,27901.0,0.01872977994884368,0.011745628333713317,0.00022958789937621744,0.2945502425428612,0.011703583415914931,-0.012079401206659988,-0.0023093767566354545,False,True,-1.0,0.012079401206659988,0.0013910831783773257
2023-10-09,2023-10-10 00:15:00+00:00,2023-10-11 00:15:00+00:00,1.0,4335.66,27578.4,27566.0,-0.012177889993055243,0.006284032081045516,0.00019388688772423794,0.28653808068575726,-0.008012161857103961,-0.0061970625002686795,1.08600638013495e-05,True,False,1.0,-0.0061970625002686795,-0.0029588546661630604
2023-10-11,2023-10-12 00:15:00+00:00,2023-10-13 00:15:00+00:00,1.0,4376.95,26864.5,26830.1,-0.01905458621432552,0.004283828654568987,0.00016860240569267147,0.27328216943008393,-0.009049681715166402,-0.0014807772122297674,0.0009640955008918999,True,False,1.0,-0.0014807772122297674,-0.0017797833441533322
2023-10-16,2023-10-17 00:15:00+00:00,2023-10-18 00:15:00+00:00,1.0,4373.63,28486.3,28447.5,0.059168622237995586,0.010538619453747615,0.00033670789563996367,0.3151648714917877,0.04229789601843997,-0.003020639799134084,-0.00523425582226707,False,True,-1.0,0.003020639799134084,-0.0006544290913123693
2023-10-18,2023-10-19 00:15:00+00:00,2023-10-20 00:15:00+00:00,1.0,4314.6,28307.2,28316.2,-0.0026389521605298797,-0.01349038622382619,0.00032353012607474715,0.30814627013470675,-0.0070120216562115645,0.013414262056452898,-0.0005029124241969177,True,False,1.0,0.013414262056452898,0.001943976473017334
