trade_id,strategy_variant,entry_time,exit_time,decision_time,symbol,score,selection_rank,eligible_count,entry_price,exit_price,notional_fraction,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_long_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,base_price_cost_return,base_reconciliation_error,base_net_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return
development-lowvol14-20230102-XMRUSDT,lowvol14,2023-01-02T00:00:00+0000,2023-01-09T00:00:00+0000,2023-01-01T00:00:00+0000,XMRUSDT,-0.010590865553762303,1,21,148.46,155.36,0.5,0.003367910548295837,20,0.003358992816316461,0.0016794964081582305,0.023238582783241313,0.02262463963357142,6.938893903907228e-17,0.02598363244988788,0.021601414993937862,-6.938893903907228e-18,0.024960407810254322,0.020578190354304193,0.0,0.022257686762462425
development-lowvol14-20230102-TRXUSDT,lowvol14,2023-01-02T00:00:00+0000,2023-01-09T00:00:00+0000,2023-01-01T00:00:00+0000,TRXUSDT,-0.011130818452669354,2,21,0.05476,0.05439,0.5,9.130752373995616,20,0.004673015642016982,0.0023001603779204704,-0.0033783783783783994,-0.0039763513513513815,-1.0408340855860843e-17,0.0006966642906656006,-0.004972975000000046,-6.852157730108388e-17,-0.000299959357983064,-0.005969598648648711,0.0,-0.0036694382707282403
development-lowvol14-20230102-DASHUSDT,lowvol14,2023-01-02T00:00:00+0000,2023-01-09T00:00:00+0000,2023-01-01T00:00:00+0000,DASHUSDT,-0.01615762722850238,3,21,42.19,47.82,0.5,0.011851149561507467,20,-0.0008404518907283373,-0.0012606778360925064,0.06672197203128705,0.06608193884806834,4.163336342344337e-17,0.06524148695734,0.06501525690922028,4.163336342344337e-17,0.06417480501849193,0.06394857497037221,1.1102230246251565e-16,0.0626878971342797
development-lowvol14-20230102-BCHUSDT,lowvol14,2023-01-02T00:00:00+0000,2023-01-09T00:00:00+0000,2023-01-01T00:00:00+0000,BCHUSDT,-0.017938100297290954,4,21,96.76,103.64,0.5,0.005167424555601488,20,0.0007544150733996206,0.0001924947441155968,0.03555188094253825,0.03493054981397281,1.1796119636642288e-16,0.03568496488737243,0.03389501926415872,-5.551115123125783e-17,0.03464943433755834,0.03285948871434474,2.0816681711721685e-17,0.03305198345846034
development-lowvol14-20230102-BNBUSDT,lowvol14,2023-01-02T00:00:00+0000,2023-01-09T00:00:00+0000,2023-01-01T00:00:00+0000,BNBUSDT,-0.01866591787843697,5,21,244.35,274.7,0.5,0.0020462451401677922,20,0.0017569392132696785,0.0008784696066348393,0.06210354000409246,0.06146627788009007,4.163336342344337e-17,0.06322321709335975,0.06040421160220999,-1.3877787807814457e-17,0.06216115081547967,0.05934214532432991,3.469446951953614e-17,0.06022061493096475
development-lowvol14-20230109-XLMUSDT,lowvol14,2023-01-09T00:00:00+0000,2023-01-16T00:00:00+0000,2023-01-08T00:00:00+0000,XLMUSDT,-0.01767708682912534,4,22,0.0772,0.08803,0.5,6.476683937823834,21,-0.0011171563924870466,-0.00167573458873057,0.07014248704663206,0.06950040155440407,-4.163336342344337e-17,0.06838324516191702,0.06843030115284976,0.0,0.06731314476036271,0.06736020075129534,8.326672684688674e-17,0.06568446616256476
development-lowvol14-20230116-XMRUSDT,lowvol14,2023-01-16T00:00:00+0000,2023-01-23T00:00:00+0000,2023-01-15T00:00:00+0000,XMRUSDT,-0.01771900735333098,2,24,174.5,176.92,0.5,0.0028653295128939827,21,-1.0622835704220866e-05,-0.0006037279895757773,0.006934097421203433,0.0063299369627507485,6.852157730108388e-17,0.006319314127046527,0.005323007025788029,7.112366251504909e-17,0.005312384190083808,0.004316077088825199,-3.642919299551295e-17,0.0037123490992494214
development-lowvol14-20230116-LINKUSDT,lowvol14,2023-01-16T00:00:00+0000,2023-01-23T00:00:00+0000,2023-01-15T00:00:00+0000,LINKUSDT,-0.020045920610739835,3,24,6.701,6.986,0.5,0.07461572899567229,21,-0.0012342190496717205,-0.001851328574507581,0.021265482763766608,0.020652723474108403,4.85722573273506e-17,0.019418504424436683,0.019631470750634206,-3.8163916471489756e-17,0.018397251700962486,0.01861021802716012,-1.3877787807814457e-17,0.01675888945265254
development-lowvol14-20230116-LTCUSDT,lowvol14,2023-01-16T00:00:00+0000,2023-01-23T00:00:00+0000,2023-01-15T00:00:00+0000,LTCUSDT,-0.02054287700231633,4,24,87.45,87.6,0.5,0.005717552887364208,21,-0.0010570029108004574,-0.0015855043662006863,0.0008576329331045907,0.000257118353344743,2.3201926491189795e-17,-0.0007998845574557145,-0.0007437387650085503,-1.3335686721571705e-17,-0.0018007416758090077,-0.0017445958833619546,1.734723475976807e-18,-0.003330100249562641
development-lowvol14-20230116-BNBUSDT,lowvol14,2023-01-16T00:00:00+0000,2023-01-23T00:00:00+0000,2023-01-15T00:00:00+0000,BNBUSDT,-0.02071104404554177,5,24,302.2,303.19,0.5,0.0016545334215751159,21,-0.00012722006246487062,-0.00034213205526942856,0.0016379880873593766,0.0010370052945070096,4.5319650809894085e-17,0.000909785232042139,3.5368289212467374e-05,-8.418829869349942e-17,-9.185177325240324e-05,-0.0009662687160819639,8.55435514091063e-17,-0.0013084007713513924
