trade_id,stage,kind,symbol,category,decision_time,entry_time,exit_time,lookback_days,hold_days,top_targets,feature_value,condition_premium1,target_median_quote_volume_30d,feature_rank,rankable_targets,entry_price,exit_price,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_price_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,favorable_after_hurdle_return,base_price_cost_return,base_reconciliation_error,base_net_return,base_after_hurdle_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return,stress_after_hurdle_return
development-winner-1000XECUSDT-20220929-5-3,development,winner,1000XECUSDT,Payment,2022-09-28T00:00:00Z,2022-09-29T00:00:00Z,2022-09-30T00:00:00Z,5,1,3,0.05283307810107196,-0.0008473866666666667,20069336.040195,3,25,0.04127,0.04148,6.05766900896535,3,-5.847600582868912e-05,-8.771400874303369e-05,0.0012721104918827497,0.0009713472255876154,1.0299920638612292e-17,0.0009128712197589263,0.0008053248976931382,0.0004700758783620085,-1.22514845490862e-17,0.0004115998725333194,0.00030410741118935825,-3.119546886354296e-05,2.0952206983282373e-17,-0.00011890947760657665,-0.00022634493665696365
development-winner-1000XECUSDT-20221008-5-3,development,winner,1000XECUSDT,Payment,2022-10-07T00:00:00Z,2022-10-08T00:00:00Z,2022-10-09T00:00:00Z,5,1,3,0.13126252505010028,8.392000000000001e-05,14388460.163345,3,25,0.04516,0.04089,5.535872453498672,3,8.1030565095217e-05,-5.320102749114267e-06,-0.023638175376439308,-0.023923992471213407,3.8163916471489756e-17,-0.02384296190611819,-0.02394784825759233,-0.02440036847874219,2.42861286636753e-17,-0.024319337913646974,-0.024424173079359512,-0.024876744486271002,2.0816681711721685e-17,-0.024882064589020116,-0.02498683929074419
development-winner-1000XECUSDT-20230719-5-3,development,winner,1000XECUSDT,Payment,2023-07-18T00:00:00Z,2023-07-19T00:00:00Z,2023-07-20T00:00:00Z,5,1,3,0.007409793814432852,-0.0003566366666666666,83285205.389305,3,25,0.03127,0.03144,7.99488327470419,2,-1.0216621707707068e-05,-2.9932423421810046e-05,0.0013591301566997505,0.0010583146786057318,1.1492543028346347e-17,0.0010480980568980248,0.0009405372049471339,0.0005569563639270525,-5.778797579347739e-17,0.0005467397422193454,0.00043923276033486225,5.559804924853973e-05,3.960048435003305e-17,2.566562582672968e-05,-8.178536756342503e-05
development-winner-1000XECUSDT-20230801-5-3,development,winner,1000XECUSDT,Payment,2023-07-31T00:00:00Z,2023-08-01T00:00:00Z,2023-08-02T00:00:00Z,5,1,3,0.0443466486120514,-0.0009550833333333333,83285205.389305,2,24,0.03085,0.03126,8.103727714748784,2,1.612834636953e-06,-6.544654123987032e-06,0.003322528363047028,0.0030205348460292103,3.903127820947816e-18,0.0030221476806661634,0.002914374720566215,0.0025172143111832357,3.5128150388530344e-17,0.0025188271458201888,0.002411108266623385,0.00201389377633715,1.214306433183765e-17,0.002007349122213163,0.0018996852004278253
development-winner-1000XECUSDT-20230803-5-3,development,winner,1000XECUSDT,Payment,2023-08-02T00:00:00Z,2023-08-03T00:00:00Z,2023-08-04T00:00:00Z,5,1,3,0.006720430107526765,-0.00012376,76927563.57161,2,24,0.02996,0.02927,8.344459279038718,2,-4.9119859813084116e-05,-7.367978971962617e-05,-0.005757676902536701,-0.006054222296395184,6.071532165918825e-18,-0.006103342156208268,-0.006210134598525818,-0.006548468074098812,-4.2500725161431774e-17,-0.006597587933911896,-0.006704327270392607,-0.007042713851802385,2.168404344971009e-17,-0.007116393641522011,-0.00722307723324489
development-winner-1000XECUSDT-20231228-5-3,development,winner,1000XECUSDT,Payment,2023-12-27T00:00:00Z,2023-12-28T00:00:00Z,2023-12-29T00:00:00Z,5,1,3,0.17881380938329872,-0.0010451833333333333,11397953.89328,3,25,0.03994,0.03802,6.259389083625438,2,0.0007722993441405858,0.0003861496720702929,-0.012018027040560875,-0.012310816224336524,1.214306433183765e-17,-0.011538516880195937,-0.011644725322578875,-0.01279880540811218,-1.0408340855860843e-17,-0.012026506063971593,-0.012132662072777745,-0.013286794591887835,1.0408340855860843e-17,-0.012900644919817543,-0.013006707003945905
development-winner-1000XECUSDT-20231230-5-3,development,winner,1000XECUSDT,Payment,2023-12-29T00:00:00Z,2023-12-30T00:00:00Z,2023-12-31T00:00:00Z,5,1,3,0.15119852489244012,-0.0004230866666666666,11919596.5464,2,25,0.03746,0.03878,6.673785371062467,3,-7.771270021356114e-05,-0.00011656905032034171,0.008809396689802462,0.00850411105178861,2.42861286636753e-17,0.008426398351575048,0.008318044714275441,0.007995306940736802,-6.938893903907228e-18,0.00791759424052324,0.007809295273327521,0.007486502829685049,1.6479873021779667e-17,0.007369933779364707,0.007261693657319324
development-winner-AAVEUSDT-20220117-5-3,development,winner,AAVEUSDT,DeFi,2022-01-16T00:00:00Z,2022-01-17T00:00:00Z,2022-01-18T00:00:00Z,5,1,3,0.13690727451808082,8.481e-05,208180478.4235,3,25,242.52,226.59,0.0010308428170872504,3,-7.249795762514431e-05,-0.00010874693643771647,-0.016421326076199894,-0.016711473280554195,-6.938893903907228e-18,-0.01678397123817934,-0.016889616065746238,-0.01719506180727362,-1.734723475976807e-17,-0.017267559764898764,-0.01737315263173167,-0.0176786503339931,-2.0816681711721685e-17,-0.017787397270430817,-0.01789293428164085
development-winner-AAVEUSDT-20220119-5-3,development,winner,AAVEUSDT,DeFi,2022-01-18T00:00:00Z,2022-01-19T00:00:00Z,2022-01-20T00:00:00Z,5,1,3,0.11026143478468686,-0.00020938333333333332,208180478.4235,1,25,232.37,210.06,0.0010758703791367216,3,-4.749419033975987e-05,-7.214150089888971e-05,-0.02400266815854027,-0.0242882665576451,3.8163916471489756e-17,-0.02433576074798486,-0.02444059414909283,-0.024764278291087488,-2.0816681711721685e-17,-0.024811772481427248,-0.024916554735914365,-0.02524029002452982,2.7755575615628914e-17,-0.02531243152542871,-0.02541715998498484
development-winner-AAVEUSDT-20220317-5-3,development,winner,AAVEUSDT,DeFi,2022-03-16T00:00:00Z,2022-03-17T00:00:00Z,2022-03-18T00:00:00Z,5,1,3,0.21459227467811148,-8.567333333333334e-05,80344979.569,2,25,141.54,155.5,0.0017662851490744668,3,-7.463340260173804e-05,-0.00011195010390260707,0.024657340681079554,0.024342546276670984,6.245004513516506e-17,0.024267912874069247,0.02415785709398377,0.023817903730394274,-1.0408340855860843e-17,0.023743270327792537,0.023633270919622973,0.02329326118411751,-3.8163916471489756e-17,0.0231813110802149,0.0230713720535749
development-winner-AAVEUSDT-20220319-5-3,development,winner,AAVEUSDT,DeFi,2022-03-18T00:00:00Z,2022-03-19T00:00:00Z,2022-03-20T00:00:00Z,5,1,3,0.38572664359861597,-7.843666666666666e-05,85487896.4125,1,25,160.18,157.1,0.001560744162816831,3,-6.738435943305968e-05,-0.00010107653914958952,-0.004807092021475862,-0.005104207766262969,4.336808689942018e-18,-0.005171592125696029,-0.005278484682910478,-0.005599403558496668,1.474514954580286e-17,-0.005666787917929728,-0.005773627267229964,-0.006094599350730451,-1.3877787807814457e-17,-0.006195675889880041,-0.006302458411100775
development-winner-AAVEUSDT-20220330-5-3,development,winner,AAVEUSDT,DeFi,2022-03-29T00:00:00Z,2022-03-30T00:00:00Z,2022-03-31T00:00:00Z,5,1,3,0.3265634306134604,0.00019833666666666666,106058970.5555,3,25,222.72,223.48,0.001122485632183908,2,-5.202517703169899e-05,-7.803776554754849e-05,0.000853089080459779,0.0005525772270114637,-2.0383000842727483e-17,0.0005005520499797647,0.00039305003088108137,5.1724649784423704e-05,-7.562310153086393e-17,-3.005272472752859e-07,-0.00010774873062002754,-0.0004491279274425053,1.2034644114589099e-17,-0.0005271656929900538,-0.0006345572856303328
development-winner-AAVEUSDT-20220401-5-3,development,winner,AAVEUSDT,DeFi,2022-03-31T00:00:00Z,2022-04-01T00:00:00Z,2022-04-02T00:00:00Z,5,1,3,0.2687124831557026,0.00024375666666666667,106058970.5555,3,25,207.17,244.65,0.0012067384273784815,2,-5.6792776533764544e-05,-8.518916480064682e-05,0.045228556258145536,0.04490141912439066,4.163336342344337e-17,0.044844626347856895,0.044732359636212804,0.04435621770526621,-2.7755575615628914e-17,0.04429942492873244,0.04418721679801907,0.04381101628614187,5.551115123125783e-17,0.043725827121341224,0.0436136806227001
development-winner-AAVEUSDT-20220403-5-3,development,winner,AAVEUSDT,DeFi,2022-04-02T00:00:00Z,2022-04-03T00:00:00Z,2022-04-04T00:00:00Z,5,1,3,0.4218759328915158,0.00017712333333333333,115259251.443,2,25,238.13,242.89,0.0010498467223785328,3,-7.579853039621216e-05,-0.00011369779559431826,0.004997270398521825,0.004694272036282754,6.071532165918825e-17,0.0046184735058865415,0.004510529023392884,0.004189277764246435,-4.336808689942018e-18,0.004113479233850223,0.004005589012100241,0.0036842834922101164,-9.974659986866641e-18,0.0035705856966157983,0.003462753807818464
development-winner-AAVEUSDT-20220406-5-3,development,winner,AAVEUSDT,DeFi,2022-04-05T00:00:00Z,2022-04-06T00:00:00Z,2022-04-07T00:00:00Z,5,1,3,0.06715589243470288,-0.00010150333333333334,161382417.98250002,3,25,221.04,191.07,0.001131017010495838,3,-7.177570151895585e-05,-0.00010766355227843378,-0.03389657980456026,-0.0341762418566775,2.0816681711721685e-17,-0.03424801755819646,-0.034351785904798815,-0.034642365614820814,2.0816681711721685e-17,-0.03471414131633977,-0.0348178595787666,-0.03510848937296415,1.3877787807814457e-17,-0.035216152925242585,-0.03531981724740785
development-winner-AAVEUSDT-20220522-5-3,development,winner,AAVEUSDT,DeFi,2022-05-21T00:00:00Z,2022-05-22T00:00:00Z,2022-05-23T00:00:00Z,5,1,3,0.08789505068574832,-0.0006741533333333334,151594006.86949998,3,25,91.22,94.05,0.002740627055470292,3,-7.579065300098662e-05,-0.00011368597950147995,0.0077559745669809055,0.007451320982240772,3.9898639947466563e-17,0.0073755303292397855,0.007267289605854987,0.006943569661258531,6.938893903907228e-18,0.006867779008257544,0.006759592841856454,0.006435818340276234,-2.6020852139652106e-18,0.006322132360774754,0.006214004823142938
development-winner-AAVEUSDT-20220524-5-3,development,winner,AAVEUSDT,DeFi,2022-05-23T00:00:00Z,2022-05-24T00:00:00Z,2022-05-25T00:00:00Z,5,1,3,0.2135257429375077,-0.00035756666666666667,151594006.86949998,1,25,99.28,106.46,0.002518130539887188,3,5.362990067504507e-05,2.6814950337522534e-05,0.018080177276389997,0.017769329170024162,6.938893903907228e-18,0.017822959070699206,0.017713595789528913,0.017251259840854183,3.122502256758253e-17,0.017304889741529227,0.01719558212599437,0.016733190511684093,-2.0816681711721685e-17,0.016760005462021617,0.016650756393341126
development-winner-AAVEUSDT-20220527-5-3,development,winner,AAVEUSDT,DeFi,2022-05-26T00:00:00Z,2022-05-27T00:00:00Z,2022-05-28T00:00:00Z,5,1,3,0.10655557991668485,-0.00042529333333333336,154974028.7725,2,25,100.9,92.39,0.002477700693756194,3,8.676220480832828e-05,2.9780813528666124e-05,-0.021085232903865214,-0.021372581764122878,2.7755575615628914e-17,-0.02128581955931455,-0.021390980671222137,-0.021851509182358758,3.469446951953614e-18,-0.02176474697755043,-0.021869856629551876,-0.02233043660059464,4.5102810375396984e-17,-0.022300655787065974,-0.022405707856611334
development-winner-AAVEUSDT-20220531-5-3,development,winner,AAVEUSDT,DeFi,2022-05-30T00:00:00Z,2022-05-31T00:00:00Z,2022-06-01T00:00:00Z,5,1,3,0.15032359286134533,-0.00025467666666666665,147924912.7805,2,25,117.29,112.9,0.002131469008440617,3,-7.544881299769801e-05,-0.00011317321949654702,-0.009357148947054306,-0.009651534657686062,1.734723475976807e-17,-0.00972698347068376,-0.00983338655913546,-0.010142183123028364,-1.734723475976807e-17,-0.010217631936026062,-0.010323982305165735,-0.010632831588370723,-1.3877787807814457e-17,-0.01074600480786727,-0.010852298404274041
development-winner-AAVEUSDT-20220602-5-3,development,winner,AAVEUSDT,DeFi,2022-06-01T00:00:00Z,2022-06-02T00:00:00Z,2022-06-03T00:00:00Z,5,1,3,0.15068196579346171,0.0,154974028.7725,2,25,106.33,110.84,0.002351170883099784,2,3.2608617041286613e-06,-1.8867991042038935e-05,0.010603780682780062,0.01029741841437043,6.071532165918825e-17,0.010300679276074557,0.010192124250596235,0.00978682099595607,2.7755575615628914e-17,0.009790081857660197,0.009681581694973573,0.009276223577541653,3.8163916471489756e-17,0.009257355586499615,0.00914891266431117
development-winner-AAVEUSDT-20220604-5-3,development,winner,AAVEUSDT,DeFi,2022-06-03T00:00:00Z,2022-06-04T00:00:00Z,2022-06-05T00:00:00Z,5,1,3,0.12129153999371001,-0.0005941933333333333,151594006.86949998,1,25,106.94,106.82,0.0023377594913035348,3,-5.049138481831308e-05,-7.573707722746963e-05,-0.0002805311389564302,-0.0005803628202730449,1.6046192152785466e-17,-0.000630854205091358,-0.0007382346565839581,-0.00108008245745278,-7.37257477290143e-18,-0.001130573842271093,-0.0012379005997703585,-0.0015798020946324876,3.0140820395097023e-17,-0.0016555391718599572,-0.0017628095227607554
development-winner-AAVEUSDT-20220625-5-3,development,winner,AAVEUSDT,DeFi,2022-06-24T00:00:00Z,2022-06-25T00:00:00Z,2022-06-26T00:00:00Z,5,1,3,0.3144654088050314,-0.00035013,153981662.988,3,24,71.09,69.92,0.0035166690111126738,3,-7.501502748276831e-05,-0.00011252254122415248,-0.004114502743001847,-0.004412034041356039,-5.204170427930421e-18,-0.004487049068838807,-0.004594015178996935,-0.004907922007314658,0.0,-0.004982937034797426,-0.005089849862668583,-0.00540380997327336,-2.949029909160572e-17,-0.005516332514497513,-0.00562318802996542
development-winner-AAVEUSDT-20220709-5-3,development,winner,AAVEUSDT,DeFi,2022-07-08T00:00:00Z,2022-07-09T00:00:00Z,2022-07-10T00:00:00Z,5,1,3,0.24361868379927065,-0.00037750666666666664,124529601.764,2,24,71.61,81.8,0.003491132523390588,2,-1.3072026294895965e-05,-1.960803944234395e-05,0.03557464041335007,0.035253295629102066,-6.938893903907228e-18,0.03524022360280717,0.035128988867292765,0.03471774233347297,-2.7755575615628914e-17,0.034704670307178075,0.034593493115920415,0.03418218903784387,0.0,0.034162580998401526,0.03405146205368381
development-winner-AAVEUSDT-20220711-5-3,development,winner,AAVEUSDT,DeFi,2022-07-10T00:00:00Z,2022-07-11T00:00:00Z,2022-07-12T00:00:00Z,5,1,3,0.28392208649719386,-8.353666666666668e-05,143500686.077,1,24,77.79,69.86,0.0032137806916056047,2,-4.1652492400980206e-05,-6.24787386014703e-05,-0.02548528088443247,-0.025769989715901803,6.938893903907228e-18,-0.025811642208302784,-0.025916317028551794,-0.02624451972618591,-6.938893903907228e-18,-0.02628617221858689,-0.02639079605142347,-0.026719049736469963,3.122502256758253e-17,-0.026781528475071432,-0.0268860990827523
development-winner-AAVEUSDT-20220713-5-3,development,winner,AAVEUSDT,DeFi,2022-07-12T00:00:00Z,2022-07-13T00:00:00Z,2022-07-14T00:00:00Z,5,1,3,-0.039505131449458775,-0.00040618000000000007,148848637.14450002,2,24,68.32,79.67,0.003659250585480094,3,6.265259913093091e-08,-2.5781205868906438e-05,0.041532494145199106,0.041207574648712,1.3877787807814457e-17,0.04120763730131113,0.041095761377723194,0.04066606707406334,0.0,0.04066612972666247,0.04055431198710813,0.04012455949941457,1.3877787807814457e-17,0.04009877829354566,0.039987021514901855
development-winner-AAVEUSDT-20220715-5-3,development,winner,AAVEUSDT,DeFi,2022-07-14T00:00:00Z,2022-07-15T00:00:00Z,2022-07-16T00:00:00Z,5,1,3,0.11405867970660144,-0.0006697933333333333,148848637.14450002,2,24,91.13,90.37,0.00274333369911116,3,-1.2172322140970869e-05,-2.3027711345404782e-05,-0.0020849336113244465,-0.002383682651157626,3.642919299551295e-17,-0.002395854973298597,-0.0025030457785727434,-0.0028815989685064824,2.1250362580715887e-17,-0.0028937712906474534,-0.003000908595691798,-0.003379515285855339,6.071532165918825e-18,-0.0034025429972007436,-0.0035096256356228483
development-winner-AAVEUSDT-20220717-5-3,development,winner,AAVEUSDT,DeFi,2022-07-16T00:00:00Z,2022-07-17T00:00:00Z,2022-07-18T00:00:00Z,5,1,3,0.32736902376180943,-0.0010711133333333334,153981662.988,1,24,92.74,88.26,0.0026957084321759758,2,7.273849888452662e-05,2.097570794507763e-05,-0.012076773776148353,-0.012369527711882655,-1.734723475976807e-18,-0.012296789212998128,-0.012402916180356716,-0.012857458184170778,-1.214306433183765e-17,-0.012784719685286251,-0.012890794225376534,-0.013345388656458873,3.469446951953614e-18,-0.013324412948513796,-0.013430429499515117
development-winner-AAVEUSDT-20220813-5-3,development,winner,AAVEUSDT,DeFi,2022-08-12T00:00:00Z,2022-08-13T00:00:00Z,2022-08-14T00:00:00Z,5,1,3,0.132088520055325,-0.0003853433333333334,128829964.381,3,24,114.58,110.52,0.002181881654739047,3,3.378545200595435e-06,-1.624452020660313e-05,-0.00885843951824053,-0.009153124454529565,2.6020852139652106e-17,-0.00914974590932897,-0.009256211020938099,-0.00964427133007506,-3.469446951953614e-17,-0.009640892784874466,-0.009747305123618322,-0.010135418205620556,-3.2959746043559335e-17,-0.01015166272582716,-0.010258020183242067
development-winner-AAVEUSDT-20220815-5-3,development,winner,AAVEUSDT,DeFi,2022-08-14T00:00:00Z,2022-08-15T00:00:00Z,2022-08-16T00:00:00Z,5,1,3,0.09807731642462669,-0.0004975600000000001,120553061.819,3,24,107.38,107.01,0.0023281802942819894,3,3.747346372700061e-05,1.7748445009125293e-06,-0.0008614267088843108,-0.0011609098528589656,1.734723475976807e-17,-0.001123436389131965,-0.0012307639135379356,-0.001660048943006115,-3.903127820947816e-18,-0.0016225754792791142,-0.0017298493720705466,-0.0021591880331532642,8.239936510889834e-18,-0.0021574131886523515,-0.002264629614075475
development-winner-AAVEUSDT-20220817-5-3,development,winner,AAVEUSDT,DeFi,2022-08-16T00:00:00Z,2022-08-17T00:00:00Z,2022-08-18T00:00:00Z,5,1,3,0.021021300344153948,-0.00013883333333333334,117590077.5915,2,24,109.78,100.18,0.002277281836400073,3,1.912116116212608e-05,-2.746691739326562e-05,-0.02186190562944068,-0.022148788486062998,2.42861286636753e-17,-0.022129667324900872,-0.022234737766854806,-0.022626939697576925,-6.938893903907228e-18,-0.0226078185364148,-0.02271283760186471,-0.02310509090909091,-3.469446951953614e-18,-0.023132557826484174,-0.023237520509623133
development-winner-AAVEUSDT-20220903-5-3,development,winner,AAVEUSDT,DeFi,2022-09-02T00:00:00Z,2022-09-03T00:00:00Z,2022-09-04T00:00:00Z,5,1,3,0.12420463222193945,-0.00040106333333333327,101711256.8475,3,24,88.33,87.09,0.0028302954828484093,2,-1.5546910204607723e-05,-2.3320365306911582e-05,-0.0035095663987320114,-0.0038074606588927584,1.5612511283791264e-17,-0.0038230075690973662,-0.003930045029343021,-0.004303953198233873,-2.42861286636753e-17,-0.004319500108438481,-0.004426484221436766,-0.004800445737575015,-1.3010426069826053e-17,-0.004823766102881927,-0.004930696033388804
development-winner-AAVEUSDT-20221006-5-3,development,winner,AAVEUSDT,DeFi,2022-10-05T00:00:00Z,2022-10-06T00:00:00Z,2022-10-07T00:00:00Z,5,1,3,0.05498189620490823,-0.00025942,57457016.97849999,3,25,78.65,77.45,0.0031786395422759056,3,-7.522602363000635e-05,-0.00011283903544500954,-0.0038143674507311043,-0.004112078830260657,0.0,-0.004187304853890663,-0.0042943031710357404,-0.00460826675143039,-9.540979117872439e-18,-0.004683492775060396,-0.0047904377776888385,-0.005104454672600123,2.6020852139652106e-17,-0.0052172937080451325,-0.0053241813547051375
development-winner-AAVEUSDT-20221017-5-3,development,winner,AAVEUSDT,DeFi,2022-10-16T00:00:00Z,2022-10-17T00:00:00Z,2022-10-18T00:00:00Z,5,1,3,0.06187876242475143,-6.520333333333334e-05,43729729.016499996,3,25,75.84,78.88,0.0032964135021097043,3,-5.7189222454583655e-05,-8.578383368187549e-05,0.010021097046413463,0.009715084388185635,6.938893903907228e-18,0.009657895165731052,0.009549409206271564,0.009205069303797497,0.0,0.009147880081342914,0.009039448922104176,0.008695054219409304,3.2959746043559335e-17,0.008609270385727428,0.00850089709915025
