trade_id,stage,kind,symbol,category,decision_time,entry_time,exit_time,lookback_days,hold_days,top_targets,feature_value,condition_premium1,target_median_quote_volume_30d,feature_rank,rankable_targets,entry_price,exit_price,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_price_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,favorable_after_hurdle_return,base_price_cost_return,base_reconciliation_error,base_net_return,base_after_hurdle_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return,stress_after_hurdle_return
development-winner_negative_premium-CRVUSDT-20220706-3-3,development,winner_negative_premium,CRVUSDT,DeFi,2022-07-05T00:00:00Z,2022-07-06T00:00:00Z,2022-07-07T00:00:00Z,3,1,3,0.22750642673521848,-0.00065124,105560292.5717,1,24,0.955,0.96,0.2617801047120419,3,0.000226261947279555,0.0001131309736397775,0.001308900523560197,0.001008115183246061,-1.3444106938820255e-17,0.001234377130525616,0.0011267962632168782,0.0005068070680628312,-2.6346112791397758e-17,0.0007330690153423861,0.0006255420127061484,5.498952879601227e-06,1.8892222855559915e-17,0.00011862992651937872,1.116894427921622e-05
development-winner_negative_premium-CRVUSDT-20220708-3-3,development,winner_negative_premium,CRVUSDT,DeFi,2022-07-07T00:00:00Z,2022-07-08T00:00:00Z,2022-07-09T00:00:00Z,3,1,3,0.21271676300578024,-0.00088487,108338374.33445,1,24,1.049,1.007,0.23832221163012393,3,5.5712656310772166e-05,2.7856328155386083e-05,-0.010009532888465206,-0.010303527168732146,-1.0408340855860843e-17,-0.010247814512421374,-0.010354161638496562,-0.010793523641563385,-2.2551405187698492e-17,-0.010737810985252613,-0.010844105462071263,-0.011283520114394596,5.0306980803327406e-17,-0.01125566378623921,-0.011361902620688036
development-winner_negative_premium-CRVUSDT-20220714-3-3,development,winner_negative_premium,CRVUSDT,DeFi,2022-07-13T00:00:00Z,2022-07-14T00:00:00Z,2022-07-15T00:00:00Z,3,1,3,0.09968520461699915,-0.0013592266666666668,108338374.33445,1,24,1.047,1.167,0.2387774594078319,3,-4.032703149188156e-05,-6.183161218529131e-05,0.028653295128939882,0.02833610315186247,-2.0816681711721685e-17,0.028295776120370587,0.028185287553485816,0.027807467048710732,3.469446951953614e-17,0.02776714001721885,0.02765670825135058,0.027278830945558774,3.122502256758253e-17,0.027216999333373484,0.02710662667915109
development-winner_negative_premium-CRVUSDT-20220716-3-3,development,winner_negative_premium,CRVUSDT,DeFi,2022-07-15T00:00:00Z,2022-07-16T00:00:00Z,2022-07-17T00:00:00Z,3,1,3,0.2651428571428571,-0.00046239666666666665,108338374.33445,2,24,1.107,1.174,0.22583559168925024,3,2.2144241075203254e-05,-1.3684638721657641e-05,0.015130984643179746,0.014821906052393863,1.734723475976807e-17,0.014844050293469066,0.014735007090791008,0.014306784146341456,-1.734723475976807e-18,0.014328928387416659,0.014219940533678477,0.013791662240289049,-2.0816681711721685e-17,0.013777977601567392,0.013669048946519213
development-winner_negative_premium-CRVUSDT-20220723-3-3,development,winner_negative_premium,CRVUSDT,DeFi,2022-07-22T00:00:00Z,2022-07-23T00:00:00Z,2022-07-24T00:00:00Z,3,1,3,0.14915797914995976,-0.0003298766666666667,152723435.22345,1,24,1.433,1.395,0.17445917655268667,3,-4.533437107745987e-05,-6.800155661618981e-05,-0.006629448709002089,-0.0069254710397766706,2.7755575615628914e-17,-0.00697080541085413,-0.007077504645775501,-0.007418845568736898,-6.938893903907228e-18,-0.007464179939814358,-0.0075708261625130335,-0.007912220097697154,8.673617379884035e-18,-0.007980221654313344,-0.008086812429240253
development-winner_negative_premium-CRVUSDT-20220815-3-3,development,winner_negative_premium,CRVUSDT,DeFi,2022-08-14T00:00:00Z,2022-08-15T00:00:00Z,2022-08-16T00:00:00Z,3,1,3,0.021339220014716664,-7.766e-05,181460925.31054997,3,24,1.387,1.332,0.1802451333813987,3,4.6942109326892576e-05,-7.671113423215605e-07,-0.009913482335976914,-0.010207534246575334,-1.734723475976807e-18,-0.010160592137248441,-0.010266948635213824,-0.010697626712328767,-2.6020852139652106e-17,-0.010650684603001875,-0.010756988441396609,-0.0111877191780822,-8.673617379884035e-18,-0.011188486289424522,-0.011294732341976865
development-winner_negative_premium-CRVUSDT-20220824-3-3,development,winner_negative_premium,CRVUSDT,DeFi,2022-08-23T00:00:00Z,2022-08-24T00:00:00Z,2022-08-25T00:00:00Z,3,1,3,0.18756268806419252,-0.00030667000000000004,144068837.33015,1,24,1.183,1.178,0.21132713440405748,3,0.0001586156943056847,7.930784715284235e-05,-0.0010566356720203007,-0.001356001690617059,4.0332320816460765e-17,-0.0011973859963113744,-0.0013047055749625391,-0.0018549456889264404,7.37257477290143e-18,-0.0016963299946207557,-0.0018035959626195863,-0.002353889687235905,-1.5178830414797062e-17,-0.0022745818400830625,-0.0023817856759413836
development-winner_negative_premium-CRVUSDT-20220826-3-3,development,winner_negative_premium,CRVUSDT,DeFi,2022-08-25T00:00:00Z,2022-08-26T00:00:00Z,2022-08-27T00:00:00Z,3,1,3,0.07279344858962711,-0.00056521,142091308.5732,2,24,1.179,1.052,0.21204410517387615,3,-1.901207670458015e-05,-2.8518115056870224e-05,-0.026929601357082278,-0.02721344359626801,1.0408340855860843e-17,-0.02723245567297259,-0.02733697782932165,-0.02768653015267178,-4.85722573273506e-17,-0.027705542229376358,-0.027810013553409618,-0.02815961670907552,3.469446951953614e-18,-0.028188134824132387,-0.028292554294442773
development-winner_negative_premium-CRVUSDT-20220901-3-3,development,winner_negative_premium,CRVUSDT,DeFi,2022-08-31T00:00:00Z,2022-09-01T00:00:00Z,2022-09-02T00:00:00Z,3,1,3,0.15640766902119063,-0.00029907333333333334,141082985.03145,2,24,1.146,1.154,0.21815008726003493,3,1.0374986944851664e-05,-1.5102506527574171e-05,0.0017452006980802626,0.0014441535776614778,4.4885969940899884e-17,0.0014545285646063294,0.0013469240424144324,0.0009424094240837455,-3.2851325826310784e-17,0.0009527844110285971,0.000845233800360834,0.00044066527050612425,7.589415207398531e-19,0.00042556276397855006,0.00031806880234652724
development-winner_negative_premium-CRVUSDT-20220908-3-3,development,winner_negative_premium,CRVUSDT,DeFi,2022-09-07T00:00:00Z,2022-09-08T00:00:00Z,2022-09-09T00:00:00Z,3,1,3,0.06966086159486706,-9.474333333333337e-05,141082985.03145,3,25,1.167,1.128,0.21422450728363324,3,-7.339913110539846e-05,-0.00011009869665809771,-0.008354755784061724,-0.008649742930591259,3.2959746043559335e-17,-0.008723142061696658,-0.008829653011136585,-0.00914139318766069,-5.204170427930421e-18,-0.00921479231876609,-0.009321250441253315,-0.009633043444730122,6.938893903907228e-18,-0.009743142141388219,-0.009849543493619217
development-winner_negative_premium-CRVUSDT-20220910-3-3,development,winner_negative_premium,CRVUSDT,DeFi,2022-09-09T00:00:00Z,2022-09-10T00:00:00Z,2022-09-11T00:00:00Z,3,1,3,0.16328502415458934,-0.00014097666666666668,141082985.03145,3,25,1.204,1.243,0.20764119601328904,3,-7.356584613787376e-05,-0.00011034876920681063,0.008098006644518319,0.0077931478405316446,5.377642775528102e-17,0.007719581994393771,0.007611304303264621,0.007285054692691084,-3.469446951953614e-18,0.007211488846553211,0.007103265749136334,0.006776961544850524,-1.3877787807814457e-17,0.006666612775643713,0.006558448224199154
development-winner_negative_premium-CRVUSDT-20220929-3-3,development,winner_negative_premium,CRVUSDT,DeFi,2022-09-28T00:00:00Z,2022-09-29T00:00:00Z,2022-09-30T00:00:00Z,3,1,3,0.05862457722660652,-0.0003112833333333333,150961471.2375,3,25,0.94,0.926,0.26595744680851063,3,-5.969180580702127e-05,-8.953770871053193e-05,-0.0037234042553191127,-0.004021170212765934,-3.469446951953614e-18,-0.004080862018572956,-0.00418787177281299,-0.004517449042553162,-1.734723475976807e-17,-0.004577140848360184,-0.0046840972783154244,-0.005013727872340418,-3.0357660829594124e-17,-0.00510326558105095,-0.005210165479831996
development-winner_negative_premium-CRVUSDT-20221018-3-3,development,winner_negative_premium,CRVUSDT,DeFi,2022-10-17T00:00:00Z,2022-10-18T00:00:00Z,2022-10-19T00:00:00Z,3,1,3,0.09348093480934816,-7.02e-05,101138196.21360001,2,24,0.889,0.911,0.281214848143982,3,-7.515567941507313e-05,-0.0001127335191226097,0.006186726659167585,0.005883014623172145,3.5561831257524545e-17,0.005807858943757072,0.005699786663896811,0.00537683160854896,-1.734723475976807e-18,0.005301675929133887,0.005193658037745186,0.004870648593925775,-7.806255641895632e-18,0.004757915074803165,0.004649955609559164
development-winner_negative_premium-CRVUSDT-20221020-3-3,development,winner_negative_premium,CRVUSDT,DeFi,2022-10-19T00:00:00Z,2022-10-20T00:00:00Z,2022-10-21T00:00:00Z,3,1,3,0.04166666666666674,-0.00011824666666666666,101138196.21360001,3,24,0.85,0.846,0.29411764705882354,2,-4.046749480752941e-05,-6.0701242211294126e-05,-0.0011764705882353066,-0.001475764705882343,1.0842021724855044e-17,-0.0015162322006898724,-0.001623517519878881,-0.0019745889411764417,6.5052130349130266e-18,-0.002015056435983971,-0.0021222881573890184,-0.0024734131764705958,1.1709383462843448e-17,-0.00253411441868189,-0.002641290368222471
development-winner_negative_premium-CRVUSDT-20221024-3-3,development,winner_negative_premium,CRVUSDT,DeFi,2022-10-23T00:00:00Z,2022-10-24T00:00:00Z,2022-10-25T00:00:00Z,3,1,3,0.0852071005917161,-0.00015483333333333335,91743897.33004999,2,24,0.917,0.876,0.27262813522355506,3,-7.402018865866958e-05,-0.00011103028298800437,-0.01117775354416578,-0.01147104689203926,6.938893903907228e-18,-0.01154506708069793,-0.011651274819273305,-0.011959875845147211,0.0,-0.01203389603380588,-0.012140051248572759,-0.012448704798255189,-5.204170427930421e-18,-0.012559735081243193,-0.012665833795532211
development-winner_negative_premium-CRVUSDT-20221104-3-3,development,winner_negative_premium,CRVUSDT,DeFi,2022-11-03T00:00:00Z,2022-11-04T00:00:00Z,2022-11-05T00:00:00Z,3,1,3,0.01925254813137034,-0.00040925333333333337,118079855.48275,2,24,0.901,1.025,0.27746947835738067,2,-5.514310488346282e-05,-8.271465732519423e-05,0.03440621531631516,0.034085571587125385,0.0,0.03403042848224192,0.03391932373707873,0.03355118601553825,-1.3877787807814457e-17,0.033496042910654784,0.03338499558427843,0.03301680044395111,0.0,0.03293408578662592,0.03282309884155099
development-winner_negative_premium-CRVUSDT-20221123-3-3,development,winner_negative_premium,CRVUSDT,DeFi,2022-11-22T00:00:00Z,2022-11-23T00:00:00Z,2022-11-24T00:00:00Z,3,1,3,0.1678966789667895,-0.0012069366666666666,131910222.51605001,1,24,0.634,0.686,0.3943217665615142,2,0.0008281773067823343,0.00041408865339116714,0.020504731861198777,0.02019242902208207,3.469446951953614e-17,0.021020606328864405,0.020910899466138,0.01967193659305999,-1.0408340855860843e-17,0.020500113899842326,0.02039046296310909,0.019151444164037856,1.734723475976807e-17,0.019565532817429024,0.01945598229978418
development-winner_negative_premium-CRVUSDT-20221125-3-3,development,winner_negative_premium,CRVUSDT,DeFi,2022-11-24T00:00:00Z,2022-11-25T00:00:00Z,2022-11-26T00:00:00Z,3,1,3,0.3740000000000001,-0.0005977733333333333,142825921.37695,1,24,0.688,0.677,0.36337209302325585,3,0.00017443476529596658,8.721738264798329e-05,-0.0039970930232557655,-0.004294694767441792,3.209238430557093e-17,-0.004120260002145826,-0.00422726552314201,-0.004790700072674375,-1.1275702593849246e-17,-0.004616265307378409,-0.004723217533479707,-0.005286705377906903,4.163336342344337e-17,-0.00519948799525892,-0.005306377555111319
development-winner_negative_premium-CRVUSDT-20221205-3-3,development,winner_negative_premium,CRVUSDT,DeFi,2022-12-04T00:00:00Z,2022-12-05T00:00:00Z,2022-12-06T00:00:00Z,3,1,3,0.0420560747663552,-0.00094166,140836904.2843,3,24,0.669,0.675,0.37369207772795215,3,0.00012340833989872945,4.411966605138266e-05,0.0022421524663677195,0.0019408071748879263,3.209238430557093e-17,0.002064215514786656,0.001956545482807881,0.0014385663677130012,-4.2500725161431774e-17,0.0015619747076117305,0.0014543586405213471,0.0009363255605381315,-1.973247953923618e-17,0.0009804452265895142,0.0008728916438158763
development-winner_negative_premium-CRVUSDT-20221214-3-3,development,winner_negative_premium,CRVUSDT,DeFi,2022-12-13T00:00:00Z,2022-12-14T00:00:00Z,2022-12-15T00:00:00Z,3,1,3,0.02668759811616961,-0.00074378,124903458.2522,2,24,0.654,0.646,0.382262996941896,3,1.2650430428134554e-05,-4.3753291666666675e-05,-0.003058103975535159,-0.003356269113149818,3.165870343657673e-17,-0.0033436186827216835,-0.0034507076524573632,-0.0038532128440366964,-8.673617379884035e-18,-0.003840562413608562,-0.003947597987617124,-0.004350156574923519,6.071532165918825e-18,-0.004393909866590186,-0.004500885984391245
development-winner_negative_premium-CRVUSDT-20230110-3-3,development,winner_negative_premium,CRVUSDT,DeFi,2023-01-09T00:00:00Z,2023-01-10T00:00:00Z,2023-01-11T00:00:00Z,3,1,3,0.17399267399267404,-1.6993333333333336e-05,67652108.97605,3,23,0.641,0.65,0.39001560062402496,3,-7.548970553822152e-05,-0.0001132345583073323,0.0035101404056162022,0.003208034321372899,4.0766001685454967e-17,0.0031325446158346777,0.0030247597937786974,0.0027045262870514786,-3.3393426912553537e-17,0.002629036581513257,0.0025213058605073613,0.002201018252730169,4.597017211338539e-17,0.0020877836944228367,0.001980111130084561
