decision_time,rankable,low_rsj_return,high_rsj_return,low_minus_high,reversal_low_minus_high,rsj_minus_reversal_spread,rsj_rank_ic,controlled_rsj_slope,equal_weight_market_return,score_prior_return_1d_spearman,score_realized_variance_15m_spearman,score_mom14_spearman,score_beta84_spearman,score_total_vol28_spearman,score_max28_spearman,score_log_volume30_spearman,selected_symbol,selected_gross_return,reversal_selected_symbol,reversal_selected_gross_return
2022-03-26T00:00:00Z,25,0.19580183011120517,0.03580723362545994,0.1599945964857452,-0.006556469680813869,0.16655106616655907,-0.0015384615384615385,-0.09869431778445847,0.060800061874002206,0.6323076923076923,0.40230769230769226,0.4053846153846154,-0.07769230769230769,0.3453846153846154,0.37461538461538463,-0.2592307692307692,AVAXUSDT,0.027340019102196633,SOLUSDT,0.02939690877866452
2022-03-27T00:00:00Z,25,0.049184656577118346,0.0705144452196749,-0.021329788642556552,-0.03330806916944667,0.011978280526890116,0.02846153846153846,-8.173897843365661e-05,0.056173487526467426,0.8646153846153846,0.5292307692307692,0.2792307692307692,0.31076923076923074,0.4476923076923077,0.4592307692307693,0.06230769230769231,BNBUSDT,0.032371332371332384,ETCUSDT,0.02988667348329921
2022-03-28T00:00:00Z,25,-0.020014651317136423,-0.012857838575782843,-0.0071568127413535795,0.034116651284033406,-0.04127346402538699,0.24307692307692308,0.017776183424858986,-0.009575713073629984,0.3246153846153846,-0.22076923076923075,-0.3123076923076923,-0.19,-0.4938461538461539,-0.4876923076923077,0.27384615384615385,RUNEUSDT,-0.008909548711989235,XRPUSDT,0.01461817331306281
2022-03-29T00:00:00Z,25,0.03226190384037082,0.0021791413462072472,0.030082762494163577,0.012006152743315956,0.01807660975084762,-0.2753846153846154,0.02598530910153754,0.044177049121812334,0.45999999999999996,0.5430769230769231,0.25769230769230766,0.10307692307692308,-0.17076923076923078,0.016153846153846154,-0.17923076923076922,NEARUSDT,0.10467932192797447,ZECUSDT,0.0001545117428924936
2022-03-30T00:00:00Z,25,0.030879419881469472,-0.0011753442833169815,0.032054764164786455,0.03444174100626696,-0.0023869768414805023,-0.33230769230769236,-0.027505032115982306,0.06126039809227508,0.8415384615384615,0.7384615384615385,0.6384615384615384,0.5884615384615385,0.40230769230769226,0.32846153846153847,0.018461538461538463,XRPUSDT,0.008762705923589076,XRPUSDT,0.008762705923589076
2022-04-05T00:00:00Z,25,-0.0531421238431161,-0.0598456449136449,0.006703521070528802,-0.01695777693043876,0.023661298000967564,-0.19384615384615386,-0.004870447535615018,-0.06244886688389732,0.6123076923076923,0.33384615384615385,0.20615384615384616,0.22692307692307692,0.5461538461538461,0.48923076923076925,0.29692307692307696,LTCUSDT,-0.03721190781049932,VETUSDT,-0.06669183339625018
2022-04-06T00:00:00Z,25,-0.05461853447922105,-0.07593608742044877,0.021317552941227724,0.0022846124004171284,0.019032940540810596,-0.1576923076923077,-0.00407308149303811,-0.06143028079536588,0.8292307692307692,-0.1346153846153846,0.024615384615384615,-0.3723076923076923,-0.23615384615384616,-0.1346153846153846,0.12461538461538461,AVAXUSDT,-0.057575073379995456,AVAXUSDT,-0.057575073379995456
2022-04-07T00:00:00Z,25,0.02281836595996034,0.07432591804945651,-0.05150755208949617,-0.01498892767203186,-0.03651862441746431,0.3561538461538461,0.030474403553409444,0.04894739620745393,0.4976923076923077,0.5207692307692308,0.4476923076923077,0.2846153846153846,0.18076923076923077,0.22615384615384618,0.13692307692307693,LTCUSDT,0.00989049805722364,ETCUSDT,0.1241915279801622
2022-04-08T00:00:00Z,25,-0.05007766006633183,-0.05898187990488912,0.008904219838557291,-0.020865042053604954,0.029769261892162245,-0.11846153846153845,-0.010211623228091174,-0.0557751997924165,0.6869230769230769,0.43769230769230766,0.3623076923076923,0.2815384615384615,0.39384615384615385,0.31769230769230766,0.07846153846153846,XRPUSDT,-0.04221969409682713,LTCUSDT,-0.03182931094788388
2022-04-09T00:00:00Z,25,0.027537680187051806,0.005647880343754852,0.021889799843296955,0.021358227373540675,0.00053157246975628,-0.4461538461538462,-0.0012506100095196317,0.023052217853951222,0.6892307692307692,0.19076923076923075,0.09230769230769231,-0.2538461538461539,-0.19538461538461538,-0.10769230769230768,0.19076923076923075,ETCUSDT,0.030826808489683444,RUNEUSDT,0.07227813357731017
2022-04-10T00:00:00Z,25,-0.041199942927345655,-0.03531664252686915,-0.005883300400476507,-0.0032451004030046304,-0.0026381999974718767,-0.007692307692307692,0.008433443264766987,-0.034513142736783374,0.8130769230769231,0.14076923076923076,-0.2753846153846154,-0.1176923076923077,-0.23846153846153845,-0.19769230769230767,-0.10999999999999999,AVAXUSDT,-0.04469670095778633,NEARUSDT,-0.1067933382933669
2022-04-11T00:00:00Z,25,-0.05726543749289401,-0.09470194950393218,0.03743651201103817,0.01217863316293058,0.02525787884810759,-0.3915384615384615,-0.011989080791869647,-0.08397260925147024,0.6176923076923077,0.43153846153846154,0.06461538461538462,0.07461538461538461,0.13615384615384615,0.18461538461538463,-0.3861538461538461,AVAXUSDT,-0.08218838965218467,NEARUSDT,0.01832511052732766
2022-04-12T00:00:00Z,25,0.05379912726271598,0.03185947115828669,0.021939656104429293,0.008023110418383439,0.013916545686045854,-0.21384615384615382,-0.0274435452795095,0.03686779800087819,0.33461538461538465,0.39,0.43615384615384617,0.28538461538461535,0.11307692307692309,0.11076923076923079,0.2569230769230769,ZECUSDT,0.04015215553677076,RUNEUSDT,0.01861494402499342
2022-04-13T00:00:00Z,25,0.02008686036974865,0.02224424899411983,-0.0021573886243711794,-0.006439916170812146,0.004282527546440967,0.12846153846153846,0.015342466589573705,0.030477680201900316,0.48,-0.1746153846153846,0.30615384615384617,-0.38384615384615384,-0.39,-0.31076923076923074,-0.030769230769230767,AVAXUSDT,0.0426114151681003,ZILUSDT,0.027101769911504592
2022-04-14T00:00:00Z,25,-0.012081526257151887,-0.02556725659733299,0.013485730340181102,0.011811420515896873,0.0016743098242842282,0.04923076923076923,0.009094142906807892,-0.0190053794575435,0.7538461538461538,0.16615384615384618,0.03461538461538462,0.2069230769230769,0.21999999999999997,0.10076923076923076,0.12076923076923077,SOLUSDT,-0.036207717960933805,SOLUSDT,-0.036207717960933805
2022-04-15T00:00:00Z,25,0.02039157049851923,0.01295283435876866,0.00743873613975057,-0.017972849999256232,0.025411586139006802,-0.12923076923076923,0.014956648753833316,0.015710282913981383,0.5569230769230769,0.6253846153846154,0.016923076923076923,0.3069230769230769,0.3861538461538461,0.5084615384615384,0.08615384615384615,LINKUSDT,0.03049360146252278,SOLUSDT,-9.886307464168631e-05
2022-04-16T00:00:00Z,25,-0.0007162997395585791,0.001959199001761869,-0.002675498741320448,-0.009822411304551415,0.007146912563230967,0.08076923076923077,0.006605122341998759,-0.0031170267134339145,0.8192307692307693,0.030769230769230767,0.09,-0.33076923076923076,-0.3676923076923077,-0.25,-0.2746153846153846,AVAXUSDT,0.005443940375891021,ZILUSDT,-0.009629229661627048
2022-04-17T00:00:00Z,25,-0.037582007719737055,-0.034124922869216825,-0.00345708485052023,-0.0011389536010063123,-0.0023181312495139175,0.21000000000000002,0.0007064188905640343,-0.0317954107126063,0.6115384615384616,-0.06230769230769231,0.18384615384615385,-0.1676923076923077,-0.16153846153846155,-0.010769230769230769,0.36846153846153845,RUNEUSDT,-0.039758429793658845,RUNEUSDT,-0.039758429793658845
2022-04-18T00:00:00Z,25,0.04950626117016088,0.05533362253054652,-0.005827361360385641,0.019379787767640134,-0.025207149128025776,0.26,-0.016527648835789943,0.04294323862844882,0.6161538461538462,0.4469230769230769,-0.026153846153846153,0.2592307692307692,0.05538461538461539,0.11846153846153845,0.17384615384615384,BNBUSDT,0.03305907276937492,RUNEUSDT,0.08595387840670865
2022-04-19T00:00:00Z,25,0.02740646557493722,0.011641303259134816,0.015765162315802404,0.02010961077182587,-0.004344448456023466,-0.4107692307692308,0.008316834012064922,0.02863339479233019,0.7846153846153846,0.06076923076923077,0.44307692307692315,-0.2692307692307692,-0.29000000000000004,-0.07615384615384616,-0.13307692307692306,ZILUSDT,0.024729803993405408,ZILUSDT,0.024729803993405408
