decision_time,entry_time,exit_time,symbol,gross_return,full_plan_after_cost_and_hurdle
2022-05-07T00:00:00Z,2022-05-07T00:15:00Z,2022-05-08T00:15:00Z,ETCUSDT,-0.033774335807249534,-0.009851043733840246
2022-05-08T00:00:00Z,2022-05-08T00:15:00Z,2022-05-09T00:15:00Z,XRPUSDT,-0.02542955326460472,-0.007764848098179043
2022-05-09T00:00:00Z,2022-05-09T00:15:00Z,2022-05-10T00:15:00Z,SOLUSDT,-0.16827622701415534,-0.0434765165355667
2022-05-10T00:00:00Z,2022-05-10T00:15:00Z,2022-05-11T00:15:00Z,LTCUSDT,0.045632845188284366,0.010000751515043229
2022-05-11T00:00:00Z,2022-05-11T00:15:00Z,2022-05-12T00:15:00Z,NEARUSDT,-0.30341261633919336,-0.0772606138668262
2022-05-12T00:00:00Z,2022-05-12T00:15:00Z,2022-05-13T00:15:00Z,XRPUSDT,-0.08740176232436292,-0.023257900363118592
2022-05-13T00:00:00Z,2022-05-13T00:15:00Z,2022-05-14T00:15:00Z,ZILUSDT,0.15384615384615374,0.03705407867951057
2022-05-14T00:00:00Z,2022-05-14T00:15:00Z,2022-05-15T00:15:00Z,NEARUSDT,-0.001356034352870239,-0.001746468370245423
2022-05-15T00:00:00Z,2022-05-15T00:15:00Z,2022-05-16T00:15:00Z,TRXUSDT,0.0006986167388571829,-0.0012328055973135675
2022-05-16T00:00:00Z,2022-05-16T00:15:00Z,2022-05-17T00:15:00Z,ZILUSDT,-0.06493987049028671,-0.01764242740459954
2022-05-17T00:00:00Z,2022-05-17T00:15:00Z,2022-05-18T00:15:00Z,NEARUSDT,0.017251815980629637,0.002905494213129546
2022-05-18T00:00:00Z,2022-05-18T00:15:00Z,2022-05-19T00:15:00Z,NEARUSDT,-0.11365664980660517,-0.029821622233679155
2022-05-19T00:00:00Z,2022-05-19T00:15:00Z,2022-05-20T00:15:00Z,NEARUSDT,0.01762336354481353,0.0029983811041755194
2022-05-20T00:00:00Z,2022-05-20T00:15:00Z,2022-05-21T00:15:00Z,SOLUSDT,-0.04083991523791175,-0.0116174385915058
2022-05-21T00:00:00Z,2022-05-21T00:15:00Z,2022-05-22T00:15:00Z,TRXUSDT,0.036465638148667434,0.007708949755138996
2022-05-22T00:00:00Z,2022-05-22T00:15:00Z,2022-05-23T00:15:00Z,ENSUSDT,0.01671397035635458,0.0027710328070607816
2022-05-23T00:00:00Z,2022-05-23T00:15:00Z,2022-05-24T00:15:00Z,NEARUSDT,-0.07393424571338691,-0.01989102121037459
2022-05-24T00:00:00Z,2022-05-24T00:15:00Z,2022-05-25T00:15:00Z,SOLUSDT,-0.0008087343307723316,-0.0016096433647209462
2022-05-25T00:00:00Z,2022-05-25T00:15:00Z,2022-05-26T00:15:00Z,XRPUSDT,0.005409392672731661,-5.511161384494801e-05
2022-05-26T00:00:00Z,2022-05-26T00:15:00Z,2022-05-27T00:15:00Z,SOLUSDT,-0.10231023102310222,-0.026985017537803416
2022-05-27T00:00:00Z,2022-05-27T00:15:00Z,2022-05-28T00:15:00Z,NEARUSDT,-0.08083491461100556,-0.021616188434779252
2022-05-28T00:00:00Z,2022-05-28T00:15:00Z,2022-05-29T00:15:00Z,NEARUSDT,0.034062758051197406,0.007108229730771488
2022-05-29T00:00:00Z,2022-05-29T00:15:00Z,2022-05-30T00:15:00Z,XRPUSDT,0.004407570650764914,-0.00030556711933663484
2022-05-30T00:00:00Z,2022-05-30T00:15:00Z,2022-05-31T00:15:00Z,TRXUSDT,0.02406052337839526,0.004607671062570952
