decision_time,entry_time,exit_time,symbol,gross_return,full_plan_after_cost_and_hurdle
2022-09-06T00:00:00Z,2022-09-06T00:15:00Z,2022-09-07T00:15:00Z,RUNEUSDT,-0.08666320705760255,-0.0230732615464285
2022-09-07T00:00:00Z,2022-09-07T00:15:00Z,2022-09-08T00:15:00Z,ETCUSDT,0.07567428276928356,0.01751111091029303
2022-09-08T00:00:00Z,2022-09-08T00:15:00Z,2022-09-09T00:15:00Z,TRXUSDT,-0.008259109311740787,-0.00347223710996306
2022-09-09T00:00:00Z,2022-09-09T00:15:00Z,2022-09-10T00:15:00Z,ETCUSDT,0.052162162162162184,0.011633080758512684
2022-09-10T00:00:00Z,2022-09-10T00:15:00Z,2022-09-11T00:15:00Z,SOLUSDT,0.018873403019744606,0.003310890972908288
2022-09-11T00:00:00Z,2022-09-11T00:15:00Z,2022-09-12T00:15:00Z,BCHUSDT,-0.023999398134216032,-0.007407309315581871
2022-09-12T00:00:00Z,2022-09-12T00:15:00Z,2022-09-13T00:15:00Z,ETCUSDT,0.0002088064103566989,-0.0013552581794386885
2022-09-13T00:00:00Z,2022-09-13T00:15:00Z,2022-09-14T00:15:00Z,LINKUSDT,-0.08354888773926539,-0.02229468171684421
2022-09-14T00:00:00Z,2022-09-14T00:15:00Z,2022-09-15T00:15:00Z,SOLUSDT,0.029011786038077858,0.005845486727491601
2022-09-15T00:00:00Z,2022-09-15T00:15:00Z,2022-09-16T00:15:00Z,BNBUSDT,-0.035626228336609,-0.010314016866180113
2022-09-16T00:00:00Z,2022-09-16T00:15:00Z,2022-09-17T00:15:00Z,ETCUSDT,-0.02700715477503457,-0.008159248475786505
2022-09-17T00:00:00Z,2022-09-17T00:15:00Z,2022-09-18T00:15:00Z,ETCUSDT,-0.00613265128175311,-0.0029406226024661407
2022-09-18T00:00:00Z,2022-09-18T00:15:00Z,2022-09-19T00:15:00Z,ETCUSDT,-0.1349320076034508,-0.03514046168289057
2022-09-19T00:00:00Z,2022-09-19T00:15:00Z,2022-09-20T00:15:00Z,ETCUSDT,0.015246272945471873,0.002404108454340105
2022-09-20T00:00:00Z,2022-09-20T00:15:00Z,2022-09-21T00:15:00Z,LINKUSDT,-0.049160011016248895,-0.013697462536090086
2022-09-21T00:00:00Z,2022-09-21T00:15:00Z,2022-09-22T00:15:00Z,ETCUSDT,-0.0501442505838714,-0.013943522427995712
2022-09-22T00:00:00Z,2022-09-22T00:15:00Z,2022-09-23T00:15:00Z,ETCUSDT,0.030481631472374815,0.0062129480860658405
