decision_time,signal_date,entry_time,exit_time,symbol,resolution_minutes,rsj,realized_variance_15m,prior_return_1d,mom14,beta84,total_vol28,max28,log_volume30,target_return,group
2022-03-26T00:00:00Z,2022-03-25T00:00:00Z,2022-03-26T00:15:00Z,2022-03-27T00:15:00Z,ENSUSDT,30,-0.21193033924770588,0.003213809075915143,-0.03283565643766184,0.2800787516406593,1.240607696615857,0.058624756537285674,0.16325602546612106,17.741775081582553,-0.017287158917575374,other
2022-03-26T00:00:00Z,2022-03-25T00:00:00Z,2022-03-26T00:15:00Z,2022-03-27T00:15:00Z,XMRUSDT,30,-0.1918370330300852,0.001138166977553579,-0.020619568952820355,0.17050988675702627,0.8837309457444066,0.07178592010560082,0.2879797018712338,17.83161161060667,0.028901445072253562,other
2022-03-26T00:00:00Z,2022-03-25T00:00:00Z,2022-03-26T00:15:00Z,2022-03-27T00:15:00Z,ETCUSDT,30,-0.07430232182869699,0.005805549815023827,-0.007954826477619359,0.8192056233702436,0.9072434964674924,0.06973475109453152,0.21227895037079314,18.60614144477489,-0.02765177406325736,other
2022-03-26T00:00:00Z,2022-03-25T00:00:00Z,2022-03-26T00:15:00Z,2022-03-27T00:15:00Z,XLMUSDT,30,0.02194574337024978,0.0020273390942950934,-0.01792198119355748,0.1506408508317425,0.8375812936049021,0.03905992460521768,0.09188471538418996,17.79029434484689,0.014197443516815067,high
2022-03-26T00:00:00Z,2022-03-25T00:00:00Z,2022-03-26T00:15:00Z,2022-03-27T00:15:00Z,1000XECUSDT,30,0.02387655459195919,0.0026963447071652836,-0.00035680304471930047,0.1508968916883473,0.9144074005677406,0.041732530044018626,0.0925524222704266,16.36483880032506,0.04284196860616074,high
2022-03-26T00:00:00Z,2022-03-25T00:00:00Z,2022-03-26T00:15:00Z,2022-03-27T00:15:00Z,ZECUSDT,30,0.07610560019010672,0.0018240520652740891,0.01228934404977955,0.2729525299947837,0.8514548834317075,0.07891932919584008,0.26524641126451476,18.924356525293266,0.03152381911572166,high
2022-03-26T00:00:00Z,2022-03-25T00:00:00Z,2022-03-26T00:15:00Z,2022-03-27T00:15:00Z,BCHUSDT,30,0.10695882904477695,0.002015325678671234,-0.002760769735403401,0.2696363319993038,0.807100997194383,0.0481519712728707,0.12109258263104405,18.33992035316453,-0.014620282567704312,high
2022-03-26T00:00:00Z,2022-03-25T00:00:00Z,2022-03-26T00:15:00Z,2022-03-27T00:15:00Z,RUNEUSDT,30,0.5987159656531895,0.005983008186993195,0.1575359142926709,0.6766002468700401,1.2698807025476917,0.11453692237731156,0.3768442110527632,19.805213204097157,0.10509321945630656,high
2022-03-27T00:00:00Z,2022-03-26T00:00:00Z,2022-03-27T00:15:00Z,2022-03-28T00:15:00Z,ENSUSDT,30,-0.28563418412339703,0.001422751376422067,-0.012076331529478734,0.2764407153897108,1.2108770492202967,0.05753286536706637,0.16325602546612106,17.739162965869003,0.055245760275941524,low
2022-03-27T00:00:00Z,2022-03-26T00:00:00Z,2022-03-27T00:15:00Z,2022-03-28T00:15:00Z,BCHUSDT,30,-0.20534184647254256,0.000643935140415006,-0.008771208508072226,0.24412564076100018,0.7833883654797308,0.04815218953254473,0.12109258263104405,18.33716540363814,0.04137778024294203,low
2022-03-27T00:00:00Z,2022-03-26T00:00:00Z,2022-03-27T00:15:00Z,2022-03-28T00:15:00Z,UNIUSDT,30,-0.17232100647853654,0.0006409789888869976,0.005014191106906152,0.2559706786474336,0.9431585885882405,0.04423444400755632,0.07908980448470104,18.041512893568516,0.06672329180822967,low
2022-03-27T00:00:00Z,2022-03-26T00:00:00Z,2022-03-27T00:15:00Z,2022-03-28T00:15:00Z,LINKUSDT,30,-0.14283810146084883,0.0006412475907980499,0.01578542094455848,0.20508526187576082,0.8581728038566854,0.045414475608087965,0.10860956292167812,19.249564731420925,0.05838815789473695,low
2022-03-27T00:00:00Z,2022-03-26T00:00:00Z,2022-03-27T00:15:00Z,2022-03-28T00:15:00Z,SNXUSDT,30,-0.09770109238415457,0.0013707922090408348,0.012871287128712883,0.22544321993291772,1.0993108280690334,0.06814731074380916,0.20792838874680308,17.51350906736905,0.050205118187146125,low
2022-03-27T00:00:00Z,2022-03-26T00:00:00Z,2022-03-27T00:15:00Z,2022-03-28T00:15:00Z,XLMUSDT,30,-0.053752797156114106,0.0005284219298878469,0.02147224723894392,0.1655578992914699,0.8252749954484176,0.03917836472859505,0.09188471538418996,17.76590747107338,0.06822621151520791,other
2022-03-27T00:00:00Z,2022-03-26T00:00:00Z,2022-03-27T00:15:00Z,2022-03-28T00:15:00Z,BNBUSDT,30,-0.03369994310061447,0.00021871741613784486,0.013360639750341186,0.11692150592534833,0.7821204189916023,0.03215859105438607,0.09861932938856022,19.693171651366207,0.032371332371332384,other
2022-03-27T00:00:00Z,2022-03-26T00:00:00Z,2022-03-27T00:15:00Z,2022-03-28T00:15:00Z,AAVEUSDT,30,-0.01436900758519767,0.000868383727553345,0.004863034779932329,0.35648994515539245,1.0778373697426726,0.054458318529114765,0.16063960639606378,18.45776945845792,0.029713303456320173,other
2022-03-27T00:00:00Z,2022-03-26T00:00:00Z,2022-03-27T00:15:00Z,2022-03-28T00:15:00Z,ETCUSDT,30,0.024336490669510095,0.002004218917212844,-0.02062819394241544,0.794427739504435,0.8794677609810106,0.07015512663118362,0.21227895037079314,18.60614144477489,0.02988667348329921,other
2022-03-27T00:00:00Z,2022-03-26T00:00:00Z,2022-03-27T00:15:00Z,2022-03-28T00:15:00Z,XRPUSDT,30,0.024786942029449494,0.00021389777805973248,0.010680907877169687,0.06035909843371989,0.8053442900541,0.0368319449897773,0.09063731485256143,20.21140986672981,0.028258778258778205,other
2022-03-27T00:00:00Z,2022-03-26T00:00:00Z,2022-03-27T00:15:00Z,2022-03-28T00:15:00Z,1000XECUSDT,30,0.0403104036920552,0.0012182315538258066,0.032480666270077396,0.18019855841153265,0.9110730353253036,0.04205063751612772,0.0925524222704266,16.259348033107404,0.1579900407424173,other
2022-03-27T00:00:00Z,2022-03-26T00:00:00Z,2022-03-27T00:15:00Z,2022-03-28T00:15:00Z,LTCUSDT,30,0.08237477879922464,0.0005636655973295761,0.006862586791538838,0.18242154167061742,0.8605249041581648,0.040431508891927,0.1039743465163736,19.108294764772484,0.034142822793940875,other
2022-03-27T00:00:00Z,2022-03-26T00:00:00Z,2022-03-27T00:15:00Z,2022-03-28T00:15:00Z,HBARUSDT,30,0.11974052862339601,0.0007254639728937252,0.018242940385477358,0.10663484021823888,0.8243619930017948,0.032803980889875885,0.0973063170441002,17.19488152814798,0.06526529173276918,other
2022-03-27T00:00:00Z,2022-03-26T00:00:00Z,2022-03-27T00:15:00Z,2022-03-28T00:15:00Z,DASHUSDT,30,0.16307213887607203,0.0019830820360966566,0.01553582752060878,0.2933575610740966,0.8596833213004326,0.05827220125427929,0.13961664965407738,17.36414480062189,0.03623644081119326,other
2022-03-27T00:00:00Z,2022-03-26T00:00:00Z,2022-03-27T00:15:00Z,2022-03-28T00:15:00Z,KAVAUSDT,30,0.23834462041328322,0.0009332365174119798,0.03573334756618274,0.26966108348599893,0.9505070803932174,0.04242404272037497,0.12941956882255368,17.065362066023575,0.05700730862931147,other
2022-03-27T00:00:00Z,2022-03-26T00:00:00Z,2022-03-27T00:15:00Z,2022-03-28T00:15:00Z,AVAXUSDT,30,0.24459227534405187,0.0010836545085632205,0.028386633129716232,0.2113431151241536,1.1651473633106113,0.05019435465101983,0.12693333333333334,20.387598481496028,0.03811737361998846,other
2022-03-27T00:00:00Z,2022-03-26T00:00:00Z,2022-03-27T00:15:00Z,2022-03-28T00:15:00Z,NEARUSDT,30,0.3020614018898159,0.003197227798310883,0.040180032733224236,0.23192479162628388,1.18812171907847,0.07614891640274189,0.2108934249666632,19.696983652098933,0.033721113032542105,other
2022-03-27T00:00:00Z,2022-03-26T00:00:00Z,2022-03-27T00:15:00Z,2022-03-28T00:15:00Z,ZECUSDT,30,0.36846692635314743,0.002734651808332061,0.04866304681897349,0.3503957783641163,0.8542773135061703,0.07898384901974229,0.26524641126451476,19.01355195219773,0.018160515524311638,other
2022-03-27T00:00:00Z,2022-03-26T00:00:00Z,2022-03-27T00:15:00Z,2022-03-28T00:15:00Z,XMRUSDT,30,0.3886527732200352,0.0007004597290936163,0.03624241816632412,0.11680172879524586,0.8591297972737325,0.07188822592050079,0.2879797018712338,17.80462928683968,0.04631384555571749,other
2022-03-27T00:00:00Z,2022-03-26T00:00:00Z,2022-03-27T00:15:00Z,2022-03-28T00:15:00Z,TRXUSDT,30,0.3954513830943251,0.00047047043369451104,0.030467899891186034,0.11206173460828683,0.5799192816634616,0.02175429351676241,0.06431034482758613,18.05160920931797,0.041792852816474824,other
2022-03-27T00:00:00Z,2022-03-26T00:00:00Z,2022-03-27T00:15:00Z,2022-03-28T00:15:00Z,CRVUSDT,30,0.42151221155585256,0.001448597651805514,0.05655414291977201,0.22087132725430614,1.2167840023436818,0.05328691172346866,0.11476909007773228,18.377636141092122,0.08322877457130895,high
2022-03-27T00:00:00Z,2022-03-26T00:00:00Z,2022-03-27T00:15:00Z,2022-03-28T00:15:00Z,SOLUSDT,30,0.42641740554706553,0.0010325253701803862,0.03176052765093873,0.24960058989799738,1.0892618261693117,0.05163984070868644,0.1641930583148301,20.47533149610185,0.043866535819430785,high
2022-03-27T00:00:00Z,2022-03-26T00:00:00Z,2022-03-27T00:15:00Z,2022-03-28T00:15:00Z,RUNEUSDT,30,0.6192406737473274,0.004819676446874122,0.1171644930584772,0.6306416948111757,1.278739926198084,0.11545885537833203,0.3768442110527632,19.841710416194953,-0.026767200754005516,high
2022-03-27T00:00:00Z,2022-03-26T00:00:00Z,2022-03-27T00:15:00Z,2022-03-28T00:15:00Z,VETUSDT,30,0.8013971071824284,0.00326065418960015,0.15672178289000716,0.392470791864993,1.1140666491246978,0.05410297159439577,0.15672178289000716,17.999433344346464,0.1498304084943225,high
2022-03-27T00:00:00Z,2022-03-26T00:00:00Z,2022-03-27T00:15:00Z,2022-03-28T00:15:00Z,ZILUSDT,30,0.9034805088746339,0.04505748776612867,0.8877508361204014,1.228775913129318,1.201197692875113,0.1718199001825075,0.8877508361204014,16.729513921911927,0.16503465727802835,high
2022-03-28T00:00:00Z,2022-03-27T00:00:00Z,2022-03-28T00:15:00Z,2022-03-29T00:15:00Z,RUNEUSDT,30,-0.040511121515181645,0.0030921910406972197,-0.020900018828845734,0.6347060672744418,1.2359783309248544,0.11325083125338621,0.3768442110527632,19.841710416194953,-0.008909548711989235,low
2022-03-28T00:00:00Z,2022-03-27T00:00:00Z,2022-03-28T00:15:00Z,2022-03-29T00:15:00Z,ETCUSDT,30,0.10832101924719388,0.0027885792598502882,0.01783858309470765,0.8940596013420177,0.8638602939796004,0.0686783294110945,0.21227895037079314,18.622150990247597,-0.011334726042981025,low
2022-03-28T00:00:00Z,2022-03-27T00:00:00Z,2022-03-28T00:15:00Z,2022-03-29T00:15:00Z,DASHUSDT,30,0.1884681070488991,0.0015049791675173898,0.03715266937246331,0.41874866538543687,0.8530505627029434,0.05670714246717414,0.13961664965407738,17.42457915877484,-0.024501251611924624,low
2022-03-28T00:00:00Z,2022-03-27T00:00:00Z,2022-03-28T00:15:00Z,2022-03-29T00:15:00Z,AAVEUSDT,30,0.20338964577880073,0.0012303139709068905,0.03559176672384212,0.46325629706569704,1.0689375782821107,0.0540134934523417,0.16063960639606378,18.45776945845792,0.005544625290645699,low
2022-03-28T00:00:00Z,2022-03-27T00:00:00Z,2022-03-28T00:15:00Z,2022-03-29T00:15:00Z,XMRUSDT,30,0.24610884880224643,0.0009921534174190808,0.04203753869969029,0.22803717005871893,0.8592563996435612,0.07120866627980572,0.2879797018712338,17.82484810815954,0.00032512772875059603,low
2022-03-28T00:00:00Z,2022-03-27T00:00:00Z,2022-03-28T00:15:00Z,2022-03-29T00:15:00Z,HBARUSDT,30,0.27036311833014326,0.002503278686602144,0.06673416384205644,0.2175551424408375,0.830082158494784,0.03269922379343795,0.0973063170441002,17.19488152814798,-0.016506019112232595,other
2022-03-28T00:00:00Z,2022-03-27T00:00:00Z,2022-03-28T00:15:00Z,2022-03-29T00:15:00Z,ZECUSDT,30,0.2973043595390738,0.002035209836402103,0.026914810472840944,0.3590406619690998,0.8426331282435379,0.07760198669141867,0.26524641126451476,19.01355195219773,-0.06904487917146152,other
2022-03-28T00:00:00Z,2022-03-27T00:00:00Z,2022-03-28T00:15:00Z,2022-03-29T00:15:00Z,NEARUSDT,30,0.3050910869798616,0.00287520516171695,0.03729053575643149,0.33953063090521196,1.1794615076014463,0.07454285952687516,0.2108934249666632,19.72255632889051,-0.026613945707550712,other
2022-03-28T00:00:00Z,2022-03-27T00:00:00Z,2022-03-28T00:15:00Z,2022-03-29T00:15:00Z,SNXUSDT,30,0.34629776725512673,0.0015378976461886704,0.05845552297165191,0.38998716302952463,1.0950348782458388,0.06807816660764922,0.20792838874680308,17.51350906736905,-0.003162202380952439,other
2022-03-28T00:00:00Z,2022-03-27T00:00:00Z,2022-03-28T00:15:00Z,2022-03-29T00:15:00Z,CRVUSDT,30,0.3992462167104332,0.003319024281742293,0.08506224066390033,0.36482254697286054,1.2272351792886933,0.05268841889930357,0.11476909007773228,18.377636141092122,0.004633204633204713,other
2022-03-28T00:00:00Z,2022-03-27T00:00:00Z,2022-03-28T00:15:00Z,2022-03-29T00:15:00Z,ZILUSDT,30,0.4260863338490246,0.027272118912858224,0.17672461521426208,1.760259740259741,1.238266592147797,0.17289127772752055,0.8877508361204014,16.802341196365774,-0.062328831806591656,other
2022-03-28T00:00:00Z,2022-03-27T00:00:00Z,2022-03-28T00:15:00Z,2022-03-29T00:15:00Z,ENSUSDT,30,0.44566674317057525,0.003090063497559651,0.06313786542120736,0.45044052863436157,1.2097403352317058,0.056651692897629696,0.16325602546612106,17.739162965869003,0.030780126389191365,other
2022-03-28T00:00:00Z,2022-03-27T00:00:00Z,2022-03-28T00:15:00Z,2022-03-29T00:15:00Z,BCHUSDT,30,0.45510933991123015,0.0010543967601195426,0.04098111329259191,0.34725502827285015,0.7816666682870712,0.047854339429549086,0.12109258263104405,18.33716540363814,-0.015499334221038552,other
2022-03-28T00:00:00Z,2022-03-27T00:00:00Z,2022-03-28T00:15:00Z,2022-03-29T00:15:00Z,LTCUSDT,30,0.47277923616588124,0.0011359662506009432,0.03889022532274877,0.27532237424943395,0.8564159349063841,0.039445491728904505,0.1039743465163736,19.086107639241835,-0.0074401302022786275,other
2022-03-28T00:00:00Z,2022-03-27T00:00:00Z,2022-03-28T00:15:00Z,2022-03-29T00:15:00Z,XRPUSDT,30,0.4750253645968869,0.0006278626557935656,0.030142908610544028,0.12898131087128184,0.7980347236177252,0.03610819104118626,0.09063731485256143,20.177670704100926,0.01461817331306281,other
2022-03-28T00:00:00Z,2022-03-27T00:00:00Z,2022-03-28T00:15:00Z,2022-03-29T00:15:00Z,SOLUSDT,30,0.5115256806283666,0.001451543707342966,0.051730920535011604,0.359176410777835,1.0875303834792862,0.05110244876692863,0.1641930583148301,20.47533149610185,0.009213124001127948,other
2022-03-28T00:00:00Z,2022-03-27T00:00:00Z,2022-03-28T00:15:00Z,2022-03-29T00:15:00Z,XLMUSDT,30,0.5284885910799919,0.001993579086048831,0.06552204176334109,0.303030303030303,0.8299488479525305,0.038533708750140484,0.09188471538418996,17.76590747107338,0.008837999042187406,other
2022-03-28T00:00:00Z,2022-03-27T00:00:00Z,2022-03-28T00:15:00Z,2022-03-29T00:15:00Z,KAVAUSDT,30,0.5303717330293418,0.00149838459825646,0.058256679807271006,0.3901506177018115,0.9548378797756527,0.041957868016730404,0.12941956882255368,17.072110882357535,0.08644281624532968,other
2022-03-28T00:00:00Z,2022-03-27T00:00:00Z,2022-03-28T00:15:00Z,2022-03-29T00:15:00Z,1000XECUSDT,30,0.5320931718928534,0.009862150931962079,0.13182761004839838,0.33796485492439765,0.9387708473161654,0.04734808181153263,0.13182761004839838,16.259348033107404,-0.07750195465207188,other
2022-03-28T00:00:00Z,2022-03-27T00:00:00Z,2022-03-28T00:15:00Z,2022-03-29T00:15:00Z,AVAXUSDT,30,0.5393180969128788,0.0011339540917339281,0.04705334265082706,0.3243959929286979,1.1582974846775447,0.04793441497503499,0.12693333333333334,20.38293529932904,0.01612000447777895,other
2022-03-28T00:00:00Z,2022-03-27T00:00:00Z,2022-03-28T00:15:00Z,2022-03-29T00:15:00Z,UNIUSDT,30,0.5645649822348863,0.001816799106918756,0.07314317989268582,0.3917714564766208,0.9491242637558202,0.04388676323643136,0.07748450309938004,18.041512893568516,-0.028841900380429997,high
2022-03-28T00:00:00Z,2022-03-27T00:00:00Z,2022-03-28T00:15:00Z,2022-03-29T00:15:00Z,TRXUSDT,30,0.5741524871763329,0.0012421613645155483,0.040277568260672636,0.16348911759743534,0.5817566035624443,0.02196531908202575,0.06431034482758613,18.05160920931797,0.01002906976744189,high
2022-03-28T00:00:00Z,2022-03-27T00:00:00Z,2022-03-28T00:15:00Z,2022-03-29T00:15:00Z,VETUSDT,30,0.6059728786021742,0.01885844232885247,0.1615910503418272,0.6807553956834529,1.1494322974196218,0.05933925487747807,0.1615910503418272,17.999433344346464,-0.07567012953700147,high
2022-03-28T00:00:00Z,2022-03-27T00:00:00Z,2022-03-28T00:15:00Z,2022-03-29T00:15:00Z,LINKUSDT,30,0.6140804583242201,0.0012451915819860937,0.06468730259001898,0.32760929499803004,0.8618302320818646,0.044266337446074666,0.10860956292167812,19.249564731420925,-0.007411392026776764,high
2022-03-28T00:00:00Z,2022-03-27T00:00:00Z,2022-03-28T00:15:00Z,2022-03-29T00:15:00Z,BNBUSDT,30,0.676166148296783,0.0005206608060555529,0.03570397459339825,0.19226721320556117,0.7785395591702828,0.03167385429011028,0.09861932938856022,19.652892798918234,0.008829147835810458,high
2022-03-29T00:00:00Z,2022-03-28T00:00:00Z,2022-03-29T00:15:00Z,2022-03-30T00:15:00Z,ZECUSDT,30,-0.6495357974386949,0.002250844911217999,-0.08557294391856529,0.28683312136019845,0.8511702221632033,0.07631647457069826,0.26524641126451476,19.01355195219773,0.0001545117428924936,low
2022-03-29T00:00:00Z,2022-03-28T00:00:00Z,2022-03-29T00:15:00Z,2022-03-30T00:15:00Z,UNIUSDT,30,-0.40623882136713174,0.0024386019212143412,-0.04377192982456146,0.28625368731563405,0.9514711534643927,0.042614556351556775,0.07748450309938004,18.055946636146206,0.024323585679147275,low
2022-03-29T00:00:00Z,2022-03-28T00:00:00Z,2022-03-29T00:15:00Z,2022-03-30T00:15:00Z,LINKUSDT,30,-0.36942175613472616,0.0018421749955198556,-0.021300581464340662,0.2311539035676966,0.8605032231657267,0.03998998471245032,0.07076608486087799,19.249564731420925,0.019088336243752613,low
2022-03-29T00:00:00Z,2022-03-28T00:00:00Z,2022-03-29T00:15:00Z,2022-03-30T00:15:00Z,NEARUSDT,30,-0.3262972098182849,0.00213012037251983,-0.04178991277967392,0.24804899733280705,1.181086365078243,0.07094391132403384,0.2108934249666632,19.769865434902428,0.10467932192797447,low
2022-03-29T00:00:00Z,2022-03-28T00:00:00Z,2022-03-29T00:15:00Z,2022-03-30T00:15:00Z,DASHUSDT,30,-0.31755437988750956,0.003161514965177502,-0.0396598434677905,0.3006829069411885,0.857015758559713,0.05220674855941578,0.12428335438732874,17.490129551166206,0.013063763608087253,low
2022-03-29T00:00:00Z,2022-03-28T00:00:00Z,2022-03-29T00:15:00Z,2022-03-30T00:15:00Z,CRVUSDT,30,-0.27825162598664044,0.002778798320287848,-0.013384321223709472,0.3223987698616093,1.2233433423233424,0.04844211373921477,0.08506224066390033,18.378255030175087,0.07686395080707165,other
2022-03-29T00:00:00Z,2022-03-28T00:00:00Z,2022-03-29T00:15:00Z,2022-03-30T00:15:00Z,HBARUSDT,30,-0.2679279617607963,0.00238010160209738,-0.02628646886477115,0.16070638004820736,0.8320869391799209,0.027855782560477868,0.06673416384205644,17.20706774966591,0.06780516530663738,other
2022-03-29T00:00:00Z,2022-03-28T00:00:00Z,2022-03-29T00:15:00Z,2022-03-30T00:15:00Z,LTCUSDT,30,-0.24329903115226334,0.0009638649616461078,-0.016131522074714466,0.2082464454976305,0.857452975624779,0.035017792145894094,0.06161184537414299,19.098293254731097,0.010619192629031105,other
2022-03-29T00:00:00Z,2022-03-28T00:00:00Z,2022-03-29T00:15:00Z,2022-03-30T00:15:00Z,BCHUSDT,30,-0.18299403855131072,0.0021430974945928333,-0.022207464470713312,0.2722151176856873,0.7840644605279227,0.043358067597134,0.12109258263104405,18.33716540363814,0.007330664358363936,other
2022-03-29T00:00:00Z,2022-03-28T00:00:00Z,2022-03-29T00:15:00Z,2022-03-30T00:15:00Z,SNXUSDT,30,-0.15641481345715863,0.005523173510723857,-0.011267085334318416,0.35108531044926794,1.093409437118122,0.06562722148612313,0.20792838874680308,17.6232592111355,0.07389438328046283,other
2022-03-29T00:00:00Z,2022-03-28T00:00:00Z,2022-03-29T00:15:00Z,2022-03-30T00:15:00Z,RUNEUSDT,30,-0.1385623807549739,0.0030786359178161726,-0.03346153846153854,0.3864827586206896,1.2394560638335204,0.11226739498520194,0.3768442110527632,19.841710416194953,0.21203830369357046,other
2022-03-29T00:00:00Z,2022-03-28T00:00:00Z,2022-03-29T00:15:00Z,2022-03-30T00:15:00Z,AAVEUSDT,30,-0.08148346534400575,0.002806603236293331,-0.008991422656019044,0.4166243869440207,1.0669841888641256,0.05068333311252235,0.16063960639606378,18.47950582337969,0.31465670579864824,other
2022-03-29T00:00:00Z,2022-03-28T00:00:00Z,2022-03-29T00:15:00Z,2022-03-30T00:15:00Z,XMRUSDT,30,-0.08099696098730254,0.0012294518444439452,-0.003249617009423833,0.15671802607477625,0.8598877060220652,0.0676251055787757,0.2879797018712338,17.82484810815954,0.030227051121326065,other
2022-03-29T00:00:00Z,2022-03-28T00:00:00Z,2022-03-29T00:15:00Z,2022-03-30T00:15:00Z,BNBUSDT,30,0.00224548945378007,0.0006630342558486271,-0.00016260918044974648,0.1530486498071153,0.7786752828617591,0.026086861335150174,0.0369572824419262,19.693171651366207,0.0017549936496941143,other
2022-03-29T00:00:00Z,2022-03-28T00:00:00Z,2022-03-29T00:15:00Z,2022-03-30T00:15:00Z,VETUSDT,30,0.006484014913544839,0.00898440524196183,-0.05056179775280889,0.5501201135619131,1.1536864153170017,0.05551189378921383,0.1615910503418272,18.00588890532066,0.0013875398917719828,other
