trade_id,stage,kind,symbol,category,decision_time,entry_time,exit_time,formation_days,hold_days,top_categories,own_formation_return,target_median_quote_volume_30d,category_score,category_rank,rankable_categories,entry_price,exit_price,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_price_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,favorable_after_hurdle_return,base_price_cost_return,base_reconciliation_error,base_net_return,base_after_hurdle_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return,stress_after_hurdle_return
development-category-1000XECUSDT-20220925-7-3-2,development,category,1000XECUSDT,Payment,2022-09-24T00:00:00Z,2022-09-25T00:00:00Z,2022-09-28T00:00:00Z,7,3,2,-0.07354657950035026,22891217.696655,0.07157028317357492,1,7,0.03968,0.04057,12.600806451612904,9,-0.00011969475249873991,-0.0003678846416752772,0.011214717741935498,0.010607988911290334,-1.3877787807814457e-17,0.010488294158791593,0.01016260360307486,0.009596780922379144,-3.8163916471489756e-17,0.009477086169880404,0.00915172153668431,0.008585572933467844,8.847089727481716e-17,0.008217688291792567,0.007892729575218471
development-category-1000XECUSDT-20221004-7-3-2,development,category,1000XECUSDT,Payment,2022-10-03T00:00:00Z,2022-10-04T00:00:00Z,2022-10-07T00:00:00Z,7,3,2,0.0024594195769798155,16645696.382269999,0.06112236791129619,1,7,0.04075,0.04288,12.269938650306749,9,-0.0003696427519030675,-0.0005544641278546013,0.026134969325153357,0.025519288343558322,4.163336342344337e-17,0.025149645591655254,0.024819229534690068,0.024493169055214703,-9.020562075079397e-17,0.024123526303311636,0.023793440974929192,0.023467049766871195,-2.42861286636753e-17,0.022912585639016592,0.022582890609007755
development-category-1000XECUSDT-20221008-7-3-2,development,category,1000XECUSDT,Payment,2022-10-07T00:00:00Z,2022-10-08T00:00:00Z,2022-10-11T00:00:00Z,7,3,2,0.09824902723735418,14388460.163345,0.02823555676498779,1,7,0.04516,0.03876,11.071744906997344,9,-0.00010651520949069975,-0.00041350471501992915,-0.07085916740478293,-0.07141665190434004,4.163336342344337e-17,-0.07152316711383075,-0.07182242454948906,-0.07234583525243571,-1.3877787807814457e-17,-0.07245235046192641,-0.07275130841243216,-0.07327501860053137,-2.7755575615628914e-17,-0.0736885233155513,-0.07398708283509448
development-category-1000XECUSDT-20230714-7-3-2,development,category,1000XECUSDT,Payment,2023-07-13T00:00:00Z,2023-07-14T00:00:00Z,2023-07-17T00:00:00Z,7,3,2,-0.115417497862639,30372488.142935,0.24478342973360478,1,7,0.03104,0.03005,16.10824742268041,8,0.0006387893489046392,9.525610937500005e-05,-0.015947164948453607,-0.016537596649484565,-6.938893903907228e-18,-0.015898807300579926,-0.016215993027702602,-0.017521659052835092,-8.326672684688674e-17,-0.016882869703930454,-0.017199738257828168,-0.01850572145618551,7.28583859910259e-17,-0.018410465346810508,-0.018726841541245265
development-category-1000XECUSDT-20230718-7-3-2,development,category,1000XECUSDT,Payment,2023-07-17T00:00:00Z,2023-07-18T00:00:00Z,2023-07-21T00:00:00Z,7,3,2,-0.12170675830469646,83285205.389305,0.11391919761767025,1,7,0.03067,0.03183,16.302575806977504,8,8.851302027714381e-05,-0.00011762926389794589,0.018910987936093915,0.018299641343332285,7.28583859910259e-17,0.018388154363609428,0.018059917603374664,0.01728074170198901,1.734723475976807e-17,0.017369254722266154,0.017041346363648957,0.016261842060645626,8.326672684688674e-17,0.01614421279674768,0.01581669928148277
development-category-1000XECUSDT-20230814-7-3-2,development,category,1000XECUSDT,Payment,2023-08-13T00:00:00Z,2023-08-14T00:00:00Z,2023-08-17T00:00:00Z,7,3,2,0.0,21460090.063015,0.013136516739643611,2,7,0.02905,0.02562,17.21170395869191,9,-0.0003988026471187608,-0.0005982039706781412,-0.05903614457831324,-0.059600722891566205,4.85722573273506e-17,-0.05999952553868496,-0.060302497160098945,-0.06054172216867465,-3.469446951953614e-17,-0.06094052481579341,-0.06124319314366189,-0.06148272144578304,6.245004513516506e-17,-0.06208092541646118,-0.06238322618172898
development-category-1000XECUSDT-20230826-7-3-2,development,category,1000XECUSDT,Payment,2023-08-25T00:00:00Z,2023-08-26T00:00:00Z,2023-08-29T00:00:00Z,7,3,2,0.013507809202194965,11645933.02995,0.022837068643220992,2,7,0.024,0.02381,20.833333333333332,8,-0.00033358620792916664,-0.00050037931189375,-0.0039583333333333415,-0.004555958333333332,-1.5612511283791264e-17,-0.004889544541262498,-0.005210278664667167,-0.00555200237499992,-3.469446951953614e-17,-0.005885588582929087,-0.006206001671306249,-0.006548046416666675,-1.734723475976807e-18,-0.007048425728560425,-0.007368464022812438
development-category-1000XECUSDT-20230830-7-3-2,development,category,1000XECUSDT,Payment,2023-08-29T00:00:00Z,2023-08-30T00:00:00Z,2023-09-02T00:00:00Z,7,3,2,0.08329827513672683,10353140.75976,0.08836233585545689,1,7,0.02575,0.02311,19.417475728155342,8,-0.0003414827533980583,-0.0005122241300970875,-0.05126213592233009,-0.05183137864077664,6.938893903907228e-17,-0.052172861394174694,-0.052478355628279405,-0.05278014726213587,2.0816681711721685e-17,-0.053121630015533924,-0.05342681845195518,-0.0537289158834951,3.469446951953614e-17,-0.05424114001359218,-0.054545967620664326
development-category-AAVEUSDT-20220102-7-3-2,development,category,AAVEUSDT,DeFi,2022-01-01T00:00:00Z,2022-01-02T00:00:00Z,2022-01-05T00:00:00Z,7,3,2,0.009516587677725008,137362873.6685,0.07420833461340481,1,7,266.35,251.93,0.0018772292096865025,9,-0.0004475436355603529,-0.0006713154533405294,-0.027069645203679382,-0.027653403416557143,4.85722573273506e-17,-0.028100947052117495,-0.02841419990668781,-0.028626350013140622,-3.469446951953614e-17,-0.029073893648700975,-0.029386832912782768,-0.0295992966097241,-6.245004513516506e-17,-0.030270612063064632,-0.0305831656127471
development-category-AAVEUSDT-20220204-7-3-2,development,category,AAVEUSDT,DeFi,2022-02-03T00:00:00Z,2022-02-04T00:00:00Z,2022-02-07T00:00:00Z,7,3,2,0.059279778393351856,144168342.01450002,0.051013675508152986,2,7,152.94,173.47,0.0032692559173532103,9,-0.00042709918145783087,-0.0006406487721867462,0.06711782398326138,0.0664775532888715,4.163336342344337e-17,0.06605045410741367,0.06570685530787546,0.06541047573558267,2.7755575615628914e-17,0.06498337655412484,0.06464012168443078,0.06434339818229373,0.0,0.06370274941010698,0.06335990729944108
development-category-AAVEUSDT-20220302-7-3-2,development,category,AAVEUSDT,DeFi,2022-03-01T00:00:00Z,2022-03-02T00:00:00Z,2022-03-05T00:00:00Z,7,3,2,0.06366067449116031,82859566.74849999,0.14397241112845688,2,7,143.19,124.09,0.003491863956980236,8,-0.00026192861633928205,-0.00043808210797193034,-0.06669460157832247,-0.0672545848173755,-1.3877787807814457e-17,-0.06751651343371479,-0.06781706225421269,-0.06818793023255809,-6.938893903907228e-17,-0.06844985884889737,-0.06875010684276639,-0.06912127564774079,-1.3877787807814457e-17,-0.06955935775571272,-0.06985924814690836
development-category-AAVEUSDT-20220306-7-3-2,development,category,AAVEUSDT,DeFi,2022-03-05T00:00:00Z,2022-03-06T00:00:00Z,2022-03-09T00:00:00Z,7,3,2,-0.08789277081960012,84078788.38749999,0.02168510065458522,1,7,124.49,121.62,0.0040163868583822,9,-0.00022996526172074788,-0.00037101529756404414,-0.011527030283556894,-0.012120114065386656,8.500145032286355e-17,-0.012350079327107404,-0.012668408845001755,-0.013108593951321357,-5.377642775528102e-17,-0.013338559213042105,-0.013656570133912305,-0.014097073837255891,8.847089727481716e-17,-0.014468089134819935,-0.01478573599681876
development-category-AAVEUSDT-20220316-7-3-2,development,category,AAVEUSDT,DeFi,2022-03-15T00:00:00Z,2022-03-16T00:00:00Z,2022-03-19T00:00:00Z,7,3,2,0.002795822711948004,79792669.50400001,0.14094461953124526,1,7,121.95,160.18,0.004100041000410004,9,-0.0004775642728700287,-0.0007163464093050432,0.15674456744567444,0.15605052070520709,0.0,0.15557295643233707,0.15520050362855198,0.15489387018450196,2.7755575615628914e-17,0.15441630591163194,0.1540442259079604,0.15373721966379672,2.7755575615628914e-17,0.15302087325449168,0.15264924301282146
development-category-AAVEUSDT-20220320-7-3-2,development,category,AAVEUSDT,DeFi,2022-03-19T00:00:00Z,2022-03-20T00:00:00Z,2022-03-23T00:00:00Z,7,3,2,0.3059273422562141,87955795.573,0.2021502852264832,2,7,157.1,152.77,0.003182686187141948,8,-0.0003849055453928988,-0.0005773583180893482,-0.013781031190324589,-0.014372762571610354,3.469446951953614e-17,-0.014757668117003252,-0.015075221644779369,-0.01535898980903877,-2.42861286636753e-17,-0.01574389535443167,-0.016061131011234964,-0.016345217046467186,6.938893903907228e-18,-0.016922575364556533,-0.017239431120919857
