trade_id,stage,kind,symbol,category,decision_time,entry_time,exit_time,formation_days,hold_days,top_categories,own_formation_return,target_median_quote_volume_30d,category_score,category_rank,rankable_categories,entry_price,exit_price,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_price_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,favorable_after_hurdle_return,base_price_cost_return,base_reconciliation_error,base_net_return,base_after_hurdle_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return,stress_after_hurdle_return
development-scheduled_long-ZECUSDT-20220102-7-7-2,development,scheduled_long,ZECUSDT,PoW,2022-01-01T00:00:00Z,2022-01-02T00:00:00Z,2022-01-09T00:00:00Z,7,7,2,-0.11288894137096306,102237530.09731,,,0,150.31,143.45,0.003326458652118954,21,-0.0008285265887775058,-0.0013373411896086317,-0.02281950635353608,-0.02340581464972391,3.469446951953614e-17,-0.024234341238501416,-0.024968014798017246,-0.024383008835074216,-2.0816681711721685e-17,-0.02521153542385172,-0.025944474235705672,-0.02536020302042452,2.0816681711721685e-17,-0.026697544210033154,-0.02742936569894605
development-scheduled_long-ZECUSDT-20220110-7-7-2,development,scheduled_long,ZECUSDT,PoW,2022-01-09T00:00:00Z,2022-01-10T00:00:00Z,2022-01-17T00:00:00Z,7,7,2,-0.05833115354433682,86111993.04058,,,0,143.93,141.22,0.0034739109289237823,20,-0.0009245125751851041,-0.0014048284528152299,-0.009414298617383465,-0.010008650038212996,5.0306980803327406e-17,-0.0109331626133981,-0.011676837265881312,-0.010999241388174819,-2.949029909160572e-17,-0.011923753963359922,-0.012666683794916866,-0.011989832738136641,-1.0408340855860843e-17,-0.013394661190951871,-0.014136485054357939
development-scheduled_long-ZECUSDT-20220118-7-7-2,development,scheduled_long,ZECUSDT,PoW,2022-01-17T00:00:00Z,2022-01-18T00:00:00Z,2022-01-25T00:00:00Z,7,7,2,-0.018117480537862773,84292470.51791,,,0,138.74,94.25,0.00360386334150209,21,-0.0007714634827679679,-0.001157195224151952,-0.16033588006342803,-0.16083967853538994,2.7755575615628914e-17,-0.1616111420181579,-0.16224152261432956,-0.16167943885685454,0.0,-0.1624509023396225,-0.1630806515240012,-0.1625191991783192,2.7755575615628914e-17,-0.16367639440247114,-0.16430522214519439
development-scheduled_long-ZECUSDT-20220126-7-7-2,development,scheduled_long,ZECUSDT,PoW,2022-01-25T00:00:00Z,2022-01-26T00:00:00Z,2022-02-02T00:00:00Z,7,7,2,-0.3137865552601595,79748787.83919,,,0,90.33,98.78,0.0055352596036754124,20,-0.0006409382110083875,-0.000980094664348976,0.04677294365105722,0.046144879884866596,-2.0816681711721685e-17,0.04550394167385821,0.04471783223099335,0.04509813500498183,7.632783294297951e-17,0.04445719679397345,0.04367187439360709,0.044051390125096956,6.245004513516506e-17,0.04307129546074798,0.04228701511300459
development-scheduled_long-ZECUSDT-20220203-7-7-2,development,scheduled_long,ZECUSDT,PoW,2022-02-02T00:00:00Z,2022-02-03T00:00:00Z,2022-02-10T00:00:00Z,7,7,2,0.0949621043245652,75656732.225775,,,0,98.25,125.81,0.005089058524173028,21,-0.0009532132467796205,-0.0014426758027837655,0.14025445292620864,0.13957030025445305,1.1102230246251565e-16,0.13861708700767342,0.13776096623354128,0.13843012995419846,-5.551115123125783e-17,0.13747691670741882,0.13662165322191444,0.13728995965394408,8.326672684688674e-17,0.13584728385116032,0.1349932456788525
development-scheduled_long-ZECUSDT-20220211-7-7-2,development,scheduled_long,ZECUSDT,PoW,2022-02-10T00:00:00Z,2022-02-11T00:00:00Z,2022-02-18T00:00:00Z,7,7,2,0.23672456575682377,75656732.225775,,,0,124.64,113.42,0.004011553273427471,20,-0.0008730141816577023,-0.0013095212724865532,-0.045009627727856216,-0.04558262195121948,2.0816681711721685e-17,-0.04645563613287718,-0.04717260160641379,-0.0465376393292683,-4.85722573273506e-17,-0.047410653510926,-0.048126900911436676,-0.04749265670731706,-1.3877787807814457e-17,-0.048802177979803615,-0.049517379099682124
development-scheduled_long-ZECUSDT-20220219-7-7-2,development,scheduled_long,ZECUSDT,PoW,2022-02-18T00:00:00Z,2022-02-19T00:00:00Z,2022-02-26T00:00:00Z,7,7,2,-0.06409485350975164,69544915.728625,,,0,108.94,106.83,0.004589682393978336,21,0.00011040452325180008,-0.0002527480875367739,-0.009684229851294301,-0.010278419313383524,-1.3877787807814457e-17,-0.010168014790131725,-0.01091226475362539,-0.01126874089407015,-5.898059818321144e-17,-0.011158336370818351,-0.011901841716223882,-0.012259062474756721,1.3877787807814457e-17,-0.012511810562293495,-0.013254298236889617
development-scheduled_long-ZECUSDT-20220227-7-7-2,development,scheduled_long,ZECUSDT,PoW,2022-02-26T00:00:00Z,2022-02-27T00:00:00Z,2022-03-06T00:00:00Z,7,7,2,-0.038289896465548034,66940746.416585,,,0,107.77,116.28,0.004639510067736847,21,-0.00010430155062151253,-0.00061256942179103,0.03948223067644063,0.03885854133803468,-4.85722573273506e-17,0.038754239787413165,0.03797320541330507,0.03781908279669666,-6.938893903907228e-17,0.03771478124607514,0.03693452843590217,0.03677962425535852,-9.020562075079397e-17,0.03616705483356749,0.03538796575152525
development-scheduled_long-ZECUSDT-20220307-7-7-2,development,scheduled_long,ZECUSDT,PoW,2022-03-06T00:00:00Z,2022-03-07T00:00:00Z,2022-03-14T00:00:00Z,7,7,2,0.0468475502635175,72230300.352175,,,0,107.3,154.69,0.004659832246039143,21,0.0003919243644632144,-0.0002854140025782066,0.22082945013979494,0.22009695246971117,5.551115123125783e-17,0.2204888768341744,0.21957119705053363,0.21887625551724144,-5.551115123125783e-17,0.21926817988170466,0.21835141793429846,0.2176555585647717,8.326672684688674e-17,0.2173701445621935,0.21645480973851994
development-scheduled_long-ZECUSDT-20220315-7-7-2,development,scheduled_long,ZECUSDT,PoW,2022-03-14T00:00:00Z,2022-03-15T00:00:00Z,2022-03-22T00:00:00Z,7,7,2,0.3658224375971473,76105772.00618,,,0,149.39,181.38,0.0033469442399089635,21,-0.0002603448399311781,-0.0009532125973168177,0.10706874623468776,0.10640450498694698,1.3877787807814457e-17,0.1061441601470158,0.10531245561219671,0.10529750048196007,-2.7755575615628914e-17,0.1050371556420289,0.1042062834586337,0.10419049597697305,0.0,0.10323728337965624,0.10240776451165767
development-scheduled_long-ZECUSDT-20220323-7-7-2,development,scheduled_long,ZECUSDT,PoW,2022-03-22T00:00:00Z,2022-03-23T00:00:00Z,2022-03-30T00:00:00Z,7,7,2,0.28021453236352944,126350860.57853499,,,0,174.33,196.21,0.002868123673492801,21,-0.00116647201901566,-0.00174970802852349,0.06275454597602248,0.062116893248436944,9.020562075079397e-17,0.060950421229421285,0.06015269765201925,0.061054176355188394,-9.020562075079397e-17,0.059887704336172735,0.05909077981055,0.059991459461940067,3.469446951953614e-17,0.058241751433416575,0.057446064491955884
development-scheduled_long-ZECUSDT-20220331-7-7-2,development,scheduled_long,ZECUSDT,PoW,2022-03-30T00:00:00Z,2022-03-31T00:00:00Z,2022-04-07T00:00:00Z,7,7,2,0.053700856578080325,180917548.48255,,,0,191.91,160.89,0.0026053879422646034,21,-0.0009771316189203273,-0.001465697428380491,-0.080819133969048,-0.08137064248866654,4.163336342344337e-17,-0.08234777410758687,-0.08303775245323053,-0.08228987184617786,-1.3877787807814457e-17,-0.08326700346509819,-0.0839562906465584,-0.0832091012036893,-2.7755575615628914e-17,-0.08467479863206978,-0.08536302729903733
development-scheduled_long-ZECUSDT-20220408-7-7-2,development,scheduled_long,ZECUSDT,PoW,2022-04-07T00:00:00Z,2022-04-08T00:00:00Z,2022-04-15T00:00:00Z,7,7,2,-0.03218571268363801,180917548.48255,,,0,172.52,144.15,0.002898214699744957,20,-0.0009146509177486668,-0.0013719763766230004,-0.08222235103176445,-0.08277301762114536,1.3877787807814457e-17,-0.08368766853889403,-0.08437663942428542,-0.08369084460352422,-1.3877787807814457e-17,-0.08460549552127289,-0.08529377629692003,-0.08460867158590307,2.7755575615628914e-17,-0.08598064796252607,-0.08666789476759074
development-scheduled_long-ZECUSDT-20220416-7-7-2,development,scheduled_long,ZECUSDT,PoW,2022-04-15T00:00:00Z,2022-04-16T00:00:00Z,2022-04-23T00:00:00Z,7,7,2,-0.1155866900175132,142181858.175125,,,0,146.44,157.09,0.0034143676591095328,21,-0.0010925357769052172,-0.0016388036653578258,0.0363630155695166,0.035741197760174814,-2.0816681711721685e-17,0.034648661983269595,0.03387071457359214,0.03470485656241462,-4.85722573273506e-17,0.0336123207855094,0.03283515259585146,0.03366851536465454,2.0816681711721685e-17,0.03202971169929671,0.031253733465886
development-scheduled_long-ZECUSDT-20220424-7-7-2,development,scheduled_long,ZECUSDT,PoW,2022-04-23T00:00:00Z,2022-04-24T00:00:00Z,2022-05-01T00:00:00Z,7,7,2,0.06526125373965086,120100625.45820001,,,0,153.1,113.81,0.0032658393207054214,21,-0.0006538406940964139,-0.0010566944242958952,-0.128314826910516,-0.12883783801436965,2.7755575615628914e-17,-0.12949167870846606,-0.13014620977638747,-0.1297096001763553,0.0,-0.1303634408704517,-0.13101731646454828,-0.1305813623383409,2.7755575615628914e-17,-0.1316380567626368,-0.13229097397910417
