trade_id,stage,kind,symbol,category,decision_time,entry_time,exit_time,formation_days,hold_days,top_categories,own_formation_return,target_median_quote_volume_30d,category_score,category_rank,rankable_categories,entry_price,exit_price,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_price_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,favorable_after_hurdle_return,base_price_cost_return,base_reconciliation_error,base_net_return,base_after_hurdle_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return,stress_after_hurdle_return
development-category-UNIUSDT-20231119-14-7-2,development,category,UNIUSDT,DeFi,2023-11-18T00:00:00Z,2023-11-19T00:00:00Z,2023-11-26T00:00:00Z,14,7,2,0.07421543681085652,98252884.79100001,0.19510573846939475,2,7,5.065,6.168,0.09871668311944717,20,-0.0011133068745310956,-0.0016699603117966437,0.10888450148075024,0.10821917077986176,0.0,0.10710586390533067,0.10627343627002794,0.10711035160908189,-1.1102230246251565e-16,0.1059970447345508,0.10516545081511097,0.10600153243830202,2.7755575615628914e-17,0.10433157212650537,0.10350123046800097
development-category-UNIUSDT-20231203-14-7-2,development,category,UNIUSDT,DeFi,2023-12-02T00:00:00Z,2023-12-03T00:00:00Z,2023-12-10T00:00:00Z,14,7,2,0.21891038294512444,102290667.92750001,0.16607545771176588,2,7,6.175,6.85,0.08097165991902834,20,-0.0018816647719121214,-0.0028224971578681823,0.054655870445344146,0.05402307692307695,4.163336342344337e-17,0.05214141215116483,0.05135031202580609,0.052968453846153896,-2.0816681711721685e-17,0.05108678907424177,0.05029648191496028,0.05191383076923084,5.551115123125783e-17,0.049091333611362656,0.04830252682555636
development-category-VETUSDT-20220104-14-7-2,development,category,VETUSDT,Layer-1,2022-01-03T00:00:00Z,2022-01-04T00:00:00Z,2022-01-11T00:00:00Z,14,7,2,0.08144511581067482,115619391.21122,0.23662124709886392,2,7,0.08592,0.07299,5.819366852886406,20,-0.0009437119995344507,-0.0014155679993016765,-0.07524441340782123,-0.07579926675977644,8.326672684688674e-17,-0.0767429787593109,-0.07743717132392869,-0.07672406749301669,-2.7755575615628914e-17,-0.07766777949255114,-0.07836127670389459,-0.07764886822625705,-1.3877787807814457e-17,-0.07906443622555873,-0.0797568832973451
development-category-VETUSDT-20220112-14-7-2,development,category,VETUSDT,Layer-1,2022-01-11T00:00:00Z,2022-01-12T00:00:00Z,2022-01-19T00:00:00Z,14,7,2,-0.12524260760360784,118074437.130935,0.07087623909767449,1,7,0.07662,0.07414,6.525711302531977,21,-0.0010637908613938922,-0.0015956862920908379,-0.01618376403027927,-0.016774053771861086,2.42861286636753e-17,-0.017837844633254978,-0.01857632768815598,-0.01775787971808923,-7.28583859910259e-17,-0.018821670579483123,-0.01955941390033278,-0.018741705664317376,1.0408340855860843e-17,-0.020337391956408213,-0.02107399561356116
development-category-VETUSDT-20220301-14-7-2,development,category,VETUSDT,Layer-1,2022-02-28T00:00:00Z,2022-03-01T00:00:00Z,2022-03-08T00:00:00Z,14,7,2,-0.07286655977195788,75573781.0824,0.024071133651108977,1,7,0.05204,0.04591,9.607993850883934,21,-0.0009231522687596079,-0.0013971322348073597,-0.058897002305918544,-0.05946166410453502,-1.3877787807814457e-17,-0.060384816373294625,-0.061091308562435165,-0.06040280244043045,2.0816681711721685e-17,-0.061325954709190056,-0.06203173926089045,-0.061343940776325934,-1.3877787807814457e-17,-0.0627410730111333,-0.06344579354211066
development-category-VETUSDT-20220404-14-7-2,development,category,VETUSDT,Layer-1,2022-04-03T00:00:00Z,2022-04-04T00:00:00Z,2022-04-11T00:00:00Z,14,7,2,0.6533226581265015,66047775.2349,0.3556298657121934,2,7,0.08259,0.06486,6.0540016951204745,21,-0.0009071163187341082,-0.0013606744781011625,-0.10733745005448597,-0.10787304758445332,-2.7755575615628914e-17,-0.10878016390318743,-0.1094502678606174,-0.10876577453686886,-5.551115123125783e-17,-0.10967289085560297,-0.1103423235758818,-0.10965850148928441,-2.7755575615628914e-17,-0.11101917596738557,-0.11168759642228976
development-category-VETUSDT-20220627-14-7-2,development,category,VETUSDT,Layer-1,2022-06-26T00:00:00Z,2022-06-27T00:00:00Z,2022-07-04T00:00:00Z,14,7,2,-0.05531749123490448,53661952.290395,0.07493204716577762,1,7,0.02426,0.02256,20.610057708161584,21,0.0004781211285305029,-0.00014363087390457545,-0.035037098103874675,-0.03561607584501231,6.245004513516506e-17,-0.0351379547164818,-0.03586342990086511,-0.03658105976916731,3.469446951953614e-17,-0.03610293864063681,-0.0368276882581956,-0.03754604369332226,5.551115123125783e-17,-0.037689674567226834,-0.03841323112558659
development-category-VETUSDT-20220708-14-7-2,development,category,VETUSDT,Layer-1,2022-07-07T00:00:00Z,2022-07-08T00:00:00Z,2022-07-15T00:00:00Z,14,7,2,-0.002900953170327236,47347914.148695,0.04087187936469481,2,7,0.02407,0.0228,20.77274615704196,21,-4.7170803136684596e-05,-0.0006106692310157872,-0.02638138761944331,-0.02696555878687157,6.591949208711867e-17,-0.027012729590008253,-0.02774431409253253,-0.02793919322808469,1.3877787807814457e-17,-0.027986364031221376,-0.028717216462638473,-0.02891282766929787,-1.3877787807814457e-17,-0.029523496900313657,-0.030253193568834824
development-category-VETUSDT-20220814-14-7-2,development,category,VETUSDT,Layer-1,2022-08-13T00:00:00Z,2022-08-14T00:00:00Z,2022-08-21T00:00:00Z,14,7,2,0.20211601605253549,45533023.691075,0.1608834046074771,2,7,0.03296,0.02574,15.169902912621358,20,-0.00023810479981189328,-0.0006931383864896846,-0.10952669902912626,-0.11006098300970873,5.551115123125783e-17,-0.11029908780952064,-0.11096804969528717,-0.11095152202669917,-9.71445146547012e-17,-0.11118962682651107,-0.1118579191202248,-0.11184206104368932,1.3877787807814457e-17,-0.112535199430179,-0.1132024799942496
development-category-VETUSDT-20220911-14-7-2,development,category,VETUSDT,Layer-1,2022-09-10T00:00:00Z,2022-09-11T00:00:00Z,2022-09-18T00:00:00Z,14,7,2,0.051618189266693815,29351583.713635,0.15399244795876238,2,7,0.02567,0.02432,19.477989871445267,21,-0.00037024089618620964,-0.0008937570706096613,-0.02629528632645106,-0.026879509154655146,3.8163916471489756e-17,-0.027249750050841355,-0.027981156338808044,-0.02785322964550052,0.0,-0.02822347054168673,-0.02895414469384594,-0.028826950136345897,-3.469446951953614e-17,-0.02972070720695556,-0.030450255593984732
development-category-VETUSDT-20220920-14-7-2,development,category,VETUSDT,Layer-1,2022-09-19T00:00:00Z,2022-09-20T00:00:00Z,2022-09-27T00:00:00Z,14,7,2,-0.06783816918675922,25810779.070725,0.0056945053283575355,1,7,0.0228,0.0227,21.929824561403507,21,-0.00013309666704166667,-0.0008568650744199561,-0.0021929824561403577,-0.0027916666666666368,1.6046192152785466e-17,-0.0029247633337083035,-0.00367445946353373,-0.0037894749999999866,-6.765421556309548e-17,-0.003922571667041653,-0.004671517549525439,-0.0047872833333333364,8.673617379884035e-19,-0.005644148407753293,-0.006391799844870927
development-category-VETUSDT-20221028-14-7-2,development,category,VETUSDT,Layer-1,2022-10-27T00:00:00Z,2022-10-28T00:00:00Z,2022-11-04T00:00:00Z,14,7,2,-0.0065132435953103585,20630940.378794998,0.036351182000590065,2,7,0.02289,0.02365,21.8435998252512,20,-0.0009253036730537352,-0.0013946901376714724,0.01660113586719092,0.015991175185670614,1.0408340855860843e-17,0.01506587151261688,0.014302648309987509,0.014974584010485015,3.2959746043559335e-17,0.01404928033743128,0.013286821504873148,0.013957992835299193,-9.367506770274758e-17,0.012563302697627721,0.011801961164591868
development-category-VETUSDT-20221106-14-7-2,development,category,VETUSDT,Layer-1,2022-11-05T00:00:00Z,2022-11-06T00:00:00Z,2022-11-13T00:00:00Z,14,7,2,0.14911504424778776,21581620.13794,0.25556325998829815,1,7,0.02597,0.02008,19.252984212552946,21,-0.00031615201882941854,-0.0007918698033692723,-0.11340007701193683,-0.11393203696572962,5.551115123125783e-17,-0.11424818898455905,-0.11491418155992816,-0.11481870492876389,-4.163336342344337e-17,-0.11513485694759332,-0.1158001828415367,-0.11570537289179822,1.3877787807814457e-17,-0.1164972426951675,-0.11716154421774472
development-category-VETUSDT-20221214-14-7-2,development,category,VETUSDT,Layer-1,2022-12-13T00:00:00Z,2022-12-14T00:00:00Z,2022-12-21T00:00:00Z,14,7,2,0.03133441383036195,13348049.984359998,0.029821308353844535,2,7,0.01908,0.01625,26.20545073375262,21,-6.810713073637319e-05,-0.0005642043916732181,-0.07416142557651989,-0.07471692872117397,0.0,-0.07478503585191035,-0.07548070058449108,-0.07564281179245275,-2.7755575615628914e-17,-0.07571091892318912,-0.07640588748869082,-0.07656869486373163,0.0,-0.07713289925540485,-0.07782679864065556
development-category-VETUSDT-20230115-14-7-2,development,category,VETUSDT,Layer-1,2023-01-14T00:00:00Z,2023-01-15T00:00:00Z,2023-01-22T00:00:00Z,14,7,2,0.31265822784810116,10331621.46141,0.6613562750150498,1,7,0.02074,0.02181,24.108003857280615,21,-0.00109286543876567,-0.001639298158148505,0.025795564127290227,0.025180086788813894,5.898059818321144e-17,0.024087221350048222,0.02331721503736839,0.024154306702025008,-4.163336342344337e-17,0.023061441263259336,0.02229220622974948,0.023128526615236233,5.204170427930421e-17,0.021489228457087728,0.020721175562911975
