trade_id,strategy_variant,entry_time,exit_time,decision_time,symbol,score,selection_rank,eligible_count,entry_price,exit_price,notional_fraction,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_short_return,gross_long_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,base_price_cost_return,base_reconciliation_error,base_net_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return
development-hmom28-20230410-HBARUSDT,hmom28,2023-04-10T00:00:00+0000,2023-04-17T00:00:00+0000,2023-04-09T00:00:00+0000,HBARUSDT,-0.18714345286097067,3,24,0.06448,0.06921,0.5,7.7543424317617875,20,0.0016473191031947893,0.0008236595515973946,-0.03667803970223327,-0.03667803970223327,-0.03730004652605462,-4.163336342344337e-17,-0.03565272742285983,-0.03833674657258063,-5.551115123125783e-17,-0.03668942746938584,-0.03937344661910669,-2.0816681711721685e-17,-0.03854978706750929
development-hmom28-20230410-ENSUSDT,hmom28,2023-04-10T00:00:00+0000,2023-04-17T00:00:00+0000,2023-04-09T00:00:00+0000,ENSUSDT,-0.16031387409046322,5,24,12.874,14.653,0.5,0.03883796799751437,20,0.0011726795159542724,0.0005863397579771362,-0.06909274506757801,-0.06909274506757801,-0.06973420071461872,-1.1102230246251565e-16,-0.06856152119866445,-0.0708033349153332,0.0,-0.06963065539937892,-0.07187246911604789,-2.7755575615628914e-17,-0.07128612935807076
development-hmom28-20230417-XRPUSDT,hmom28,2023-04-17T00:00:00+0000,2023-04-24T00:00:00+0000,2023-04-16T00:00:00+0000,XRPUSDT,-0.11746290247824834,2,24,0.5208,0.4643,0.5,0.9600614439324116,22,1.58694398957373e-05,-0.0005607151018691436,0.05424347158218129,0.05424347158218129,0.05367601766513064,3.469446951953614e-17,0.05369188710502638,0.05273029368279575,-2.7755575615628914e-17,0.05274616312269149,0.051784569700460914,1.3877787807814457e-17,0.05122385459859177
development-hmom28-20230417-XLMUSDT,hmom28,2023-04-17T00:00:00+0000,2023-04-24T00:00:00+0000,2023-04-16T00:00:00+0000,XLMUSDT,-0.06345041657218616,4,24,0.10748,0.09451,0.5,4.652028284331968,22,0.0004813709049246371,4.802121412681432e-05,0.060336806847785696,0.060336806847785696,0.059773008931894356,1.3877787807814457e-17,0.06025437983681899,0.05883338194082621,-2.7755575615628914e-17,0.05931475284575085,0.057893754949758125,-1.3877787807814457e-17,0.05794177616388494
development-hmom28-20230424-HBARUSDT,hmom28,2023-04-24T00:00:00+0000,2023-05-01T00:00:00+0000,2023-04-23T00:00:00+0000,HBARUSDT,-0.2554940280057557,1,24,0.06023,0.06345,0.5,8.301510874979247,20,0.00032202210360285583,-0.00030312347335215015,-0.02673086501743327,-0.02673086501743327,-0.0273469035364437,0.0,-0.027024881432840844,-0.028373650439980025,6.938893903907228e-17,-0.028051628336377168,-0.02940039734351657,2.7755575615628914e-17,-0.029703520816868723
development-hmom28-20230424-AVAXUSDT,hmom28,2023-04-24T00:00:00+0000,2023-05-01T00:00:00+0000,2023-04-23T00:00:00+0000,AVAXUSDT,-0.24890208915902262,2,24,16.832,17.083,0.5,0.029705323193916347,20,0.0005420968353956392,0.0002139763191600493,-0.007456036121672893,-0.007456036121672893,-0.008060509743345878,5.898059818321144e-17,-0.007518412907950239,-0.009067970253089364,-6.938893903907228e-17,-0.008525873417693725,-0.010075430762832682,-3.122502256758253e-17,-0.009861454443672634
development-hmom28-20230424-ENSUSDT,hmom28,2023-04-24T00:00:00+0000,2023-05-01T00:00:00+0000,2023-04-23T00:00:00+0000,ENSUSDT,-0.24735120325500967,3,24,12.024,11.993,0.5,0.041583499667332005,20,0.0010082948031437126,0.0005041474015718563,0.001289088489687229,0.001289088489687229,0.0006898619427810337,-2.1141942363467336e-17,0.0016981567459247464,-0.0003088481952761013,1.463672932855431e-17,0.0006994466078676113,-0.0013075583333334584,-2.3635607360183997e-17,-0.0008034109317616021
development-hmom28-20230424-NEARUSDT,hmom28,2023-04-24T00:00:00+0000,2023-05-01T00:00:00+0000,2023-04-23T00:00:00+0000,NEARUSDT,-0.23127791674239645,5,24,1.911,1.928,0.5,0.2616431187859759,20,0.0006673493391037938,0.00022599038203206432,-0.004447933019361527,-0.004447933019361527,-0.005050601779173269,-8.673617379884035e-17,-0.0043832524400694755,-0.006055052380952275,2.6020852139652106e-18,-0.005387703041848481,-0.0070595029827315026,4.5102810375396984e-17,-0.006833512600699438
development-hmom28-20230501-ZILUSDT,hmom28,2023-05-01T00:00:00+0000,2023-05-08T00:00:00+0000,2023-04-30T00:00:00+0000,ZILUSDT,-0.25768299473178186,1,24,0.028,0.02608,0.5,17.857142857142858,22,0.0009752502285750001,0.00048762511428750003,0.03428571428571431,0.03428571428571431,0.03370628571428569,-5.551115123125783e-17,0.03468153594286069,0.03274059200000001,-5.551115123125783e-17,0.033715842228575016,0.03177489828571428,-4.163336342344337e-17,0.03226252340000178
development-hmom28-20230501-RUNEUSDT,hmom28,2023-05-01T00:00:00+0000,2023-05-08T00:00:00+0000,2023-04-30T00:00:00+0000,RUNEUSDT,-0.24541421587604656,3,24,1.34,1.28,0.5,0.3731343283582089,22,0.0010379420936490298,0.0005189710468245149,0.022388059701492546,0.022388059701492546,0.021801492537313394,-5.551115123125783e-17,0.022839434630962423,0.020823894029850798,-2.42861286636753e-17,0.021861836123499827,0.019846295522388147,3.469446951953614e-17,0.020365266569212663
