trade_id,strategy_variant,entry_time,exit_time,decision_time,symbol,score,selection_rank,eligible_count,entry_price,exit_price,notional_fraction,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_short_return,gross_long_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,base_price_cost_return,base_reconciliation_error,base_net_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return
development-scheduled_short-20230717-AVAXUSDT,scheduled_short,2023-07-17T00:00:00+0000,2023-07-24T00:00:00+0000,2023-07-16T00:00:00+0000,AVAXUSDT,-0.11366626337513662,3,25,14.281,13.531,0.5,0.03501155381275821,21,0.0008682702499413731,0.00041526731315339436,0.026258665359568667,0.026258665359568667,0.025674420558784383,-1.3877787807814457e-17,0.026542690808725757,0.024700694979343185,-3.122502256758253e-17,0.02556896522928456,0.023726969399901876,-3.122502256758253e-17,0.024142236713055272
development-scheduled_short-20230717-BCHUSDT,scheduled_short,2023-07-17T00:00:00+0000,2023-07-24T00:00:00+0000,2023-07-16T00:00:00+0000,BCHUSDT,-0.17033957425821813,4,25,249.63,249.29,0.5,0.002002964387293194,21,-0.00020734627881027724,-0.0005504492757106767,0.0006810078916796858,0.0006810078916796858,8.141649641468796e-05,-1.2630955309456127e-17,-0.00012592978239558928,-0.0009179020870888066,1.7564075194265172e-17,-0.0011252483658990837,-0.0019172206705924677,-4.7704895589362195e-18,-0.0024676699463031444
development-scheduled_short-20230717-BNBUSDT,scheduled_short,2023-07-17T00:00:00+0000,2023-07-24T00:00:00+0000,2023-07-16T00:00:00+0000,BNBUSDT,-0.07740953101091273,5,25,241.9,242.54,0.5,0.002066969822240595,21,1.56884427534298e-05,-0.0005449428138712867,-0.0013228606862339953,-0.0013228606862339953,-0.0019236544026456914,1.3010426069826053e-18,-0.0019079659598922616,-0.002924978057048222,1.214306433183765e-17,-0.0029092896142947923,-0.003926301711450975,3.642919299551295e-17,-0.0044712445253222615
development-scheduled_short-20230717-CRVUSDT,scheduled_short,2023-07-17T00:00:00+0000,2023-07-24T00:00:00+0000,2023-07-16T00:00:00+0000,CRVUSDT,-0.0854612294152282,6,25,0.807,0.758,0.5,0.6195786864931846,21,-0.0005840161939462207,-0.0012925200735153036,0.030359355638166052,0.030359355638166052,0.02977757125154895,-2.0816681711721685e-17,0.02919355505760273,0.028807948822800522,-4.163336342344337e-17,0.028223932628854302,0.027838326394052093,0.0,0.02654580632053679
development-scheduled_short-20230717-DASHUSDT,scheduled_short,2023-07-17T00:00:00+0000,2023-07-24T00:00:00+0000,2023-07-16T00:00:00+0000,DASHUSDT,-0.11249752097297053,7,25,32.67,33.59,0.5,0.015304560759106214,21,0.0009678217840174991,0.00048391089200874957,-0.014080195898377723,-0.014080195898377723,-0.014688644015916796,-2.7755575615628914e-17,-0.013720822231899297,-0.01570273265993266,2.0816681711721685e-17,-0.014734910875915162,-0.01671682130394858,1.3877787807814457e-17,-0.016232910411939833
development-scheduled_short-20230717-ETCUSDT,scheduled_short,2023-07-17T00:00:00+0000,2023-07-24T00:00:00+0000,2023-07-16T00:00:00+0000,ETCUSDT,-0.08136893524224122,9,25,18.779,18.686,0.5,0.02662548591511795,21,0.0008321898232988871,0.0003508973867546142,0.0024761701901059863,0.0024761701901059863,0.0018776558922200537,2.1467203015212988e-17,0.0027098457155189408,0.0008801335481123385,1.723881454251952e-17,0.0017123233714112255,-0.0001173887959955433,3.594130201789447e-17,0.0002335085907590709
development-scheduled_short-20230717-KAVAUSDT,scheduled_short,2023-07-17T00:00:00+0000,2023-07-24T00:00:00+0000,2023-07-16T00:00:00+0000,KAVAUSDT,-0.1606295297755597,11,25,0.9164,0.9045,0.5,0.5456132693147098,21,0.0008934167710062747,0.00043898129244508406,0.006492797904845082,0.006492797904845082,0.005896693583587909,-5.637851296924623e-17,0.006790110354594183,0.004903190277171621,1.474514954580286e-17,0.005796607048177895,0.003909686970755166,-1.9949319973733282e-17,0.004348668263200251
development-scheduled_short-20230717-LINKUSDT,scheduled_short,2023-07-17T00:00:00+0000,2023-07-24T00:00:00+0000,2023-07-16T00:00:00+0000,LINKUSDT,-0.10690407614044495,12,25,6.602,7.884,0.5,0.07573462587094819,21,0.0011566143869282035,0.0005783071934641017,-0.09709179036655557,-0.09709179036655557,-0.09775004544077559,-8.326672684688674e-17,-0.09659343105384739,-0.09884719548621623,-2.7755575615628914e-17,-0.09769058109928803,-0.0999443455316571,0.0,-0.09936603833819299
development-scheduled_short-20230717-LTCUSDT,scheduled_short,2023-07-17T00:00:00+0000,2023-07-24T00:00:00+0000,2023-07-16T00:00:00+0000,LTCUSDT,-0.11754364657616996,13,25,92.83,93.1,0.5,0.005386189809328881,21,0.0008731362686289321,0.00043656813431446604,-0.0014542712485188236,-0.0014542712485188236,-0.0020551438112679787,-9.107298248878237e-17,-0.0011820075426390467,-0.003056598955079204,-5.334274688628682e-17,-0.002183462686450272,-0.0040580540988904845,-7.112366251504909e-17,-0.0036214859645760187
development-scheduled_short-20230717-NEARUSDT,scheduled_short,2023-07-17T00:00:00+0000,2023-07-24T00:00:00+0000,2023-07-16T00:00:00+0000,NEARUSDT,-0.09807261250023502,14,25,1.445,1.453,0.5,0.3460207612456747,21,0.001060011616982526,0.000530005808491263,-0.0027681660899654403,-0.0027681660899654403,-0.003369826989619351,2.7755575615628914e-17,-0.002309815372636825,-0.004372596816608898,4.7704895589362195e-17,-0.0033125851996263717,-0.005375366643598722,-5.811323644522304e-17,-0.00484536083510746
