trade_id,strategy_variant,entry_time,exit_time,decision_time,symbol,score,selection_rank,eligible_count,entry_price,exit_price,notional_fraction,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_short_return,gross_long_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,base_price_cost_return,base_reconciliation_error,base_net_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return
development-main-20230731-RUNEUSDT,main,2023-07-31T00:00:00+0000,2023-08-07T00:00:00+0000,2023-07-30T00:00:00+0000,RUNEUSDT,-0.07078917159273752,5,24,0.926,0.933,0.5,0.5399568034557235,21,0.000900048250160151,0.00039256792977586386,-0.0037796976241900593,-0.0037796976241900593,-0.004381965442764646,-6.418476861114186e-17,-0.003481917192604495,-0.005385747408207242,1.3877787807814457e-17,-0.004485699158047091,-0.006389529373650171,-6.071532165918825e-17,-0.005996961443874307
development-main-20230807-BCHUSDT,main,2023-08-07T00:00:00+0000,2023-08-14T00:00:00+0000,2023-08-06T00:00:00+0000,BCHUSDT,-0.152881229174967,1,24,222.95,228.28,0.5,0.002242655303879794,20,-0.0029299045051969703,-0.004424496863778305,-0.011953352769679348,-0.011953352769679348,-0.012560524781341231,-9.367506770274758e-17,-0.015490429286538201,-0.013572485306122484,-4.85722573273506e-17,-0.016502389811319455,-0.014584445830903847,-4.85722573273506e-17,-0.019008942694682153
development-main-20230807-XRPUSDT,main,2023-08-07T00:00:00+0000,2023-08-14T00:00:00+0000,2023-08-06T00:00:00+0000,XRPUSDT,-0.14339999213808038,2,24,0.6239,0.6252,0.5,0.8014104824491104,20,0.0008458568106201313,0.00041807280505361434,-0.001041833627183797,-0.001041833627183797,-0.0016424587273600744,5.355958732078392e-17,-0.000796601916739943,-0.002643501186087416,-1.431146867680866e-17,-0.0017976443754672846,-0.0036445436448149238,-7.068998164605489e-17,-0.0032264708397613095
development-main-20230807-LTCUSDT,main,2023-08-07T00:00:00+0000,2023-08-14T00:00:00+0000,2023-08-06T00:00:00+0000,LTCUSDT,-0.14134640758127048,3,24,82.54,81.87,0.5,0.00605766900896535,20,0.0007677974122649946,0.0003838987061324973,0.004058638236006773,0.004058638236006773,0.003461073418948357,-4.163336342344337e-17,0.004228870831213352,0.0024651344923674046,-6.5052130349130266e-18,0.003232931904632399,0.00146919556578623,-2.0816681711721685e-17,0.0018530942719187271
development-main-20230814-CRVUSDT,main,2023-08-14T00:00:00+0000,2023-08-21T00:00:00+0000,2023-08-13T00:00:00+0000,CRVUSDT,-0.1333139776872602,1,24,0.576,0.499,0.5,0.8680555555555556,22,0.00012149153775381948,-0.0004209499242881076,0.06684027777777773,0.06684027777777773,0.06628038194444441,-1.3877787807814457e-17,0.06640187348219823,0.06534726232638882,-4.163336342344337e-17,0.06546875386414264,0.06441414270833323,-2.7755575615628914e-17,0.06399319278404512
development-main-20230814-HBARUSDT,main,2023-08-14T00:00:00+0000,2023-08-21T00:00:00+0000,2023-08-13T00:00:00+0000,HBARUSDT,-0.11250040319195628,2,24,0.05695,0.06133,0.5,8.779631255487269,22,-0.0004310423804003512,-0.0012497184345566287,-0.03845478489903431,-0.03845478489903431,-0.039077857769973745,-6.938893903907228e-17,-0.039508900150374095,-0.04011633562774364,-6.245004513516506e-17,-0.04054737800814399,-0.04115481348551364,-4.85722573273506e-17,-0.04240453192007027
development-main-20230814-LINKUSDT,main,2023-08-14T00:00:00+0000,2023-08-21T00:00:00+0000,2023-08-13T00:00:00+0000,LINKUSDT,-0.07241856935373948,4,24,7.363,6.216,0.5,0.06790710308298248,22,0.0006280344499704537,0.00020748990278913828,0.07788944723618091,0.07788944723618091,0.0773361809045226,-4.163336342344337e-17,0.07796421535449305,0.07641411708542722,1.3877787807814457e-17,0.07704215153539767,0.07549205326633168,2.7755575615628914e-17,0.07569954316912082
development-main-20230821-UNIUSDT,main,2023-08-21T00:00:00+0000,2023-08-28T00:00:00+0000,2023-08-20T00:00:00+0000,UNIUSDT,-0.2625683669276343,1,24,4.9,4.682,0.5,0.1020408163265306,21,0.0004144875188977959,0.00011689528121736733,0.022244897959183663,0.022244897959183663,0.021658244897959145,-3.469446951953614e-17,0.02207273241685694,0.020680503142857076,-6.245004513516506e-17,0.02109499066175487,0.019702761387755063,-3.8163916471489756e-17,0.01981965666897243
development-main-20230821-LTCUSDT,main,2023-08-21T00:00:00+0000,2023-08-28T00:00:00+0000,2023-08-20T00:00:00+0000,LTCUSDT,-0.24234453007530415,2,24,65.19,65.36,0.5,0.007669888019634913,21,0.0002019770025724712,-0.0001568716061412663,-0.001303880963338,-0.001303880963338,-0.001904663291915909,4.206704429243757e-17,-0.0017026862893434378,-0.002905967955207922,-5.898059818321144e-17,-0.002703990952635451,-0.00390727261849988,-1.0408340855860843e-16,-0.0040641442246411455
development-main-20230821-BCHUSDT,main,2023-08-21T00:00:00+0000,2023-08-28T00:00:00+0000,2023-08-20T00:00:00+0000,BCHUSDT,-0.22779570603571167,3,24,188.72,197.61,0.5,0.0026494277236117,21,-0.0019977875263127685,-0.0029966812894691524,-0.023553412462908097,-0.023553412462908097,-0.024167544510385885,-8.673617379884035e-17,-0.026165332036698654,-0.02519111205489616,-8.673617379884035e-17,-0.027188899581208927,-0.026214679599406543,2.7755575615628914e-17,-0.029211360888875694
development-main-20230828-RUNEUSDT,main,2023-08-28T00:00:00+0000,2023-09-04T00:00:00+0000,2023-08-27T00:00:00+0000,RUNEUSDT,-0.19967801638820393,1,23,1.466,1.46,0.5,0.34106412005457026,21,-0.0026519765327549113,-0.0040584739154079464,0.002046384720327421,0.002046384720327421,0.001447612551159605,-1.474514954580286e-17,-0.0012043639815953063,0.00044966016371084105,-1.973247953923618e-17,-0.00220231636904407,-0.0005482922237380894,-3.924811864397526e-17,-0.004606766139146036
development-main-20230828-HBARUSDT,main,2023-08-28T00:00:00+0000,2023-09-04T00:00:00+0000,2023-08-27T00:00:00+0000,HBARUSDT,-0.10682018191106864,2,23,0.05819,0.04855,0.5,8.592541673827117,21,-0.0012537907711711635,-0.0020056547705073896,0.08283210173569339,0.08283210173569339,0.08228180099673477,-2.7755575615628914e-17,0.08102801022556361,0.08136468279773151,-6.938893903907228e-17,0.08011089202656035,0.08044756459872826,2.7755575615628914e-17,0.07844190982822087
