trade_id,strategy_variant,entry_time,exit_time,decision_time,symbol,score,selection_rank,eligible_count,entry_price,exit_price,notional_fraction,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_short_return,gross_long_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,base_price_cost_return,base_reconciliation_error,base_net_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return
development-bottom3-20230501-KAVAUSDT,bottom3,2023-05-01T00:00:00+0000,2023-05-08T00:00:00+0000,2023-04-30T00:00:00+0000,KAVAUSDT,-0.08442472267621812,1,24,0.7745,0.7257,0.5,0.6455777921239509,22,0.0005478621709387992,-9.543385941704308e-06,0.031504196255648764,0.031504196255648764,0.030923098773402213,4.85722573273506e-17,0.031470960944341014,0.02995462187217557,-3.122502256758253e-17,0.03050248404311437,0.028986144970948924,-3.8163916471489756e-17,0.02897660158500722
development-bottom3-20230501-ZILUSDT,bottom3,2023-05-01T00:00:00+0000,2023-05-08T00:00:00+0000,2023-04-30T00:00:00+0000,ZILUSDT,-0.15852883679780624,3,24,0.028,0.02608,0.5,17.857142857142858,22,0.0009752502285750001,0.00048762511428750003,0.03428571428571431,0.03428571428571431,0.03370628571428569,-5.551115123125783e-17,0.03468153594286069,0.03274059200000001,-5.551115123125783e-17,0.033715842228575016,0.03177489828571428,-4.163336342344337e-17,0.03226252340000178
development-bottom3-20230508-HBARUSDT,bottom3,2023-05-08T00:00:00+0000,2023-05-15T00:00:00+0000,2023-05-07T00:00:00+0000,HBARUSDT,-0.1292439739433332,1,24,0.05639,0.0517,0.5,8.866820358219542,20,0.0006881401490494769,0.00030991652924898034,0.04158538748004964,0.04158538748004964,0.041010338712537675,0.0,0.04169847886158715,0.0400519490512502,-2.7755575615628914e-17,0.04074008920029968,0.039093559389962784,5.551115123125783e-17,0.03940347591921176
development-bottom3-20230508-NEARUSDT,bottom3,2023-05-08T00:00:00+0000,2023-05-15T00:00:00+0000,2023-05-07T00:00:00+0000,NEARUSDT,-0.11720716463557396,3,24,1.736,1.656,0.5,0.28801843317972353,20,8.417864761923935e-06,-0.0004000816467947581,0.02304147465437789,0.02304147465437789,0.022455299539170415,-1.1102230246251565e-16,0.02246371740393234,0.021478354838709746,0.0,0.02148677270347167,0.02050141013824891,1.3877787807814457e-17,0.020101328491454153
development-bottom3-20230515-AAVEUSDT,bottom3,2023-05-15T00:00:00+0000,2023-05-22T00:00:00+0000,2023-05-14T00:00:00+0000,AAVEUSDT,-0.10622844569929177,1,24,62.18,63.9,0.5,0.008041170794467674,21,0.000717362276330702,0.0002704159179288481,-0.013830813766484429,-0.013830813766484429,-0.014439112254744202,7.979727989493313e-17,-0.0137217499784135,-0.015452951366998924,1.734723475976807e-18,-0.014735589090668222,-0.016466790479253812,-1.3877787807814457e-17,-0.016196374561324965
development-bottom3-20230515-DASHUSDT,bottom3,2023-05-15T00:00:00+0000,2023-05-22T00:00:00+0000,2023-05-14T00:00:00+0000,DASHUSDT,-0.10674339007304331,2,24,41.2,43.84,0.5,0.012135922330097087,21,0.0007983433258058883,0.0003446744966408083,-0.03203883495145632,-0.03203883495145632,-0.032658058252427236,-4.163336342344337e-17,-0.031859714926621346,-0.033690116310679585,2.7755575615628914e-17,-0.032891772984873696,-0.03472217436893199,3.469446951953614e-17,-0.03437749987229118
development-bottom3-20230515-SNXUSDT,bottom3,2023-05-15T00:00:00+0000,2023-05-22T00:00:00+0000,2023-05-14T00:00:00+0000,SNXUSDT,-0.14600782243198251,3,24,2.061,2.326,0.5,0.242600679281902,21,5.865664501683655e-05,-0.0004991871935806648,-0.06428918000970407,-0.06428918000970407,-0.06492775351770991,-2.7755575615628914e-17,-0.06486909687269307,-0.06599208127122752,-5.551115123125783e-17,-0.06593342462621068,-0.06705640902474541,-4.163336342344337e-17,-0.06755559621832607
development-bottom3-20230522-RUNEUSDT,bottom3,2023-05-22T00:00:00+0000,2023-05-29T00:00:00+0000,2023-05-21T00:00:00+0000,RUNEUSDT,-0.08858388096412106,1,24,1.112,1.167,0.5,0.44964028776978415,22,0.0008452565227365107,0.0002702225806955936,-0.024730215827338142,-0.024730215827338142,-0.025345053956834562,-5.551115123125783e-17,-0.024499797434098053,-0.02636979901079134,-3.8163916471489756e-17,-0.02552454248805483,-0.027394544064748227,-2.7755575615628914e-17,-0.027124321484052635
development-bottom3-20230522-SOLUSDT,bottom3,2023-05-22T00:00:00+0000,2023-05-29T00:00:00+0000,2023-05-21T00:00:00+0000,SOLUSDT,-0.09310515842742247,3,24,19.604,20.798,0.5,0.02550499897980004,22,0.0009989081410555958,0.0004994540705277979,-0.030452968781881196,-0.030452968781881196,-0.031071240563150304,4.85722573273506e-17,-0.030072332422094707,-0.03210171180371346,4.85722573273506e-17,-0.031102803662657864,-0.03313218304427651,6.938893903907228e-17,-0.03263272897374871
development-bottom3-20230529-KAVAUSDT,bottom3,2023-05-29T00:00:00+0000,2023-06-05T00:00:00+0000,2023-05-28T00:00:00+0000,KAVAUSDT,-0.2865161937006369,1,23,1.1585,1.0027,0.5,0.4315925766076823,20,-0.0012561968412555889,-0.002028659297874061,0.06724212343547697,0.06724212343547697,0.06668246870953826,-1.3877787807814457e-17,0.06542627186828266,0.06574975117824777,-2.7755575615628914e-17,0.06449355433699218,0.06481703364695734,0.0,0.06278837434908328
development-bottom3-20230529-SNXUSDT,bottom3,2023-05-29T00:00:00+0000,2023-06-05T00:00:00+0000,2023-05-28T00:00:00+0000,SNXUSDT,-0.060742686964920765,2,23,2.49,2.358,0.5,0.2008032128514056,20,0.0009517997668674698,0.0004758998834337349,0.026506024096385583,0.026506024096385583,0.02592192771084334,-5.204170427930421e-17,0.02687372747771081,0.02494844963855436,2.42861286636753e-17,0.025900249405421828,0.02397497156626499,-1.734723475976807e-17,0.024450871449698725
