date,CARRY_BOTH_SIDES,CARRY_LONG_SIDE_ONLY,CARRY_SHORT_SIDE_ONLY
2021-03-20 00:00:00+00:00,0.0,0.0,-5.0270801415952526e-05
2021-03-21 00:00:00+00:00,0.0,0.0,-0.0014425165790784567
2021-03-22 00:00:00+00:00,0.0,0.0,-0.0062523813856102395
2021-03-23 00:00:00+00:00,0.0,0.0,0.00028934196741148277
2021-03-24 00:00:00+00:00,0.0,0.0,-0.0031601150989123417
2021-03-25 00:00:00+00:00,0.0,0.0,-0.0010572886540838322
2021-03-26 00:00:00+00:00,0.0,0.0,0.003748157963268328
2021-03-27 00:00:00+00:00,0.0,0.0,0.0007917368584124951
2021-03-28 00:00:00+00:00,0.0,0.0,-4.025213060276922e-05
2021-03-29 00:00:00+00:00,0.0,0.0,0.001873725675755944
2021-03-30 00:00:00+00:00,0.0,0.0,0.0010440392194330794
2021-03-31 00:00:00+00:00,0.0,0.0,-0.00011131883872050885
2021-04-01 00:00:00+00:00,0.0,0.0,-0.00016579336850752746
2021-04-02 00:00:00+00:00,0.0,0.0,7.229776962747181e-05
2021-04-03 00:00:00+00:00,0.0,0.0,-0.0020774651481791917
2021-04-04 00:00:00+00:00,0.0,0.0,0.001038884523752559
2021-04-05 00:00:00+00:00,0.0,0.0,0.0009489293645688068
2021-04-06 00:00:00+00:00,0.0,0.0,-0.0018458654721001944
2021-04-07 00:00:00+00:00,0.0,0.0,-0.0029704736689964983
2021-04-08 00:00:00+00:00,0.0,0.0,0.0028610046127410804
2021-04-09 00:00:00+00:00,0.0,0.0,2.000948044389439e-05
2021-04-10 00:00:00+00:00,0.0,0.0,0.0020669342521484335
2021-04-11 00:00:00+00:00,0.0,0.0,0.00011541777574985979
2021-04-12 00:00:00+00:00,0.0,0.0,-0.0004949184812758078
2021-04-13 00:00:00+00:00,0.0,0.0,0.004934917385417403
2021-04-14 00:00:00+00:00,0.0,0.0,-0.001522924240826562
2021-04-15 00:00:00+00:00,0.0,0.0,8.154084911327075e-05
2021-04-16 00:00:00+00:00,0.0,0.0,-0.003711839005551054
2021-04-17 00:00:00+00:00,0.0,0.0,-0.0026800811051282958
2021-04-18 00:00:00+00:00,0.0,0.0,-0.007458706352980071
2021-04-19 00:00:00+00:00,0.0,0.0,-0.0006118660965898082
2021-04-20 00:00:00+00:00,0.0,0.0,0.00035570434180054455
2021-04-21 00:00:00+00:00,0.0,0.0,-0.0013782669092352595
2021-04-22 00:00:00+00:00,0.0,0.0,-4.5161865590892525e-05
2021-04-23 00:00:00+00:00,0.0,0.0,0.0
2021-04-24 00:00:00+00:00,0.0005919634635660476,0.0005919634635660476,0.0005919634635662696
2021-04-25 00:00:00+00:00,0.0006414577240576591,0.0006414577240576591,0.0006414577240574371
2021-04-26 00:00:00+00:00,-0.0029564592446582605,-0.0029564592446582605,-0.0029564592446582605
2021-04-27 00:00:00+00:00,-0.0006079161228924601,-0.0006079161228924601,-0.0006079161228924601
2021-04-28 00:00:00+00:00,9.729818769588228e-05,9.729818769588228e-05,9.729818769588228e-05
