trade_id,week_id,entry_time,exit_time,decision_time,symbol,formation_days,state_window_weeks,state_mode,selection_mode,current_state_return,previous_state_return,formation_return,market_formation_return,leg_weight,entry_price,exit_price,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_long_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,base_price_cost_return,base_reconciliation_error,base_net_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return
development-20210830-BNBUSDT-7-6-up_up-winner,development-20210830,2021-08-30T00:00:00Z,2021-09-06T00:00:00Z,2021-08-29T00:00:00Z,BNBUSDT,7,6,up_up,winner,0.809304277666653,0.6428847555921449,0.06865233070655807,-0.011271399844950772,0.25,480.04,505.7,0.0005207899341721523,21,-0.0024430381929313196,-0.003664557289396979,0.01336346971085739,0.013055451629030879,-1.9081958235744878e-17,0.010612413436099559,0.012542096177401874,-1.214306433183765e-17,0.010099057984470554,0.012028740725772868,2.6020852139652106e-17,0.00836418343637589
development-20210906-ETHUSDT-7-6-up_up-winner,development-20210906,2021-09-06T00:00:00Z,2021-09-13T00:00:00Z,2021-09-05T00:00:00Z,ETHUSDT,7,6,up_up,winner,0.8630627049153492,0.809304277666653,0.2254214114532147,0.10456188984110466,0.25,3952.56,3405.65,6.325014674034044e-05,22,-0.0010984955202585354,-0.0016477432803878032,-0.03459213775375958,-0.0348713824711073,2.0816681711721685e-17,-0.035969877991365834,-0.035336811088636205,6.938893903907228e-18,-0.03643530660889474,-0.035802239706165084,6.938893903907228e-18,-0.03744998298655289
development-20210920-BTCUSDT-7-6-up_up-winner,development-20210920,2021-09-20T00:00:00Z,2021-09-27T00:00:00Z,2021-09-19T00:00:00Z,BTCUSDT,7,6,up_up,winner,0.22849868270256168,0.4229061774019045,0.026281562230368927,-0.043754842355564184,0.25,47256.92,43150.01,5.290230510155973e-06,22,-0.00033374224040394186,-0.0005433499730395084,-0.021726500584464653,-0.02201346468411397,-3.469446951953614e-18,-0.02234720692451791,-0.022491751219429812,-6.938893903907228e-18,-0.022825493459833753,-0.022970037754745737,1.3877787807814457e-17,-0.023513387727785245
development-20211101-BNBUSDT-7-6-up_up-winner,development-20211101,2021-11-01T00:00:00Z,2021-11-08T00:00:00Z,2021-10-31T00:00:00Z,BNBUSDT,7,6,up_up,winner,0.16597061752045827,0.09150154263459642,0.10105188015704702,0.02148619439275116,0.25,524.44,649.56,0.0004766989550758904,21,0.0003962172875902466,0.00013218913642312454,0.059644573259095335,0.05930878651513988,-2.0816681711721685e-17,0.059705003802730125,0.05874917772862481,-1.3877787807814457e-17,0.05914539501621506,0.05818956894210958,-6.938893903907228e-18,0.05832175807853271
development-20211108-BNBUSDT-7-6-up_up-winner,development-20211108,2021-11-08T00:00:00Z,2021-11-15T00:00:00Z,2021-11-07T00:00:00Z,BNBUSDT,7,6,up_up,winner,0.3827537714974516,0.16597061752045827,0.2386445978414251,0.07072829643975259,0.25,649.56,650.28,0.0003848759160046801,21,0.0008281672061472992,0.0002755251464925856,0.0002771106595234052,-2.305560687232422e-05,9.568084172184577e-18,0.000805111599274975,-0.0005233325512654652,-4.0766001685454967e-17,0.000304834654881834,-0.0010236094956586061,-3.469446951953614e-18,-0.0007480843491660205
development-20211115-BTCUSDT-7-6-up_up-winner,development-20211115,2021-11-15T00:00:00Z,2021-11-22T00:00:00Z,2021-11-14T00:00:00Z,BTCUSDT,7,6,up_up,winner,0.23803150428924402,0.3827537714974516,0.03556724640061648,0.0013063659009884265,0.25,65568.38,58648.87,3.8128134323282043e-06,21,-0.0006721776320533542,-0.0010082664480800315,-0.026382800673129342,-0.02666697099272544,2.42861286636753e-17,-0.027339148624778795,-0.02714060402173274,-2.42861286636753e-17,-0.027812781653786093,-0.02761423705074001,-1.3877787807814457e-17,-0.02862250349882004
development-20220404-ETHUSDT-7-6-up_up-winner,development-20220404,2022-04-04T00:00:00Z,2022-04-11T00:00:00Z,2022-04-03T00:00:00Z,ETHUSDT,7,6,up_up,winner,0.19786291493383334,0.09154474169903382,0.0685126904015465,0.017417394397845915,0.25,3520.65,3200.24,7.100961470183063e-05,22,-0.00026790352426990597,-0.0004893017305697605,-0.022752190646613574,-0.023038539332225577,2.7755575615628914e-17,-0.023306442856495482,-0.023515800792893393,-3.8163916471489756e-17,-0.0237837043171633,-0.023993062253561126,3.469446951953614e-18,-0.024482363984130888
development-20220411-DOGEUSDT-7-6-up_up-winner,development-20220411,2022-04-11T00:00:00Z,2022-04-18T00:00:00Z,2022-04-10T00:00:00Z,DOGEUSDT,7,6,up_up,winner,0.16420555984491414,0.19786291493383334,0.010913307414228246,-0.08091445196428455,0.25,0.1482,0.13909,1.6869095816464237,20,-0.00030769587020360994,-0.0005208362545366902,-0.015367746288798945,-0.015658525641025656,-3.469446951953614e-18,-0.015966221511229266,-0.016143167115384632,-1.3877787807814457e-17,-0.016450862985588243,-0.01662780858974358,6.938893903907228e-18,-0.017148644844280272
development-20220801-BNBUSDT-7-6-up_up-winner,development-20220801,2022-08-01T00:00:00Z,2022-08-08T00:00:00Z,2022-07-31T00:00:00Z,BNBUSDT,7,6,up_up,winner,0.2144314158188545,0.031247299743518253,0.08468930663501673,0.03986934734197548,0.25,283.32,322.77,0.0008823944656219117,21,-0.0,-0.0,0.03481046166878443,0.034489575391783156,2.0816681711721685e-17,0.034489575391783156,0.033954785816391386,-2.0816681711721685e-17,0.033954785816391386,0.033419996240999617,4.163336342344337e-17,0.033419996240999617
development-20220808-BNBUSDT-7-6-up_up-winner,development-20220808,2022-08-08T00:00:00Z,2022-08-15T00:00:00Z,2022-08-07T00:00:00Z,BNBUSDT,7,6,up_up,winner,0.1534157108452079,0.2144314158188545,0.13928205852246656,0.027172666987007987,0.25,322.77,317.59,0.0007745453418843139,21,0.00012691992719640006,6.345996359820003e-05,-0.004012144870960743,-0.004309737584038187,-1.214306433183765e-17,-0.004182817656841787,-0.004805727846454139,-1.214306433183765e-17,-0.004678807919257739,-0.005301718108870063,1.5612511283791264e-17,-0.005238258145271862
development-20220815-DOGEUSDT-7-6-up_up-winner,development-20220815,2022-08-15T00:00:00Z,2022-08-22T00:00:00Z,2022-08-14T00:00:00Z,DOGEUSDT,7,6,up_up,winner,0.35173434447229157,0.1534157108452079,0.18476052249637132,0.07418294043540911,0.25,0.08164,0.06926,3.0622243998040175,21,-0.0002595123046264086,-0.00042999217205628374,-0.03791033806957375,-0.038187591866731985,1.3877787807814457e-17,-0.038447104171358396,-0.038649704274865276,-2.0816681711721685e-17,-0.03890921657949169,-0.03911181668299854,6.938893903907228e-18,-0.03954180885505482
development-20221107-BNBUSDT-7-6-up_up-winner,development-20221107,2022-11-07T00:00:00Z,2022-11-14T00:00:00Z,2022-11-06T00:00:00Z,BNBUSDT,7,6,up_up,winner,0.21866610290588206,0.28561886372207423,0.07743602833258878,0.011752538053751926,0.25,337.69,276.4,0.0007403239657674198,22,0.0012554195123475143,0.0006277097561737571,-0.04537445586188518,-0.045647231188368026,1.3877787807814457e-17,-0.044391811676020514,-0.04610188395717971,-4.85722573273506e-17,-0.044846464444832194,-0.046556536725991304,6.938893903907228e-18,-0.045928826969817545
development-20221205-ETHUSDT-7-6-up_up-winner,development-20221205,2022-12-05T00:00:00Z,2022-12-12T00:00:00Z,2022-12-04T00:00:00Z,ETHUSDT,7,6,up_up,winner,0.054001293015219165,0.04191207204966596,0.07170273033538366,0.02169209070280616,0.25,1278.82,1262.43,0.00019549271985111276,22,-0.00016609981313491027,-0.0002659624452861957,-0.003204125678359704,-0.003502203202952664,3.3393426912553537e-17,-0.0036683030160875743,-0.00399900099974973,-3.122502256758253e-17,-0.00416510081288464,-0.004495798796546768,1.9949319973733282e-17,-0.004761761241832964
