trade_id,week_id,entry_time,exit_time,decision_time,symbol,formation_days,state_window_weeks,state_mode,selection_mode,current_state_return,previous_state_return,formation_return,market_formation_return,leg_weight,entry_price,exit_price,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_long_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,base_price_cost_return,base_reconciliation_error,base_net_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return
development-20210426-BNBUSDT-7-4-none-winner,development-20210426,2021-04-26T00:00:00Z,2021-05-03T00:00:00Z,2021-04-25T00:00:00Z,BNBUSDT,7,4,none,winner,1.0926950784820302,1.3269999107485893,0.04855774515843336,-0.1120780172475827,0.25,505.543,622.072,0.0004945177759359738,21,-0.002206149270887765,-0.003309223906331648,0.0576256619120431,0.05729108651489584,-2.7755575615628914e-17,0.05508493724400807,0.056733495428380964,-2.7755575615628914e-17,0.054527346157493196,0.056175904341866034,-4.163336342344337e-17,0.052866680435534386
development-20210503-XRPUSDT-7-4-none-winner,development-20210503,2021-05-03T00:00:00Z,2021-05-10T00:00:00Z,2021-05-02T00:00:00Z,XRPUSDT,7,4,none,winner,1.4224488320330018,1.0926950784820302,0.5081112398609502,0.3119533599366893,0.25,1.5619,1.5365,0.16006146360202317,21,-0.005223803969047811,-0.007835705953571715,-0.0040655611754913945,-0.004363121838786094,1.474514954580286e-17,-0.009586925807833904,-0.004859058716947334,-3.903127820947816e-17,-0.010082862685995144,-0.005354995595108547,6.938893903907228e-18,-0.013190701548680262
development-20210510-DOGEUSDT-7-4-none-winner,development-20210510,2021-05-10T00:00:00Z,2021-05-17T00:00:00Z,2021-05-09T00:00:00Z,DOGEUSDT,7,4,none,winner,1.1785434384107938,1.4224488320330018,0.5242535719624972,0.21082982996954902,0.25,0.570871,0.5134,0.43792730757036175,21,-0.00021988914241501145,-0.000524240087357389,-0.025168120293376284,-0.025453019421200235,2.0816681711721685e-17,-0.025672908563615246,-0.02592786640177905,-3.469446951953614e-18,-0.02614775554419406,-0.02640271338235778,4.85722573273506e-17,-0.026926953469715166
development-20210517-ADAUSDT-7-4-none-winner,development-20210517,2021-05-17T00:00:00Z,2021-05-24T00:00:00Z,2021-05-16T00:00:00Z,ADAUSDT,7,4,none,winner,0.3410730679097387,1.1785434384107938,0.3010364188421284,-0.04922856583570665,0.25,2.301,1.3136,0.10864841373315949,21,0.0005751725273830835,-0.00011330694493454469,-0.10727944372012169,-0.1075150760538896,1.3877787807814457e-17,-0.10693990352650652,-0.1079078609778357,-1.3877787807814457e-17,-0.10733268845045262,-0.1083006459017819,-2.7755575615628914e-17,-0.10841395284671644
development-20210531-BNBUSDT-7-4-none-winner,development-20210531,2021-05-31T00:00:00Z,2021-06-07T00:00:00Z,2021-05-30T00:00:00Z,BNBUSDT,7,4,none,winner,-0.2437865214505276,-0.11752742657730486,0.2490694908100226,0.124246626911518,0.25,325.52,393.55,0.0007680019660850332,21,0.00023351418887774693,0.00011675709443887346,0.05224717375276483,0.0519158254485132,2.0816681711721685e-17,0.05214933963739094,0.05136360962306469,2.0816681711721685e-17,0.05159712381194243,0.05081139379761612,0.0,0.050928150892055
development-20210607-DOGEUSDT-7-4-none-winner,development-20210607,2021-06-07T00:00:00Z,2021-06-14T00:00:00Z,2021-06-06T00:00:00Z,DOGEUSDT,7,4,none,winner,-0.30356442777193704,-0.2437865214505276,0.23077432821974075,0.11511496346660728,0.25,0.37146,0.32396,0.6730199752328649,22,-0.00034958752610153186,-0.0005482063027223322,-0.03196844882356106,-0.0322492677542669,4.163336342344337e-17,-0.032598855280368426,-0.03271731848651266,-2.0816681711721685e-17,-0.03306690601261419,-0.03318536921875839,1.3877787807814457e-17,-0.03373357552148072
development-20210614-BTCUSDT-7-4-none-winner,development-20210614,2021-06-14T00:00:00Z,2021-06-21T00:00:00Z,2021-06-13T00:00:00Z,BTCUSDT,7,4,none,winner,-0.3068242315533032,-0.30356442777193704,0.08915607662315583,-0.053678838682034956,0.25,38993.66,35588.63,6.411298657268899e-06,20,-0.00026634609341267965,-0.00048197501937768337,-0.02183066426696037,-0.02211756586840019,-1.0408340855860843e-17,-0.022383911961812872,-0.02259574830253172,3.469446951953614e-18,-0.022862094395944402,-0.02307393073666336,0.0,-0.023555905756041044
development-20210705-ETHUSDT-7-4-none-winner,development-20210705,2021-07-05T00:00:00Z,2021-07-12T00:00:00Z,2021-07-04T00:00:00Z,ETHUSDT,7,4,none,winner,-0.18568581572421805,-0.14127016319937535,0.17221063897457123,0.057438431663410484,0.25,2322.13,2140.26,0.00010765977787634628,22,-0.0003802576318730521,-0.0005829631765564615,-0.019580083802371084,-0.019868335752089655,1.0408340855860843e-17,-0.020248593383962708,-0.020348767416337565,-2.42861286636753e-17,-0.020729025048210618,-0.020829199080585448,1.734723475976807e-17,-0.02141216225714191
development-20210712-BNBUSDT-7-4-none-winner,development-20210712,2021-07-12T00:00:00Z,2021-07-19T00:00:00Z,2021-07-11T00:00:00Z,BNBUSDT,7,4,none,winner,-0.1893186764662642,-0.18568581572421805,0.04623187463424161,-0.057900615807748544,0.25,321.81,301.78,0.000776855908766042,20,0.002396645009464264,0.001198322504732132,-0.015560423852583855,-0.01585108759827228,1.734723475976807e-17,-0.013454442588808015,-0.016335536510674015,-6.938893903907228e-18,-0.013938891501209751,-0.01681998542307578,-1.734723475976807e-17,-0.015621662918343646
development-20210726-ETHUSDT-7-4-none-winner,development-20210726,2021-07-26T00:00:00Z,2021-08-02T00:00:00Z,2021-07-25T00:00:00Z,ETHUSDT,7,4,none,winner,-0.040602484011207696,-0.1899492809920975,0.15732601313826922,0.0726899030099351,0.25,2188.15,2554.72,0.00011425176518977218,21,-0.0005477681359351507,-0.0008216522039027261,0.041881269565614776,0.04155614080387543,4.163336342344337e-17,0.04100837266794028,0.04101428466307144,-6.245004513516506e-17,0.040466516527136294,0.04047242852226762,-6.938893903907228e-18,0.039650776318364896
development-20210802-XRPUSDT-7-4-none-winner,development-20210802,2021-08-02T00:00:00Z,2021-08-09T00:00:00Z,2021-08-01T00:00:00Z,XRPUSDT,7,4,none,winner,0.011726194667516898,-0.040602484011207696,0.19426121372031635,0.11511458257153451,0.25,0.7241,0.7796,0.34525618008562353,21,-0.0006452251564024997,-0.0009678377346037495,0.01916171799475208,0.018850220963955222,-3.122502256758253e-17,0.01820499580755272,0.018331070742991284,-5.204170427930421e-17,0.017685845586588783,0.017811920522027347,0.0,0.0168440827874236
development-20210809-ETHUSDT-7-4-none-winner,development-20210809,2021-08-09T00:00:00Z,2021-08-16T00:00:00Z,2021-08-08T00:00:00Z,ETHUSDT,7,4,none,winner,0.18942508404979974,0.011726194667516898,0.17980514422380622,0.10756906871861831,0.25,3014.06,3312.31,8.294459964300644e-05,20,-0.0011360852223796904,-0.0017041278335695354,0.024738226843526667,0.02442338390742055,-6.938893903907228e-18,0.02328729868504086,0.023898660523513193,3.469446951953614e-18,0.022762575301133504,0.02337393713960567,-4.5102810375396984e-17,0.021669809306036136
development-20210816-XRPUSDT-7-4-none-winner,development-20210816,2021-08-16T00:00:00Z,2021-08-23T00:00:00Z,2021-08-15T00:00:00Z,XRPUSDT,7,4,none,winner,0.7600187387738122,0.18942508404979974,0.6482811698306823,0.32847316207695343,0.25,1.285,1.2266,0.19455252918287938,21,-0.0014945455623231907,-0.002241818343484786,-0.01136186770428016,-0.011655050583657567,2.42861286636753e-17,-0.013149596145980758,-0.0121436955330739,0.0,-0.013638241095397092,-0.012632340482490262,-6.938893903907228e-18,-0.014874158825975047
development-20210823-ADAUSDT-7-4-none-winner,development-20210823,2021-08-23T00:00:00Z,2021-08-30T00:00:00Z,2021-08-22T00:00:00Z,ADAUSDT,7,4,none,winner,0.7059265188984885,0.7600187387738122,0.2477064220183487,0.03972197101389389,0.25,2.7067,2.8524,0.09236339453947612,21,-0.0015756561859063803,-0.0023634842788595707,0.01345734658440162,0.013149272176451066,6.418476861114186e-17,0.011573615990544685,0.012635822904274618,3.9898639947466563e-17,0.011060166718368238,0.01212237363209806,-1.3877787807814457e-17,0.00975888935323849
development-20210830-BNBUSDT-7-4-none-winner,development-20210830,2021-08-30T00:00:00Z,2021-09-06T00:00:00Z,2021-08-29T00:00:00Z,BNBUSDT,7,4,none,winner,0.5125784967390803,0.7059265188984885,0.06865233070655807,-0.011271399844950772,0.25,480.04,505.7,0.0005207899341721523,21,-0.0024430381929313196,-0.003664557289396979,0.01336346971085739,0.013055451629030879,-1.9081958235744878e-17,0.010612413436099559,0.012542096177401874,-1.214306433183765e-17,0.010099057984470554,0.012028740725772868,2.6020852139652106e-17,0.00836418343637589
development-20210906-ETHUSDT-7-4-none-winner,development-20210906,2021-09-06T00:00:00Z,2021-09-13T00:00:00Z,2021-09-05T00:00:00Z,ETHUSDT,7,4,none,winner,0.5084716701451979,0.5125784967390803,0.2254214114532147,0.10456188984110466,0.25,3952.56,3405.65,6.325014674034044e-05,22,-0.0010984955202585354,-0.0016477432803878032,-0.03459213775375958,-0.0348713824711073,2.0816681711721685e-17,-0.035969877991365834,-0.035336811088636205,6.938893903907228e-18,-0.03643530660889474,-0.035802239706165084,6.938893903907228e-18,-0.03744998298655289
development-20210920-BTCUSDT-7-4-none-winner,development-20210920,2021-09-20T00:00:00Z,2021-09-27T00:00:00Z,2021-09-19T00:00:00Z,BTCUSDT,7,4,none,winner,-0.11058451059648433,-0.0329416904229054,0.026281562230368927,-0.043754842355564184,0.25,47256.92,43150.01,5.290230510155973e-06,22,-0.00033374224040394186,-0.0005433499730395084,-0.021726500584464653,-0.02201346468411397,-3.469446951953614e-18,-0.02234720692451791,-0.022491751219429812,-6.938893903907228e-18,-0.022825493459833753,-0.022970037754745737,1.3877787807814457e-17,-0.023513387727785245
development-20211004-BNBUSDT-7-4-none-winner,development-20211004,2021-10-04T00:00:00Z,2021-10-11T00:00:00Z,2021-10-03T00:00:00Z,BNBUSDT,7,4,none,winner,-0.1776821755224135,-0.1878249826238766,0.2505451690751026,0.11835615578205942,0.25,430.11,404.11,0.0005812466578317175,21,0.00036009098911185435,-0.000155501796704077,-0.015112413103624656,-0.01540334565576243,5.0306980803327406e-17,-0.015043254666650576,-0.015888242310106687,6.938893903907228e-18,-0.015528151320994834,-0.016373138964451,-2.7755575615628914e-17,-0.016528640761155077
development-20211011-BTCUSDT-7-4-none-winner,development-20211011,2021-10-11T00:00:00Z,2021-10-18T00:00:00Z,2021-10-10T00:00:00Z,BTCUSDT,7,4,none,winner,-0.010031496344637625,-0.1776821755224135,0.13515386834290366,0.02529764846704589,0.25,54700.0,61571.45,4.570383912248629e-06,21,-0.0011719935629870065,-0.0017579903444805093,0.031405164533820806,0.031086321435100595,5.898059818321144e-17,0.029914327872113587,0.030554935113665416,-1.734723475976807e-17,0.02938294155067841,0.030023548792230403,6.938893903907228e-17,0.028265558447749896
development-20211018-BNBUSDT-7-4-none-winner,development-20211018,2021-10-18T00:00:00Z,2021-10-25T00:00:00Z,2021-10-17T00:00:00Z,BNBUSDT,7,4,none,winner,0.10600908696093314,-0.010031496344637625,0.16510764662212307,0.06833281039951515,0.25,470.74,476.29,0.0005310787271105068,21,0.000433498328283915,-0.0008363928722283176,0.002947486935463317,0.002645718443302081,3.9898639947466563e-17,0.0030792167715859957,0.0021427727248587436,-3.426078865054194e-17,0.0025762710531426584,0.0016398270064154064,-1.7780915628762273e-17,0.0008034341341870887
development-20211025-DOGEUSDT-7-4-none-winner,development-20211025,2021-10-25T00:00:00Z,2021-11-01T00:00:00Z,2021-10-24T00:00:00Z,DOGEUSDT,7,4,none,winner,0.26425031414127,0.10600908696093314,0.15969246281825056,0.032039714078754354,0.25,0.27603,0.28023,0.9056986559431945,21,-0.0024344122858772593,-0.0036516184288158896,0.0038039343549614024,0.0035016519943484314,7.806255641895632e-18,0.0010672397084711721,0.002997850342354058,-3.9898639947466563e-17,0.0005634380564767988,0.0024940486903597403,1.8648277366750676e-17,-0.0011575697384561493
development-20211101-BNBUSDT-7-4-none-winner,development-20211101,2021-11-01T00:00:00Z,2021-11-08T00:00:00Z,2021-10-31T00:00:00Z,BNBUSDT,7,4,none,winner,0.15474326803247052,0.26425031414127,0.10105188015704702,0.02148619439275116,0.25,524.44,649.56,0.0004766989550758904,21,0.0003962172875902466,0.00013218913642312454,0.059644573259095335,0.05930878651513988,-2.0816681711721685e-17,0.059705003802730125,0.05874917772862481,-1.3877787807814457e-17,0.05914539501621506,0.05818956894210958,-6.938893903907228e-18,0.05832175807853271
development-20211108-BNBUSDT-7-4-none-winner,development-20211108,2021-11-08T00:00:00Z,2021-11-15T00:00:00Z,2021-11-07T00:00:00Z,BNBUSDT,7,4,none,winner,0.20590961469021596,0.15474326803247052,0.2386445978414251,0.07072829643975259,0.25,649.56,650.28,0.0003848759160046801,21,0.0008281672061472992,0.0002755251464925856,0.0002771106595234052,-2.305560687232422e-05,9.568084172184577e-18,0.000805111599274975,-0.0005233325512654652,-4.0766001685454967e-17,0.000304834654881834,-0.0010236094956586061,-3.469446951953614e-18,-0.0007480843491660205
development-20211115-BTCUSDT-7-4-none-winner,development-20211115,2021-11-15T00:00:00Z,2021-11-22T00:00:00Z,2021-11-14T00:00:00Z,BTCUSDT,7,4,none,winner,0.13025169884932075,0.20590961469021596,0.03556724640061648,0.0013063659009884265,0.25,65568.38,58648.87,3.8128134323282043e-06,21,-0.0006721776320533542,-0.0010082664480800315,-0.026382800673129342,-0.02666697099272544,2.42861286636753e-17,-0.027339148624778795,-0.02714060402173274,-2.42861286636753e-17,-0.027812781653786093,-0.02761423705074001,-1.3877787807814457e-17,-0.02862250349882004
development-20211129-BNBUSDT-7-4-none-winner,development-20211129,2021-11-29T00:00:00Z,2021-12-06T00:00:00Z,2021-11-28T00:00:00Z,BNBUSDT,7,4,none,winner,-0.08456455979082611,-0.02147969200024369,0.04676480657309123,-0.0443686693196819,0.25,611.45,557.64,0.0004088641753209584,21,9.110490596021814e-06,-0.00010550169250235107,-0.02200098127402078,-0.02228778068525636,2.42861286636753e-17,-0.022278670194660337,-0.02276579290457109,-2.0816681711721685e-17,-0.02275668241397507,-0.023243805123885825,3.122502256758253e-17,-0.023349306816388176
development-20211213-XRPUSDT-7-4-none-winner,development-20211213,2021-12-13T00:00:00Z,2021-12-20T00:00:00Z,2021-12-12T00:00:00Z,XRPUSDT,7,4,none,winner,-0.2462004102294626,-0.2488581464757349,0.04377564979480164,0.004849249591721523,0.25,0.8393,0.8347,0.2978672703443345,21,-0.0004956254706302871,-0.0007434382059454305,-0.0013701894435839412,-0.0016693673299177925,1.0191500421363742e-17,-0.0021649928005480793,-0.00216799796258782,1.8214596497756474e-17,-0.0026636234332181067,-0.0026666285952579305,4.206704429243757e-17,-0.0034100668012033613
development-20211227-ADAUSDT-7-4-none-winner,development-20211227,2021-12-27T00:00:00Z,2022-01-03T00:00:00Z,2021-12-26T00:00:00Z,ADAUSDT,7,4,none,winner,-0.07995786444990072,-0.19431109172286243,0.16965506151001053,0.09126622105026165,0.25,1.4548,1.3767,0.17184492713775087,21,-0.00037996231739952227,-0.0005885752105228469,-0.01342108880945836,-0.01371303615617267,1.0408340855860843e-17,-0.014092998473572193,-0.014199623120016519,-3.469446951953614e-17,-0.014579585437416042,-0.01468621008386034,-1.0408340855860843e-17,-0.015274785294383187
development-20220117-ADAUSDT-7-4-none-winner,development-20220117,2022-01-17T00:00:00Z,2022-01-24T00:00:00Z,2022-01-16T00:00:00Z,ADAUSDT,7,4,none,winner,-0.03009217494069827,-0.1629986639638633,0.2055555555555557,0.10664132688816697,0.25,1.4106,1.1238,0.17722954771019422,21,-0.0001086105119807351,-0.000328555011912298,-0.050829434283283736,-0.05109893662271375,6.938893903907228e-18,-0.05120754713469449,-0.05154813768609104,-2.0816681711721685e-17,-0.05165674819807178,-0.05199733874946835,0.0,-0.05232589376138065
development-20220131-BTCUSDT-7-4-none-winner,development-20220131,2022-01-31T00:00:00Z,2022-02-07T00:00:00Z,2022-01-30T00:00:00Z,BTCUSDT,7,4,none,winner,-0.2588575574836024,-0.2923058872728772,0.045266341356240414,-0.015015992859039798,0.25,37870.0,42361.34,6.6015315553208345e-06,20,-0.00012750968289736793,-0.0003008198690201852,0.029649722735674677,0.029331932902033286,3.8163916471489756e-17,0.029204423219135918,0.028802300969131223,-3.469446951953614e-18,0.028674791286233854,0.028272669036229214,1.0408340855860843e-17,0.027971849167209028
development-20220207-ETHUSDT-7-4-none-winner,development-20220207,2022-02-07T00:00:00Z,2022-02-14T00:00:00Z,2022-02-06T00:00:00Z,ETHUSDT,7,4,none,winner,-0.02302434827282962,-0.2588575574836024,0.1745121036743642,0.12564603190028445,0.25,3054.26,2870.33,8.185288744245741e-05,21,-0.0001727569523992731,-0.0003247139491269591,-0.015055201587291206,-0.01534616846633885,-6.938893903907228e-18,-0.015518925418738123,-0.015831122297872507,3.469446951953614e-18,-0.01600387925027178,-0.016316076129406165,1.0408340855860843e-17,-0.016640790078533124
development-20220214-XRPUSDT-7-4-none-winner,development-20220214,2022-02-14T00:00:00Z,2022-02-21T00:00:00Z,2022-02-13T00:00:00Z,XRPUSDT,7,4,none,winner,-0.127034760575926,-0.02302434827282962,0.1796336996336998,-0.011173503479199745,0.25,0.8051,0.7763,0.31052043224444165,22,-0.00024995277430558315,-0.00047704806771691394,-0.008942988448639944,-0.009237622655570737,1.214306433183765e-17,-0.00948757542987632,-0.009728685032915185,-5.377642775528102e-17,-0.009978637807220768,-0.010219747410259633,-1.734723475976807e-17,-0.010696795477976547
development-20220307-BNBUSDT-7-4-none-winner,development-20220307,2022-03-07T00:00:00Z,2022-03-14T00:00:00Z,2022-03-06T00:00:00Z,BNBUSDT,7,4,none,winner,-0.1356570240956949,-0.024136873379553503,0.04072448469359391,-0.0029910809346705793,0.25,374.68,361.06,0.0006672360414220135,21,0.0006929577213879552,0.0003464788606939776,-0.009087754884167826,-0.009382302231237316,1.0408340855860843e-17,-0.00868934450984936,-0.009873219929006083,-1.9081958235744878e-17,-0.009180262207618127,-0.010364137626774877,1.734723475976807e-18,-0.0100176587660809
development-20220314-XRPUSDT-7-4-none-winner,development-20220314,2022-03-14T00:00:00Z,2022-03-21T00:00:00Z,2022-03-13T00:00:00Z,XRPUSDT,7,4,none,winner,-0.146115262759829,-0.1356570240956949,0.048289183222958165,-0.023137947902681755,0.25,0.7598,0.8053,0.3290339563042906,21,-0.00042992339346676755,-0.0006767840044467623,0.014971045011845208,0.014662062384838137,2.7755575615628914e-17,0.014232138991371369,0.01414710032245331,-3.469446951953614e-18,0.013717176928986542,0.013632138260068483,3.9898639947466563e-17,0.01295535425562172
development-20220321-ETHUSDT-7-4-none-winner,development-20220321,2022-03-21T00:00:00Z,2022-03-28T00:00:00Z,2022-03-20T00:00:00Z,ETHUSDT,7,4,none,winner,0.006870968916390607,-0.146115262759829,0.13778454856070033,0.09322146103743441,0.25,2860.53,3295.01,8.739639157778454e-05,21,-0.00040889226488047774,-0.000632365320628261,0.037971984212715804,0.03764920102218827,7.632783294297951e-17,0.03724030875730779,0.037111251821166036,-2.7755575615628914e-17,0.036702359556285556,0.0365733026201438,-2.7755575615628914e-17,0.03594093729951554
development-20220328-ADAUSDT-7-4-none-winner,development-20220328,2022-03-28T00:00:00Z,2022-04-04T00:00:00Z,2022-03-27T00:00:00Z,ADAUSDT,7,4,none,winner,0.2450149702373119,0.006870968916390607,0.3474943052391799,0.16932205806902997,0.25,1.1831,1.1862,0.21130927225086635,21,-0.0005233121703575353,-0.000784968255536303,0.0006550587439776434,0.0003546657087312721,-1.7889335846010823e-18,-0.0001686464616262632,-0.00014598895697742753,-1.3227266504323154e-17,-0.0006693011273349629,-0.0006466436226861827,1.3769367590565906e-17,-0.0014316118782224858
development-20220404-ETHUSDT-7-4-none-winner,development-20220404,2022-04-04T00:00:00Z,2022-04-11T00:00:00Z,2022-04-03T00:00:00Z,ETHUSDT,7,4,none,winner,0.27050005549865763,0.2450149702373119,0.0685126904015465,0.017417394397845915,0.25,3520.65,3200.24,7.100961470183063e-05,22,-0.00026790352426990597,-0.0004893017305697605,-0.022752190646613574,-0.023038539332225577,2.7755575615628914e-17,-0.023306442856495482,-0.023515800792893393,-3.8163916471489756e-17,-0.0237837043171633,-0.023993062253561126,3.469446951953614e-18,-0.024482363984130888
development-20220411-DOGEUSDT-7-4-none-winner,development-20220411,2022-04-11T00:00:00Z,2022-04-18T00:00:00Z,2022-04-10T00:00:00Z,DOGEUSDT,7,4,none,winner,0.19535633232998229,0.27050005549865763,0.010913307414228246,-0.08091445196428455,0.25,0.1482,0.13909,1.6869095816464237,20,-0.00030769587020360994,-0.0005208362545366902,-0.015367746288798945,-0.015658525641025656,-3.469446951953614e-18,-0.015966221511229266,-0.016143167115384632,-1.3877787807814457e-17,-0.016450862985588243,-0.01662780858974358,6.938893903907228e-18,-0.017148644844280272
development-20220502-DOGEUSDT-7-4-none-winner,development-20220502,2022-05-02T00:00:00Z,2022-05-09T00:00:00Z,2022-05-01T00:00:00Z,DOGEUSDT,7,4,none,winner,-0.20431053588156445,-0.145777966986953,0.0065294966213651495,-0.05229756427877993,0.25,0.13256,0.12406,1.8859384429692214,22,-0.0002829045869998492,-0.0004390488848074458,-0.01603047676523839,-0.016320858479179218,3.469446951953614e-17,-0.016603763066179066,-0.016804837620700064,-4.163336342344337e-17,-0.017087742207699912,-0.017288816762220882,3.469446951953614e-17,-0.01772786564702833
development-20220523-BNBUSDT-7-4-none-winner,development-20220523,2022-05-23T00:00:00Z,2022-05-30T00:00:00Z,2022-05-22T00:00:00Z,BNBUSDT,7,4,none,winner,-0.3114781616408768,-0.30113833231548315,0.02259253324787691,-0.04813341396177506,0.25,319.06,305.67,0.0007835516830690153,22,0.0011222261253755618,0.0005611130626877809,-0.010491757036294097,-0.010785461982072309,1.9081958235744878e-17,-0.009663235856696747,-0.011274976520090269,-1.5612511283791264e-17,-0.010152750394714707,-0.011764491058108173,8.673617379884035e-18,-0.011203377995420392
