trade_id,week_id,entry_time,exit_time,decision_time,symbol,formation_days,state_window_weeks,state_mode,selection_mode,current_state_return,previous_state_return,formation_return,market_formation_return,leg_weight,entry_price,exit_price,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_long_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,base_price_cost_return,base_reconciliation_error,base_net_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return
development-20210510-DOGEUSDT-7-3-up_up-winner,development-20210510,2021-05-10T00:00:00Z,2021-05-17T00:00:00Z,2021-05-09T00:00:00Z,DOGEUSDT,7,3,up_up,winner,0.4105104757259683,0.7992152030691062,0.5242535719624972,0.21082982996954902,0.25,0.570871,0.5134,0.43792730757036175,21,-0.00021988914241501145,-0.000524240087357389,-0.025168120293376284,-0.025453019421200235,2.0816681711721685e-17,-0.025672908563615246,-0.02592786640177905,-3.469446951953614e-18,-0.02614775554419406,-0.02640271338235778,4.85722573273506e-17,-0.026926953469715166
development-20210517-ADAUSDT-7-3-up_up-winner,development-20210517,2021-05-17T00:00:00Z,2021-05-24T00:00:00Z,2021-05-16T00:00:00Z,ADAUSDT,7,3,up_up,winner,0.5103501140411288,0.4105104757259683,0.3010364188421284,-0.04922856583570665,0.25,2.301,1.3136,0.10864841373315949,21,0.0005751725273830835,-0.00011330694493454469,-0.10727944372012169,-0.1075150760538896,1.3877787807814457e-17,-0.10693990352650652,-0.1079078609778357,-1.3877787807814457e-17,-0.10733268845045262,-0.1083006459017819,-2.7755575615628914e-17,-0.10841395284671644
development-20210809-ETHUSDT-7-3-up_up-winner,development-20210809,2021-08-09T00:00:00Z,2021-08-16T00:00:00Z,2021-08-08T00:00:00Z,ETHUSDT,7,3,up_up,winner,0.32484327799454715,0.07390601420991572,0.17980514422380622,0.10756906871861831,0.25,3014.06,3312.31,8.294459964300644e-05,20,-0.0011360852223796904,-0.0017041278335695354,0.024738226843526667,0.02442338390742055,-6.938893903907228e-18,0.02328729868504086,0.023898660523513193,3.469446951953614e-18,0.022762575301133504,0.02337393713960567,-4.5102810375396984e-17,0.021669809306036136
development-20210816-XRPUSDT-7-3-up_up-winner,development-20210816,2021-08-16T00:00:00Z,2021-08-23T00:00:00Z,2021-08-15T00:00:00Z,XRPUSDT,7,3,up_up,winner,0.640752591998166,0.32484327799454715,0.6482811698306823,0.32847316207695343,0.25,1.285,1.2266,0.19455252918287938,21,-0.0014945455623231907,-0.002241818343484786,-0.01136186770428016,-0.011655050583657567,2.42861286636753e-17,-0.013149596145980758,-0.0121436955330739,0.0,-0.013638241095397092,-0.012632340482490262,-6.938893903907228e-18,-0.014874158825975047
development-20210823-ADAUSDT-7-3-up_up-winner,development-20210823,2021-08-23T00:00:00Z,2021-08-30T00:00:00Z,2021-08-22T00:00:00Z,ADAUSDT,7,3,up_up,winner,0.5298217291397078,0.640752591998166,0.2477064220183487,0.03972197101389389,0.25,2.7067,2.8524,0.09236339453947612,21,-0.0015756561859063803,-0.0023634842788595707,0.01345734658440162,0.013149272176451066,6.418476861114186e-17,0.011573615990544685,0.012635822904274618,3.9898639947466563e-17,0.011060166718368238,0.01212237363209806,-1.3877787807814457e-17,0.00975888935323849
development-20210830-BNBUSDT-7-3-up_up-winner,development-20210830,2021-08-30T00:00:00Z,2021-09-06T00:00:00Z,2021-08-29T00:00:00Z,BNBUSDT,7,3,up_up,winner,0.36567419537007306,0.5298217291397078,0.06865233070655807,-0.011271399844950772,0.25,480.04,505.7,0.0005207899341721523,21,-0.0024430381929313196,-0.003664557289396979,0.01336346971085739,0.013055451629030879,-1.9081958235744878e-17,0.010612413436099559,0.012542096177401874,-1.214306433183765e-17,0.010099057984470554,0.012028740725772868,2.6020852139652106e-17,0.00836418343637589
development-20210906-ETHUSDT-7-3-up_up-winner,development-20210906,2021-09-06T00:00:00Z,2021-09-13T00:00:00Z,2021-09-05T00:00:00Z,ETHUSDT,7,3,up_up,winner,0.13549276959937395,0.36567419537007306,0.2254214114532147,0.10456188984110466,0.25,3952.56,3405.65,6.325014674034044e-05,22,-0.0010984955202585354,-0.0016477432803878032,-0.03459213775375958,-0.0348713824711073,2.0816681711721685e-17,-0.035969877991365834,-0.035336811088636205,6.938893903907228e-18,-0.03643530660889474,-0.035802239706165084,6.938893903907228e-18,-0.03744998298655289
development-20211018-BNBUSDT-7-3-up_up-winner,development-20211018,2021-10-18T00:00:00Z,2021-10-25T00:00:00Z,2021-10-17T00:00:00Z,BNBUSDT,7,3,up_up,winner,0.2250016127235932,0.03526642278011516,0.16510764662212307,0.06833281039951515,0.25,470.74,476.29,0.0005310787271105068,21,0.000433498328283915,-0.0008363928722283176,0.002947486935463317,0.002645718443302081,3.9898639947466563e-17,0.0030792167715859957,0.0021427727248587436,-3.426078865054194e-17,0.0025762710531426584,0.0016398270064154064,-1.7780915628762273e-17,0.0008034341341870887
development-20211025-DOGEUSDT-7-3-up_up-winner,development-20211025,2021-10-25T00:00:00Z,2021-11-01T00:00:00Z,2021-10-24T00:00:00Z,DOGEUSDT,7,3,up_up,winner,0.13045411124615103,0.2250016127235932,0.15969246281825056,0.032039714078754354,0.25,0.27603,0.28023,0.9056986559431945,21,-0.0024344122858772593,-0.0036516184288158896,0.0038039343549614024,0.0035016519943484314,7.806255641895632e-18,0.0010672397084711721,0.002997850342354058,-3.9898639947466563e-17,0.0005634380564767988,0.0024940486903597403,1.8648277366750676e-17,-0.0011575697384561493
development-20211101-BNBUSDT-7-3-up_up-winner,development-20211101,2021-11-01T00:00:00Z,2021-11-08T00:00:00Z,2021-10-31T00:00:00Z,BNBUSDT,7,3,up_up,winner,0.12625174724526356,0.13045411124615103,0.10105188015704702,0.02148619439275116,0.25,524.44,649.56,0.0004766989550758904,21,0.0003962172875902466,0.00013218913642312454,0.059644573259095335,0.05930878651513988,-2.0816681711721685e-17,0.059705003802730125,0.05874917772862481,-1.3877787807814457e-17,0.05914539501621506,0.05818956894210958,-6.938893903907228e-18,0.05832175807853271
development-20211108-BNBUSDT-7-3-up_up-winner,development-20211108,2021-11-08T00:00:00Z,2021-11-15T00:00:00Z,2021-11-07T00:00:00Z,BNBUSDT,7,3,up_up,winner,0.12877710293223377,0.12625174724526356,0.2386445978414251,0.07072829643975259,0.25,649.56,650.28,0.0003848759160046801,21,0.0008281672061472992,0.0002755251464925856,0.0002771106595234052,-2.305560687232422e-05,9.568084172184577e-18,0.000805111599274975,-0.0005233325512654652,-4.0766001685454967e-17,0.000304834654881834,-0.0010236094956586061,-3.469446951953614e-18,-0.0007480843491660205
development-20211115-BTCUSDT-7-3-up_up-winner,development-20211115,2021-11-15T00:00:00Z,2021-11-22T00:00:00Z,2021-11-14T00:00:00Z,BTCUSDT,7,3,up_up,winner,0.0951629897869144,0.12877710293223377,0.03556724640061648,0.0013063659009884265,0.25,65568.38,58648.87,3.8128134323282043e-06,21,-0.0006721776320533542,-0.0010082664480800315,-0.026382800673129342,-0.02666697099272544,2.42861286636753e-17,-0.027339148624778795,-0.02714060402173274,-2.42861286636753e-17,-0.027812781653786093,-0.02761423705074001,-1.3877787807814457e-17,-0.02862250349882004
development-20220328-ADAUSDT-7-3-up_up-winner,development-20220328,2022-03-28T00:00:00Z,2022-04-04T00:00:00Z,2022-03-27T00:00:00Z,ADAUSDT,7,3,up_up,winner,0.24875008280214983,0.06473230505313321,0.3474943052391799,0.16932205806902997,0.25,1.1831,1.1862,0.21130927225086635,21,-0.0005233121703575353,-0.000784968255536303,0.0006550587439776434,0.0003546657087312721,-1.7889335846010823e-18,-0.0001686464616262632,-0.00014598895697742753,-1.3227266504323154e-17,-0.0006693011273349629,-0.0006466436226861827,1.3769367590565906e-17,-0.0014316118782224858
development-20220404-ETHUSDT-7-3-up_up-winner,development-20220404,2022-04-04T00:00:00Z,2022-04-11T00:00:00Z,2022-04-03T00:00:00Z,ETHUSDT,7,3,up_up,winner,0.30059311114696285,0.24875008280214983,0.0685126904015465,0.017417394397845915,0.25,3520.65,3200.24,7.100961470183063e-05,22,-0.00026790352426990597,-0.0004893017305697605,-0.022752190646613574,-0.023038539332225577,2.7755575615628914e-17,-0.023306442856495482,-0.023515800792893393,-3.8163916471489756e-17,-0.0237837043171633,-0.023993062253561126,3.469446951953614e-18,-0.024482363984130888
development-20220411-DOGEUSDT-7-3-up_up-winner,development-20220411,2022-04-11T00:00:00Z,2022-04-18T00:00:00Z,2022-04-10T00:00:00Z,DOGEUSDT,7,3,up_up,winner,0.09342560033135916,0.30059311114696285,0.010913307414228246,-0.08091445196428455,0.25,0.1482,0.13909,1.6869095816464237,20,-0.00030769587020360994,-0.0005208362545366902,-0.015367746288798945,-0.015658525641025656,-3.469446951953614e-18,-0.015966221511229266,-0.016143167115384632,-1.3877787807814457e-17,-0.016450862985588243,-0.01662780858974358,6.938893903907228e-18,-0.017148644844280272
development-20220801-BNBUSDT-7-3-up_up-winner,development-20220801,2022-08-01T00:00:00Z,2022-08-08T00:00:00Z,2022-07-31T00:00:00Z,BNBUSDT,7,3,up_up,winner,0.17315441276314814,0.17812362941613702,0.08468930663501673,0.03986934734197548,0.25,283.32,322.77,0.0008823944656219117,21,-0.0,-0.0,0.03481046166878443,0.034489575391783156,2.0816681711721685e-17,0.034489575391783156,0.033954785816391386,-2.0816681711721685e-17,0.033954785816391386,0.033419996240999617,4.163336342344337e-17,0.033419996240999617
development-20220808-BNBUSDT-7-3-up_up-winner,development-20220808,2022-08-08T00:00:00Z,2022-08-15T00:00:00Z,2022-08-07T00:00:00Z,BNBUSDT,7,3,up_up,winner,0.17383833518015313,0.17315441276314814,0.13928205852246656,0.027172666987007987,0.25,322.77,317.59,0.0007745453418843139,21,0.00012691992719640006,6.345996359820003e-05,-0.004012144870960743,-0.004309737584038187,-1.214306433183765e-17,-0.004182817656841787,-0.004805727846454139,-1.214306433183765e-17,-0.004678807919257739,-0.005301718108870063,1.5612511283791264e-17,-0.005238258145271862
development-20220815-DOGEUSDT-7-3-up_up-winner,development-20220815,2022-08-15T00:00:00Z,2022-08-22T00:00:00Z,2022-08-14T00:00:00Z,DOGEUSDT,7,3,up_up,winner,0.1473620515889269,0.17383833518015313,0.18476052249637132,0.07418294043540911,0.25,0.08164,0.06926,3.0622243998040175,21,-0.0002595123046264086,-0.00042999217205628374,-0.03791033806957375,-0.038187591866731985,1.3877787807814457e-17,-0.038447104171358396,-0.038649704274865276,-2.0816681711721685e-17,-0.03890921657949169,-0.03911181668299854,6.938893903907228e-18,-0.03954180885505482
development-20221107-BNBUSDT-7-3-up_up-winner,development-20221107,2022-11-07T00:00:00Z,2022-11-14T00:00:00Z,2022-11-06T00:00:00Z,BNBUSDT,7,3,up_up,winner,0.26099361812389676,0.17873302834310612,0.07743602833258878,0.011752538053751926,0.25,337.69,276.4,0.0007403239657674198,22,0.0012554195123475143,0.0006277097561737571,-0.04537445586188518,-0.045647231188368026,1.3877787807814457e-17,-0.044391811676020514,-0.04610188395717971,-4.85722573273506e-17,-0.044846464444832194,-0.046556536725991304,6.938893903907228e-18,-0.045928826969817545
