decision_time,entry_time,exit_time,symbol,formation_days,residual_momentum,raw_mom14,beta84,idio_vol84,total_vol28,max28,log_volume30,target_return,group
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,HBARUSDT,14,-0.6867940163236262,-0.25090738789368927,1.162302503339767,0.03192702184195428,0.05140100497708782,0.15878867676102693,17.556936648050563,-0.03192987948035686,low
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,CRVUSDT,14,-0.4468610349582805,-0.23190789473684226,1.2952552341405357,0.03418804430851849,0.05961915225797215,0.13714902807775364,18.979994703939745,0.023655913978494425,low
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,XMRUSDT,14,-0.23339271803453843,-0.09202030965962504,0.5296790046969934,0.01637336829233783,0.02778387726995044,0.044168123826177075,17.26849673207558,0.002809928413728402,low
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,KAVAUSDT,14,-0.15459254944275705,-0.1288068988101735,0.8584723667399534,0.039316648312881466,0.048648820745409806,0.08349817803227477,17.705752995882865,0.25227848101265815,low
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,RUNEUSDT,14,-0.14494535567091274,-0.13482501434308647,1.11034030948923,0.0174267327691509,0.049427724082210404,0.10526315789473695,17.406000567721247,-0.10013531799729358,low
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,ZECUSDT,14,-0.1415493229825835,-0.12508287292817655,0.8911072319199248,0.021370488512731625,0.0417720694618186,0.0797970479704797,17.687563388458535,-0.10112949829261886,other
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,AVAXUSDT,14,-0.1374145476506057,-0.1439144736842103,1.2038196786942255,0.03237221386788754,0.045028536284381686,0.10010473513036788,19.243351317644414,0.0023548367106649426,other
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,LTCUSDT,14,-0.09277249333489183,-0.09670658682634747,0.7423756003990651,0.018471416737470974,0.03228420048594028,0.07383812010443846,19.733793832471758,-0.15116796440489433,other
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,BNBUSDT,14,-0.06074135624191989,-0.07216132434246281,0.6647339989070598,0.01587544968614794,0.027015737672825967,0.07164088360467469,19.87044756647752,-0.0019058179424095156,other
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,AAVEUSDT,14,-0.019455556139874187,-0.11075107047795352,1.0883394722615563,0.020745979396613254,0.04350887995151332,0.07743256262042375,17.816520786516833,-0.028799999999999937,other
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,LINKUSDT,14,-0.018101249163788365,-0.09109920271859917,0.8594422692163005,0.016172839674420226,0.03720804666778479,0.09097390560387852,19.306504153141297,-0.0561797752808989,other
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,NEARUSDT,14,0.010419420300930994,-0.14576547231270354,1.5853464872785732,0.02386707785576996,0.05554605318815504,0.11976847729296525,18.94116386862577,-0.04240631163708086,other
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,ETCUSDT,14,0.023105527510497766,-0.0920647664927069,1.0157760568612175,0.027581366398552496,0.033025628663779116,0.058291315206634886,19.42893523186333,-0.051357374392220434,other
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,ZILUSDT,14,0.02868348771265589,-0.1074224866896335,1.1828744209833169,0.030632468117161988,0.04547010892054289,0.08273991183452023,17.746272543728146,-0.11361161524500907,other
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,XLMUSDT,14,0.05379396918853438,-0.05644983461962472,0.6783356933096594,0.011597328283792206,0.026070574567035248,0.05342624854819977,17.2315248342362,-0.004962478818687943,other
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,XRPUSDT,14,0.06665538505065063,-0.045569620253164245,0.6055242023237359,0.015528340643979269,0.022868958702925306,0.05055002619172355,19.92180113827476,0.01227495908346965,other
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,DASHUSDT,14,0.0686470778527077,-0.0522071887385539,0.722606256774602,0.02652981106407883,0.04262838244733695,0.07727632620744274,17.702857042354157,-0.18481090185270255,other
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,TRXUSDT,14,0.08808586008560197,-0.0455062571103525,0.5750042162649514,0.013787220879009753,0.02849613769843242,0.06175059952038375,17.84576824862209,-0.03839857121595469,other
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,BCHUSDT,14,0.09083191491399863,-0.05309734513274367,0.7111820498599075,0.014414650719323102,0.030854218714007533,0.06582818476022356,18.308885863653565,-0.029701372074253496,other
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,UNIUSDT,14,0.10427978351466718,-0.06918052256532081,0.9368836827738078,0.016649178590591677,0.03889111412642404,0.05495914116327505,17.75750283464217,-0.0707420828737988,high
