decision_time,entry_time,exit_time,symbol,formation_days,residual_momentum,raw_mom14,beta84,idio_vol84,total_vol28,max28,log_volume30,target_return,group
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,AVAXUSDT,28,-0.3146586639326504,-0.1439144736842103,1.2038196786942255,0.03237221386788754,0.045028536284381686,0.10010473513036788,19.243351317644414,0.0023548367106649426,low
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,XMRUSDT,28,-0.28211528849622153,-0.09202030965962504,0.5296790046969934,0.01637336829233783,0.02778387726995044,0.044168123826177075,17.26849673207558,0.002809928413728402,low
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,KAVAUSDT,28,-0.2587826056267535,-0.1288068988101735,0.8584723667399534,0.039316648312881466,0.048648820745409806,0.08349817803227477,17.705752995882865,0.25227848101265815,low
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,RUNEUSDT,28,-0.24884335670861715,-0.13482501434308647,1.11034030948923,0.0174267327691509,0.049427724082210404,0.10526315789473695,17.406000567721247,-0.10013531799729358,low
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,BNBUSDT,28,-0.1636715307558628,-0.07216132434246281,0.6647339989070598,0.01587544968614794,0.027015737672825967,0.07164088360467469,19.87044756647752,-0.0019058179424095156,low
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,ZECUSDT,28,-0.12413340060905964,-0.12508287292817655,0.8911072319199248,0.021370488512731625,0.0417720694618186,0.0797970479704797,17.687563388458535,-0.10112949829261886,other
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,AAVEUSDT,28,-0.09023769449168068,-0.11075107047795352,1.0883394722615563,0.020745979396613254,0.04350887995151332,0.07743256262042375,17.816520786516833,-0.028799999999999937,other
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,ETCUSDT,28,-0.09017662817733636,-0.0920647664927069,1.0157760568612175,0.027581366398552496,0.033025628663779116,0.058291315206634886,19.42893523186333,-0.051357374392220434,other
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,XRPUSDT,28,-0.08539050369155077,-0.045569620253164245,0.6055242023237359,0.015528340643979269,0.022868958702925306,0.05055002619172355,19.92180113827476,0.01227495908346965,other
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,XLMUSDT,28,-0.04832711695068771,-0.05644983461962472,0.6783356933096594,0.011597328283792206,0.026070574567035248,0.05342624854819977,17.2315248342362,-0.004962478818687943,other
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,LTCUSDT,28,-0.04422244021951883,-0.09670658682634747,0.7423756003990651,0.018471416737470974,0.03228420048594028,0.07383812010443846,19.733793832471758,-0.15116796440489433,other
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,UNIUSDT,28,-0.04186013451136279,-0.06918052256532081,0.9368836827738078,0.016649178590591677,0.03889111412642404,0.05495914116327505,17.75750283464217,-0.0707420828737988,other
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,BCHUSDT,28,-0.03372747849975415,-0.05309734513274367,0.7111820498599075,0.014414650719323102,0.030854218714007533,0.06582818476022356,18.308885863653565,-0.029701372074253496,other
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,ENSUSDT,28,-0.029948444749833155,-0.07363281250000053,1.1241551704122046,0.022837119468748644,0.05328776232134229,0.08751412053957064,17.353541625345617,-0.057920648711265454,other
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,CRVUSDT,28,-0.01769608874271745,-0.23190789473684226,1.2952552341405357,0.03418804430851849,0.05961915225797215,0.13714902807775364,18.979994703939745,0.023655913978494425,other
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,NEARUSDT,28,-0.008619791891710058,-0.14576547231270354,1.5853464872785732,0.02386707785576996,0.05554605318815504,0.11976847729296525,18.94116386862577,-0.04240631163708086,other
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,HBARUSDT,28,0.010526411980205977,-0.25090738789368927,1.162302503339767,0.03192702184195428,0.05140100497708782,0.15878867676102693,17.556936648050563,-0.03192987948035686,other
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,SOLUSDT,28,0.020489298090670408,-0.07525813280338678,1.5111441220377022,0.045902881431168864,0.04678384194211678,0.09278256090859127,20.23974978667944,-0.0365935114503817,other
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,LINKUSDT,28,0.07149155883183927,-0.09109920271859917,0.8594422692163005,0.016172839674420226,0.03720804666778479,0.09097390560387852,19.306504153141297,-0.0561797752808989,other
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,ZILUSDT,28,0.14004804606248722,-0.1074224866896335,1.1828744209833169,0.030632468117161988,0.04547010892054289,0.08273991183452023,17.746272543728146,-0.11361161524500907,high
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,VETUSDT,28,0.2238654674329027,-0.08073859522085425,1.1315568974488923,0.019400102452894533,0.05534722085297567,0.13569078947368407,17.13640123087962,-0.0967078189300411,high
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,DASHUSDT,28,0.22945170209713125,-0.0522071887385539,0.722606256774602,0.02652981106407883,0.04262838244733695,0.07727632620744274,17.702857042354157,-0.18481090185270255,high
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,SNXUSDT,28,0.25476232918375785,0.0964912280701753,1.3590704745575393,0.03355524487742084,0.061119006709933865,0.09931644551668661,17.85834534685316,-0.10517851399163713,high
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,TRXUSDT,28,0.2767066282149107,-0.0455062571103525,0.5750042162649514,0.013787220879009753,0.02849613769843242,0.06175059952038375,17.84576824862209,-0.03839857121595469,high
2023-03-11T00:00:00Z,2023-03-13T00:00:00Z,2023-03-20T00:00:00Z,RUNEUSDT,28,-0.3995961817364899,-0.2496954933008525,1.164379432923936,0.016461621216335137,0.04175905296385948,0.07334183673469385,17.274213994021288,0.09172932330827055,low
2023-03-11T00:00:00Z,2023-03-13T00:00:00Z,2023-03-20T00:00:00Z,ZECUSDT,28,-0.2888924929863223,-0.2920901458241275,0.8810939231197163,0.02198481592176112,0.039048725083304134,0.06023820430600102,17.725697458339134,0.07042665108123924,low
2023-03-11T00:00:00Z,2023-03-13T00:00:00Z,2023-03-20T00:00:00Z,LTCUSDT,28,-0.2571718834968655,-0.2200852365861654,0.747588982066051,0.02029213681971829,0.03342331116271174,0.07383812010443846,19.764284787285224,0.10064211767789266,low
2023-03-11T00:00:00Z,2023-03-13T00:00:00Z,2023-03-20T00:00:00Z,ETCUSDT,28,-0.1915085566543239,-0.17489809460612382,0.9862136810129137,0.027415706883948846,0.030259763022320946,0.058291315206634886,19.237028267701387,0.1249332621462893,low
