decision_time,rankable,rmom_high_return,rmom_low_return,rmom_high_minus_low,raw_mom_high_minus_low,rmom_minus_raw_spread,rmom_rank_ic,controlled_rmom_slope,rmom_tail_beta_spread,raw_mom_tail_beta_spread,equal_weight_market_return,score_raw_mom14_spearman,score_beta84_spearman,score_idio_vol84_spearman,score_total_vol28_spearman,score_max28_spearman,score_log_volume30_spearman,selected_symbol,selected_gross_return
2023-03-04T00:00:00Z,24,-0.06676549298424739,0.0015924649410676618,-0.06835795792531504,-0.039470728325101255,-0.02888722960021379,-0.06,0.01469971130752661,-0.20016513025413563,-0.47673540263231895,-0.04209438897468707,0.551304347826087,-0.19391304347826085,-0.16260869565217392,-0.23478260869565212,-0.3930434782608695,0.44,XRPUSDT,0.01227495908346965
2023-03-11T00:00:00Z,24,0.07340305627815553,0.10947882161367542,-0.036075765335519885,-0.052418788008857756,0.01634302267333787,-0.27999999999999997,0.005559967126837033,0.02961532494157737,-0.3214232962423911,0.0845062808793825,0.5878260869565216,0.07304347826086956,0.28521739130434776,0.05739130434782608,0.3539130434782608,0.2643478260869565,BNBUSDT,0.1658103041244272
2023-03-18T00:00:00Z,24,-0.019867205243783537,-0.009479184705329491,-0.010388020538454047,-0.057485974207290756,0.047097953668836706,0.15739130434782608,-0.011426074491392345,-0.31939070672599645,-0.26113163992636756,-0.031200443334616898,0.23304347826086955,-0.47391304347826085,-0.32608695652173914,-0.22869565217391302,-0.1391304347826087,-0.03913043478260869,BNBUSDT,-0.02239428231089946
2023-03-25T00:00:00Z,24,0.021381877223712143,0.02833143429264906,-0.006949557068936917,-0.02416753715781148,0.01721798008887456,0.06173913043478261,0.00010977779673675137,-0.19019578392690306,-0.21295862631480234,0.023786276936292258,0.7156521739130434,-0.24434782608695652,0.02608695652173913,0.05913043478260869,0.23913043478260865,0.2817391304347826,XRPUSDT,0.15613133794951972
2023-04-01T00:00:00Z,24,-0.025228301456592696,-0.007918407571416486,-0.01730989388517621,-0.055560796652428884,0.038250902767252674,-0.13826086956521738,0.016437774169717204,-0.20304948546312285,-0.25970533940499674,0.010245322842957016,0.46086956521739125,-0.23913043478260865,-0.09652173913043478,-0.01652173913043478,0.09826086956521737,-0.06434782608695652,XRPUSDT,-0.024343122102009174
2023-04-08T00:00:00Z,24,0.08078110493032575,0.12836379777603027,-0.047582692845704516,-0.03835710363553053,-0.009225589210173989,-0.21826086956521737,-0.01714568538910411,0.2481313268457539,0.17063204960577172,0.09249914276403065,0.36260869565217385,0.3460869565217391,-0.13217391304347825,0.10869565217391304,-0.03043478260869565,-0.07217391304347825,CRVUSDT,0.0919881305637984
2023-04-15T00:00:00Z,24,-0.12218373516413486,-0.0776441435711936,-0.044539591592941255,-0.06588953216983706,0.021349940576895807,-0.24086956521739128,-0.0247179411857264,-0.08650421590962887,0.39002847961778686,-0.12638170294734433,0.3478260869565217,-0.11217391304347826,-0.19217391304347822,-0.37652173913043474,-0.32347826086956516,0.43043478260869555,BNBUSDT,-0.050250100615190085
2023-04-22T00:00:00Z,24,-0.02703717897106952,-1.1574467631958463e-05,-0.02702560450343756,-0.005949543721372708,-0.02107606078206485,0.1269565217391304,-0.00510326331570988,0.0430727330087477,-0.06330298850799598,-0.003054658978469141,0.7956521739130433,0.06521739130434781,0.054782608695652164,0.0017391304347826085,0.09217391304347824,0.1217391304347826,BNBUSDT,0.01958350989769375
2023-04-29T00:00:00Z,24,-0.04611015725924019,-0.04030309557258014,-0.0058070616866600505,0.037865133550008756,-0.04367219523666881,-0.00608695652173913,0.0002269583761738761,-0.16869134478552006,-0.3497955040498202,-0.04585534146859591,0.2843478260869565,-0.3173913043478261,0.08521739130434783,-0.2252173913043478,-0.33739130434782605,0.2669565217391304,XRPUSDT,-0.046140761216244996
2023-05-06T00:00:00Z,24,-0.040481883930947204,-0.0685656803496213,0.02808379641867409,0.027857269765963873,0.00022652665271021694,0.24086956521739128,0.012716384035200097,-0.14051336060573383,-0.3518107176482188,-0.03511913815272082,0.5060869565217391,-0.33826086956521734,-0.2217391304347826,-0.31478260869565217,-0.23913043478260865,0.15652173913043477,LINKUSDT,-0.05256298870547349
2023-05-13T00:00:00Z,24,-0.0005023639588663364,0.042072429190679037,-0.042574793149545376,-0.01645972806638705,-0.026115065083158327,-0.11913043478260868,-0.018991856124910347,-0.4022237254585965,-0.5703481067723892,0.006814438697378952,0.6634782608695651,-0.5678260869565217,-0.06521739130434781,-0.38869565217391305,-0.08173913043478259,0.08695652173913042,SOLUSDT,-0.06268228544107102
2023-05-20T00:00:00Z,24,0.05152843436518657,0.043705134709694435,0.007823299655492139,0.007254261089293772,0.0005690385661983668,-0.11913043478260868,-0.013543318269542883,0.0997314895287652,-0.35596637225233296,0.0410605046603968,0.5295652173913042,-0.005217391304347826,0.48521739130434777,0.42173913043478256,0.21565217391304345,0.041739130434782605,XRPUSDT,0.05447385692408657
2023-05-27T00:00:00Z,23,-0.008221506094074061,-0.0049750360355444116,-0.0032464700585296494,0.0026092163989921424,-0.005855686457521792,-0.19466403162055337,-0.017275915544799018,-0.11447449443472091,-0.13069585929935812,-0.0167701107798294,0.6709486166007905,-0.25889328063241107,0.0899209486166008,-0.20256916996047433,0.1432806324110672,0.14525691699604742,XRPUSDT,0.11058091286307059
2023-06-03T00:00:00Z,23,-0.14268535316068934,-0.16733222856407165,0.024646875403382312,0.08119255411205947,-0.05654567870867716,0.02865612648221344,-0.015050379355090219,-0.20444760275976392,-0.2623748004111457,-0.18717981097654096,0.5296442687747036,-0.15513833992094864,0.0909090909090909,0.0,0.08300395256916995,0.21343873517786563,XRPUSDT,-0.027274425555762982
