decision_time,entry_time,exit_time,symbol,vix_window_weeks,vix_beta,market_beta,mom7,mom28,vol28,max28,log_volume30,target_return,beta_percentile,middle_score,group
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,ETCUSDT,26,-0.01611256365063296,0.7646748180136457,-0.035851667304674754,-0.1303945693124982,0.03317465047896697,0.05665564072143425,19.42893523186333,-0.051357374392220434,0.0,0.0,low
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,CRVUSDT,26,-0.009839007296355007,1.5607594847230792,-0.0652743317329956,-0.17623598225838677,0.05985199710867371,0.128524277487796,18.979994703939745,0.023655913978494425,0.043478260869565216,0.08695652173913038,low
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,LTCUSDT,26,-0.00971403568185547,0.5660163196962121,-0.010987914088207438,-0.09910966407697941,0.0322172048916436,0.07123925856660307,19.733793832471758,-0.15116796440489433,0.08695652173913043,0.17391304347826086,low
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,BCHUSDT,26,-0.007747248396935413,0.7322489526982128,-0.04952156898934571,-0.08760521298958221,0.03068632670685189,0.06375213522991707,18.308885863653565,-0.029701372074253496,0.13043478260869565,0.26086956521739135,low
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,AVAXUSDT,26,-0.00729400666142177,1.1931329534084139,-0.09849260505492796,-0.24954506582453065,0.04529056430634386,0.09540538902666285,19.243351317644414,0.0023548367106649426,0.17391304347826086,0.34782608695652173,low
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,DASHUSDT,26,-0.007142761660392294,0.7614195579713353,-0.009757574906585829,0.09825611539141897,0.04256570716443466,0.07443593556046935,17.702857042354157,-0.18481090185270255,0.21739130434782608,0.4347826086956521,other
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,LINKUSDT,26,-0.006806782342744788,0.8412409087025613,-0.0705064412132964,-0.0484203188838257,0.03680724321643565,0.08707078869494134,19.306504153141297,-0.0561797752808989,0.2608695652173913,0.5217391304347826,other
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,RUNEUSDT,26,-0.0045558666841656326,1.0157111696593586,-0.08513074144447207,-0.23159579392052773,0.04976134283613153,0.10008345855698264,17.406000567721247,-0.10013531799729358,0.30434782608695654,0.6086956521739131,other
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,BNBUSDT,26,-0.004450825023228133,0.7397490925875224,-0.03973988133039834,-0.13526068563714916,0.02713973122483723,0.06919100988727145,19.87044756647752,-0.0019058179424095156,0.34782608695652173,0.6956521739130435,other
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,XMRUSDT,26,-0.0025358232619240306,0.5705496517463744,-0.037134153424383726,-0.1701665191410005,0.02817504184218696,0.0432205146428748,17.26849673207558,0.002809928413728402,0.391304347826087,0.782608695652174,middle
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,AAVEUSDT,26,-0.001833991342320429,1.2344759985527687,-0.05912305101411333,-0.1706714479353805,0.04370656382214495,0.07458095414192645,17.816520786516833,-0.028799999999999937,0.43478260869565216,0.8695652173913043,middle
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,UNIUSDT,26,-0.0006009658135737173,0.8061867372280662,-0.04688967327090155,-0.11937666149166153,0.03910788901649928,0.05350203742286275,17.75750283464217,-0.0707420828737988,0.4782608695652174,0.9565217391304348,middle
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,TRXUSDT,26,-0.0005812194926697045,0.42311304514572373,-0.010669929324696851,0.04525797109730534,0.0285928172772978,0.059919054864141064,17.84576824862209,-0.03839857121595469,0.5217391304347826,0.9565217391304348,middle
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,VETUSDT,26,-3.5352571981284164e-05,0.8098440915838248,-0.08888044447585647,0.020693137901273712,0.054505998726361644,0.12724109088317936,17.13640123087962,-0.0967078189300411,0.5652173913043478,0.8695652173913044,middle
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,NEARUSDT,26,0.0016746786247749945,1.485282097269835,-0.09712844083602563,-0.1788997574101798,0.05607917773140064,0.11312194723545121,18.94116386862577,-0.04240631163708086,0.6086956521739131,0.7826086956521738,other
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,ZECUSDT,26,0.0020739138418440772,0.8537775031694624,-0.13384707908735194,-0.1724217424723322,0.04202359967324663,0.07677310493137401,17.687563388458535,-0.10112949829261886,0.6521739130434783,0.6956521739130435,other
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,ZILUSDT,26,0.002553150909053725,1.3142616697190677,-0.1616413515564159,-0.045275222061987475,0.046189301574783084,0.0794947838995057,17.746272543728146,-0.11361161524500907,0.6956521739130435,0.6086956521739131,other
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,XLMUSDT,26,0.0027721658747512645,0.6755272132957081,-0.039858688904885455,-0.08196438641075866,0.02604310706180257,0.052047945687406116,17.2315248342362,-0.004962478818687943,0.7391304347826086,0.5217391304347827,other
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,SNXUSDT,26,0.003528930071346581,1.1887118015489238,0.08451646814918017,0.11370440805586918,0.06148125042713859,0.09468857348049009,17.85834534685316,-0.10517851399163713,0.782608695652174,0.4347826086956521,other
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,KAVAUSDT,26,0.005872833821392032,1.3146576579831866,-0.10041156505732943,-0.2684850755322896,0.04958868035546395,0.08019486043520231,17.705752995882865,0.25227848101265815,0.8260869565217391,0.34782608695652173,high
