decision_time,rankable,middle_return,extremes_return,middle_minus_extremes,middle_score_rank_ic,controlled_middle_score_slope,quadratic_beta_squared_slope,score_market_beta_spearman,score_mom7_spearman,score_mom28_spearman,score_vol28_spearman,score_max28_spearman,score_log_volume30_spearman,selected_symbol,selected_gross_return
2023-03-04T00:00:00Z,24,-0.046367708921213224,-0.0068106559728085105,-0.03955705294840471,-0.17247412933606726,-0.007616947184917733,0.005569573244730393,-0.1903312992925793,-0.033101095529144225,0.1023520717019591,-0.07883287224704086,-0.13893749307627642,-0.46515750033060566,TRXUSDT,-0.03839857121595469
2023-03-11T00:00:00Z,24,0.07758315824521049,0.08069901368991939,-0.0031158554447088954,0.03179447333720432,0.011023454358800179,-0.01226696709559512,0.024390280916211537,0.18249156614093986,0.10496531608583892,0.003048785114526442,-0.10060990877937258,-0.12195140458105767,BNBUSDT,0.1658103041244272
2023-03-18T00:00:00Z,24,-0.04203429862648807,-0.004317243090242495,-0.037717055536245575,-0.24912929792987495,-0.011823873947353703,0.015198583355094277,-0.010888518266165862,0.20121981755874516,0.21907698751525717,-0.12282248604235094,-0.24912929792987495,-0.2822303934590192,BNBUSDT,-0.02239428231089946
2023-03-25T00:00:00Z,24,0.05449143710830233,0.008379071126796778,0.04611236598150555,0.257404571812161,-0.008550370527775575,0.007587377069528806,-0.2770039046912595,0.13806641161498315,0.1032231531632524,-0.29094120807195184,-0.24564497208470187,-0.08972139051320671,XRPUSDT,0.15613133794951972
2023-04-01T00:00:00Z,24,0.029185222016170152,-0.015193632455422245,0.0443788544715924,0.3832758429690384,0.023921173092795588,-0.027280527455575687,-0.14503506330532928,0.20209089902003843,-0.13806641161498315,-0.42247450872723546,-0.545732535500233,-0.24956483866052157,BCHUSDT,0.020923227224619367
2023-04-08T00:00:00Z,24,0.0628240214552862,0.11680392589074569,-0.05397990443545948,-0.47996588517259126,-0.00692655103049487,0.004523791709298774,-0.153745877918262,0.3597566435141201,0.0731708427486346,-0.37151624324157934,-0.532666313580834,-0.22909442432012977,BCHUSDT,0.07089314194577345
2023-04-15T00:00:00Z,24,-0.1153779216961425,-0.15078478746518717,0.03540686576904467,0.39939085000296387,0.020026002839017853,-0.018218935955468734,-0.153745877918262,-0.2425961869701754,-0.0884147683212668,-0.2822303934590192,-0.3292687923688557,-0.19381562513775236,BCHUSDT,-0.10834760592747039
2023-04-22T00:00:00Z,24,-0.0016607877587777597,0.00947238360758874,-0.0111331713663665,-0.23214320943465622,0.0011193432806122366,0.0018290358139410592,-0.16245669253119466,0.23344983162659613,0.21123725436361773,-0.5688161942245047,-0.3654186730125264,-0.25653349035086775,BCHUSDT,-0.01803908468348081
2023-04-29T00:00:00Z,24,-0.03493889585100814,-0.05767802751697561,0.02273913166596747,0.23432091308788938,-0.0017916773526884021,0.0018494447055288981,-0.0718642205566947,-0.343206095749548,0.31010500022040377,-0.23214320943465622,-0.10278761243260576,-0.18728251417805286,AVAXUSDT,-0.039747117016917355
2023-05-06T00:00:00Z,24,-0.052913119900697046,-0.01357895217772891,-0.03933416772296813,0.012195140458105769,-0.03287029438059708,0.04284287250687582,-0.15853682595537497,0.17116750714412737,0.2312721279733629,-0.3636765100899398,-0.24172510550888215,-0.13675978942304323,AVAXUSDT,-0.08473543038283349
2023-05-13T00:00:00Z,24,-0.0210422464699616,0.030163088900212943,-0.05120533537017455,-0.46602858179189893,-0.03044954860189434,0.0380500648530019,0.004355407306466346,0.16594101837636774,0.13588870796174998,-0.24128956477823552,0.16942534422154082,0.016550547764572113,AVAXUSDT,-0.047222592247235906
2023-05-20T00:00:00Z,24,0.0357104205241832,0.04225207390511768,-0.00654165338093448,-0.033972176990437496,0.002558634069767491,-0.0038677157559138765,-0.06837989471152162,-0.46777074471448543,-0.16855426276024757,-0.3523524510931273,-0.04224745087272355,0.021777036532331723,AVAXUSDT,0.04166375393219157
