decision_time,rankable,middle_return,extremes_return,middle_minus_extremes,middle_score_rank_ic,controlled_middle_score_slope,quadratic_beta_squared_slope,score_market_beta_spearman,score_mom7_spearman,score_mom28_spearman,score_vol28_spearman,score_max28_spearman,score_log_volume30_spearman,selected_symbol,selected_gross_return
2023-03-04T00:00:00Z,24,-0.011576661383520603,-0.015132394602514365,0.0035557332189937625,0.12848451554075718,-0.004991865132455843,0.012445280487472666,-0.14895492988114903,0.07578408713251442,0.15592358157149516,-0.18249156614093986,0.016986088495218748,0.03571433991302403,BNBUSDT,-0.0019058179424095156
2023-03-11T00:00:00Z,24,0.09041466951669941,0.0704990872879249,0.019915582228774514,0.0984322051261394,0.007688648177999434,-0.008689514495121311,0.059233539367942296,-0.10191653097131247,0.026567984569444703,0.06881543544216825,0.057055835714709124,0.05966908009858893,LINKUSDT,0.08089133089133083
2023-03-18T00:00:00Z,24,-0.03506334283826884,-0.01773009360853257,-0.01733324922973627,-0.02047041434039182,0.003310520104621826,-0.006496799033165832,0.1541814186489086,0.3083628372978172,0.07621962786316104,-0.18597589198611297,-0.20034873609745188,0.05618475425341586,BNBUSDT,-0.02239428231089946
2023-03-25T00:00:00Z,24,0.027819153876701908,0.029844323204393453,-0.0020251693276915443,0.07012205763410816,-0.006793537438537948,0.004299282573324064,0.07012205763410816,0.011324058996812497,0.14155073746015623,-0.5187290102001417,-0.28092377126707924,0.011324058996812497,LINKUSDT,-0.0009647188533628004
2023-04-01T00:00:00Z,24,0.027377062036516707,-0.01816943928157385,0.04554650131809056,0.40766612388524986,0.01728218406943604,-0.015431975655270394,0.1655054776457211,0.11933816019717786,0.02047041434039182,-0.3880667910061514,-0.3976486870803773,0.013937303380692304,LINKUSDT,-0.007035453165953776
2023-04-08T00:00:00Z,24,0.08861025737683548,0.09511546254122835,-0.006505205164392874,0.017857169956512015,-0.004183208823659766,0.002972127700756477,0.189460217831286,0.4002619314642571,0.19207346221516583,-0.22604563920560333,-0.40592396096266337,0.02308365872427163,LINKUSDT,0.13100861350375093
2023-04-15T00:00:00Z,24,-0.12757324744566736,-0.1326753519140192,0.005102104468351826,0.10975626412295189,0.010252034183652224,-0.013870985619537705,0.18989575856193266,-0.03048785114526442,0.09407679781967306,-0.13196884138593026,-0.27918160834449274,0.028310147492031246,LINKUSDT,-0.13032796953691195
2023-04-22T00:00:00Z,24,-0.0031693617867413425,0.00812472909130697,-0.011294090878048313,-0.06576665032764181,0.006996773556030886,-0.00492426562688304,0.09886774585678605,0.13850195234562976,0.2425961869701754,-0.027874606761384608,0.06707327251958171,-0.06315340594376201,NEARUSDT,0.008895866038723055
2023-04-29T00:00:00Z,24,-0.03556916536182701,-0.05137745073659097,0.015808285374763954,0.22691672066689658,0.0037797089938892414,-0.005912845992217203,0.1437284411133894,-0.5200356323920816,0.29094120807195184,0.12195140458105767,0.0844949017454471,0.044425154525956724,BNBUSDT,-0.047142645094255586
2023-05-06T00:00:00Z,24,-0.0648778904062439,-0.005020276006040869,-0.05985761440020303,-0.27177741592349997,-0.03396514969092651,0.037452947289121546,0.10365869389389902,0.26698646788638697,0.24564497208470187,0.0492161025630697,0.01829271068715865,0.047473939640483166,BNBUSDT,-0.02822693709692492
