decision_time,entry_time,exit_time,symbol,vix_window_weeks,vix_beta,market_beta,mom7,mom28,vol28,max28,log_volume30,target_return,beta_percentile,middle_score,group
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,ETCUSDT,36,-0.01486489837541416,1.0091168299217748,-0.035851667304674754,-0.1303945693124982,0.03317465047896697,0.05665564072143425,19.42893523186333,-0.051357374392220434,0.0,0.0,low
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,AVAXUSDT,36,-0.008101369864321084,1.2011067382978824,-0.09849260505492796,-0.24954506582453065,0.04529056430634386,0.09540538902666285,19.243351317644414,0.0023548367106649426,0.043478260869565216,0.08695652173913038,low
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,LTCUSDT,36,-0.006846566979633817,0.5624754298284492,-0.010987914088207438,-0.09910966407697941,0.0322172048916436,0.07123925856660307,19.733793832471758,-0.15116796440489433,0.08695652173913043,0.17391304347826086,low
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,CRVUSDT,36,-0.0068032896740792825,1.4243401653754413,-0.0652743317329956,-0.17623598225838677,0.05985199710867371,0.128524277487796,18.979994703939745,0.023655913978494425,0.13043478260869565,0.26086956521739135,low
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,LINKUSDT,36,-0.006556067018028799,0.9307223750984289,-0.0705064412132964,-0.0484203188838257,0.03680724321643565,0.08707078869494134,19.306504153141297,-0.0561797752808989,0.17391304347826086,0.34782608695652173,low
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,UNIUSDT,36,-0.005578756066669466,0.8871271937613102,-0.04688967327090155,-0.11937666149166153,0.03910788901649928,0.05350203742286275,17.75750283464217,-0.0707420828737988,0.21739130434782608,0.4347826086956521,other
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,BCHUSDT,36,-0.005332212898861544,0.7885607330021178,-0.04952156898934571,-0.08760521298958221,0.03068632670685189,0.06375213522991707,18.308885863653565,-0.029701372074253496,0.2608695652173913,0.5217391304347826,other
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,RUNEUSDT,36,-0.004628455133284914,1.1453037821142436,-0.08513074144447207,-0.23159579392052773,0.04976134283613153,0.10008345855698264,17.406000567721247,-0.10013531799729358,0.30434782608695654,0.6086956521739131,other
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,DASHUSDT,36,-0.004120277351743917,0.8310622947404083,-0.009757574906585829,0.09825611539141897,0.04256570716443466,0.07443593556046935,17.702857042354157,-0.18481090185270255,0.34782608695652173,0.6956521739130435,other
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,BNBUSDT,36,-0.0030466932926412893,0.7365379398213023,-0.03973988133039834,-0.13526068563714916,0.02713973122483723,0.06919100988727145,19.87044756647752,-0.0019058179424095156,0.391304347826087,0.782608695652174,middle
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,TRXUSDT,36,-0.0017117039406567836,0.36379450728527946,-0.010669929324696851,0.04525797109730534,0.0285928172772978,0.059919054864141064,17.84576824862209,-0.03839857121595469,0.43478260869565216,0.8695652173913043,middle
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,XMRUSDT,36,-0.001256431840894856,0.5922118517051064,-0.037134153424383726,-0.1701665191410005,0.02817504184218696,0.0432205146428748,17.26849673207558,0.002809928413728402,0.4782608695652174,0.9565217391304348,middle
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,AAVEUSDT,36,-0.0006114423675875891,1.2365028077533842,-0.05912305101411333,-0.1706714479353805,0.04370656382214495,0.07458095414192645,17.816520786516833,-0.028799999999999937,0.5217391304347826,0.9565217391304348,middle
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,VETUSDT,36,-0.00025039068255305885,0.8559678954805483,-0.08888044447585647,0.020693137901273712,0.054505998726361644,0.12724109088317936,17.13640123087962,-0.0967078189300411,0.5652173913043478,0.8695652173913044,middle
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,NEARUSDT,36,0.0014264638357657233,1.4271859746624351,-0.09712844083602563,-0.1788997574101798,0.05607917773140064,0.11312194723545121,18.94116386862577,-0.04240631163708086,0.6086956521739131,0.7826086956521738,other
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,XLMUSDT,36,0.0024495025862263375,0.6624242003995761,-0.039858688904885455,-0.08196438641075866,0.02604310706180257,0.052047945687406116,17.2315248342362,-0.004962478818687943,0.6521739130434783,0.6956521739130435,other
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,KAVAUSDT,36,0.002626802139177764,1.0620516213932707,-0.10041156505732943,-0.2684850755322896,0.04958868035546395,0.08019486043520231,17.705752995882865,0.25227848101265815,0.6956521739130435,0.6086956521739131,other
2023-03-04T00:00:00Z,2023-03-06T00:00:00Z,2023-03-13T00:00:00Z,ZECUSDT,36,0.0030677022094026674,0.9095775748535039,-0.13384707908735194,-0.1724217424723322,0.04202359967324663,0.07677310493137401,17.687563388458535,-0.10112949829261886,0.7391304347826086,0.5217391304347827,other
