trade_id,slot_id,variant,symbol,signal_time,decision_time,entry_time,exit_time,oi,rolling_q25,rolling_q75,direction,direction_name,six_hour_return,entry_price,exit_price,quantity_per_unit_plan_capital,notional_fraction,funding_events,actual_funding_return,stress_funding_return,maximum_adverse_price_return,gross_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,base_price_cost_return,base_reconciliation_error,base_net_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return
development-main-202501231215-ETHUSDT,20250123-B,main,ETHUSDT,2025-01-23T12:15:00Z,2025-01-23T12:16:00Z,2025-01-23T12:16:00Z,2025-01-24T00:16:00Z,0.309103085203732,-0.1655450550654463,0.2536329743918077,1,LONG,-0.005369123343717197,3199.21,3328.56,7.814429187205592e-05,0.25,2,-5.1547022546191096e-05,-7.732053381928665e-05,-0.0008345810371935547,0.010107964153650426,0.009801899375158296,6.071532165918825e-17,0.009750352352612105,0.009291797475783126,2.42861286636753e-17,0.009240250453236934,0.008781695576407955,2.2551405187698492e-17,0.008704375042588669
development-main-202501250015-ETHUSDT,20250125-A,main,ETHUSDT,2025-01-25T00:15:00Z,2025-01-25T00:16:00Z,2025-01-25T00:16:00Z,2025-01-25T12:16:00Z,-0.27934750408808984,-0.1655450550654463,0.2536329743918077,-1,SHORT,-0.02954621145361469,3292.74,3302.77,7.592460989935434e-05,0.25,1,1.764774879735418e-05,8.82387439867709e-06,-0.002387069735235725,-0.0007615238372905393,-0.0010619807515929447,-3.122502256758253e-17,-0.0010443330027955905,-0.0015627427323444965,-1.6696713456276768e-17,-0.0015450949835471423,-0.002063504713096076,3.946495907847236e-17,-0.002054680838697399
development-main-202501251215-ETHUSDT,20250125-B,main,ETHUSDT,2025-01-25T12:15:00Z,2025-01-25T12:16:00Z,2025-01-25T12:16:00Z,2025-01-26T00:16:00Z,0.7755367365234631,-0.17066411185875371,0.2536329743918077,1,LONG,0.0021391315429359903,3302.77,3316.25,7.569403864029284e-05,0.25,2,-4.548702871774457e-05,-6.823054307661686e-05,-0.0007879749422454452,0.0010203556408711488,0.0007197434274865966,-2.949029909160572e-17,0.0006742563987688521,0.0002187236840591189,-4.819278656698067e-17,0.00017323665534137433,-0.0002822960593683588,2.0057740190981832e-18,-0.0003505266024449756
development-main-202501260015-ETHUSDT,20250126-A,main,ETHUSDT,2025-01-26T00:15:00Z,2025-01-26T00:16:00Z,2025-01-26T00:16:00Z,2025-01-26T12:16:00Z,-0.537652117347274,-0.17066411185875371,0.29115575614221195,-1,SHORT,-0.005768250637085859,3316.25,3301.19,7.538635506973238e-05,0.25,1,2.447007829351734e-05,1.223503914675867e-05,-0.0035243120995099853,0.0011353185073501655,0.0008359996984545481,-2.7538735181131813e-17,0.0008604697767480655,0.00033713569815305156,-1.3877787807814457e-17,0.0003616057764465689,-0.0001617283021485283,-1.496198998029996e-17,-0.00014949326300176961
development-main-202501271215-ETHUSDT,20250127-B,main,ETHUSDT,2025-01-27T12:15:00Z,2025-01-27T12:16:00Z,2025-01-27T12:16:00Z,2025-01-28T00:16:00Z,-0.42054726211291904,-0.17066411185875371,0.2536329743918077,-1,SHORT,-0.018505167027156988,3062.99,3189.13,8.16195939261963e-05,0.25,2,3.3804443026340274e-05,1.6902221513170137e-05,-0.01428424513302362,-0.010295495577850429,-0.010601672875197171,-3.122502256758253e-17,-0.010567868432170831,-0.011111974548072306,0.0,-0.011078170105045967,-0.011622276220947553,-3.9898639947466563e-17,-0.011605373999434383
development-main-202501280015-ETHUSDT,20250128-A,main,ETHUSDT,2025-01-28T00:15:00Z,2025-01-28T00:16:00Z,2025-01-28T00:16:00Z,2025-01-28T12:16:00Z,-0.23110522220518948,-0.181459621241601,0.2536329743918077,-1,SHORT,0.03489085250891577,3189.13,3188.48,7.839128539758492e-05,0.25,1,1.0132543566464365e-05,5.066271783232183e-06,-0.0025751537253106416,5.095433550843733e-05,-0.0002490150918902645,-6.938893903907228e-18,-0.00023888254832380012,-0.0007489641069821362,1.1926223897340549e-17,-0.0007388315634156719,-0.0012489131220740635,-2.47198095326695e-17,-0.0012438468502908313
development-main-202501290015-ETHUSDT,20250129-A,main,ETHUSDT,2025-01-29T00:15:00Z,2025-01-29T00:16:00Z,2025-01-29T00:16:00Z,2025-01-29T12:16:00Z,-0.3477183281332191,-0.19012930319308877,0.23983514283836954,-1,SHORT,-0.02282932362811374,3101.11,3135.05,8.061629545549819e-05,0.25,1,1.6706185752843332e-05,8.353092876421666e-06,-0.005020782880968411,-0.002736117067759613,-0.0030377587380003013,-3.252606517456513e-17,-0.003021052552247458,-0.0035404964967382935,-3.0357660829594124e-17,-0.0035237903109854502,-0.004043234255476286,8.673617379884035e-18,-0.004034881162599864
development-main-202501291215-ETHUSDT,20250129-B,main,ETHUSDT,2025-01-29T12:15:00Z,2025-01-29T12:16:00Z,2025-01-29T12:16:00Z,2025-01-30T00:16:00Z,-0.7454493465821644,-0.20091914152648613,0.23983514283836954,-1,SHORT,6.0608960556374214e-05,3135.05,3103.31,7.974354476005167e-05,0.25,2,2.7147470035133058e-05,1.3573735017566529e-05,-0.003658633833591163,0.002531060110684059,0.002232578746750452,-1.734723475976807e-17,0.0022597262167855852,0.0017351113254972517,-1.7997756063259374e-17,0.0017622587955323848,0.001237643904243968,6.938893903907228e-18,0.0012512176392615345
development-main-202501300015-ETHUSDT,20250130-A,main,ETHUSDT,2025-01-30T00:15:00Z,2025-01-30T00:16:00Z,2025-01-30T00:16:00Z,2025-01-30T12:16:00Z,0.47700731655083217,-0.20091914152648613,0.23983514283836954,1,LONG,-0.0005442834138486008,3103.31,3212.12,8.055914491301224e-05,0.25,1,-2.569602743167779e-05,-3.8544041147516684e-05,-0.0011528013637052137,0.008765640557984858,0.008460381173650056,-1.214306433183765e-17,0.008434685146218378,0.00795162079247641,-3.469446951953614e-17,0.007925924765044733,0.007442860411302821,3.469446951953614e-17,0.007404316370155304
development-main-202501301215-ETHUSDT,20250130-B,main,ETHUSDT,2025-01-30T12:15:00Z,2025-01-30T12:16:00Z,2025-01-30T12:16:00Z,2025-01-31T00:16:00Z,0.41761888094322175,-0.20091914152648613,0.2536329743918077,1,LONG,0.004223722878759606,3212.12,3240.09,7.783021804913889e-05,0.25,2,-4.157893537601335e-05,-6.236840306402002e-05,-0.00033155672888932064,0.0021769111988344347,0.001875605052115148,1.3877787807814457e-17,0.0018340261167391345,0.0013734294470630348,-2.5587171270657905e-17,0.0013318505116870214,0.0008712538420109217,6.071532165918825e-18,0.0008088854389469017
