trade_id,slot_id,variant,symbol,signal_time,decision_time,entry_time,exit_time,oi,rolling_q25,rolling_q75,direction,direction_name,six_hour_return,entry_price,exit_price,quantity_per_unit_plan_capital,notional_fraction,funding_events,actual_funding_return,stress_funding_return,maximum_adverse_price_return,gross_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,base_price_cost_return,base_reconciliation_error,base_net_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return
development-placebo-202411201222-BTCUSDT,20241120-B,placebo,BTCUSDT,2024-11-20T12:22:00Z,2024-11-20T12:23:00Z,2024-11-20T12:23:00Z,2024-11-21T00:23:00Z,-0.3688803756562907,-0.2683817419685519,0.27896351078010145,-1,SHORT,0.009541609922756322,93552.0,94554.9,2.67231058662562e-06,0.25,2,5.0511218078440334e-05,2.5255609039220167e-05,-0.003465986830853418,-0.0026800602873268188,-0.002981668323499248,-3.3393426912553537e-17,-0.0029311571054208077,-0.0034843499918226772,-5.204170427930421e-18,-0.003433838773744237,-0.0039870316601462175,2.862293735361732e-17,-0.003961776051106997
development-placebo-202411210022-BTCUSDT,20241121-A,placebo,BTCUSDT,2024-11-21T00:22:00Z,2024-11-21T00:23:00Z,2024-11-21T00:23:00Z,2024-11-21T12:23:00Z,0.4640821447609236,-0.27615725321850404,0.23407128876295374,1,LONG,0.009801670491717429,94554.9,98115.2,2.64396662679565e-06,0.25,1,-2.5633256446783825e-05,-3.8449884670175736e-05,-0.0014441345715557885,0.009413314381380562,0.009107666392751734,1.734723475976807e-18,0.00908203313630495,0.008598258726358998,-1.214306433183765e-17,0.008572625469912214,0.008088851059966262,5.0306980803327406e-17,0.008050401175296087
development-placebo-202411230022-BTCUSDT,20241123-A,placebo,BTCUSDT,2024-11-23T00:22:00Z,2024-11-23T00:23:00Z,2024-11-23T00:23:00Z,2024-11-23T12:23:00Z,-0.48801762905841706,-0.26754561499092955,0.27896351078010145,-1,SHORT,-0.0022149401349779163,98745.2,98529.3,2.53176863280443e-06,0.25,1,2.4963196431732884e-05,1.2481598215866442e-05,-0.00048635275436176295,0.0005466088478224617,0.00024693681313117666,2.1412992906588713e-17,0.00027190000956290954,-0.0002525162500557343,-2.190088388420719e-17,-0.00022755305362400142,-0.0007519693132425898,-9.75781955236954e-18,-0.0007394877150267233
development-placebo-202411241222-BTCUSDT,20241124-B,placebo,BTCUSDT,2024-11-24T12:22:00Z,2024-11-24T12:23:00Z,2024-11-24T12:23:00Z,2024-11-25T00:23:00Z,0.5400999933636086,-0.26754561499092955,0.27896351078010145,1,LONG,-0.007660887811436923,97422.0,97833.0,2.566155488493359e-06,0.25,2,-0.00011009831407538418,-0.00016514747111307627,-0.004105592166040506,0.0010546899057707706,0.0007540570918273537,4.5536491244391186e-17,0.0006439587777519695,0.00025300303473552166,1.555830117516699e-17,0.00014290472066013748,-0.0002480510223563104,2.2822455730819868e-17,-0.00041319849346938665
development-placebo-202411291222-BTCUSDT,20241129-B,placebo,BTCUSDT,2024-11-29T12:22:00Z,2024-11-29T12:23:00Z,2024-11-29T12:23:00Z,2024-11-30T00:23:00Z,-0.43318693719167023,-0.252701695592153,0.24455154467101503,-1,SHORT,0.01332366734723811,97425.8,97380.4,2.5660553980567775e-06,0.25,2,8.019101355082534e-05,4.009550677541267e-05,-0.0033037963249981095,0.00011649891507180011,-0.00018343118557920257,-4.575333167888829e-17,-0.00010324017202837723,-0.0006833146167647686,-5.355958732078392e-17,-0.0006031236032139432,-0.0011831980479502513,5.919743861770854e-17,-0.0011431025411748387
development-placebo-202411301222-BTCUSDT,20241130-B,placebo,BTCUSDT,2024-11-30T12:22:00Z,2024-11-30T12:23:00Z,2024-11-30T12:23:00Z,2024-12-01T00:23:00Z,-0.2406987960284036,-0.21930371707950724,0.24455154467101503,-1,SHORT,-0.004826809099803153,96531.8,96634.2,2.5898201421707663e-06,0.25,2,6.993619364968533e-05,3.496809682484267e-05,-0.0015450866968190757,-0.0002651975825582714,-0.0005653567011078553,-4.90059381963448e-17,-0.00049542050745817,-0.0010656220578088293,4.0332320816460765e-17,-0.000995685864159144,-0.0015658874145100532,-4.466912950640278e-17,-0.0015309193176852105
development-placebo-202412011222-BTCUSDT,20241201-B,placebo,BTCUSDT,2024-12-01T12:22:00Z,2024-12-01T12:23:00Z,2024-12-01T12:23:00Z,2024-12-02T00:23:00Z,0.26287218384224276,-0.21637389238406823,0.24455154467101503,1,LONG,0.005713160172711396,97012.6,97309.2,2.576984845267522e-06,0.25,2,-8.95001515937105e-05,-0.00013425022739056575,-0.0007919074429507122,0.0007643337051063245,0.0004638751048832712,1.0462550964485118e-17,0.0003743749532895607,-3.68887702216214e-05,-2.303929616531697e-17,-0.00012638892181533192,-0.000537652645326514,1.8431436932253575e-17,-0.0006719028727170797
development-placebo-202412021222-BTCUSDT,20241202-B,placebo,BTCUSDT,2024-12-02T12:22:00Z,2024-12-02T12:23:00Z,2024-12-02T12:23:00Z,2024-12-03T00:23:00Z,0.5493118116904039,-0.21637389238406823,0.26666547285348846,1,LONG,-0.01060237912613149,95324.7,95875.3,2.6226151249361394e-06,0.25,2,-6.62344684108966e-05,-9.93517026163449e-05,-0.002425132206028441,0.0014440118877898536,0.0011431454806571928,1.3010426069826053e-17,0.0010769110122462963,0.0006417023351765194,-4.90059381963448e-17,0.0005754678667656228,0.00014025918969590156,2.0925101928970236e-17,4.090748707955667e-05
development-placebo-202412030022-BTCUSDT,20241203-A,placebo,BTCUSDT,2024-12-03T00:22:00Z,2024-12-03T00:23:00Z,2024-12-03T00:23:00Z,2024-12-03T12:23:00Z,-0.6592763998024009,-0.21637389238406823,0.26666547285348846,-1,SHORT,0.003935095016104562,95875.3,95008.9,2.6075537703662986e-06,0.25,1,6.214659566123912e-05,3.107329783061956e-05,-0.0013029946190520336,0.0022591845866453838,0.0019605400973973786,7.37257477290143e-18,0.0020226866930586175,0.001462800637494821,1.5612511283791264e-17,0.0015249472331560602,0.0009650611775921802,1.6479873021779667e-17,0.0009961344754227997
development-placebo-202412031222-BTCUSDT,20241203-B,placebo,BTCUSDT,2024-12-03T12:22:00Z,2024-12-03T12:23:00Z,2024-12-03T12:23:00Z,2024-12-04T00:23:00Z,0.3777397057493943,-0.24391222150583597,0.24075825565976933,1,LONG,-0.013121143093378196,95008.9,95929.9,2.631332433066797e-06,0.25,2,-9.733065412236954e-05,-0.00014599598118355433,-0.0036941276027824543,0.00242345717085452,0.0021220030965520276,1.9949319973733282e-17,0.002024672442429658,0.0016195810934554467,-3.7513395167998453e-17,0.001522250439333077,0.0011171590903589212,3.642919299551295e-17,0.0009711631091753669
development-placebo-202412040022-BTCUSDT,20241204-A,placebo,BTCUSDT,2024-12-04T00:22:00Z,2024-12-04T00:23:00Z,2024-12-04T00:23:00Z,2024-12-04T12:23:00Z,-0.4503905630989484,-0.24391222150583597,0.24075825565976933,-1,SHORT,0.0009171344504497192,95929.9,95959.9,2.6060696404353596e-06,0.25,1,6.612912745139941e-05,3.3064563725699707e-05,-0.0028958645844517905,-7.818208921306079e-05,-0.0003782289984665954,-6.830473686658678e-18,-0.000312099871015196,-0.0008783072274650694,-4.0549161250957866e-17,-0.00081217810001367,-0.0013783854564635711,-2.6020852139652106e-17,-0.0013453208927378714
development-placebo-202412041222-BTCUSDT,20241204-B,placebo,BTCUSDT,2024-12-04T12:22:00Z,2024-12-04T12:23:00Z,2024-12-04T12:23:00Z,2024-12-05T00:23:00Z,0.34220372374217334,-0.24391222150583597,0.24075825565976933,1,LONG,-0.005133989665668581,95959.9,98786.3,2.605254903350254e-06,0.25,2,-0.00012901592481717473,-0.0001935238872257621,-0.003410539193975798,0.0073634924588291805,0.007059074363353901,1.8214596497756474e-17,0.006930058438536726,0.006551715288990567,2.3418766925686896e-17,0.006422699364173392,0.006044356214627233,6.591949208711867e-17,0.005850832327401472
development-placebo-202412050022-BTCUSDT,20241205-A,placebo,BTCUSDT,2024-12-05T00:22:00Z,2024-12-05T00:23:00Z,2024-12-05T00:23:00Z,2024-12-05T12:23:00Z,0.40484179134089215,-0.21637389238406823,0.26956365595289034,1,LONG,0.032517274573479193,98786.3,102884.1,2.5307152914928485e-06,0.25,1,-0.00018752700753899007,-0.0002812905113084851,-0.0020645575347998657,0.010370365121479402,0.010064142902406481,-3.2959746043559335e-17,0.009876615894867491,0.009553778759504139,1.734723475976807e-18,0.009366251751965149,0.009043414616601686,-1.734723475976807e-18,0.0087621241052932
development-placebo-202412051222-BTCUSDT,20241205-B,placebo,BTCUSDT,2024-12-05T12:22:00Z,2024-12-05T12:23:00Z,2024-12-05T12:23:00Z,2024-12-06T00:23:00Z,-0.5748357641156892,-0.21637389238406823,0.2898548945297709,-1,SHORT,0.010013341304738299,102884.1,97200.6,2.429918714359167e-06,0.25,2,0.00013946397829936794,6.973198914968397e-05,-0.0018895047922856678,0.013810443013060326,0.013518729278868158,-3.469446951953614e-18,0.013658193257167526,0.013032548008147044,-6.938893903907228e-18,0.013172011986446411,0.012546366737425874,-2.7755575615628914e-17,0.012616098726575558
development-placebo-202412061222-BTCUSDT,20241206-B,placebo,BTCUSDT,2024-12-06T12:22:00Z,2024-12-06T12:23:00Z,2024-12-06T12:23:00Z,2024-12-07T00:23:00Z,-0.4077780210041243,-0.21637389238406823,0.26956365595289034,-1,SHORT,0.002110522022838568,98287.0,100317.5,2.543571377700001e-06,0.25,2,0.00010643470067973639,5.3217350339868195e-05,-0.009415792525969857,-0.005164721682419852,-0.00546782051542935,-4.597017211338539e-17,-0.005361385814749614,-0.005972988335944673,2.6020852139652106e-17,-0.005866553635264937,-0.006478156156460135,-3.469446951953614e-18,-0.006424938806120267
development-placebo-202412070022-BTCUSDT,20241207-A,placebo,BTCUSDT,2024-12-07T00:22:00Z,2024-12-07T00:23:00Z,2024-12-07T00:23:00Z,2024-12-07T12:23:00Z,0.4808411816042244,-0.24391222150583597,0.26956365595289034,1,LONG,-0.012623043920318766,100317.5,99714.6,2.4920876218007825e-06,0.25,1,-3.066520628006081e-05,-4.5997809420091215e-05,-0.0035901014279662302,-0.0015024796271836773,-0.001801578139407345,2.211772431870429e-17,-0.0018322433456874057,-0.002300076561267961,-9.540979117872439e-18,-0.0023307417675480216,-0.002798574983128521,1.474514954580286e-17,-0.0028445727925486123
development-placebo-202412071222-BTCUSDT,20241207-B,placebo,BTCUSDT,2024-12-07T12:22:00Z,2024-12-07T12:23:00Z,2024-12-07T12:23:00Z,2024-12-08T00:23:00Z,0.38168746047117263,-0.21637389238406823,0.2898548945297709,1,LONG,0.0040326559545362795,99714.6,99881.4,2.5071554215731697e-06,0.25,2,-7.780029826374472e-05,-0.00011670044739561709,-0.001536635557882221,0.0004181935243183755,0.00011794260820380265,1.8106176280507924e-17,4.014230994005792e-05,-0.0003824753344044418,-4.651227319962814e-17,-0.0004602756326681865,-0.000882893277012603,8.673617379884035e-18,-0.00099959372440822
development-placebo-202412080022-BTCUSDT,20241208-A,placebo,BTCUSDT,2024-12-08T00:22:00Z,2024-12-08T00:23:00Z,2024-12-08T00:23:00Z,2024-12-08T12:23:00Z,-0.4719034134447375,-0.21637389238406823,0.2898548945297709,-1,SHORT,0.0007484459976674351,99881.4,99645.3,2.5029685206655093e-06,0.25,1,4.13720120863344e-05,2.06860060431672e-05,-0.0013355840026271215,0.0005909508677291048,0.000291305438249706,-3.6374982886888674e-17,0.0003326774503360404,-0.00020810325631195892,1.7835125737386548e-17,-0.00016673124422562452,-0.0007075119508737349,-2.3852447794681098e-18,-0.0006868259448305677
development-placebo-202412110022-BTCUSDT,20241211-A,placebo,BTCUSDT,2024-12-11T00:22:00Z,2024-12-11T00:23:00Z,2024-12-11T00:23:00Z,2024-12-11T12:23:00Z,0.41441955300272637,-0.15759197152478407,0.24075825565976933,1,LONG,0.01611289641214042,96693.1,98352.9,2.585499896062904e-06,0.25,1,-2.5166268774736773e-05,-3.774940316210516e-05,-0.00269693494158324,0.0042914127274851785,0.003988837879848717,2.949029909160572e-17,0.00396367161107398,0.0034845490419688763,5.637851296924623e-18,0.0034593827731941394,0.0029802602040889803,-3.599551212651875e-17,0.002942510800926875
development-placebo-202412111222-BTCUSDT,20241211-B,placebo,BTCUSDT,2024-12-11T12:22:00Z,2024-12-11T12:23:00Z,2024-12-11T12:23:00Z,2024-12-12T00:23:00Z,-0.6602364831388654,-0.15759197152478407,0.24075825565976933,-1,SHORT,0.006809455028626843,98352.9,100923.7,2.541867092886941e-06,0.25,2,5.1210465827321824e-05,2.5605232913660912e-05,-0.008965419423321519,-0.006534631922393756,-0.006838552701547235,-4.2500725161431774e-17,-0.006787342235719913,-0.0073450912542487035,-7.806255641895632e-18,-0.007293880788421382,-0.007851629806950255,1.734723475976807e-17,-0.007826024574036595
development-placebo-202412121222-BTCUSDT,20241212-B,placebo,BTCUSDT,2024-12-12T12:22:00Z,2024-12-12T12:23:00Z,2024-12-12T12:23:00Z,2024-12-13T00:23:00Z,-0.19325190428357453,-0.1926435549649504,0.23209957084849359,-1,SHORT,0.002098507462686472,100710.9,100244.1,2.4823529528581318e-06,0.25,2,5.008330776509793e-05,2.5041653882548963e-05,-0.004536500021348255,0.001158762358394147,0.0008594576158091616,-2.200930410145574e-17,0.0009095409235742595,0.0003606170734250236,-9.215718466126788e-19,0.0004107003811901215,-0.00013822346895919768,9.18861341181465e-18,-0.00011318181507664871
