trade_id,slot_id,variant,symbol,signal_time,decision_time,entry_time,exit_time,oi,rolling_q25,rolling_q75,direction,direction_name,six_hour_return,entry_price,exit_price,quantity_per_unit_plan_capital,notional_fraction,funding_events,actual_funding_return,stress_funding_return,maximum_adverse_price_return,gross_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,base_price_cost_return,base_reconciliation_error,base_net_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return
development-delayed5-202504150015-BTCUSDT,20250415-A,delayed5,BTCUSDT,2025-04-15T00:15:00Z,2025-04-15T00:16:00Z,2025-04-15T00:21:00Z,2025-04-15T12:21:00Z,-0.3600025680153619,-0.20242681437459623,0.3446178570485283,-1,SHORT,-0.005239941940877402,84357.1,85568.0,2.963591683450474e-06,0.25,1,1.6776202827029376e-05,8.388101413514688e-06,-0.004794498625486143,-0.003588613169490162,-0.0038907663373918544,1.734723475976807e-18,-0.003873990134564825,-0.004394357103729152,3.209238430557093e-17,-0.004377580900902123,-0.004897947870066616,2.6020852139652106e-17,-0.004889559768653101
development-delayed5-202504160015-BTCUSDT,20250416-A,delayed5,BTCUSDT,2025-04-16T00:15:00Z,2025-04-16T00:16:00Z,2025-04-16T00:21:00Z,2025-04-16T12:21:00Z,0.38007956942791066,-0.22031297922289192,0.3446178570485283,1,LONG,-0.011310178804810445,83202.0,84066.0,3.0047354630898298e-06,0.25,1,-1.7320426462957515e-05,-2.5980639694436272e-05,-0.0004149539674527247,0.002596091440109613,0.0022945337852455783,3.122502256758253e-17,0.002277213358782621,0.0017919392514603172,4.7704895589362195e-18,0.0017746188249973596,0.0012893447176751116,3.382710778154774e-17,0.0012633640779806754
development-delayed5-202504161215-BTCUSDT,20250416-B,delayed5,BTCUSDT,2025-04-16T12:15:00Z,2025-04-16T12:16:00Z,2025-04-16T12:21:00Z,2025-04-17T00:21:00Z,0.5444285481937661,-0.22031297922289192,0.3605038564058647,1,LONG,0.006193077887836962,84066.0,83900.8,2.9738538767159135e-06,0.25,2,-8.495277412223729e-06,-1.2742916118335593e-05,-0.002580710394214092,-0.0004912806604334603,-0.0007909858920371882,1.1926223897340549e-17,-0.0007994811694494119,-0.001290494906145162,-1.496198998029996e-17,-0.0012989901835573857,-0.0017900039202531637,-2.6237692574149207e-17,-0.0018027468363714992
development-delayed5-202504181215-BTCUSDT,20250418-B,delayed5,BTCUSDT,2025-04-18T12:15:00Z,2025-04-18T12:16:00Z,2025-04-18T12:21:00Z,2025-04-19T00:21:00Z,-0.6442668562352061,-0.20242681437459623,0.3618065815351175,-1,SHORT,-0.00175774102536852,84597.4,84340.1,2.9551735632537173e-06,0.25,2,1.4774968815360214e-05,7.387484407680107e-06,-0.000391856014487435,0.0007603661578251471,0.0004608223775198206,-2.1629833341085813e-17,0.00047559734633518077,-3.841680010260862e-05,-1.360673726469308e-17,-2.36418312872484e-05,-0.0005376559777251211,-2.927345865710862e-18,-0.000530268493317441
development-delayed5-202504191215-BTCUSDT,20250419-B,delayed5,BTCUSDT,2025-04-19T12:15:00Z,2025-04-19T12:16:00Z,2025-04-19T12:21:00Z,2025-04-20T00:21:00Z,0.8453899116466437,-0.19258168268501014,0.3618065815351175,1,LONG,0.0027647058823530024,85176.0,85174.9,2.9350990889452428e-06,0.25,2,5.624662604489527e-06,2.8123313022447633e-06,-0.001650993237531706,-3.2286089978568516e-06,-0.00030322667183244056,1.7564075194265172e-17,-0.00029760200922795103,-0.0008032234451606224,-2.4936649967166602e-17,-0.0007975987825561329,-0.0013032202184887764,3.0357660829594124e-18,-0.0013004078871865317
development-delayed5-202504200015-BTCUSDT,20250420-A,delayed5,BTCUSDT,2025-04-20T00:15:00Z,2025-04-20T00:16:00Z,2025-04-20T00:21:00Z,2025-04-20T12:21:00Z,0.7899714948795824,-0.19258168268501014,0.3721191877072194,1,LONG,-0.0003109934421458016,85174.9,84260.0,2.9351369945840853e-06,0.25,1,2.681210748591423e-06,1.3406053742957114e-06,-0.0037420061543952388,-0.0026853568363449628,-0.002983745622243128,2.7755575615628914e-17,-0.0029810644114945366,-0.0034810618766208667,-1.7780915628762273e-17,-0.0034783806658722754,-0.003978378130998661,9.540979117872439e-18,-0.003977037525624365
development-delayed5-202504201215-BTCUSDT,20250420-B,delayed5,BTCUSDT,2025-04-20T12:15:00Z,2025-04-20T12:16:00Z,2025-04-20T12:21:00Z,2025-04-21T00:21:00Z,-0.6979603864588264,-0.1746748106054911,0.3788630605896918,-1,SHORT,-0.009805085572617722,84260.0,85439.7,2.9670068834559695e-06,0.25,2,7.568940415752207e-06,3.7844702078761035e-06,-0.0036568359838594633,-0.0035001780204129986,-0.0038022781272252504,-3.903127820947816e-18,-0.0037947091868094983,-0.004305780405352427,-6.071532165918825e-18,-0.004298211464936675,-0.004809282683479743,-1.9081958235744878e-17,-0.004805498213271867
development-delayed5-202504210015-BTCUSDT,20250421-A,delayed5,BTCUSDT,2025-04-21T00:15:00Z,2025-04-21T00:16:00Z,2025-04-21T00:21:00Z,2025-04-21T12:21:00Z,0.38982726215746855,-0.19258168268501014,0.3721191877072194,1,LONG,0.009375953381563162,85439.7,87284.8,2.926040236564501e-06,0.25,1,-1.3817506434362482e-05,-2.0726259651543723e-05,-8.690339502595568e-05,0.005398836840485178,0.005095597538380903,1.5612511283791264e-17,0.00508178003194654,0.004590201940842531,-2.7755575615628914e-17,0.0045763844344081685,0.004084806343304104,1.734723475976807e-18,0.00406408008365256
development-delayed5-202504211215-BTCUSDT,20250421-B,delayed5,BTCUSDT,2025-04-21T12:15:00Z,2025-04-21T12:16:00Z,2025-04-21T12:21:00Z,2025-04-22T00:21:00Z,-0.3107628903853942,-0.19258168268501014,0.3788630605896918,-1,SHORT,-0.002329899075814379,87284.8,87527.1,2.864187120781625e-06,0.25,2,2.3327350479828074e-05,1.1663675239914037e-05,-0.0032462696826938697,-0.000693992539365396,-0.000994408934888974,4.119968255444917e-17,-0.0009710815844091459,-0.0014951033438238837,-1.951563910473908e-17,-0.0014717759933440555,-0.001995797752758821,-2.42861286636753e-17,-0.001984134077518907
development-delayed5-202504221215-BTCUSDT,20250422-B,delayed5,BTCUSDT,2025-04-22T12:15:00Z,2025-04-22T12:16:00Z,2025-04-22T12:21:00Z,2025-04-23T00:21:00Z,-0.5380103634293162,-0.20242681437459623,0.3721191877072194,-1,SHORT,0.005212978660148915,88565.5,93705.3,2.82276958860956e-06,0.25,2,-2.1735234250357082e-05,-3.260285137553562e-05,-0.015742585995675518,-0.014508471131535425,-0.014817176214214328,1.734723475976807e-17,-0.014838911448464685,-0.01533169339042853,-1.5612511283791264e-17,-0.015353428624678887,-0.01584621056664276,6.938893903907228e-18,-0.015878813418018296
development-delayed5-202504230015-BTCUSDT,20250423-A,delayed5,BTCUSDT,2025-04-23T00:15:00Z,2025-04-23T00:16:00Z,2025-04-23T00:21:00Z,2025-04-23T12:21:00Z,0.3806420903948633,-0.22031297922289192,0.3618065815351175,1,LONG,0.02633377244891566,93705.3,93595.8,2.667938739857831e-06,0.25,1,-3.4498485871436654e-06,-5.174772880715498e-06,-0.00307693374867804,-0.00029213929201443245,-0.0005919640084392219,1.8431436932253575e-18,-0.0005954138570263656,-0.0010916720444307526,-1.5178830414797062e-17,-0.0010951218930178963,-0.0015913800804223666,1.3010426069826053e-18,-0.001596554853303082
development-delayed5-202504241215-BTCUSDT,20250424-B,delayed5,BTCUSDT,2025-04-24T12:15:00Z,2025-04-24T12:16:00Z,2025-04-24T12:21:00Z,2025-04-25T00:21:00Z,0.4004505563544407,-0.19258168268501014,0.3618065815351175,1,LONG,0.0015192421102747655,92640.0,93673.2,2.6986183074265975e-06,0.25,2,9.91371650601154e-06,4.95685825300577e-06,-0.0004924978411053604,0.0027882124352331525,0.002486539507772001,-1.1709383462843448e-17,0.0024964532242780124,0.001983752968264252,-1.691355389077387e-17,0.0019936666847702633,0.0014809664287565028,1.691355389077387e-17,0.0014859232870095085
development-delayed5-202504261215-BTCUSDT,20250426-B,delayed5,BTCUSDT,2025-04-26T12:15:00Z,2025-04-26T12:16:00Z,2025-04-26T12:21:00Z,2025-04-27T00:21:00Z,0.8030855972626352,-0.17447764496562834,0.3721191877072194,1,LONG,-0.004366461517651854,94165.5,94900.0,2.6549001492053883e-06,0.25,2,-3.38339746890625e-06,-5.0750962033593755e-06,-0.000882754299610794,0.0019500241595913578,0.0016488541450955796,-2.3418766925686896e-17,0.0016454707476266732,0.0011469052909505173,-3.686287386450715e-17,0.001143521893481611,0.0006449564368053995,1.0408340855860843e-17,0.0006398813406020401
development-delayed5-202504270015-BTCUSDT,20250427-A,delayed5,BTCUSDT,2025-04-27T00:15:00Z,2025-04-27T00:16:00Z,2025-04-27T00:21:00Z,2025-04-27T12:21:00Z,0.48169455349509316,-0.17447764496562834,0.3788630605896918,1,LONG,0.005880510988806931,94900.0,93833.0,2.6343519494204424e-06,0.25,1,1.6348335616438355e-06,8.174167808219178e-07,-0.0034596944151738807,-0.0028108535300316122,-0.0031091670179135833,9.974659986866641e-18,-0.0031075321843519396,-0.003606357850895664,-3.469446951953614e-18,-0.0036047230173340203,-0.004103548683877772,-6.071532165918825e-18,-0.0041027312670969505
development-delayed5-202504290015-BTCUSDT,20250429-A,delayed5,BTCUSDT,2025-04-29T00:15:00Z,2025-04-29T00:16:00Z,2025-04-29T00:21:00Z,2025-04-29T12:21:00Z,-0.37084740154603324,-0.16442869824205922,0.3721191877072194,-1,SHORT,0.01070409920404325,94864.8,95038.3,2.635329437262293e-06,0.25,1,1.0326425792285442e-06,5.163212896142721e-07,-0.0014518029869877713,-0.00045722965736500783,-0.0007575039951594476,-2.0816681711721685e-17,-0.000756471352580219,-0.001257961499154553,-1.5829351718288365e-17,-0.0012569288565753244,-0.0017584190031497693,-6.938893903907228e-18,-0.001757902681860155
development-delayed5-202504291215-BTCUSDT,20250429-B,delayed5,BTCUSDT,2025-04-29T12:15:00Z,2025-04-29T12:16:00Z,2025-04-29T12:21:00Z,2025-04-30T00:21:00Z,-0.3814285787658118,-0.17447764496562834,0.3721191877072194,-1,SHORT,0.006177029667321587,95038.3,94374.0,2.630518433094868e-06,0.25,2,-9.585501602156196e-06,-1.4378252403234293e-05,-0.001020904203884121,0.0017474533951049285,0.001448501867141988,-3.469446951953614e-18,0.0014389163655398318,0.0009502503690091424,-6.505213034913027e-19,0.0009406648674069862,0.000451998870876269,1.2414114874959026e-17,0.0004376206184730347
development-delayed5-202505010015-BTCUSDT,20250501-A,delayed5,BTCUSDT,2025-05-01T00:15:00Z,2025-05-01T00:16:00Z,2025-05-01T00:21:00Z,2025-05-01T12:21:00Z,0.6226349363691366,-0.17447764496562834,0.3618065815351175,1,LONG,-0.0006551259898445183,94166.5,96127.0,2.654871955525585e-06,0.25,1,-1.4512253799298265e-05,-2.1768380698947395e-05,-0.00010486744224325051,0.00520487646880791,0.004901753542926657,3.122502256758253e-17,0.004887241289127359,0.004396551789383696,-4.163336342344337e-17,0.004382039535584398,0.0038913500358407904,1.8214596497756474e-17,0.003869581655141843
development-delayed5-202505030015-BTCUSDT,20250503-A,delayed5,BTCUSDT,2025-05-03T00:15:00Z,2025-05-03T00:16:00Z,2025-05-03T00:21:00Z,2025-05-03T12:21:00Z,-0.5901681975488309,-0.16442869824205922,0.3446178570485283,-1,SHORT,-0.007682396653351575,96790.4,96003.8,2.582900783548782e-06,0.25,1,7.953732456937879e-06,3.976866228468939e-06,-2.9703359010813113e-05,0.0020317097563394494,0.0017329287821932493,-3.903127820947816e-18,0.0017408825146501873,0.0012349617109754518,-2.190088388420719e-17,0.0012429154434323898,0.0007369946397576543,-2.6020852139652106e-18,0.0007409715059861233
development-delayed5-202505031215-BTCUSDT,20250503-B,delayed5,BTCUSDT,2025-05-03T12:15:00Z,2025-05-03T12:16:00Z,2025-05-03T12:21:00Z,2025-05-04T00:21:00Z,0.5211687184921641,-0.16442869824205922,0.3446178570485283,1,LONG,-0.0034111789861401842,96003.8,95945.9,2.604063589149596e-06,0.25,2,2.798036502668026e-06,1.399018251334013e-06,-0.000791114518383651,-0.00015077528181178435,-0.0004506848166426769,2.0383000842727483e-17,-0.0004478867801400089,-0.0009505341318260807,-3.3176586478056436e-17,-0.0009477360953234127,-0.001450383447009429,-3.0791341698588326e-17,-0.001448984428758095
development-delayed5-202505040015-BTCUSDT,20250504-A,delayed5,BTCUSDT,2025-05-04T00:15:00Z,2025-05-04T00:16:00Z,2025-05-04T00:21:00Z,2025-05-04T12:21:00Z,0.582008962030496,-0.16442869824205922,0.3618065815351175,1,LONG,-0.0019998024116182345,95945.9,95450.1,2.605635050585799e-06,0.25,1,-8.063766687789682e-06,-1.2095650031684523e-05,-0.0018726699108559952,-0.0012918738580804088,-0.0015910987337655336,2.688821387764051e-17,-0.0015991625004533232,-0.0020898076350317762,1.3010426069826053e-18,-0.002097871401719566,-0.002588516536298019,1.3877787807814457e-17,-0.0026006121863297034
development-delayed5-202505041215-BTCUSDT,20250504-B,delayed5,BTCUSDT,2025-05-04T12:15:00Z,2025-05-04T12:16:00Z,2025-05-04T12:21:00Z,2025-05-05T00:21:00Z,0.6340785596233924,-0.16442869824205922,0.3721191877072194,1,LONG,-0.005376780720222185,95450.1,94445.1,2.619169597517446e-06,0.25,2,-3.4258168171731265e-06,-5.13872522575969e-06,-0.0034931864922090605,-0.0026322654455050334,-0.002930686086237727,3.469446951953614e-18,-0.0029341119030549,-0.0034280554001514807,-2.905661822261152e-17,-0.0034314812169686537,-0.003925424714065234,1.5612511283791264e-17,-0.003930563439290994
development-delayed5-202505050015-BTCUSDT,20250505-A,delayed5,BTCUSDT,2025-05-05T00:15:00Z,2025-05-05T00:16:00Z,2025-05-05T00:21:00Z,2025-05-05T12:21:00Z,0.5059584368929848,-0.16442869824205922,0.3788630605896918,1,LONG,-0.009719061651233818,94445.1,94101.4,2.647040449954524e-06,0.25,1,-9.114321626145331e-06,-1.3671482439217996e-05,-0.0026470404499545352,-0.0009097878026494006,-0.0012092419299677692,4.163336342344337e-17,-0.0012183562515939146,-0.001708332688037828,-3.209238430557093e-17,-0.0017174470096639734,-0.002207423446107859,-8.673617379884035e-19,-0.002221094928547077
development-delayed5-202505060015-BTCUSDT,20250506-A,delayed5,BTCUSDT,2025-05-06T00:15:00Z,2025-05-06T00:16:00Z,2025-05-06T00:21:00Z,2025-05-06T12:21:00Z,-0.19031382813085207,-0.16442869824205922,0.3788630605896918,-1,SHORT,-0.0004997659658321219,94556.0,93810.2,2.643935868691569e-06,0.25,1,1.1076232782838995e-05,5.5381163914194975e-06,-0.0008917995685096547,0.0019718473708701797,0.001673030479292681,-2.0816681711721685e-17,0.00168410671207552,0.0011750035097720102,-1.214306433183765e-17,0.0011860797425548492,0.0006769765402513117,7.26415455565288e-18,0.0006825146566427312
development-delayed5-202505061215-BTCUSDT,20250506-B,delayed5,BTCUSDT,2025-05-06T12:15:00Z,2025-05-06T12:16:00Z,2025-05-06T12:21:00Z,2025-05-07T00:21:00Z,0.765029181650515,-0.17447764496562834,0.3721191877072194,1,LONG,-0.005962786617421667,93810.2,97181.7,2.6649554099660807e-06,0.25,2,-5.048521738574271e-06,-7.572782607861407e-06,-0.001287706454095594,0.00898489716470064,0.008679506226401845,2.42861286636753e-17,0.00867445770466327,0.00817052672017543,-5.204170427930421e-18,0.008165478198436856,0.007661547213949016,2.6020852139652106e-18,0.007653974431341155
development-delayed5-202505080015-BTCUSDT,20250508-A,delayed5,BTCUSDT,2025-05-08T00:15:00Z,2025-05-08T00:16:00Z,2025-05-08T00:21:00Z,2025-05-08T12:21:00Z,-0.22080683771344423,-0.16442869824205922,0.3788630605896918,-1,SHORT,0.008736230714682325,97051.2,99437.2,2.5759599056992597e-06,0.25,1,1.1776853901947673e-05,5.888426950973836e-06,-0.00724385685081691,-0.006146240334998433,-0.006449928079199474,-4.163336342344337e-17,-0.006438151225297526,-0.006956078007278599,8.673617379884035e-19,-0.006944301153376651,-0.007462227935357835,7.806255641895632e-18,-0.007456339508406861
development-delayed5-202505091215-BTCUSDT,20250509-B,delayed5,BTCUSDT,2025-05-09T12:15:00Z,2025-05-09T12:16:00Z,2025-05-09T12:21:00Z,2025-05-10T00:21:00Z,-0.2510309248541166,-0.15743359402461718,0.3788630605896918,-1,SHORT,-0.00033719537022003365,102953.6,102917.2,2.428278370061853e-06,0.25,2,3.5073974338925494e-05,1.7536987169462747e-05,-0.0019261104031330634,8.838933267027266e-05,-0.00021155763373018055,-5.5402731014009277e-17,-0.00017648365939125504,-0.0007114691913638338,-3.881443777498106e-17,-0.0006763952170249083,-0.0012113807489976536,-4.7488055154865094e-17,-0.0011938437618281908
development-delayed5-202505110015-BTCUSDT,20250511-A,delayed5,BTCUSDT,2025-05-11T00:15:00Z,2025-05-11T00:16:00Z,2025-05-11T00:21:00Z,2025-05-11T12:21:00Z,-0.5534656492527003,-0.16952889874716173,0.37252469065329236,-1,SHORT,0.012384533717704205,104391.4,104636.5,2.3948332908649564e-06,0.25,1,1.027019790423349e-05,5.135098952116745e-06,-0.0011545491295260057,-0.0005869736395910148,-0.0008873258237747372,3.209238430557093e-17,-0.0008770556258705037,-0.0013879131495985464,-3.491130995403324e-17,-0.0013776429516943129,-0.0018885004754223556,-3.209238430557093e-17,-0.0018833653764702388
development-delayed5-202505111215-BTCUSDT,20250511-B,delayed5,BTCUSDT,2025-05-11T12:15:00Z,2025-05-11T12:16:00Z,2025-05-11T12:21:00Z,2025-05-12T00:21:00Z,-0.4001203056213726,-0.16952889874716173,0.37252469065329236,-1,SHORT,0.009044340975316256,104636.5,104299.1,2.3892236456685763e-06,0.25,2,3.594421928734476e-05,1.797210964367238e-05,-0.0003906380660668174,0.0008061240580485638,0.0005066077324833718,-2.1141942363467336e-17,0.0005425519517707166,7.414340215894377e-06,-2.3689817468808272e-17,4.3358559503239136e-05,-0.0004917790520516108,1.5395670849294163e-17,-0.00047380694240793837
development-delayed5-202505130015-BTCUSDT,20250513-A,delayed5,BTCUSDT,2025-05-13T00:15:00Z,2025-05-13T00:16:00Z,2025-05-13T00:21:00Z,2025-05-13T12:21:00Z,-0.4609530463101593,-0.16952889874716173,0.37252469065329236,-1,SHORT,0.003799622094817101,102491.8,103527.0,2.439219527806127e-06,0.25,1,2.5032246482157594e-05,1.2516123241078797e-05,-0.003139519454239237,-0.0025250800551848956,-0.0028265951032180048,1.734723475976807e-18,-0.0028015628567358473,-0.003329121698321197,4.7704895589362195e-18,-0.0033040894518390393,-0.0038316482934244722,-4.336808689942018e-18,-0.0038191321701833932
