trade_id,stage,kind,symbol,category,decision_time,entry_time,exit_time,lookback_days,hold_days,top_targets,feature_value,target_median_quote_volume_30d,feature_rank,rankable_targets,entry_price,exit_price,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_price_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,favorable_after_hurdle_return,base_price_cost_return,base_reconciliation_error,base_net_return,base_after_hurdle_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return,stress_after_hurdle_return
evaluation-funding_premium-1000XECUSDT-20250102-1-3,evaluation,funding_premium,1000XECUSDT,Payment,2025-01-01T00:00:00Z,2025-01-02T00:00:00Z,2025-01-03T00:00:00Z,1,1,3,0.0001,13553901.82787,1,25,0.03429,0.03511,7.2907553222513855,2,-5.074354768153981e-05,-7.611532152230972e-05,0.005978419364246146,0.005674832312627609,1.0408340855860843e-17,0.005624088764946069,0.005516036230867272,0.005168857480314981,-9.540979117872439e-18,0.0051181139326334415,0.005010115764657597,0.004662882648002353,2.0816681711721685e-17,0.004586767326480044,0.004478826250759571
evaluation-funding_premium-1000XECUSDT-20250104-1-3,evaluation,funding_premium,1000XECUSDT,Payment,2025-01-03T00:00:00Z,2025-01-04T00:00:00Z,2025-01-05T00:00:00Z,1,1,3,0.0001,11879320.310695,2,25,0.03675,0.03741,6.802721088435375,2,-5.04351768707483e-05,-7.565276530612246e-05,0.004489795918367345,0.004187102040816348,1.5612511283791264e-17,0.0041366668639456,0.004028774150725667,0.0036826149387755303,-8.239936510889834e-18,0.003632179761904782,0.0035243412549339492,0.0031781278367346566,-4.0766001685454967e-17,0.003102475071428534,0.002994693480292021
evaluation-funding_premium-1000XECUSDT-20250106-1-3,evaluation,funding_premium,1000XECUSDT,Payment,2025-01-05T00:00:00Z,2025-01-06T00:00:00Z,2025-01-07T00:00:00Z,1,1,3,0.0001,10787025.31982,1,25,0.03742,0.03875,6.680919294494922,2,-5.102866114377338e-05,-7.654299171566009e-05,0.00888562266167825,0.008580291288081243,1.9081958235744878e-17,0.00852926262693747,0.008420897937052807,0.008071410996793149,-3.8163916471489756e-17,0.008020382335649376,0.007912072324053998,0.007562530705505055,-1.734723475976807e-18,0.007485987713789395,0.007377735121953499
evaluation-funding_premium-1000XECUSDT-20250108-1-3,evaluation,funding_premium,1000XECUSDT,Payment,2025-01-07T00:00:00Z,2025-01-08T00:00:00Z,2025-01-09T00:00:00Z,1,1,3,0.0001,11024830.289835,2,25,0.03495,0.03523,7.153075822603719,3,-7.447113733905579e-05,-0.0001117067060085837,0.0020028612303290005,0.001701659513590803,-8.890457814381136e-18,0.0016271883762517473,0.0015195653020676492,0.0011996578540772185,-3.0791341698588326e-17,0.0011251867167381628,0.001017617581746677,0.0006976561945636894,5.2583805365546965e-17,0.0005859494885551058,0.00047843829365246116
evaluation-funding_premium-1000XECUSDT-20250113-1-3,evaluation,funding_premium,1000XECUSDT,Payment,2025-01-12T00:00:00Z,2025-01-13T00:00:00Z,2025-01-14T00:00:00Z,1,1,3,0.0001,10202121.805204999,2,25,0.03617,0.03466,6.911805363560962,2,-2.0875972672795134e-05,-3.422287021806746e-05,-0.010436826098977031,-0.010730564003317622,2.7755575615628914e-17,-0.010751439975990417,-0.010857732988397983,-0.011220133439314328,-3.8163916471489756e-17,-0.011241009411987123,-0.011347249821022642,-0.011709702875310979,0.0,-0.011743925745529047,-0.01185011211709186
evaluation-funding_premium-1000XECUSDT-20250115-1-3,evaluation,funding_premium,1000XECUSDT,Payment,2025-01-14T00:00:00Z,2025-01-15T00:00:00Z,2025-01-16T00:00:00Z,1,1,3,0.0001,10202121.805204999,1,25,0.03573,0.03744,6.996921354603975,2,-5.035022390148335e-05,-7.552533585222502e-05,0.011964735516372837,0.011657556675063019,2.2551405187698492e-17,0.011607206451161535,0.011498511041643678,0.011145599118387972,2.0816681711721685e-17,0.011095248894486489,0.010986608493904537,0.010633641561712814,-4.336808689942018e-17,0.01055811622586059,0.010449533539236278
evaluation-funding_premium-AAVEUSDT-20250102-1-3,evaluation,funding_premium,AAVEUSDT,DeFi,2025-01-01T00:00:00Z,2025-01-02T00:00:00Z,2025-01-03T00:00:00Z,1,1,3,0.0001,446886224.549,2,25,319.7,333.49,0.0007819831091648421,2,-5.1995599175789814e-05,-7.799339876368472e-05,0.010783547075383204,0.010477076947138009,5.0306980803327406e-17,0.010425081347962219,0.010316512955700796,0.009966299870190876,6.938893903907228e-18,0.009914304271015086,0.009805790760849309,0.009455522793243687,4.163336342344337e-17,0.009377529394480002,0.009269073559827756
evaluation-funding_premium-AAVEUSDT-20250104-1-3,evaluation,funding_premium,AAVEUSDT,DeFi,2025-01-03T00:00:00Z,2025-01-04T00:00:00Z,2025-01-05T00:00:00Z,1,1,3,0.0001,395875096.56649995,3,25,350.83,351.59,0.000712595844141037,2,-4.935825559245219e-05,-7.403738338867829e-05,0.0005415728415471555,0.0002412478978423005,4.708147934018303e-17,0.0001918896422498483,8.44207883825554e-05,-0.0002592933500555339,2.721347452938616e-17,-0.0003086516056479861,-0.0004160666772413668,-0.000759834597953396,2.0166160408230382e-17,-0.0008338719813420744,-0.000941230618932809
evaluation-funding_premium-AAVEUSDT-20250106-1-3,evaluation,funding_premium,AAVEUSDT,DeFi,2025-01-05T00:00:00Z,2025-01-06T00:00:00Z,2025-01-07T00:00:00Z,1,1,3,0.0001,395875096.56649995,2,25,341.72,341.38,0.0007315931171719536,2,-5.040484760549573e-05,-7.56072714082436e-05,-0.0002487416598384862,-0.0005485924148425636,2.0708261494473135e-17,-0.0005989972624480594,-0.0007063811369129036,-0.0010483438224277442,-2.6237692574149207e-17,-0.00109874867003324,-0.0012060788470911188,-0.001548095230012897,-3.686287386450715e-18,-0.0016237025014211406,-0.001730976273116025
evaluation-funding_premium-AAVEUSDT-20250108-1-3,evaluation,funding_premium,AAVEUSDT,DeFi,2025-01-07T00:00:00Z,2025-01-08T00:00:00Z,2025-01-09T00:00:00Z,1,1,3,0.0001,395875096.56649995,3,25,306.76,293.1,0.0008149693571521711,3,-7.170919083648456e-05,-0.00010756378625472685,-0.011132481418698631,-0.011425801929847407,6.938893903907228e-18,-0.011497511120683892,-0.011603723969063284,-0.011914676127917523,-2.2551405187698492e-17,-0.011986385318754008,-0.012092545638463403,-0.012403550325987722,8.673617379884035e-18,-0.012511114112242448,-0.012617218050768764
