trade_id,week_id,entry_time,exit_time,decision_time,symbol,formation_days,formation_return,market_formation_return,formation_gap,leg_weight,entry_price,exit_price,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_short_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,base_price_cost_return,base_reconciliation_error,base_net_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return
development-20210531-DOGEUSDT-7-1,development-20210531,2021-05-31T00:00:00Z,2021-06-07T00:00:00Z,2021-05-30T00:00:00Z,DOGEUSDT,7,-0.014337034617896816,0.124246626911518,-0.13858366152941481,0.25,0.30189,0.37146,0.8281162012653616,21,0.0006394281402166352,0.0003197140701083176,-0.05761204412203125,-0.0579466113485044,3.469446951953614e-17,-0.05730718320828777,-0.05850425795985292,-6.938893903907228e-18,-0.05786482981963629,-0.05906190457120139,4.85722573273506e-17,-0.05874219050109307
development-20210607-BTCUSDT-7-1,development-20210607,2021-06-07T00:00:00Z,2021-06-14T00:00:00Z,2021-06-06T00:00:00Z,BTCUSDT,7,0.004204555112349073,0.11511496346660728,-0.11091040835425821,0.25,35801.71,38993.66,6.98290668239031e-06,22,0.00018230522382401177,-4.195017066049455e-05,-0.022289088984855765,-0.02260246243824668,1.734723475976807e-17,-0.022420157214422667,-0.023124764900684852,3.469446951953614e-17,-0.02294245967686084,-0.023647067363123192,-6.938893903907228e-18,-0.023689017533783687
development-20210614-DOGEUSDT-7-1,development-20210614,2021-06-14T00:00:00Z,2021-06-21T00:00:00Z,2021-06-13T00:00:00Z,DOGEUSDT,7,-0.12773919129919775,-0.053678838682034956,-0.07406035261716279,0.25,0.32396,0.28022,0.771700209902457,20,0.0003520582519446845,7.756823234349918e-05,0.03375416718113347,0.03347441968144213,-2.0816681711721685e-17,0.03382647793338681,0.03300819410112363,0.0,0.03336025235306831,0.032541968520805015,-6.938893903907228e-18,0.03261953675314851
development-20210621-DOGEUSDT-7-1,development-20210621,2021-06-21T00:00:00Z,2021-06-28T00:00:00Z,2021-06-20T00:00:00Z,DOGEUSDT,7,-0.1351810129316996,-0.10151559664230901,-0.033665416289390585,0.25,0.28022,0.26463,0.8921561630147741,21,-0.0008474839073219256,-0.0013446254072011278,0.013908714581400361,0.013617059810149185,-2.6020852139652106e-17,0.01276957590282726,0.013130976869959371,-1.734723475976807e-18,0.012283492962637445,0.012644893929769557,2.2551405187698492e-17,0.01130026852256843
development-20210628-XRPUSDT-7-1,development-20210628,2021-06-28T00:00:00Z,2021-07-05T00:00:00Z,2021-06-27T00:00:00Z,XRPUSDT,7,-0.16300697494187544,-0.0942928111397509,-0.06871416380212454,0.25,0.648,0.6958,0.38580246913580246,21,0.0004613420623436728,0.0002160130566347994,-0.018441358024691323,-0.01875242283950615,6.938893903907228e-18,-0.018291080777162478,-0.019270875262345638,-1.734723475976807e-17,-0.018809533200001966,-0.019789327685185154,1.734723475976807e-17,-0.019573314628550356
development-20210705-DOGEUSDT-7-1,development-20210705,2021-07-05T00:00:00Z,2021-07-12T00:00:00Z,2021-07-04T00:00:00Z,DOGEUSDT,7,-0.06908019046179437,0.057438431663410484,-0.12651862212520484,0.25,0.24635,0.21599,1.0148163182463974,22,0.0003291502448593464,6.238676570590623e-05,0.030809823421960647,0.030528309316013802,-2.42861286636753e-17,0.030857459560873147,0.030059137625329857,-6.938893903907228e-18,0.030388287870189202,0.029589965934645857,1.3877787807814457e-17,0.029652352700351763
development-20210712-DOGEUSDT-7-1,development-20210712,2021-07-12T00:00:00Z,2021-07-19T00:00:00Z,2021-07-11T00:00:00Z,DOGEUSDT,7,-0.1231631078996509,-0.057900615807748544,-0.06526249209190235,0.25,0.21599,0.18144,1.157460993564517,20,0.00040238769564678923,0.00020119384782339462,0.03999027732765406,0.0397142714940506,-5.551115123125783e-17,0.04011665918969739,0.03925428576554471,-2.0816681711721685e-17,0.0396566734611915,0.03879430003703874,-6.938893903907228e-18,0.038995493884862134
development-20210719-DOGEUSDT-7-1,development-20210719,2021-07-19T00:00:00Z,2021-07-26T00:00:00Z,2021-07-18T00:00:00Z,DOGEUSDT,7,-0.16000000000000003,-0.10221450053302443,-0.0577854994669756,0.25,0.18144,0.19789,1.3778659611992945,22,0.0003541590282671958,9.7848566439181e-05,-0.022665895061728447,-0.02297949459876547,-1.0408340855860843e-17,-0.022625335570498274,-0.023502174093364192,6.938893903907228e-18,-0.023148015065096995,-0.024024853587963024,-3.469446951953614e-18,-0.023927005021523843
development-20210726-BNBUSDT-7-1,development-20210726,2021-07-26T00:00:00Z,2021-08-02T00:00:00Z,2021-07-25T00:00:00Z,BNBUSDT,7,0.0013255128077676037,0.0726899030099351,-0.07136439020216749,0.25,302.17,332.58,0.0008273488433663169,21,-0.00013446448372754664,-0.00020169672559132,-0.025159678326769686,-0.025474774133765754,-2.0816681711721685e-17,-0.0256092386174933,-0.025999948907899445,3.469446951953614e-18,-0.02613441339162699,-0.026525123682033275,-1.734723475976807e-17,-0.026726820407624596
development-20210802-DOGEUSDT-7-1,development-20210802,2021-08-02T00:00:00Z,2021-08-09T00:00:00Z,2021-08-01T00:00:00Z,DOGEUSDT,7,0.031174211802748486,0.11511458257153451,-0.08394037076878602,0.25,0.20412,0.24005,1.2247697432882618,21,0.0014282271202832892,0.0007141135601416446,-0.044005976876347275,-0.04433238046247309,-2.0816681711721685e-17,-0.042904153342189805,-0.044876412842935504,6.938893903907228e-18,-0.043448185722652216,-0.045420445223398026,2.0816681711721685e-17,-0.04470633166325638
development-20210809-BNBUSDT-7-1,development-20210809,2021-08-09T00:00:00Z,2021-08-16T00:00:00Z,2021-08-08T00:00:00Z,BNBUSDT,7,0.028324863938419043,0.10756906871861831,-0.07924420478019926,0.25,342.0,414.4,0.0007309941520467836,20,0.0009610738791113255,0.00048053693955566276,-0.052923976608187095,-0.05325573099415201,1.3877787807814457e-17,-0.05229465711504069,-0.05380868672514613,-6.938893903907228e-18,-0.05284761284603481,-0.054361642456140336,2.0816681711721685e-17,-0.05388110551658467
development-20210816-BTCUSDT-7-1,development-20210816,2021-08-16T00:00:00Z,2021-08-23T00:00:00Z,2021-08-15T00:00:00Z,BTCUSDT,7,0.07349802033492958,0.32847316207695343,-0.25497514174202385,0.25,47006.02,49273.28,5.318467719666545e-06,21,0.0006045795542224639,0.00030228977711123194,-0.012058349122091194,-0.012365584131564439,-1.734723475976807e-18,-0.011761004577341975,-0.012877649715695993,-2.0816681711721685e-17,-0.01227307016147353,-0.013389715299827576,8.673617379884035e-18,-0.013087425522716344
development-20210823-DOGEUSDT-7-1,development-20210823,2021-08-23T00:00:00Z,2021-08-30T00:00:00Z,2021-08-22T00:00:00Z,DOGEUSDT,7,-0.07474438829474683,0.03972197101389389,-0.11446635930864071,0.25,0.31491,0.28126,0.7938776158267441,21,0.0018417478780018098,0.0009208739390009049,0.02671398177256995,0.026430010161633488,-3.469446951953614e-18,0.0282717580396353,0.025956740171795167,3.469446951953614e-18,0.02779848804979698,0.025483470181956736,-1.0408340855860843e-17,0.02640434412095764
development-20210830-DOGEUSDT-7-1,development-20210830,2021-08-30T00:00:00Z,2021-09-06T00:00:00Z,2021-08-29T00:00:00Z,DOGEUSDT,7,-0.1068842880731613,-0.011271399844950772,-0.09561288822821053,0.25,0.28126,0.31474,0.8888572850743084,21,0.003942686409018702,0.001971343204509351,-0.02975894190428785,-0.03007679726943044,-1.0408340855860843e-17,-0.026134110860411737,-0.030606574066699865,-2.0816681711721685e-17,-0.026663887657681164,-0.03113635086396932,-1.0408340855860843e-17,-0.02916500765945997
development-20210906-ADAUSDT-7-1,development-20210906,2021-09-06T00:00:00Z,2021-09-13T00:00:00Z,2021-09-05T00:00:00Z,ADAUSDT,7,0.0219121410791292,0.10456188984110466,-0.08264974876197546,0.25,2.9148,2.5812,0.08576917798819816,22,0.00109517931820709,0.0002742203301615935,0.028612597776862925,0.028329765335529,-3.469446951953614e-17,0.02942494465373609,0.027858395100864575,6.938893903907228e-18,0.028953574419071666,0.027387024866200066,0.0,0.02766124519636166
development-20210913-DOGEUSDT-7-1,development-20210913,2021-09-13T00:00:00Z,2021-09-20T00:00:00Z,2021-09-12T00:00:00Z,DOGEUSDT,7,-0.2044097089846233,-0.14833600400793975,-0.05607370497668354,0.25,0.25046,0.23308,0.9981633793819372,20,0.0005597541638546074,0.0002798770819273037,0.01734807953365808,0.017058488381378245,-2.42861286636753e-17,0.01761824254523285,0.01657584686975966,-1.3877787807814457e-17,0.017135601033614264,0.016093205358141044,-3.469446951953614e-18,0.016373082440068347
development-20210920-ADAUSDT-7-1,development-20210920,2021-09-20T00:00:00Z,2021-09-27T00:00:00Z,2021-09-19T00:00:00Z,ADAUSDT,7,-0.11537269487060287,-0.043754842355564184,-0.07161785251503869,0.25,2.2834,2.2051,0.10948585442760796,22,0.00030099454219872777,9.873001319410202e-05,0.00857274240168171,0.008277886047122707,-8.673617379884035e-18,0.008578880589321434,0.007786463933169868,1.8214596497756474e-17,0.008087458475368596,0.007295041819216919,-1.6479873021779667e-17,0.007393771832411021
development-20210927-BNBUSDT-7-1,development-20210927,2021-09-27T00:00:00Z,2021-10-04T00:00:00Z,2021-09-26T00:00:00Z,BNBUSDT,7,-0.15856045407838726,-0.09713662784337031,-0.06142382623501695,0.25,343.91,430.11,0.0007269343723648628,20,-0.002123322564750228,-0.0031849838471253423,-0.06266174289785115,-0.06299933994358989,0.0,-0.06512266250834012,-0.06356203928353346,-4.163336342344337e-17,-0.06568536184828369,-0.06412473862347709,-1.3877787807814457e-17,-0.06730972247060243
