decision_time,entry_time,exit_time,symbol,formation_pairs,chl_spread,chl_monthly_corrected,amihud,log_amihud,market_beta,mom7,mom28,vol28,max28,log_volume30,target_return,spread_percentile,group
2023-08-26T00:00:00Z,2023-08-28T00:00:00Z,2023-09-04T00:00:00Z,BCHUSDT,56,0.01100333918186341,0.0,4.827862915129709e-11,-23.754032113820283,0.4842200118242215,0.024993324432576847,-0.2039072545522419,0.03660144342088483,0.06517156313074679,19.637091891681475,-0.008046151510551103,0.6086956521739131,other
2023-08-26T00:00:00Z,2023-08-28T00:00:00Z,2023-09-04T00:00:00Z,HBARUSDT,56,0.011106585600126928,0.0,4.374681144779304e-10,-21.550017293980144,0.9467662900572661,-0.0035532994923858086,0.12022065817005889,0.05410594205107446,0.14679543459174726,18.30281116981923,-0.16566420347138677,0.6521739130434783,other
2023-08-26T00:00:00Z,2023-08-28T00:00:00Z,2023-09-04T00:00:00Z,AAVEUSDT,56,0.011222164476748326,0.0,4.3182613410382683e-10,-21.562998076048412,0.7284055929630454,0.020250896057347756,-0.21756459593183075,0.029153980526866338,0.04063411078717194,17.619439181213576,-0.061546374078518706,0.6956521739130435,other
2023-08-26T00:00:00Z,2023-08-28T00:00:00Z,2023-09-04T00:00:00Z,RUNEUSDT,56,0.0121286002877144,0.0,4.5905005439002494e-10,-21.501861860854966,0.6392001255776815,-0.07783312577833124,0.5822649572649572,0.04632309518804411,0.11305872042068366,18.480645021337637,-0.004092769440654842,0.7391304347826086,other
2023-08-26T00:00:00Z,2023-08-28T00:00:00Z,2023-09-04T00:00:00Z,XRPUSDT,56,0.01257112803460965,0.03226974477370634,2.402777616660354e-11,-24.45181061450743,3.140435003031842,0.039153648408146946,-0.26141953619114555,0.032744043077475304,0.035597460073119036,20.589071654729064,-0.03611695012421179,0.782608695652174,other
2023-08-26T00:00:00Z,2023-08-28T00:00:00Z,2023-09-04T00:00:00Z,LTCUSDT,56,0.012604402194505022,0.010982429951741942,4.726052412239458e-11,-23.77534575404096,0.9539102717663448,0.01846057571964943,-0.2876682350366562,0.03415122520069378,0.03151329467118935,19.63738082482419,-0.022490820073439388,0.8260869565217391,high
2023-08-26T00:00:00Z,2023-08-28T00:00:00Z,2023-09-04T00:00:00Z,LINKUSDT,56,0.013102087365455475,0.015055357149815866,9.561653571771594e-11,-23.070675343069855,1.2317564181835978,-0.026409591704471658,-0.22634221707222868,0.027233841476237176,0.03844895287958128,19.254075861948888,0.0,0.8695652173913043,high
2023-08-26T00:00:00Z,2023-08-28T00:00:00Z,2023-09-04T00:00:00Z,CRVUSDT,56,0.014727702866361322,0.017939468378725343,1.4973971949359474e-10,-22.6221225324175,0.9055734420370286,-0.07894736842105254,-0.375,0.04477688717934889,0.08480565371024751,18.880148216506488,-0.05652173913043479,0.9130434782608695,high
2023-08-26T00:00:00Z,2023-08-28T00:00:00Z,2023-09-04T00:00:00Z,SOLUSDT,56,0.015321881179373109,0.0,4.022983375908151e-11,-23.93641226223784,1.2694712283759735,-0.043449730489805494,-0.17706359127384164,0.02923673410788229,0.0557581060716541,20.247804651034322,-0.05890846087207624,0.9565217391304348,high
2023-08-26T00:00:00Z,2023-08-28T00:00:00Z,2023-09-04T00:00:00Z,XLMUSDT,56,0.01584518224016025,0.020335607540412595,2.627476827811312e-10,-22.059826925311686,3.0160602621661696,0.06175486748434689,-0.2241789922286288,0.03607864889603733,0.060811390342224936,18.603192526292876,-0.017386984600099353,1.0,high
2023-09-02T00:00:00Z,2023-09-04T00:00:00Z,2023-09-11T00:00:00Z,XMRUSDT,56,0.006136382727662406,0.005182983671479794,5.511627441247179e-10,-21.318990988998348,0.3204378652570321,0.004929275610801476,-0.11238011105502277,0.021317545493383973,0.02078868409772827,16.971053663960987,0.01599829351535842,0.0,low
2023-09-02T00:00:00Z,2023-09-04T00:00:00Z,2023-09-11T00:00:00Z,BNBUSDT,56,0.006508888883990155,0.00523414760792399,4.8625270773288394e-11,-23.74687774540311,0.5726437906891774,-0.021568896826487216,-0.1160847261294059,0.018279918787567892,0.03712000000000004,19.121287752879237,-0.009657102869139234,0.05,low
