decision_time,rankable,high_chl_return,low_chl_return,high_minus_low,chl_rank_ic,controlled_chl_slope,amihud_high_minus_low,volatility_high_minus_low,main_minus_amihud,main_minus_volatility,monthly_corrected_chl_high_minus_low,score_log_amihud_spearman,score_market_beta_spearman,score_mom7_spearman,score_mom28_spearman,score_vol28_spearman,score_max28_spearman,score_log_volume30_spearman,selected_symbol,selected_gross_return
2023-03-04T00:00:00Z,24,-0.022152567956645643,-0.014431662327515448,-0.007720905629130194,-0.288695652173913,0.004317617982534883,-0.04896084115376201,-0.049675079762335206,0.041239935524631816,0.04195417413320501,-0.03440623280311448,0.5269565217391303,0.6182608695652172,-0.268695652173913,-0.18347826086956517,0.7947826086956521,0.6026086956521738,-0.21739130434782608,CRVUSDT,0.023655913978494425
2023-03-11T00:00:00Z,24,0.06254538838456711,0.08781489690999593,-0.02526950852542882,0.02434782608695652,-0.013981941975718226,0.015055595244490405,-0.0004164218137902159,-0.04032510376991923,-0.024853086711638606,-0.04083546474470655,0.45739130434782604,0.4130434782608695,-0.2539130434782608,-0.03217391304347826,0.5391304347826086,0.39826086956521733,-0.21826086956521737,AVAXUSDT,0.08408037094281284
2023-03-18T00:00:00Z,24,-0.09065622793402464,-0.013068369078246645,-0.077587858855778,-0.47913043478260864,0.022833835646525732,-0.09050222573831426,-0.10874752020865375,0.012914366882536263,0.031159661352875748,0.04432175224984249,0.3104347826086956,0.5556521739130434,-0.05217391304347826,0.02869565217391304,0.7147826086956521,0.5495652173913043,-0.08347826086956521,AVAXUSDT,-0.02480752780153972
2023-03-25T00:00:00Z,24,0.02937512761846166,-0.008887920064644983,0.03826304768310664,0.3356521739130434,0.01834451619971828,0.05303646323005513,0.008321763135747284,-0.014773415546948485,0.029941284547359358,0.07544453108431255,0.37739130434782603,0.43043478260869555,-0.04608695652173912,-0.39999999999999997,0.6704347826086956,0.4252173913043478,-0.29565217391304344,XRPUSDT,0.15613133794951972
2023-04-01T00:00:00Z,24,-0.03121410349853391,-0.005156149783538866,-0.026057953714995044,-0.09043478260869564,-0.012119710242648718,0.004548349769463765,-0.032071457377923517,-0.030606303484458808,0.0060135036629284724,0.012334874118145423,0.34347826086956523,0.5243478260869565,0.4408695652173913,-0.11391304347826085,0.6504347826086957,0.3930434782608695,-0.23826086956521736,XRPUSDT,-0.024343122102009174
2023-04-08T00:00:00Z,24,0.10967990809371057,0.08159131337978245,0.02808859471392812,0.19043478260869565,-0.0020597313580491897,-0.03340551641955475,0.030615174965049924,0.06149411113348287,-0.0025265802511218044,-0.008222776274222188,0.16,0.16695652173913042,-0.15130434782608695,-0.08347826086956521,0.3565217391304348,0.2478260869565217,-0.09130434782608696,LINKUSDT,0.13100861350375093
2023-04-15T00:00:00Z,24,-0.1376221330282788,-0.13201342478105077,-0.005608708247228034,0.1782608695652174,0.007287681898599491,-0.019900194014347755,-0.03170030759566307,0.014291485767119722,0.026091599348435038,0.029720546419311628,0.12347826086956522,-0.08695652173913042,-0.1026086956521739,0.14260869565217388,0.606086956521739,0.5452173913043478,-0.07043478260869565,NEARUSDT,-0.17771084337349385
2023-04-22T00:00:00Z,24,-0.02778481911706503,-0.013548724986795158,-0.014236094130269872,0.06869565217391303,0.007414857522245424,-0.052243336353352814,0.018823585821526746,0.03800724222308294,-0.03305967995179662,-0.010405579345134797,0.3756521739130434,0.42956521739130427,-0.09130434782608696,-0.01652173913043478,0.5608695652173912,0.4165217391304347,-0.28521739130434776,NEARUSDT,0.008895866038723055
2023-04-29T00:00:00Z,24,-0.06746961208587951,-0.00571469078031932,-0.06175492130556019,-0.5878260869565216,-0.004823070116815539,-0.028090797314236582,-0.035884199360122285,-0.03366412399132361,-0.025870721945437908,-0.029585702265508225,0.4313043478260869,0.6565217391304347,0.05652173913043478,-0.09217391304347824,0.7608695652173912,0.54,-0.3017391304347826,SNXUSDT,-0.0276174773289366
2023-05-06T00:00:00Z,24,0.014318058121072164,-0.017259812580745514,0.03157787070181768,-0.4339130434782608,0.010090481597907597,0.05370311312330826,-0.05844690486444561,-0.022125242421490582,0.09002477556626329,0.03854850032593795,0.3417391304347826,0.6034782608695652,-0.18347826086956517,-0.12956521739130433,0.7608695652173912,0.5921739130434782,-0.13304347826086957,SOLUSDT,-0.03435061637194703
2023-05-13T00:00:00Z,24,0.01703411626499842,0.004838795427626686,0.012195320837371735,0.20173913043478262,0.00819848492371333,-0.025565236978514295,0.019059468536339642,0.03776055781588603,-0.006864147698967907,0.039625245194742045,-0.010434782608695651,0.11913043478260868,-0.18869565217391301,0.04521739130434782,0.6599999999999999,0.5234782608695652,0.1695652173913043,SOLUSDT,-0.06268228544107102
2023-05-20T00:00:00Z,24,0.05425552451082638,0.03568988871448746,0.018565635796338922,0.07826086956521738,-0.02442616072216479,0.008556468152656899,0.022911528372510183,0.010009167643682024,-0.0043458925761712605,-0.021208452610547913,0.1826086956521739,0.5878260869565216,0.21826086956521737,-0.06173913043478261,0.8460869565217389,0.5339130434782609,0.07391304347826086,SOLUSDT,0.06090593756376239
2023-05-27T00:00:00Z,23,-0.02855639867207862,-0.011915173351686282,-0.016641225320392337,-0.16403162055335968,0.01037725014678291,-0.053953728560382275,-0.03832816938610087,0.03731250323998994,0.021686944065708532,0.036584122083152024,0.3873517786561265,0.8073122529644269,-0.0899209486166008,-0.2984189723320158,0.7193675889328064,0.3300395256916996,-0.017786561264822136,SOLUSDT,0.048850851043369614
2023-06-03T00:00:00Z,23,-0.21180775112300818,-0.10367994322244459,-0.10812780790056359,-0.48517786561264825,-0.016186726805242496,-0.05634035843062771,-0.07176435130414563,-0.05178744946993588,-0.03636345659641796,0.011171790999295744,0.15217391304347824,0.6630434782608696,0.03260869565217391,0.00691699604743083,0.5306324110671937,0.5108695652173914,0.19861660079051385,XRPUSDT,-0.027274425555762982
2023-06-10T00:00:00Z,23,-0.0042622716891775655,-0.01382369337021272,0.009561421681035154,-0.1373517786561265,-0.009817606389772051,0.014352768016257489,-0.025198154348222236,-0.004791346335222334,0.03475957602925739,-0.012397494771182016,-0.15612648221343872,0.607707509881423,-0.18577075098814227,-0.17094861660079053,0.4762845849802372,0.28260869565217395,0.26877470355731226,XRPUSDT,-0.0654887651238718
2023-06-17T00:00:00Z,23,0.1764404723624367,0.20126045969350703,-0.024819987331070326,-0.13636363636363635,0.06426217507492318,0.0971967325379821,-0.08565685854251609,-0.12201671986905242,0.060836871211445764,0.044705206458986624,-0.06422924901185771,0.1383399209486166,-0.19664031620553357,-0.019762845849802375,0.2776679841897233,0.11857707509881424,0.11956521739130435,XRPUSDT,0.006987258528565521
2023-06-24T00:00:00Z,23,0.10436725622547043,0.03732922017513938,0.06703803605033104,0.19960474308300394,-0.004614286650887495,-0.029113973355686412,0.08814487153939302,0.09615200940601745,-0.021106835489061976,0.11727421022568346,0.2509881422924901,0.4594861660079051,0.19466403162055337,-0.12845849802371542,0.40019762845849804,0.05928853754940712,-0.20256916996047433,CRVUSDT,0.08689458689458696
2023-07-01T00:00:00Z,24,-0.06440861093052597,-0.06818078584550269,0.0037721749149767225,-0.034782608695652174,0.034949835861543814,-0.025430945783602055,-0.05362885250663383,0.029203120698578777,0.05740102742161055,0.021882524289786882,0.19826086956521738,0.4504347826086956,0.3217391304347825,0.2939130434782608,0.4721739130434783,0.5878260869565216,-0.16173913043478258,ETCUSDT,-0.0863312883435583
2023-07-08T00:00:00Z,24,0.0184260105536062,0.024284876518021737,-0.005858865964415538,0.06434782608695652,0.03566262383628649,-0.15222905043135873,-0.15655955898920082,0.1463701844669432,0.15070069302478528,0.05545523696483941,-0.1452173913043478,0.37304347826086953,0.18869565217391301,0.5860869565217391,0.48956521739130426,0.6313043478260869,0.29130434782608694,BCHUSDT,-0.05941974378296899
2023-07-15T00:00:00Z,25,0.023581251381515546,0.019895527098683585,0.0036857242828319606,-0.18846153846153846,-0.007671754108628082,0.037342162687379686,0.02537977314935116,-0.033656438404547726,-0.0216940488665192,0.06968414099169626,-0.2630769230769231,0.7315384615384616,-0.10153846153846155,0.48615384615384616,0.6861538461538461,0.6569230769230769,0.43769230769230766,BCHUSDT,-0.0013620157833593716
2023-07-22T00:00:00Z,25,-0.01896151006770559,-0.004202509053833059,-0.014759001013872529,-0.24,-0.03034257766394348,-0.014931766184681882,0.007576417657718193,0.00017276517080935284,-0.022335418671590723,-0.0075462345297551345,0.039999999999999994,0.6076923076923076,0.3038461538461538,0.19384615384615386,0.3876923076923077,0.44230769230769235,0.059230769230769226,SOLUSDT,-0.02084680025856489
2023-07-29T00:00:00Z,24,-0.06222696955817588,-0.029094476789800105,-0.03313249276837578,-0.3069565217391304,-0.01355653252347348,0.08998861141039484,-0.05114178551543193,-0.12312110417877062,0.01800929274705615,0.024688387509447615,-0.029565217391304344,0.24260869565217388,-0.041739130434782605,0.36260869565217385,0.5434782608695652,0.37739130434782603,0.18869565217391301,SOLUSDT,-0.04344776365736924
2023-08-05T00:00:00Z,24,-0.012262274268051798,0.09146283693481908,-0.10372511120287087,0.11913043478260868,0.055298988466958326,0.08936386993922647,0.014498677349237377,-0.19308898114209733,-0.11822378855210824,-0.012095455247845143,-0.2904347826086956,0.3878260869565217,-0.5991304347826086,-0.11217391304347826,0.3408695652173913,0.09999999999999999,0.268695652173913,LTCUSDT,-0.008117276472013546
