decision_time,rankable,high_illiquidity_return,low_illiquidity_return,high_minus_low,amihud_rank_ic,controlled_amihud_slope,high_vol_minus_low_vol,low_volume_minus_high_volume,score_market_beta_spearman,score_mom7_spearman,score_mom28_spearman,score_vol28_spearman,score_max28_spearman,score_log_volume30_spearman,selected_symbol,selected_gross_return
2023-09-02T00:00:00Z,21,-0.002226073457833122,-0.033303301347764734,0.031077227889931613,0.40389610389610386,0.022577691118123463,0.0258346517819563,0.031077227889931613,-0.312987012987013,-0.13766233766233765,0.005194805194805195,-0.17922077922077922,-0.13246753246753248,-0.9155844155844156,AAVEUSDT,-0.01479722323712096
2023-09-09T00:00:00Z,20,0.05191041074968891,0.03620256755325377,0.015707843196435145,-0.060150375939849614,0.06767451281402462,-0.006856687823456137,-0.027478571377570815,-0.1609022556390977,0.4947368421052631,0.20601503759398496,-0.19999999999999998,-0.12180451127819547,-0.8992481203007519,XMRUSDT,0.01917558961438881
2023-09-16T00:00:00Z,20,-0.0042494337437892216,-0.0033247898360376227,-0.0009246439077515989,-0.17744360902255638,0.26579633765403865,-0.02851193627080864,-0.010203531811064287,-0.1789473684210526,0.015037593984962403,-0.013533834586466165,0.10827067669172932,-0.06917293233082707,-0.9368421052631578,XMRUSDT,-0.013802101215408813
2023-09-23T00:00:00Z,20,0.09906513975323372,0.12733088345258142,-0.0282657436993477,-0.1518796992481203,-0.0342743483221795,0.0909846193886622,-0.05304017479281181,-0.24060150375939846,-0.10225563909774435,-0.04060150375939849,0.2556390977443609,0.18496240601503755,-0.9248120300751879,SNXUSDT,0.11219262295081966
2023-09-30T00:00:00Z,21,-0.033438919490080356,-0.03488590241349136,0.0014469829234110068,-0.26493506493506497,0.029900285062796437,-0.07120815031904237,0.004628780546097722,-0.08051948051948052,-0.525974025974026,-0.005194805194805195,0.3675324675324675,0.438961038961039,-0.9402597402597404,AAVEUSDT,-0.08639069638654306
2023-10-07T00:00:00Z,21,-0.042997693156480984,-0.04659740716774412,0.003599714011263133,0.20519480519480518,-0.02064380326452267,-0.018093325504979482,0.019624744260947805,0.005194805194805195,-0.1753246753246753,-0.3194805194805195,0.10389610389610389,0.007792207792207793,-0.9389610389610389,AAVEUSDT,-0.03136838914987106
2023-10-14T00:00:00Z,21,0.06989120665119612,0.1252092279059557,-0.05531802125475958,-0.24935064935064938,0.2821299947469543,0.16779117365313184,-0.14021053287282365,0.031168831168831172,0.005194805194805195,-0.4701298701298702,-0.03506493506493507,-0.15584415584415584,-0.9441558441558441,SNXUSDT,0.13354700854700852
2023-10-21T00:00:00Z,21,0.08565197934790084,0.06754584741608585,0.018106131931814984,0.15194805194805194,-0.03592169706457843,0.0608889538970665,0.018411049521479178,-0.11688311688311687,-0.3038961038961039,-0.5571428571428572,-0.1961038961038961,-0.40649350649350646,-0.9636363636363635,SNXUSDT,0.09377945334590021
2023-10-28T00:00:00Z,22,0.0725739836611345,0.11716725875475091,-0.04459327509361641,-0.23207227555053642,-0.06349422979574465,0.1226451841201926,-0.04511513553964745,-0.05702992659514399,-0.08639186900056467,-0.05477131564088086,-0.2173913043478261,-0.41614906832298143,-0.961603613777527,SNXUSDT,0.0702283498492029
2023-11-04T00:00:00Z,21,0.12158748465948928,0.1380865379919441,-0.016499053332454813,0.05584415584415584,0.34210699461706334,0.2338929894665181,-0.14920497515035253,-0.07922077922077922,0.08961038961038961,-0.012987012987012986,-0.11168831168831168,-0.2675324675324675,-0.9519480519480519,SNXUSDT,0.1557971014492754
2023-11-11T00:00:00Z,23,-0.0514346680771627,-0.014199065581259208,-0.03723560249590349,-0.15316205533596838,-0.04207820803258788,0.07912499762247963,-0.03723560249590349,0.018774703557312256,-0.03359683794466403,-0.18675889328063244,-0.3053359683794466,-0.3942687747035573,-0.9575098814229249,VETUSDT,-0.0385477364410578
2023-11-18T00:00:00Z,25,-0.019444021757859087,-0.031475430488605904,0.012031408730746818,0.25769230769230766,-0.05558306767050028,-0.023757768751760635,0.01073509695673882,0.03153846153846154,0.05461538461538461,-0.10153846153846155,-0.17076923076923078,-0.3030769230769231,-0.9715384615384616,ZILUSDT,-0.04502476361999108
2023-11-25T00:00:00Z,24,0.0295417192004372,0.03407601252573587,-0.004534293325298668,-0.020869565217391303,0.04269022489483171,0.09710382851390915,-0.00988160669672897,-0.005217391304347826,0.013913043478260868,-0.11826086956521738,-0.10086956521739131,-0.20434782608695648,-0.9739130434782608,KAVAUSDT,0.0057723679257120075
2023-12-02T00:00:00Z,24,0.12410271131691233,0.08718176691858855,0.03692094439832379,0.17478260869565218,-0.044378379337313055,0.1502748395875464,-0.1154510092163438,-0.06173913043478261,0.019130434782608695,-0.03043478260869565,-0.14608695652173911,-0.24695652173913044,-0.9643478260869565,VETUSDT,0.22609078889378598
2023-12-09T00:00:00Z,24,-0.06498624805695992,-0.03724788752313466,-0.02773836053382526,-0.10173913043478258,-0.3451389035452863,0.002379406309862636,-0.02773836053382526,-0.07565217391304348,-0.025217391304347827,0.041739130434782605,-0.07391304347826086,-0.19913043478260867,-0.9678260869565216,VETUSDT,0.04816678648454342
2023-12-16T00:00:00Z,24,0.06732224437184293,0.19188832909015022,-0.12456608471830728,-0.15652173913043477,0.2729693046415393,0.21344383100222822,-0.12456608471830728,-0.10956521739130433,0.02695652173913043,0.05391304347826086,-0.02434782608695652,-0.040869565217391296,-0.9626086956521739,ZILUSDT,0.1497835497835498
2023-12-23T00:00:00Z,25,-0.014540456190618677,-0.024974382654457172,0.010433926463838495,-0.07461538461538461,0.21676897756099367,-0.14260674057137748,0.027508000953783383,0.002307692307692308,-0.23846153846153845,0.039999999999999994,0.059230769230769226,-0.11461538461538462,-0.9546153846153845,ZILUSDT,-0.0662650602409639
2023-12-30T00:00:00Z,25,-0.08199664110802125,-0.10101581813279455,0.019019177024773293,-0.5007692307692309,-0.21802241455210308,-0.03377640293732269,0.017625383789084403,0.05846153846153846,-0.19153846153846155,-0.10769230769230768,-0.007692307692307692,-0.30153846153846153,-0.9569230769230769,ZILUSDT,-0.14758064516129032
2024-01-06T00:00:00Z,25,0.2315508550287037,0.044706326340987035,0.18684452868771667,-0.18461538461538463,0.49541285727219175,0.1806635365503288,0.17963706640585422,-0.003846153846153846,-0.2784615384615384,-0.1446153846153846,0.11692307692307692,-0.15307692307692308,-0.9607692307692307,ZILUSDT,0.0066225165562914245
2024-01-13T00:00:00Z,25,-0.005827782915187196,-0.013706079314381924,0.00787829639919473,0.036923076923076927,0.041427032154470474,-0.08991848266383873,0.004903302794140152,0.033846153846153845,-0.003846153846153846,-0.26692307692307693,0.08692307692307692,-0.06230769230769231,-0.9615384615384615,KAVAUSDT,-0.03275582024905255
2024-01-20T00:00:00Z,25,-0.03400609093353195,-0.0014529746105498953,-0.03255311632298205,-0.07769230769230769,-0.05968184385259842,0.003535044984390545,-0.030175924904250515,0.03,-0.15846153846153843,-0.4323076923076923,-0.03230769230769231,-0.07692307692307691,-0.96,ZECUSDT,-0.05089820359281427
2024-01-27T00:00:00Z,25,-0.035168189290431286,-0.013270136386633168,-0.021898052903798117,-0.40692307692307694,0.28031412737624406,0.006661384163851447,-0.07676950816089745,-0.039999999999999994,0.12538461538461537,-0.39384615384615385,-0.11076923076923079,-0.020769230769230772,-0.9823076923076923,ZECUSDT,-0.035601622352411155
2024-02-03T00:00:00Z,23,0.059318480975689966,0.08642461305241747,-0.027106132076727504,-0.2065217391304348,-0.189353093024226,0.15358378168567294,-0.03536005434408769,-0.05335968379446641,-0.3409090909090909,-0.41600790513833996,-0.09881422924901187,-0.05039525691699605,-0.9664031620553359,HBARUSDT,0.1463271875914547
2024-02-10T00:00:00Z,23,0.22216581190086435,0.042278379424561294,0.17988743247630307,0.5810276679841897,0.39752899521795837,-0.022664213536111255,0.17988743247630307,0.017786561264822136,-0.14822134387351776,-0.2855731225296443,-0.02075098814229249,-0.06719367588932806,-0.9664031620553359,HBARUSDT,0.14743426091396472
2024-02-17T00:00:00Z,22,0.07613191828633319,-0.02674915155837627,0.10288106984470946,0.4884246188594016,0.2628447722012937,-0.002147144513773025,0.10288106984470946,0.17108977978543197,0.13721061547148505,-0.17447769621682668,0.11123658949745907,0.09203839638622249,-0.9695087521174479,SNXUSDT,0.0408596444680287
2024-02-24T00:00:00Z,23,0.11463548399637102,0.14275553460910073,-0.028120050612729708,-0.18280632411067196,-0.06436230799719891,-0.07869643704296536,-0.00015150151170142956,0.191699604743083,0.42885375494071143,0.2549407114624506,0.28260869565217395,0.1442687747035573,-0.9664031620553359,HBARUSDT,0.03373560065825565
