decision_time,rankable,high_illiquidity_return,low_illiquidity_return,high_minus_low,amihud_rank_ic,controlled_amihud_slope,high_vol_minus_low_vol,low_volume_minus_high_volume,score_market_beta_spearman,score_mom7_spearman,score_mom28_spearman,score_vol28_spearman,score_max28_spearman,score_log_volume30_spearman,selected_symbol,selected_gross_return
2023-03-04T00:00:00Z,24,-0.07837443582211882,-0.04574994182128726,-0.03262449400083156,-0.4382608695652173,-0.31351337829747217,-0.049675079762335206,-0.00563332538742467,0.3478260869565217,-0.37130434782608696,0.1226086956521739,0.548695652173913,0.35739130434782607,-0.8591304347826085,SNXUSDT,-0.10517851399163713
2023-03-11T00:00:00Z,24,0.10910481603190121,0.1028576070384025,0.006247208993498718,-0.05739130434782608,-0.010881718924049443,-0.0004164218137902159,-0.013953483783968462,0.32608695652173914,-0.3565217391304348,-0.2504347826086956,0.5182608695652173,0.18608695652173912,-0.8982608695652173,SNXUSDT,0.03127246585190524
2023-03-18T00:00:00Z,24,-0.05863203098738656,0.045948918086831034,-0.1045809490742176,-0.37217391304347824,0.1634818964801915,-0.10874752020865375,-0.08122918963085288,0.4339130434782608,0.01217391304347826,-0.2478260869565217,0.45739130434782604,0.11304347826086956,-0.8852173913043477,VETUSDT,-0.06349856616140936
2023-03-25T00:00:00Z,24,0.06997931318585653,0.0169428499558014,0.05303646323005513,0.36173913043478256,0.010011942259011565,0.008321763135747284,0.04780029399214685,0.46173913043478254,-0.40782608695652167,-0.6721739130434782,0.3008695652173913,-0.16173913043478258,-0.8939130434782607,VETUSDT,0.018372703412073532
2023-04-01T00:00:00Z,24,-0.009425900651087993,-0.013974250420551759,0.004548349769463765,0.08434782608695651,0.06870652796500465,-0.032071457377923517,0.004548349769463765,0.5539130434782608,0.04608695652173912,-0.47130434782608693,0.23391304347826083,-0.01652173913043478,-0.9199999999999999,VETUSDT,0.04467353951890041
2023-04-08T00:00:00Z,24,0.092868414891353,0.12627393131090775,-0.03340551641955475,-0.1252173913043478,0.07238952084805357,0.030615174965049924,-0.03340551641955475,0.5460869565217391,0.17565217391304347,-0.16,0.25652173913043474,-0.03043478260869565,-0.9347826086956521,VETUSDT,0.07730263157894735
2023-04-15T00:00:00Z,24,-0.13218644890653009,-0.11228625489218233,-0.019900194014347755,-0.38260869565217387,-0.12226958738103338,-0.03170030759566307,-0.02432262172791122,0.5060869565217391,0.05130434782608695,-0.3,0.15478260869565216,-0.16086956521739126,-0.9652173913043477,VETUSDT,-0.1564885496183206
2023-04-22T00:00:00Z,24,-0.020277173101097334,0.018548322628461046,-0.03882549572955838,-0.40434782608695646,-0.05163604669870929,0.018823585821526746,-0.040229870474265496,0.528695652173913,-0.31478260869565217,-0.23565217391304347,0.2121739130434782,0.12347826086956522,-0.9756521739130434,VETUSDT,0.0036199095022622085
2023-04-29T00:00:00Z,24,-0.08049548348023894,-0.04219291541494432,-0.03830256806529462,-0.3869565217391304,-0.002904707555014832,-0.035884199360122285,-0.04137262772119248,0.37913043478260866,-0.25999999999999995,-0.42260869565217385,0.22347826086956518,0.05130434782608695,-0.9539130434782607,ZILUSDT,-0.06857142857142862
2023-05-06T00:00:00Z,24,-0.07828053130688643,-0.029507658418465765,-0.048772872888420665,-0.38869565217391305,0.11914278838786209,-0.05844690486444561,-0.036203349210237275,0.45652173913043476,-0.24695652173913044,-0.6182608695652172,0.19304347826086957,-0.04608695652173912,-0.9399999999999998,ZILUSDT,-0.08703987730061347
2023-05-13T00:00:00Z,24,-0.007479025316159316,0.01777501122316749,-0.025254036539326806,-0.07913043478260869,-0.1850841182722872,0.019059468536339642,-0.025565236978514295,0.3530434782608695,-0.42869565217391303,-0.5817391304347826,0.2582608695652174,-0.1034782608695652,-0.9469565217391304,ZILUSDT,-0.01301973960520797
2023-05-20T00:00:00Z,24,0.04400818400750608,0.03370531705290929,0.010302866954596791,0.1869565217391304,0.04343312583618625,0.022911528372510183,0.01075838122861763,0.4243478260869564,0.13565217391304346,-0.4660869565217391,0.2069565217391304,-0.25999999999999995,-0.946086956521739,DASHUSDT,0.00045620437956195303
