decision_time,entry_time,exit_time,symbol,gross_return,full_plan_after_cost_and_hurdle
2023-11-25T00:00:00Z,2023-11-27T00:00:00Z,2023-12-04T00:00:00Z,KAVAUSDT,0.0057723679257120075,-0.0006093690359035052
2023-12-02T00:00:00Z,2023-12-04T00:00:00Z,2023-12-11T00:00:00Z,KAVAUSDT,0.06612601372426696,0.014479042413735235
2023-12-09T00:00:00Z,2023-12-11T00:00:00Z,2023-12-18T00:00:00Z,KAVAUSDT,-0.08308952603861919,-0.022824842526986303
2023-12-16T00:00:00Z,2023-12-18T00:00:00Z,2023-12-25T00:00:00Z,ZILUSDT,0.1497835497835498,0.03539342642855594
2023-12-23T00:00:00Z,2023-12-25T00:00:00Z,2024-01-01T00:00:00Z,ZILUSDT,-0.0662650602409639,-0.018618726077572482
2023-12-30T00:00:00Z,2024-01-01T00:00:00Z,2024-01-08T00:00:00Z,ZILUSDT,-0.14758064516129032,-0.03894762230765409
2024-01-06T00:00:00Z,2024-01-08T00:00:00Z,2024-01-15T00:00:00Z,ZILUSDT,0.0066225165562914245,-0.00039683187825865097
2024-01-13T00:00:00Z,2024-01-15T00:00:00Z,2024-01-22T00:00:00Z,ENSUSDT,-0.2215427438741513,-0.05743814698586933
2024-01-20T00:00:00Z,2024-01-22T00:00:00Z,2024-01-29T00:00:00Z,ZECUSDT,-0.05089820359281427,-0.014777011915535074
2024-01-27T00:00:00Z,2024-01-29T00:00:00Z,2024-02-05T00:00:00Z,ZECUSDT,-0.035601622352411155,-0.010952866605434295
2024-02-03T00:00:00Z,2024-02-05T00:00:00Z,2024-02-12T00:00:00Z,HBARUSDT,0.1463271875914547,0.03452933588053216
2024-02-10T00:00:00Z,2024-02-12T00:00:00Z,2024-02-19T00:00:00Z,HBARUSDT,0.14743426091396472,0.03480610421115967
2024-02-17T00:00:00Z,2024-02-19T00:00:00Z,2024-02-26T00:00:00Z,SNXUSDT,0.0408596444680287,0.008162450099675669
2024-02-24T00:00:00Z,2024-02-26T00:00:00Z,2024-03-04T00:00:00Z,HBARUSDT,0.03373560065825565,0.006381439147232405
