trade_id,strategy_variant,entry_time,exit_time,signal_cutoff,symbol,category,eligible_count,past14,ppc14,selection_past,selection_continuity,past_rank,continuity_rank,entry_price,exit_price,notional_fraction,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_long_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,base_price_cost_return,base_reconciliation_error,base_net_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return
development-inverse_max_share-20240520-RUNEUSDT,inverse_max_share,2024-05-20T00:00:00+0000,2024-05-27T00:00:00+0000,2024-05-18T00:00:00+0000,RUNEUSDT,DeFi,24,0.29524350956983136,-0.047619047619047616,0.29524350956983136,0.8054368457767722,1.0,7.0,6.592,6.699,0.25,0.0379247572815534,21,-0.000530969658449636,-0.000796454487674454,0.004057949029126207,0.00375551425970877,2.3418766925686896e-17,0.003224544601259134,0.003251458745449076,2.8189256484623115e-17,0.00272048908699944,0.0027474032311893826,3.252606517456513e-17,0.0019509487435149285
development-inverse_max_share-20240603-CRVUSDT,inverse_max_share,2024-06-03T00:00:00+0000,2024-06-10T00:00:00+0000,2024-06-01T00:00:00+0000,CRVUSDT,DeFi,22,0.08275862068965512,-0.3142857142857143,0.08275862068965512,0.7702659455825813,6.0,7.0,0.453,0.418,0.25,0.5518763796909492,21,-0.0005174920391832229,-0.0007762380587748344,-0.01931567328918324,-0.019604083885209733,-3.469446951953614e-18,-0.020121575924392957,-0.020084779801324476,-1.3877787807814457e-17,-0.0206022718405077,-0.02056547571743933,-1.0408340855860843e-17,-0.021341713776214164
development-inverse_max_share-20240603-ENSUSDT,inverse_max_share,2024-06-03T00:00:00+0000,2024-06-10T00:00:00+0000,2024-06-01T00:00:00+0000,ENSUSDT,Infrastructure,22,0.8691822245595584,0.10476190476190476,0.8691822245595584,0.7802373686092574,1.0,4.0,26.444,20.936,0.25,0.009453940402359704,21,-0.0005675898041232841,-0.0008513847061849262,-0.05207230373619723,-0.0523410603539555,2.0816681711721685e-17,-0.05290865015807878,-0.05278901929360155,-1.3877787807814457e-17,-0.053356609097724834,-0.053236978233247606,6.938893903907228e-18,-0.05408836293943253
development-inverse_max_share-20240610-TRXUSDT,inverse_max_share,2024-06-10T00:00:00+0000,2024-06-17T00:00:00+0000,2024-06-08T00:00:00+0000,TRXUSDT,Layer-1,23,0.008967032967032829,0.21904761904761905,0.008967032967032829,0.8382738339066687,3.0,4.0,0.11689,0.11732,0.25,2.138762939515784,21,-0.0004845138293335615,-0.0007291067511438103,0.0009196680639917965,0.0006191162631534186,2.688821387764051e-17,0.0001346024338198571,0.00011819714689026428,-6.80336863234654e-18,-0.00036631668244329723,-0.00038272196937289005,1.8973538018496328e-17,-0.0011118287205167004
development-inverse_max_share-20240624-ENSUSDT,inverse_max_share,2024-06-24T00:00:00+0000,2024-07-01T00:00:00+0000,2024-06-22T00:00:00+0000,ENSUSDT,Infrastructure,23,0.1698949824970828,-0.2571428571428571,0.1698949824970828,0.8649112364613883,1.0,2.0,23.237,30.685,0.25,0.010758703791367216,22,-0.00048429634109511456,-0.0007320678880837938,0.08013082583810305,0.07978274734260016,-1.3877787807814457e-17,0.07929845100150504,0.0792026645952576,-1.3877787807814457e-17,0.07871836825416248,0.07862258184791493,-2.7755575615628914e-17,0.07789051395983114
development-inverse_max_share-20240624-TRXUSDT,inverse_max_share,2024-06-24T00:00:00+0000,2024-07-01T00:00:00+0000,2024-06-22T00:00:00+0000,TRXUSDT,Layer-1,23,0.042432691469896255,-0.02857142857142857,0.042432691469896255,0.8524805686093366,2.0,4.0,0.11917,0.12461,0.25,2.0978434169673577,22,-0.00021340405203721576,-0.0004015371327522657,0.011412268188302432,0.011105420827389467,2.2551405187698492e-17,0.010892016775352252,0.010594015406562074,-1.3877787807814457e-17,0.010380611354524859,0.01008260998573468,1.0408340855860843e-17,0.009681072852982415
development-inverse_max_share-20240701-AAVEUSDT,inverse_max_share,2024-07-01T00:00:00+0000,2024-07-08T00:00:00+0000,2024-06-29T00:00:00+0000,AAVEUSDT,DeFi,20,0.12401024685607842,-0.3523809523809524,0.12401024685607842,0.8261953491994961,1.0,7.0,97.42,78.23,0.25,0.0025662081708068157,21,-0.0002452270061077656,-0.00045144949345645444,-0.04924553479778279,-0.04951598747690411,0.0,-0.04976121448301188,-0.049966771489427214,-2.7755575615628914e-17,-0.05021199849553498,-0.05041755550195032,-2.0816681711721685e-17,-0.05086900499540677
development-inverse_max_share-20240708-AVAXUSDT,inverse_max_share,2024-07-08T00:00:00+0000,2024-07-15T00:00:00+0000,2024-07-06T00:00:00+0000,AVAXUSDT,Layer-1,21,0.0697183923758935,-0.14285714285714285,0.0697183923758935,0.8254988735809357,3.0,6.0,25.736,26.331,0.25,0.009714019272614236,21,-6.182551330815103e-05,-0.00023419873988616866,0.005779841467205449,0.005476373562325165,2.949029909160572e-17,0.005414548049017014,0.00497059718876286,2.3418766925686896e-17,0.004908771675454709,0.004464820815200443,-2.3418766925686896e-17,0.004230622075314275
development-inverse_max_share-20240708-ENSUSDT,inverse_max_share,2024-07-08T00:00:00+0000,2024-07-15T00:00:00+0000,2024-07-06T00:00:00+0000,ENSUSDT,Infrastructure,21,0.04145222421703565,-0.08571428571428572,0.04145222421703565,0.8112888668573134,4.0,7.0,23.329,26.322,0.25,0.01071627587980625,21,-0.0004116545998179283,-0.0006439687707821607,0.03207381370826007,0.03175456942003513,-6.938893903907228e-18,0.0313429148202172,0.031222514850615113,-1.0408340855860843e-17,0.030810860250797184,0.030690460281195042,-3.469446951953614e-18,0.03004649151041288
development-inverse_max_share-20240708-SOLUSDT,inverse_max_share,2024-07-08T00:00:00+0000,2024-07-15T00:00:00+0000,2024-07-06T00:00:00+0000,SOLUSDT,Layer-1,21,0.07011307595021954,0.638095238095238,0.07011307595021954,0.8554707264464408,2.0,1.0,131.6,147.572,0.25,0.001899696048632219,21,-0.000269633551313925,-0.0004281436583253173,0.030341945288753835,0.0300237401215806,3.8163916471489756e-17,0.029754106570266677,0.029493416381459026,2.0816681711721685e-17,0.029223782830145102,0.02896309264133745,5.898059818321144e-17,0.028534948983012134
development-inverse_max_share-20240708-TRXUSDT,inverse_max_share,2024-07-08T00:00:00+0000,2024-07-15T00:00:00+0000,2024-07-06T00:00:00+0000,TRXUSDT,Layer-1,21,0.0858408559010364,-0.3904761904761905,0.0858408559010364,0.8429634909621727,1.0,4.0,0.12452,0.13746,0.25,2.00770960488275,21,-0.0001837013266870784,-0.00042665833690963307,0.02597976228718274,0.025664174429810505,4.5102810375396984e-17,0.025480473103123426,0.0251382102553806,-5.898059818321144e-17,0.02495450892869352,0.024612246080950806,3.469446951953614e-18,0.024185587744041174
development-inverse_max_share-20240715-NEARUSDT,inverse_max_share,2024-07-15T00:00:00+0000,2024-07-22T00:00:00+0000,2024-07-13T00:00:00+0000,NEARUSDT,Layer-1,21,0.04817577101390835,0.42857142857142855,0.04817577101390835,0.8698742294210466,7.0,1.0,5.398,6.335,0.25,0.04631344942571323,21,-0.0005631945131819146,-0.0008447917697728719,0.04339570211189331,0.043069664690626175,0.0,0.04250647017744426,0.04252629502593558,1.3877787807814457e-17,0.04196310051275366,0.04198292536124493,6.938893903907228e-18,0.04113813359147205
development-inverse_max_share-20240715-VETUSDT,inverse_max_share,2024-07-15T00:00:00+0000,2024-07-22T00:00:00+0000,2024-07-13T00:00:00+0000,VETUSDT,Layer-1,21,0.13015970989892756,0.5619047619047619,0.13015970989892756,0.8517095140281086,3.0,5.0,0.031178,0.030765,0.25,8.018474565398678,21,-0.0005252506254410161,-0.0007878759381615242,-0.0033116299955096573,-0.0036096430175123484,1.3010426069826053e-18,-0.004134893642953365,-0.004106333374494814,-1.734723475976807e-17,-0.00463158399993583,-0.004603023731477335,-8.673617379884035e-18,-0.005390899669638859
development-inverse_max_share-20240722-AAVEUSDT,inverse_max_share,2024-07-22T00:00:00+0000,2024-07-29T00:00:00+0000,2024-07-20T00:00:00+0000,AAVEUSDT,DeFi,21,0.1903730445246692,0.18095238095238095,0.1903730445246692,0.8509494411998423,7.0,1.0,98.27,98.67,0.25,0.0025440113971710596,20,-0.000169914179219349,-0.00034982226248204707,0.0010176045588684568,0.000716993996133175,5.767955557622884e-17,0.0005470798169138261,0.00021597700213699111,-3.4558944247975454e-17,4.6062822917642104e-05,-0.0002850399918591373,1.0299920638612292e-18,-0.0006348622543411843
development-inverse_max_share-20240722-RUNEUSDT,inverse_max_share,2024-07-22T00:00:00+0000,2024-07-29T00:00:00+0000,2024-07-20T00:00:00+0000,RUNEUSDT,DeFi,21,0.3738370453904709,0.5619047619047619,0.3738370453904709,0.8394203344765097,2.0,7.0,4.896,4.534,0.25,0.05106209150326797,20,-0.0003964321870152523,-0.0005946482805228784,-0.018484477124183024,-0.01877338643790849,1.0408340855860843e-17,-0.019169818624923743,-0.019254913051470562,-1.0408340855860843e-17,-0.019651345238485815,-0.01973643966503269,0.0,-0.02033108794555557
development-inverse_max_share-20240722-SOLUSDT,inverse_max_share,2024-07-22T00:00:00+0000,2024-07-29T00:00:00+0000,2024-07-20T00:00:00+0000,SOLUSDT,Layer-1,21,0.21354443480936536,0.7523809523809524,0.21354443480936536,0.8461671866253535,6.0,4.0,184.473,184.808,0.25,0.0013552118738243536,20,-0.0003793962300133708,-0.0005690943450200562,0.0004539959777311031,0.00015372358014453802,4.5997277167697526e-17,-0.0002256726498688328,-0.00034673014343566955,-5.453536927602087e-17,-0.0007261263734490404,-0.0008471838670157938,5.421010862427522e-18,-0.00141627821203585
