trade_id,strategy_variant,entry_time,exit_time,signal_cutoff,symbol,category,eligible_count,past14,ppc14,selection_past,selection_continuity,past_rank,continuity_rank,entry_price,exit_price,notional_fraction,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_long_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,base_price_cost_return,base_reconciliation_error,base_net_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return
development-formation7-20240101-AAVEUSDT,formation7,2024-01-01T00:00:00+0000,2024-01-08T00:00:00+0000,2023-12-30T00:00:00+0000,AAVEUSDT,DeFi,25,0.05990080122090813,-0.08571428571428572,0.11745776347546255,0.42857142857142855,5.0,5.0,108.77,94.87,0.25,0.002298427875333272,21,-0.0009099204759110015,-0.0013824514398448472,-0.031948147467132454,-0.03222897857865217,6.938893903907228e-18,-0.03313889905456317,-0.032697049600073524,-6.938893903907228e-18,-0.033606970075984524,-0.033165120621494876,0.0,-0.034547572061339724
development-formation7-20240115-AAVEUSDT,formation7,2024-01-15T00:00:00+0000,2024-01-22T00:00:00+0000,2024-01-13T00:00:00+0000,AAVEUSDT,DeFi,25,-0.046346292296616354,0.1619047619047619,0.06631112899979885,0.21428571428571427,8.0,4.0,99.36,96.42,0.25,0.0025161030595813203,21,-0.00032595748539006233,-0.0005273318404539735,-0.007397342995169087,-0.007692904589371968,6.071532165918825e-18,-0.008018862074762031,-0.008185511684782598,-3.2959746043559335e-17,-0.008511469170172661,-0.008678118780193228,-1.734723475976807e-18,-0.0092054506206472
development-formation7-20240115-AVAXUSDT,formation7,2024-01-15T00:00:00+0000,2024-01-22T00:00:00+0000,2024-01-13T00:00:00+0000,AVAXUSDT,Layer-1,25,-0.07371949516239618,0.18095238095238095,0.05373237809105613,0.21428571428571427,9.0,5.0,35.287,32.535,0.25,0.007084762093688894,21,-0.0005110086382662172,-0.0007665129573993256,-0.01949726528183185,-0.01978556692266273,2.42861286636753e-17,-0.020296575560928946,-0.020266081355740095,-6.938893903907228e-18,-0.020777089994006313,-0.020746595788817407,1.3877787807814457e-17,-0.021513108746216734
development-formation7-20240115-SNXUSDT,formation7,2024-01-15T00:00:00+0000,2024-01-22T00:00:00+0000,2024-01-13T00:00:00+0000,SNXUSDT,DeFi,25,-0.02564102564102566,-0.3333333333333333,0.08759757155247172,0.21428571428571427,5.0,8.0,3.543,3.277,0.25,0.07056167090036691,21,-0.000511120577406153,-0.0007666808661092293,-0.018769404459497596,-0.019058142816821916,-1.3877787807814457e-17,-0.01956926339422807,-0.019539384674005095,-2.42861286636753e-17,-0.02005050525141125,-0.020020626531188246,1.734723475976807e-17,-0.020787307397297474
development-formation7-20240115-TRXUSDT,formation7,2024-01-15T00:00:00+0000,2024-01-22T00:00:00+0000,2024-01-13T00:00:00+0000,TRXUSDT,Layer-1,25,0.07775051896584251,0.3523809523809524,0.09985556090515169,0.35714285714285715,3.0,1.0,0.11118,0.10883,0.25,2.248605864364094,21,-0.00035545260891527256,-0.0005661666618438568,-0.00528422378125562,-0.005581053246986878,0.0,-0.00593650585590215,-0.00607577219373992,-4.5102810375396984e-17,-0.0064312248026551925,-0.006570491140492907,-4.336808689942018e-18,-0.007136657802336763
development-formation7-20240122-BNBUSDT,formation7,2024-01-22T00:00:00+0000,2024-01-29T00:00:00+0000,2024-01-20T00:00:00+0000,BNBUSDT,Layer-1,25,0.03199869791666665,0.2,0.048553001488341074,0.14285714285714285,2.0,7.0,318.41,305.25,0.25,0.000785151220124996,21,0.0006127021565748563,0.00030635107828742814,-0.010332590056844976,-0.010626390502810862,-1.734723475976807e-18,-0.010013688346236005,-0.011116064112308033,-5.204170427930421e-18,-0.010503361955733176,-0.011605737721805232,8.673617379884035e-18,-0.011299386643517803
development-formation7-20240122-LINKUSDT,formation7,2024-01-22T00:00:00+0000,2024-01-29T00:00:00+0000,2024-01-20T00:00:00+0000,LINKUSDT,Infrastructure,25,0.1749553305539011,0.02857142857142857,0.09979094076655048,0.42857142857142855,1.0,3.0,15.397,14.476,0.25,0.016236929271936092,21,-0.00047612597708969283,-0.0007141889656345392,-0.014954211859453143,-0.015245239332337429,2.949029909160572e-17,-0.01572136530942712,-0.01573029409300508,1.734723475976807e-17,-0.016206420070094773,-0.016215348853672762,3.122502256758253e-17,-0.0169295378193073
development-formation7-20240122-XMRUSDT,formation7,2024-01-22T00:00:00+0000,2024-01-29T00:00:00+0000,2024-01-20T00:00:00+0000,XMRUSDT,PoW,25,0.027739523903206775,0.14285714285714285,0.006227929373996854,0.21428571428571427,4.0,6.0,157.59,160.63,0.25,0.0015863950758296845,21,-0.0005211694176692682,-0.0007817541265039027,0.004822641030522212,0.004519747445903888,-2.7755575615628914e-17,0.0039985780282346195,0.004014927698458015,-4.683753385137379e-17,0.003493758280788747,0.003510107951012087,-3.0791341698588326e-17,0.002728353824508184
development-formation7-20240129-BCHUSDT,formation7,2024-01-29T00:00:00+0000,2024-02-05T00:00:00+0000,2024-01-27T00:00:00+0000,BCHUSDT,Payment,25,-0.04083802622770061,-0.14285714285714285,0.01929273906675033,0.14285714285714285,5.0,9.0,236.71,235.03,0.25,0.0010561446495712052,21,0.00014327335757290796,-3.551537039288297e-05,-0.0017743230112796382,-0.0020732584174728563,7.806255641895632e-18,-0.0019299850598999484,-0.002571485159055392,-1.951563910473908e-17,-0.002428211801482484,-0.003069711900637928,-1.6479873021779667e-17,-0.003105227271030811
development-formation7-20240129-XLMUSDT,formation7,2024-01-29T00:00:00+0000,2024-02-05T00:00:00+0000,2024-01-27T00:00:00+0000,XLMUSDT,Layer-2,25,-0.031390507910074916,-0.37142857142857144,0.007535077082972519,0.2857142857142857,8.0,7.0,0.11376,0.10925,0.25,2.19760900140647,21,-0.0005133215868044568,-0.0007699823802066853,-0.00991121659634317,-0.010205269866385314,6.071532165918825e-17,-0.01071859145318977,-0.010695364596519014,-3.469446951953614e-17,-0.01120868618332347,-0.011185459326652575,1.0408340855860843e-17,-0.01195544170685926
development-formation7-20240205-LTCUSDT,formation7,2024-02-05T00:00:00+0000,2024-02-12T00:00:00+0000,2024-02-03T00:00:00+0000,LTCUSDT,Payment,23,-0.035729298024380185,-0.5047619047619047,0.011463844797177991,0.6428571428571429,8.0,2.0,66.93,71.55,0.25,0.003735245779172269,21,-0.0005455413270581204,-0.0008183119905871805,0.017256835499775858,0.016946481398475988,6.938893903907228e-18,0.016400940071417867,0.01642923491707754,4.163336342344337e-17,0.01588369359001942,0.01591198843567898,-3.8163916471489756e-17,0.0150936764450918
development-formation7-20240205-TRXUSDT,formation7,2024-02-05T00:00:00+0000,2024-02-12T00:00:00+0000,2024-02-03T00:00:00+0000,TRXUSDT,Layer-1,23,0.06546049640876439,0.2761904761904762,0.042894010856990406,0.35714285714285715,3.0,7.0,0.1184,0.12417,0.25,2.1114864864864864,21,5.668110474873292e-06,-0.0002502278012781884,0.01218327702702704,0.011875967060810844,3.9898639947466563e-17,0.011881635171285716,0.01136379109375002,1.9081958235744878e-17,0.011369459204224892,0.010851615126689196,1.734723475976807e-18,0.010601387325411007
development-formation7-20240205-XMRUSDT,formation7,2024-02-05T00:00:00+0000,2024-02-12T00:00:00+0000,2024-02-03T00:00:00+0000,XMRUSDT,PoW,23,0.05608728943338437,0.5428571428571428,0.03211524070840599,0.5714285714285714,6.0,3.0,165.94,120.68,0.25,0.001506568639267205,21,0.0065927891126273605,0.003199528070327782,-0.0681872966132337,-0.06844638423526575,-1.3877787807814457e-17,-0.06185359512263839,-0.06887823785103048,-4.163336342344337e-17,-0.06228544873840312,-0.06931009146679523,0.0,-0.06611056339646745
development-formation7-20240212-ENSUSDT,formation7,2024-02-12T00:00:00+0000,2024-02-19T00:00:00+0000,2024-02-10T00:00:00+0000,ENSUSDT,Infrastructure,23,0.13188044197769733,-0.10476190476190476,0.27481791592590454,0.35714285714285715,1.0,7.0,21.412,22.497,0.25,0.01167569587147394,21,-0.0014759121259643635,-0.002213868188946545,0.012668130020549229,0.012360529142536936,3.122502256758253e-17,0.010884617016572572,0.011847868613394374,-1.734723475976807e-18,0.010371956487430011,0.011335208084251869,2.2551405187698492e-17,0.009121339895305324
development-formation7-20240212-SOLUSDT,formation7,2024-02-12T00:00:00+0000,2024-02-19T00:00:00+0000,2024-02-10T00:00:00+0000,SOLUSDT,Layer-1,23,0.15639126467030295,0.44761904761904764,0.11296532706939688,0.7857142857142857,5.0,2.0,107.471,112.344,0.25,0.0023262089307813268,21,-0.0010362475380348846,-0.001554371307052327,0.011335616119697411,0.01102881475002554,-2.42861286636753e-17,0.009992567211990655,0.010517485935275517,-6.245004513516506e-17,0.009481238397240632,0.01000615712052555,2.2551405187698492e-17,0.008451785813473223
development-formation7-20240219-NEARUSDT,formation7,2024-02-19T00:00:00+0000,2024-02-26T00:00:00+0000,2024-02-17T00:00:00+0000,NEARUSDT,Layer-1,22,0.18514570007107323,0.2,0.09595793624712456,0.5714285714285714,4.0,3.0,3.525,3.708,0.25,0.07092198581560284,21,-0.0015232444464072837,-0.002284866669610926,0.012978723404255321,0.012670936170212865,7.979727989493313e-17,0.011147691723805581,0.012157965234042556,-2.949029909160572e-17,0.010634720787635272,0.011644994297872358,3.469446951953614e-18,0.009360127628261432
development-formation7-20240219-TRXUSDT,formation7,2024-02-19T00:00:00+0000,2024-02-26T00:00:00+0000,2024-02-17T00:00:00+0000,TRXUSDT,Layer-1,22,0.16050857581704925,0.580952380952381,0.09351129693656035,0.5,5.0,6.0,0.1353,0.13776,0.25,1.8477457501847745,21,-0.001021400854997598,-0.0015321012824963968,0.004545454545454519,0.004242727272727287,3.2959746043559335e-17,0.003221326417729689,0.003738184545454548,-4.5536491244391186e-17,0.0027167836904569503,0.0032336418181818094,3.0357660829594124e-17,0.0017015405356854126
