trade_id,strategy_variant,entry_time,exit_time,decision_time,symbol,score,selection_rank,eligible_count,entry_price,exit_price,notional_fraction,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_long_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,base_price_cost_return,base_reconciliation_error,base_net_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return
development-scheduled_long-20230102-AAVEUSDT,scheduled_long,2023-01-02T00:00:00+0000,2023-01-09T00:00:00+0000,2023-01-01T00:00:00+0000,AAVEUSDT,-0.12644641958745595,1,21,52.1,59.32,0.5,0.009596928982725527,20,-0.0010433224446302668,-0.0015649836669454004,0.06928982725527832,0.0686482533589251,-2.7755575615628914e-17,0.06760493091429484,0.06757900510556614,-1.1102230246251565e-16,0.06653568266093587,0.06650975685220728,-1.3877787807814457e-17,0.06494477318526189
development-scheduled_long-20230102-AVAXUSDT,scheduled_long,2023-01-02T00:00:00+0000,2023-01-09T00:00:00+0000,2023-01-01T00:00:00+0000,AVAXUSDT,-0.16281221091581866,2,21,10.86,12.087,0.5,0.04604051565377532,20,-0.0004782779197605526,-0.0009132938435726613,0.05649171270718234,0.05585781767955811,8.326672684688674e-17,0.05537953975979756,0.05480135986187851,-2.7755575615628914e-17,0.054323081942117955,0.053744902044198906,2.0816681711721685e-17,0.05283160820062625
development-scheduled_long-20230102-BCHUSDT,scheduled_long,2023-01-02T00:00:00+0000,2023-01-09T00:00:00+0000,2023-01-01T00:00:00+0000,BCHUSDT,-0.08794419832217926,3,21,96.76,103.64,0.5,0.005167424555601488,20,0.0007544150733996206,0.0001924947441155968,0.03555188094253825,0.03493054981397281,1.1796119636642288e-16,0.03568496488737243,0.03389501926415872,-5.551115123125783e-17,0.03464943433755834,0.03285948871434474,2.0816681711721685e-17,0.03305198345846034
development-scheduled_long-20230102-BNBUSDT,scheduled_long,2023-01-02T00:00:00+0000,2023-01-09T00:00:00+0000,2023-01-01T00:00:00+0000,BNBUSDT,-0.1407271960053449,4,21,244.35,274.7,0.5,0.0020462451401677922,20,0.0017569392132696785,0.0008784696066348393,0.06210354000409246,0.06146627788009007,4.163336342344337e-17,0.06322321709335975,0.06040421160220999,-1.3877787807814457e-17,0.06216115081547967,0.05934214532432991,3.469446951953614e-17,0.06022061493096475
development-scheduled_long-20230102-CRVUSDT,scheduled_long,2023-01-02T00:00:00+0000,2023-01-09T00:00:00+0000,2023-01-01T00:00:00+0000,CRVUSDT,-0.16082802547770703,5,21,0.527,0.577,0.5,0.9487666034155597,20,-5.9753821705692606e-05,-0.0007139123932680268,0.04743833017077792,0.046809867172675435,-2.0816681711721685e-17,0.04675011335096974,0.04576245730550277,-1.3877787807814457e-17,0.045702703483797076,0.0447150474383301,-2.0816681711721685e-17,0.044001135045062076
development-scheduled_long-20230102-DASHUSDT,scheduled_long,2023-01-02T00:00:00+0000,2023-01-09T00:00:00+0000,2023-01-01T00:00:00+0000,DASHUSDT,-0.09482943574340275,6,21,42.19,47.82,0.5,0.011851149561507467,20,-0.0008404518907283373,-0.0012606778360925064,0.06672197203128705,0.06608193884806834,4.163336342344337e-17,0.06524148695734,0.06501525690922028,4.163336342344337e-17,0.06417480501849193,0.06394857497037221,1.1102230246251565e-16,0.0626878971342797
development-scheduled_long-20230102-ENSUSDT,scheduled_long,2023-01-02T00:00:00+0000,2023-01-09T00:00:00+0000,2023-01-01T00:00:00+0000,ENSUSDT,-0.18407848423575224,7,21,10.896,12.076,0.5,0.04588839941262848,20,-0.0006028669559413363,-0.0009725972694639409,0.054148311306901564,0.05351582232011742,-3.469446951953614e-17,0.05291295536417609,0.052461706497797356,-6.938893903907228e-18,0.05185883954185602,0.05140759067547718,-2.7755575615628914e-17,0.050434993406013234
development-scheduled_long-20230102-ETCUSDT,scheduled_long,2023-01-02T00:00:00+0000,2023-01-09T00:00:00+0000,2023-01-01T00:00:00+0000,ETCUSDT,-0.16392052980132443,8,21,15.782,20.394,0.5,0.031681662653656066,20,0.0005432490439565391,-1.1531883168229645e-05,0.14611582815866175,0.14542815866176662,8.326672684688674e-17,0.14597140770572314,0.1442821305031048,-5.551115123125783e-17,0.14482537954706132,0.14313610234444307,5.551115123125783e-17,0.14312457046127483
development-scheduled_long-20230102-KAVAUSDT,scheduled_long,2023-01-02T00:00:00+0000,2023-01-09T00:00:00+0000,2023-01-01T00:00:00+0000,KAVAUSDT,-0.38626216370921584,9,21,0.5361,0.6819,0.5,0.9326618168252191,20,0.009915398260352733,0.004799240036923988,0.1359820928931169,0.135300503637381,-2.7755575615628914e-17,0.14521590189773373,0.13416460313374368,0.0,0.1440800013940964,0.13302870263010624,0.0,0.13782794266703025
development-scheduled_long-20230102-LINKUSDT,scheduled_long,2023-01-02T00:00:00+0000,2023-01-09T00:00:00+0000,2023-01-01T00:00:00+0000,LINKUSDT,-0.15954586196593956,10,21,5.627,5.962,0.5,0.0888572951839346,20,-0.000785700722623956,-0.0012013119334116757,0.029767193886618082,0.02914933357028615,3.469446951953614e-17,0.028363632847662194,0.02811958423671579,-5.898059818321144e-17,0.02733388351409183,0.02708983490314565,7.632783294297951e-17,0.025888522969733974
development-scheduled_long-20230102-LTCUSDT,scheduled_long,2023-01-02T00:00:00+0000,2023-01-09T00:00:00+0000,2023-01-01T00:00:00+0000,LTCUSDT,-0.07297933560031389,11,21,70.89,78.68,0.5,0.0070531809846240655,20,-0.0007386305265046812,-0.0011454539818143135,0.054944279870221546,0.054311313302299435,5.551115123125783e-17,0.05357268277579475,0.05325640198899717,6.938893903907228e-17,0.05251777146249249,0.052201490675694795,-3.469446951953614e-17,0.05105603669388048
development-scheduled_long-20230102-NEARUSDT,scheduled_long,2023-01-02T00:00:00+0000,2023-01-09T00:00:00+0000,2023-01-01T00:00:00+0000,NEARUSDT,-0.2193627450980391,12,21,1.275,1.646,0.5,0.3921568627450981,20,0.0008699200480322745,-0.00012183352991739223,0.1454901960784314,0.14480290196078438,5.551115123125783e-17,0.14567282200881665,0.14365749905882363,5.551115123125783e-17,0.1445274191068559,0.14251209615686278,8.326672684688674e-17,0.14239026262694537
development-scheduled_long-20230102-RUNEUSDT,scheduled_long,2023-01-02T00:00:00+0000,2023-01-09T00:00:00+0000,2023-01-01T00:00:00+0000,RUNEUSDT,-0.06608569353667393,13,21,1.287,1.421,0.5,0.38850038850038854,20,-0.0009859675361305364,-0.0014789513041958047,0.05205905205905215,0.0514278166278167,2.0816681711721685e-17,0.05044184909168617,0.05037578881118898,1.3877787807814457e-17,0.04938982127505845,0.04932376099456104,2.7755575615628914e-17,0.04784480969036523
development-scheduled_long-20230102-SNXUSDT,scheduled_long,2023-01-02T00:00:00+0000,2023-01-09T00:00:00+0000,2023-01-01T00:00:00+0000,SNXUSDT,-0.2344398340248962,14,21,1.475,1.765,0.5,0.3389830508474576,20,0.00032617568698799996,-0.0002350815236780339,0.0983050847457626,0.09764610169491517,-2.7755575615628914e-17,0.09797227738190317,0.09654785559322032,1.3877787807814457e-17,0.09687403128020833,0.09544960949152537,2.7755575615628914e-17,0.09521452796784734
development-scheduled_long-20230102-SOLUSDT,scheduled_long,2023-01-02T00:00:00+0000,2023-01-09T00:00:00+0000,2023-01-01T00:00:00+0000,SOLUSDT,-0.255780993584962,15,21,9.977,14.464,0.5,0.05011526510975243,20,0.02419384109233888,0.01209692054616944,0.22486719454745918,0.2241322742307308,1.1102230246251565e-16,0.24832611532306967,0.22290754195649987,-1.1102230246251565e-16,0.24710138304883875,0.22168280968226917,0.0,0.23377973022843862
development-scheduled_long-20230102-TRXUSDT,scheduled_long,2023-01-02T00:00:00+0000,2023-01-09T00:00:00+0000,2023-01-01T00:00:00+0000,TRXUSDT,0.015204895234563365,16,21,0.05476,0.05439,0.5,9.130752373995616,20,0.004673015642016982,0.0023001603779204704,-0.0033783783783783994,-0.0039763513513513815,-1.0408340855860843e-17,0.0006966642906656006,-0.004972975000000046,-6.852157730108388e-17,-0.000299959357983064,-0.005969598648648711,0.0,-0.0036694382707282403
development-scheduled_long-20230102-UNIUSDT,scheduled_long,2023-01-02T00:00:00+0000,2023-01-09T00:00:00+0000,2023-01-01T00:00:00+0000,UNIUSDT,-0.11293322062552835,17,21,5.247,5.578,0.5,0.0952925481227368,20,-0.0007377066147550983,-0.0011142289215608917,0.03154183342862593,0.03092290832856881,6.938893903907228e-17,0.03018520171381371,0.02989138542024017,-4.163336342344337e-17,0.02915367880548507,0.028859862511911638,5.204170427930421e-17,0.027745633590350746
development-scheduled_long-20230102-XLMUSDT,scheduled_long,2023-01-02T00:00:00+0000,2023-01-09T00:00:00+0000,2023-01-01T00:00:00+0000,XLMUSDT,-0.13393070489844683,18,21,0.07249,0.0772,0.5,6.897503103876397,20,-0.0008167354611353292,-0.00125010480571872,0.032487239619257924,0.03186774727548625,-6.245004513516506e-17,0.031051011814350916,0.030835279528210857,-1.0408340855860843e-17,0.030018544067075527,0.029802811780935357,2.7755575615628914e-17,0.028552706975216637
development-scheduled_long-20230102-XMRUSDT,scheduled_long,2023-01-02T00:00:00+0000,2023-01-09T00:00:00+0000,2023-01-01T00:00:00+0000,XMRUSDT,-0.013620357451332055,19,21,148.46,155.36,0.5,0.003367910548295837,20,0.003358992816316461,0.0016794964081582305,0.023238582783241313,0.02262463963357142,6.938893903907228e-17,0.02598363244988788,0.021601414993937862,-6.938893903907228e-18,0.024960407810254322,0.020578190354304193,0.0,0.022257686762462425
