candidate_id,scenario,deflated_sharpe_probability,days,total_return,cagr,annualized_volatility,sharpe,max_drawdown,calmar,daily_skew,daily_excess_kurtosis,positive_day_fraction,positive_month_fraction,return_2021,return_2022,return_2023,turnover,trade_events,active_days,maximum_gross_weight,maximum_absolute_net_weight,fee_cost_on_initial_equity,slippage_cost_on_initial_equity,terminal_liquidation
BTC_ETH_RELATIVE_MOMENTUM_90D,favorable,0.15255001508713317,1095,-0.0714594817601012,-0.024427382926081154,0.1305307641446206,-0.12391275751782725,-0.21087717305545894,-0.11583701816629036,-0.6250302663812107,10.167757298975708,0.4968036529680365,0.4166666666666667,0.05256250783212968,-0.15115858665960302,0.03926524365632167,12.041398277914503,63,1095,0.6483531143122396,0.08841771524748687,0.004504139093618769,0.0022520695468093844,True
BTC_ETH_RELATIVE_MOMENTUM_90D,base,0.15255001508713317,1095,-0.08037391630292878,-0.027561557617649557,0.13052243858028054,-0.14856330752107566,-0.21393573920172193,-0.1288310112209046,-0.624670184823601,10.167321955146127,0.4958904109589041,0.4166666666666667,0.04996492448159695,-0.15520666495174984,0.036778567652879346,12.038305971679984,63,1095,0.6483531143122396,0.08843706394051282,0.004482997797701511,0.011207494494253777,True
BTC_ETH_RELATIVE_MOMENTUM_90D,stress,0.15255001508713317,1095,-0.0859023093464989,-0.0295154375008142,0.1305246293665096,-0.16395578049883847,-0.21584129528800455,-0.13674601730605224,-0.6243477567827774,10.164417541242145,0.4958904109589041,0.4166666666666667,0.04834449811219432,-0.15772689302621956,0.03522715919030217,12.036374983445917,63,1095,0.6483531143122394,0.08844916191573232,0.004469851683491668,0.016761943813093757,True
