entry_time,signal_cutoff,exit_time,symbol,category,eligible_count,raw_mom14,rmom_90_14,main_alpha,main_beta,rmom_60_14,rmom_120_14,rmom_90_7,rmom_90_21,entry_price,exit_price,target_asset_return,target_market_return,target_excess_return,selection_rank
2022-01-24T00:00:00Z,2022-01-22T00:00:00Z,2022-01-31T00:00:00Z,LTCUSDT,Payment,24,-0.177541654084,4.10333563308,0.000708719349075,0.980740305553,3.21524394568,4.08113501058,1.77328038308,4.3705125366,112.19,108.4,-0.0337819770033,-0.00635512749477,-0.0274268495085,3
2022-01-24T00:00:00Z,2022-01-22T00:00:00Z,2022-01-31T00:00:00Z,BNBUSDT,Layer-1,24,-0.181349009085,3.13917169557,0.00246599686746,0.776340946774,2.58731302242,3.19340412262,-1.037151466,-1.75516194222,383.86,376.84,-0.0182879174699,-0.00635512749477,-0.0119327899751,4
2022-01-24T00:00:00Z,2022-01-22T00:00:00Z,2022-01-31T00:00:00Z,ETCUSDT,PoW,24,-0.193771186403,2.81769635026,-0.00317384271239,0.854135772383,2.62404993862,2.94441783913,0.830772287609,0.941703886617,25.098,24.898,-0.00796876245119,-0.00635512749477,-0.00161363495642,5
2022-01-31T00:00:00Z,2022-01-29T00:00:00Z,2022-02-07T00:00:00Z,SNXUSDT,DeFi,24,0.0228774275173,7.42423287768,8.8970703221e-05,1.04625378253,7.75639529567,7.4561340151,4.57694354558,7.5940430652,5.249,5.8,0.104972375691,0.163005441399,-0.0580330657087,1
2022-01-31T00:00:00Z,2022-01-29T00:00:00Z,2022-02-07T00:00:00Z,TRXUSDT,Layer-1,24,-0.125748280478,5.82904205423,-0.000888506361494,0.716426323835,4.18293811314,6.04249182377,1.50296932117,5.72047056396,0.05857,0.06613,0.129076318935,0.163005441399,-0.0339291224647,2
2022-01-31T00:00:00Z,2022-01-29T00:00:00Z,2022-02-07T00:00:00Z,HBARUSDT,Layer-1,24,-0.2307740924,3.67606684294,-0.00027189168373,0.954043953697,3.82876168193,3.79828931381,-2.60890167679,2.7633933467,0.21855,0.25808,0.18087394189,0.163005441399,0.0178685004904,3
2022-01-31T00:00:00Z,2022-01-29T00:00:00Z,2022-02-07T00:00:00Z,AVAXUSDT,Layer-1,24,-0.257676043463,3.4918623883,0.00869602891601,1.04778586329,4.83993423434,3.25666697683,4.64812898321,4.06685153281,67.9,78.91,0.162150220913,0.163005441399,-0.000855220486183,4
2022-01-31T00:00:00Z,2022-01-29T00:00:00Z,2022-02-07T00:00:00Z,XLMUSDT,Layer-2,24,-0.242360842707,2.56416166537,-0.000959649018365,0.851249216146,3.07734075892,3.10864652155,0.628922165986,-0.656292910724,0.195,0.22358,0.146564102564,0.163005441399,-0.0164413388352,5
2022-02-07T00:00:00Z,2022-02-05T00:00:00Z,2022-02-14T00:00:00Z,SNXUSDT,DeFi,24,0.42081561347,4.25654792363,-0.000398562208707,1.01581265297,4.12034352523,4.21122272272,-0.693241577615,6.24010194196,5.8,4.457,-0.231551724138,-0.0781820645403,-0.153369659598,1
2022-02-07T00:00:00Z,2022-02-05T00:00:00Z,2022-02-14T00:00:00Z,1000XECUSDT,Payment,24,0.205971307678,3.69384890588,-0.00379759056406,0.904012225274,3.67947687893,4.12521768358,-0.0630214285987,1.14450370648,0.08593,0.0817,-0.0492261142791,-0.0781820645403,0.0289559502612,2
2022-02-07T00:00:00Z,2022-02-05T00:00:00Z,2022-02-14T00:00:00Z,ETCUSDT,PoW,24,0.195372849749,3.31052784629,-0.00161695121504,0.835745683048,3.47260264324,3.20023998875,2.70609732942,3.61282782529,29.869,32.466,0.0869463323178,-0.0781820645403,0.165128396858,3
2022-02-07T00:00:00Z,2022-02-05T00:00:00Z,2022-02-14T00:00:00Z,AVAXUSDT,Layer-1,24,0.253025054358,3.17262497762,0.00530944381796,1.04988572417,2.85326068299,3.14108966393,-1.19767036261,2.14072803094,78.91,77.88,-0.0130528450133,-0.0781820645403,0.065129219527,4
2022-02-07T00:00:00Z,2022-02-05T00:00:00Z,2022-02-14T00:00:00Z,ZECUSDT,PoW,24,0.205300244427,1.6747810949,0.00256127140101,1.01778337625,2.57975841092,1.7760067651,2.70599640827,0.713819281922,124.3,116.87,-0.0597747385358,-0.0781820645403,0.0184073260045,5
2022-02-14T00:00:00Z,2022-02-12T00:00:00Z,2022-02-21T00:00:00Z,ETCUSDT,PoW,24,0.22394897772,6.3999592366,-0.000503090175446,0.820096964605,6.48284987912,6.31426696483,3.37024506725,7.25758253386,32.466,27.236,-0.161091603524,-0.074304128277,-0.0867874752467,1
2022-02-14T00:00:00Z,2022-02-12T00:00:00Z,2022-02-21T00:00:00Z,LTCUSDT,Payment,24,0.134151967522,4.86643838727,-0.00202826184505,0.959854638244,4.59771345525,4.86745060795,6.16770287212,2.6958958654,125.56,110.55,-0.119544440905,-0.074304128277,-0.0452403126278,2
2022-02-14T00:00:00Z,2022-02-12T00:00:00Z,2022-02-21T00:00:00Z,XRPUSDT,Payment,24,0.286628545064,4.80494470342,0.00172141748477,0.802097142132,4.80623328683,4.80568352215,3.58983283144,5.49702561555,0.8051,0.7763,-0.0357719537946,-0.074304128277,0.0385321744824,3
