entry_time,variant,eligible_count,tail_count,top_symbols,bottom_symbols,top_asset_return,top_excess_return,bottom_excess_return,top_minus_bottom_excess,rank_ic,signal_raw_spearman
2022-07-25T00:00:00Z,rmom_90_14,24,5,ETCUSDT|AVAXUSDT|CRVUSDT|ENSUSDT|SNXUSDT,ZECUSDT|KAVAUSDT|HBARUSDT|XLMUSDT|TRXUSDT,0.101405444412,0.0384433414311,-0.0104823344204,0.0489256758515,0.000869565217391,0.953913043478
2022-08-01T00:00:00Z,rmom_90_14,24,5,ETCUSDT|ENSUSDT|BCHUSDT|SNXUSDT|BNBUSDT,SOLUSDT|AVAXUSDT|ZECUSDT|TRXUSDT|AAVEUSDT,0.103152750491,0.0288972024034,-0.018423460393,0.0473206627965,0.242608695652,0.860869565217
2022-08-08T00:00:00Z,rmom_90_14,24,5,VETUSDT|ETCUSDT|BNBUSDT|ENSUSDT|SNXUSDT,AAVEUSDT|XRPUSDT|CRVUSDT|SOLUSDT|RUNEUSDT,-0.0176472525886,-0.0388639734245,0.0132176171263,-0.0520815905508,-0.119130434783,0.934782608696
2022-08-15T00:00:00Z,rmom_90_14,24,5,VETUSDT|NEARUSDT|KAVAUSDT|AVAXUSDT|BNBUSDT,CRVUSDT|TRXUSDT|UNIUSDT|BCHUSDT|XRPUSDT,-0.166902117722,-0.0114834602419,0.00777773870643,-0.0192611989483,-0.133043478261,0.949565217391
2022-08-22T00:00:00Z,rmom_90_14,24,5,SOLUSDT|ZECUSDT|LTCUSDT|AAVEUSDT|LINKUSDT,VETUSDT|CRVUSDT|ZILUSDT|BCHUSDT|SNXUSDT,-0.0922974637651,0.00221069671138,0.0334993655915,-0.0312886688802,-0.142608695652,0.649565217391
2022-08-29T00:00:00Z,rmom_90_14,24,5,XRPUSDT|AAVEUSDT|XMRUSDT|BNBUSDT|LTCUSDT,UNIUSDT|NEARUSDT|SOLUSDT|VETUSDT|LINKUSDT,0.0742388690232,0.00571885333307,0.034634395257,-0.0289155419239,-0.172173913043,0.653913043478
2022-09-05T00:00:00Z,rmom_90_14,24,5,LTCUSDT|AAVEUSDT|ENSUSDT|XMRUSDT|CRVUSDT,HBARUSDT|RUNEUSDT|VETUSDT|AVAXUSDT|SOLUSDT,0.0604610129964,0.00183077414213,-0.00329548215588,0.00512625629801,0.00521739130435,0.967826086957
2022-09-12T00:00:00Z,rmom_90_14,25,5,LINKUSDT|ENSUSDT|LTCUSDT|NEARUSDT|1000XECUSDT,VETUSDT|AVAXUSDT|RUNEUSDT|ZILUSDT|HBARUSDT,-0.148616064955,-0.00669925804138,-0.00987928582889,0.00318002778751,0.03,0.92
2022-09-19T00:00:00Z,rmom_90_14,25,5,LINKUSDT|XRPUSDT|XLMUSDT|SOLUSDT|NEARUSDT,ZILUSDT|SNXUSDT|DASHUSDT|UNIUSDT|AAVEUSDT,0.0975320050711,0.0717539034089,-0.0231830936275,0.0949369970364,0.276153846154,0.958461538462
2022-09-26T00:00:00Z,rmom_90_14,25,5,XRPUSDT|XLMUSDT|SOLUSDT|LINKUSDT|HBARUSDT,ETCUSDT|AAVEUSDT|CRVUSDT|ZILUSDT|NEARUSDT,-0.045271228438,-0.025615711255,-0.016263026369,-0.009352684886,0.178461538462,0.830769230769
2022-10-03T00:00:00Z,rmom_90_14,25,5,BNBUSDT|XRPUSDT|UNIUSDT|XLMUSDT|ENSUSDT,RUNEUSDT|CRVUSDT|ETCUSDT|ZILUSDT|NEARUSDT,0.116398915463,0.0614451929082,-0.0179023716992,0.0793475646074,0.184615384615,0.947692307692
2022-10-10T00:00:00Z,rmom_90_14,25,5,ENSUSDT|TRXUSDT|UNIUSDT|XMRUSDT|XLMUSDT,ETCUSDT|SNXUSDT|RUNEUSDT|NEARUSDT|AVAXUSDT,-0.0258510369351,0.0261767140257,-0.0325024287244,0.0586791427501,0.258461538462,0.964615384615
2022-10-17T00:00:00Z,rmom_90_14,25,5,ENSUSDT|HBARUSDT|XRPUSDT|TRXUSDT|AAVEUSDT,ZECUSDT|SOLUSDT|ETCUSDT|AVAXUSDT|NEARUSDT,0.00149108281529,-0.00872141182358,-0.00217811932559,-0.00654329249798,-0.28,0.939230769231
2022-10-24T00:00:00Z,rmom_90_14,24,5,AAVEUSDT|LTCUSDT|VETUSDT|CRVUSDT|SNXUSDT,XRPUSDT|ETCUSDT|XLMUSDT|NEARUSDT|SOLUSDT,0.0133866133976,-0.0242037591776,-0.00161224927727,-0.0225915099003,-0.239130434783,0.942608695652
2022-10-31T00:00:00Z,rmom_90_14,24,5,BNBUSDT|AVAXUSDT|SNXUSDT|LTCUSDT|UNIUSDT,ZILUSDT|XRPUSDT|HBARUSDT|ENSUSDT|XLMUSDT,0.0718623025302,0.0527501702183,-0.0321148123462,0.0848649825645,0.447826086957,0.921739130435
2022-11-07T00:00:00Z,rmom_90_14,24,5,BNBUSDT|LTCUSDT|SOLUSDT|LINKUSDT|UNIUSDT,TRXUSDT|KAVAUSDT|HBARUSDT|ZECUSDT|XLMUSDT,-0.272948059794,-0.00832339669152,0.0362403284393,-0.0445637251308,0.0426086956522,0.966086956522
2022-11-14T00:00:00Z,rmom_90_14,24,5,LTCUSDT|BCHUSDT|BNBUSDT|XMRUSDT|VETUSDT,SNXUSDT|ZILUSDT|KAVAUSDT|TRXUSDT|NEARUSDT,0.00932076779631,0.0386192158318,-0.0219633842226,0.0605826000544,0.266956521739,0.78
2022-11-21T00:00:00Z,rmom_90_14,24,5,BCHUSDT|LTCUSDT|XMRUSDT|RUNEUSDT|XLMUSDT,AVAXUSDT|CRVUSDT|SOLUSDT|AAVEUSDT|NEARUSDT,0.0775350658701,-0.0156325442029,0.0420987173708,-0.0577312615738,-0.00869565217391,0.78347826087
2022-11-28T00:00:00Z,rmom_90_14,24,5,DASHUSDT|LTCUSDT|LINKUSDT|BCHUSDT|XMRUSDT,ETCUSDT|XLMUSDT|AVAXUSDT|VETUSDT|NEARUSDT,0.0496837012508,0.0106195511294,-0.0123471658057,0.0229667169352,-0.0269565217391,0.94347826087
2022-12-05T00:00:00Z,rmom_90_14,24,5,DASHUSDT|LINKUSDT|LTCUSDT|ZECUSDT|XMRUSDT,ETCUSDT|NEARUSDT|HBARUSDT|VETUSDT|XLMUSDT,-0.0052654903231,0.0182536560129,-0.00607269454652,0.0243263505595,0.0434782608696,0.958260869565
2022-12-12T00:00:00Z,rmom_90_14,24,5,RUNEUSDT|UNIUSDT|XMRUSDT|ZECUSDT|SNXUSDT,XRPUSDT|BCHUSDT|CRVUSDT|BNBUSDT|ETCUSDT,-0.075866852674,0.0256233000361,-0.00317938253308,0.0288026825692,0.186956521739,0.919130434783
2022-12-19T00:00:00Z,rmom_90_14,23,5,SOLUSDT|RUNEUSDT|TRXUSDT|XMRUSDT|ZECUSDT,ETCUSDT|LINKUSDT|BNBUSDT|ENSUSDT|ZILUSDT,-0.0169491672486,0.000318148126316,-0.0037064170094,0.00402456513571,0.150197628458,0.885375494071
2022-12-26T00:00:00Z,rmom_90_14,23,5,RUNEUSDT|TRXUSDT|SOLUSDT|BCHUSDT|XMRUSDT,SNXUSDT|NEARUSDT|VETUSDT|ENSUSDT|ZILUSDT,-0.0429496479509,-0.00509553342911,0.00943246469084,-0.01452799812,-0.120553359684,0.766798418972
2023-01-02T00:00:00Z,rmom_90_14,22,5,LTCUSDT|XMRUSDT|BNBUSDT|RUNEUSDT|DASHUSDT,AVAXUSDT|SOLUSDT|ZECUSDT|KAVAUSDT|ZILUSDT,0.103626970699,-0.0432888521641,0.11728317893,-0.160572031094,-0.517786561265,0.935629587804
