trade_id,strategy_variant,entry_time,exit_time,signal_cutoff,symbol,category,eligible_count,ptv26,ptv52,ptv78,ptv52_zero,mom52,skew52,vol52,selection_score,selection_rank,entry_price,exit_price,notional_fraction,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_long_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,base_price_cost_return,base_reconciliation_error,base_net_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return
development-ptv78-20220328-CRVUSDT,ptv78,2022-03-28T00:00:00+0000,2022-04-04T00:00:00+0000,2022-03-26T00:00:00+0000,CRVUSDT,DeFi,20,-0.07779948380502436,-0.09111484309276478,-0.11670338478731557,-0.18835976439835223,-0.259719909086821,0.2831914447946585,0.12237725893809462,-0.11670338478731557,1.0,2.615,2.948,0.25,0.09560229445506692,21,-0.00015960616252420648,-0.0004546942936121893,0.03183556405353727,0.031516462715105165,2.0816681711721685e-17,0.031356856552580956,0.030984646252390058,-2.0816681711721685e-17,0.030825040089865852,0.03045282978967495,2.0816681711721685e-17,0.029998135496062762
development-ptv78-20220328-SNXUSDT,ptv78,2022-03-28T00:00:00+0000,2022-04-04T00:00:00+0000,2022-03-26T00:00:00+0000,SNXUSDT,DeFi,20,-0.07962336366699095,-0.10724539161301097,-0.1025409523906873,-0.15319092509047413,-1.213112423529873,1.4660609528885404,0.12258940125136018,-0.1025409523906873,2.0,5.414,7.315,0.25,0.046176579239009974,21,-0.0006323571893239748,-0.0009485357839859624,0.087781677133358,0.08742900812707799,1.3877787807814457e-17,0.08679665093775402,0.0868412791189509,-2.7755575615628914e-17,0.08620892192962692,0.08625355011082375,-5.551115123125783e-17,0.08530501432683779
development-ptv78-20220404-XRPUSDT,ptv78,2022-04-04T00:00:00+0000,2022-04-11T00:00:00+0000,2022-04-02T00:00:00+0000,XRPUSDT,Payment,20,-0.047372720357365714,-0.02984750183089596,-0.09912767883765097,-0.08455522499441398,0.3680301860694483,2.721366289850438,0.12532553004871397,-0.09912767883765097,2.0,0.8432,0.7538,0.25,0.29648956356736245,22,-0.0004782054814990512,-0.0007213931561314042,-0.026506166982922186,-0.02679026328273243,-3.469446951953614e-18,-0.02726846876423148,-0.02726377301944971,-2.7755575615628914e-17,-0.027741978500948762,-0.027737282756166964,3.469446951953614e-18,-0.028458675912298368
development-ptv78-20220411-SNXUSDT,ptv78,2022-04-11T00:00:00+0000,2022-04-18T00:00:00+0000,2022-04-09T00:00:00+0000,SNXUSDT,DeFi,20,-0.07557118684961557,-0.09570785458584855,-0.10042249607083006,-0.1584919108503665,-0.8932526119132967,1.4763445574621634,0.12528145383354344,-0.10042249607083006,1.0,5.076,4.99,0.25,0.04925137903861308,20,0.000316456967610791,4.6787153830582656e-05,-0.0042356185973206895,-0.004533077226162308,-3.469446951953614e-18,-0.004216620258551517,-0.005028844148936146,1.734723475976807e-18,-0.004712387181325355,-0.005524611071709984,-3.5561831257524545e-17,-0.0054778239178794015
development-ptv78-20220418-XMRUSDT,ptv78,2022-04-18T00:00:00+0000,2022-04-25T00:00:00+0000,2022-04-16T00:00:00+0000,XMRUSDT,PoW,22,-0.04266071787519168,-0.0523501690616308,-0.0910976750091594,-0.14694591452403052,0.11433300322326458,0.882249267158289,0.09207263455849879,-0.0910976750091594,3.0,241.28,252.43,0.25,0.0010361405835543768,21,-0.0005534772099873469,-0.0008302158149810203,0.011552967506631318,0.011246035726127368,3.9898639947466563e-17,0.010692558516140021,0.01073448969040125,1.3877787807814457e-17,0.010181012480413903,0.01022294365467502,-3.642919299551295e-17,0.009392727839694
development-ptv78-20220418-XRPUSDT,ptv78,2022-04-18T00:00:00+0000,2022-04-25T00:00:00+0000,2022-04-16T00:00:00+0000,XRPUSDT,Payment,22,-0.049168682129074506,-0.05905448993017494,-0.10098261800998173,-0.12928683061352797,-0.13134373106195002,0.9374895175195714,0.08965467432596368,-0.10098261800998173,1.0,0.7516,0.6979,0.25,0.33262373602980305,21,-0.0004195318800716139,-0.000630170204021737,-0.01786189462480045,-0.018151177488025555,1.734723475976807e-17,-0.01857070936809717,-0.018633326310537573,-2.7755575615628914e-17,-0.019052858190609187,-0.01911547513304951,3.469446951953614e-18,-0.019745645337071245
development-ptv78-20220425-BCHUSDT,ptv78,2022-04-25T00:00:00+0000,2022-05-02T00:00:00+0000,2022-04-23T00:00:00+0000,BCHUSDT,Payment,22,-0.062057398538744306,-0.0664625518905988,-0.09135411910107877,-0.14956992771492408,-0.6116246579622996,0.6350074478007794,0.06266133152421441,-0.09135411910107877,3.0,307.38,283.66,0.25,0.0008133255254082894,21,-0.00037241229954183987,-0.0005681900214350728,-0.0192920814626846,-0.01958050621380697,2.0816681711721685e-17,-0.019952918513348808,-0.020061225707593194,-3.8163916471489756e-17,-0.020433638007135033,-0.020541945201379364,0.0,-0.021110135222814436
development-ptv78-20220425-SNXUSDT,ptv78,2022-04-25T00:00:00+0000,2022-05-02T00:00:00+0000,2022-04-23T00:00:00+0000,SNXUSDT,DeFi,22,-0.06478825671594571,-0.08404218947000422,-0.09449636954326258,-0.1383777385617084,-0.5670338996900625,1.4407650998078305,0.12241807689881393,-0.09449636954326258,2.0,5.87,4.812,0.25,0.04258943781942078,21,0.0005501254005185178,0.00023044988197946334,-0.04505962521294718,-0.0453325894378194,1.3877787807814457e-17,-0.04478246403730088,-0.045787556848381594,-3.469446951953614e-17,-0.045237431447863075,-0.04624252425894376,-2.0816681711721685e-17,-0.0460120743769643
development-ptv78-20220502-XMRUSDT,ptv78,2022-05-02T00:00:00+0000,2022-05-09T00:00:00+0000,2022-04-30T00:00:00+0000,XMRUSDT,PoW,22,-0.029905947370224,-0.05091185362963755,-0.09123350665587328,-0.15654643705731836,0.11126034469678765,0.5232909433207097,0.0793043246721182,-0.09123350665587328,3.0,211.72,216.88,0.25,0.0011808048365766106,22,0.00023202736985291874,-6.307082835941069e-05,0.006092952956735287,0.00578929718496124,-2.6020852139652106e-17,0.006021324554814158,0.005283207887776309,-8.673617379884035e-18,0.005515235257629227,0.004777118590591323,-1.3877787807814457e-17,0.004714047762231912
development-ptv78-20220502-XRPUSDT,ptv78,2022-05-02T00:00:00+0000,2022-05-09T00:00:00+0000,2022-04-30T00:00:00+0000,XRPUSDT,Payment,22,-0.04423400813790804,-0.06085569761401184,-0.10405785202367782,-0.13220901141309538,-0.23973556560538395,1.0169474798119362,0.08607914421529733,-0.10405785202367782,1.0,0.6066,0.5659,0.25,0.41213320145070886,22,-0.0003044645233843142,-0.0005196846304582715,-0.016773821299043867,-0.01706375700626442,3.469446951953614e-17,-0.017368221529648734,-0.01754699324925818,-2.42861286636753e-17,-0.017851457772642496,-0.018030229492251915,2.42861286636753e-17,-0.018549914122710186
