trade_id,strategy_variant,entry_time,exit_time,signal_cutoff,symbol,category,eligible_count,ptv26,ptv52,ptv78,ptv52_zero,mom52,skew52,vol52,selection_score,selection_rank,entry_price,exit_price,notional_fraction,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_long_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,base_price_cost_return,base_reconciliation_error,base_net_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return
development-low_mom52-20220509-UNIUSDT,low_mom52,2022-05-09T00:00:00+0000,2022-05-16T00:00:00+0000,2022-05-07T00:00:00+0000,UNIUSDT,DeFi,22,-0.07612864238771738,-0.07535549554815957,-0.06464913921778405,-0.1891925971807876,-0.7901834755857086,0.7352017575100098,0.06666984232782117,-0.7901834755857086,1.0,7.093,5.452,0.25,0.03524601720005639,20,-8.219945143149936e-05,-0.0002517999447673604,-0.05783871422529255,-0.058104010996757355,6.938893903907228e-18,-0.058186210448188856,-0.0585462069857606,-1.3877787807814457e-17,-0.0586284064371921,-0.05898840297476385,-1.3877787807814457e-17,-0.05924020291953121
development-low_mom52-20220516-AAVEUSDT,low_mom52,2022-05-16T00:00:00+0000,2022-05-23T00:00:00+0000,2022-05-14T00:00:00+0000,AAVEUSDT,DeFi,22,-0.06173857235640735,-0.06912443548189837,-0.09717866723205437,-0.19223607675778792,-0.6212267340236497,1.1107897578316153,0.08424799543814027,-0.6212267340236497,3.0,92.01,94.05,0.25,0.0027170959678295835,21,-0.0003554954482388265,-0.0005570600484084006,0.005542875774372347,0.0052395500489077484,4.336808689942018e-17,0.004884054600668922,0.004734010498858798,-4.423544863740858e-17,0.004378515050619972,0.004228470948809848,-1.5612511283791264e-17,0.003671410900401448
development-low_mom52-20220516-SNXUSDT,low_mom52,2022-05-16T00:00:00+0000,2022-05-23T00:00:00+0000,2022-05-14T00:00:00+0000,SNXUSDT,DeFi,22,-0.07063619750565392,-0.08887019807700562,-0.09888920341675063,-0.18404894199075136,-0.7768003850468757,1.5792839121810682,0.12013504417593032,-0.7768003850468757,2.0,3.055,2.724,0.25,0.0818330605564648,21,0.0008537017630291651,0.0004096237323856055,-0.027086743044189843,-0.027370490998363334,0.0,-0.026516789235334168,-0.02784342050736499,-2.0816681711721685e-17,-0.026989718744335825,-0.028316350016366593,1.0408340855860843e-17,-0.027906726283980988
development-low_mom52-20220523-UNIUSDT,low_mom52,2022-05-23T00:00:00+0000,2022-05-30T00:00:00+0000,2022-05-21T00:00:00+0000,UNIUSDT,DeFi,22,-0.06595890001823032,-0.07309453867260861,-0.0619685628640709,-0.15468162736439833,-0.7167082563892258,0.6713871670449572,0.06686333167150633,-0.7167082563892258,2.0,5.48,4.939,0.25,0.04562043795620438,22,-0.00011814849454343066,-0.00025876487704678825,-0.024680656934306572,-0.02496584854014597,3.469446951953614e-17,-0.025083997034689397,-0.025441182691605835,1.0408340855860843e-17,-0.025559331186149264,-0.025916516843065673,1.3877787807814457e-17,-0.02617528172011246
development-low_mom52-20220530-RUNEUSDT,low_mom52,2022-05-30T00:00:00+0000,2022-06-06T00:00:00+0000,2022-05-28T00:00:00+0000,RUNEUSDT,DeFi,22,-0.09861993309894368,-0.09758354829159392,-0.07418114023045047,-0.19175488844850788,-0.6786334539411347,1.0211199275988516,0.13645889142168063,-0.6786334539411347,3.0,2.693,2.82,0.25,0.09283327144448571,21,0.0001955687618562941,-0.00014696736559844046,0.011789825473449644,0.01148275157816564,4.5102810375396984e-17,0.011678320340021933,0.010970968826587435,-2.6020852139652106e-17,0.011166537588443728,0.010459186075009286,4.336808689942018e-17,0.010312218709410846
development-low_mom52-20220530-SNXUSDT,low_mom52,2022-05-30T00:00:00+0000,2022-06-06T00:00:00+0000,2022-05-28T00:00:00+0000,SNXUSDT,DeFi,22,-0.06703258409282906,-0.07236159267326459,-0.09469555250153432,-0.16716080500662742,-0.8042406492822901,2.1600479212097006,0.10606996519408067,-0.8042406492822901,2.0,2.603,2.606,0.25,0.09604302727621974,21,0.00044699196444542835,0.00012252234869638876,0.0002881290818286253,-1.2043795620475528e-05,-5.8817967857338616e-18,0.0004349481688249528,-0.0005123317518248571,-2.7430314963883262e-17,-6.533978737942878e-05,-0.0010126197080292387,-6.288372600415926e-18,-0.00089009735933285
development-low_mom52-20220606-UNIUSDT,low_mom52,2022-06-06T00:00:00+0000,2022-06-13T00:00:00+0000,2022-06-04T00:00:00+0000,UNIUSDT,DeFi,22,-0.06338611080148565,-0.0759734586210019,-0.06014045638959009,-0.1594838775369714,-0.8353796357660808,0.5265720581980826,0.06249350494796879,-0.8353796357660808,1.0,5.085,4.053,0.25,0.049164208456243856,20,-4.580962745382498e-05,-0.0002678710765914897,-0.05073746312684366,-0.05100702064896753,2.0816681711721685e-17,-0.05105283027642136,-0.05145631362831854,6.938893903907228e-18,-0.051502123255772365,-0.0519056066076696,-1.3877787807814457e-17,-0.052173477684261095
development-low_mom52-20220606-VETUSDT,low_mom52,2022-06-06T00:00:00+0000,2022-06-13T00:00:00+0000,2022-06-04T00:00:00+0000,VETUSDT,Layer-1,22,-0.05787710443263804,-0.06785990357931958,-0.06034235905565079,-0.17035745411801834,-0.6378712568806983,0.29126303952096977,0.05981553022309558,-0.6378712568806983,3.0,0.0304,0.02567,0.25,8.223684210526315,20,0.0005171773068166118,6.611708584251642e-05,-0.03889802631578948,-0.03917468750000003,-2.0816681711721685e-17,-0.03865751019318341,-0.03963581281250003,-6.245004513516506e-17,-0.03911863550568342,-0.04009693812500001,0.0,-0.04003082103915749
development-low_mom52-20220613-BCHUSDT,low_mom52,2022-06-13T00:00:00+0000,2022-06-20T00:00:00+0000,2022-06-11T00:00:00+0000,BCHUSDT,Payment,22,-0.055375419435832234,-0.06430539654141572,-0.08386446302281853,-0.1329768088635748,-0.5463694736171721,0.34234640579035236,0.05433001076424948,-0.5463694736171721,3.0,145.84,120.61,0.25,0.001714207350521119,21,-8.723496982904047e-06,-0.00029632373061741203,-0.043249451453647836,-0.04352350178277564,0.0,-0.043532225279758544,-0.04398027828099285,6.938893903907228e-18,-0.04398900177797575,-0.04443705477921009,2.7755575615628914e-17,-0.044733378509827504
development-low_mom52-20220620-AAVEUSDT,low_mom52,2022-06-20T00:00:00+0000,2022-06-27T00:00:00+0000,2022-06-18T00:00:00+0000,AAVEUSDT,DeFi,22,-0.07550495274096966,-0.07719509350965714,-0.10088213159613178,-0.18886450956370543,-0.6393690178596546,0.7822837214670966,0.0896442037963356,-0.6393690178596546,3.0,54.05,65.35,0.25,0.004625346901017576,21,-0.0002492356092877058,-0.000494569584857315,0.05226641998149861,0.051935060129509714,1.3877787807814457e-17,0.05168582452022201,0.051382825069380245,2.0816681711721685e-17,0.05113358946009254,0.050830590009250665,6.938893903907228e-18,0.05033602042439335
