trade_id,strategy_variant,entry_time,exit_time,signal_cutoff,symbol,category,eligible_count,ptv26,ptv52,ptv78,ptv52_zero,mom52,skew52,vol52,selection_score,selection_rank,entry_price,exit_price,notional_fraction,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_long_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,base_price_cost_return,base_reconciliation_error,base_net_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return
development-main-20220328-SNXUSDT,main,2022-03-28T00:00:00+0000,2022-04-04T00:00:00+0000,2022-03-26T00:00:00+0000,SNXUSDT,DeFi,20,-0.07962336366699095,-0.10724539161301097,-0.1025409523906873,-0.15319092509047413,-1.213112423529873,1.4660609528885404,0.12258940125136018,-0.10724539161301097,1.0,5.414,7.315,0.25,0.046176579239009974,21,-0.0006323571893239748,-0.0009485357839859624,0.087781677133358,0.08742900812707799,1.3877787807814457e-17,0.08679665093775402,0.0868412791189509,-2.7755575615628914e-17,0.08620892192962692,0.08625355011082375,-5.551115123125783e-17,0.08530501432683779
development-main-20220328-UNIUSDT,main,2022-03-28T00:00:00+0000,2022-04-04T00:00:00+0000,2022-03-26T00:00:00+0000,UNIUSDT,DeFi,20,-0.0645121224982094,-0.09259085228065364,-0.07823222865173296,-0.16520369066337603,-0.9795772694258076,0.261077923350173,0.07555849329117331,-0.09259085228065364,2.0,11.4,11.872,0.25,0.021929824561403508,21,-0.0005303015061403508,-0.0007954522592105263,0.010350877192982444,0.010044666666666646,-8.673617379884035e-18,0.009514365160526296,0.009534321999999984,-3.469446951953614e-17,0.009004020493859633,0.009023977333333266,-3.8163916471489756e-17,0.00822852507412274
development-main-20220411-KAVAUSDT,main,2022-04-11T00:00:00+0000,2022-04-18T00:00:00+0000,2022-04-09T00:00:00+0000,KAVAUSDT,DeFi,20,-0.060076591290518816,-0.0796452447578929,-0.08739428552688326,-0.1481888888564713,-0.028621042812603997,0.1040729083467817,0.10445692319777067,-0.0796452447578929,2.0,4.7674,4.0608,0.25,0.052439484834500984,20,0.0006535553219204284,0.0002872357962442002,-0.03705373998405839,-0.03733150774006794,2.0816681711721685e-17,-0.03667795241814751,-0.03779447623232787,1.3877787807814457e-17,-0.037140920910407445,-0.03825744472458778,3.469446951953614e-17,-0.03797020892834358
development-main-20220411-SNXUSDT,main,2022-04-11T00:00:00+0000,2022-04-18T00:00:00+0000,2022-04-09T00:00:00+0000,SNXUSDT,DeFi,20,-0.07557118684961557,-0.09570785458584855,-0.10042249607083006,-0.1584919108503665,-0.8932526119132967,1.4763445574621634,0.12528145383354344,-0.09570785458584855,1.0,5.076,4.99,0.25,0.04925137903861308,20,0.000316456967610791,4.6787153830582656e-05,-0.0042356185973206895,-0.004533077226162308,-3.469446951953614e-18,-0.004216620258551517,-0.005028844148936146,1.734723475976807e-18,-0.004712387181325355,-0.005524611071709984,-3.5561831257524545e-17,-0.0054778239178794015
development-main-20220418-RUNEUSDT,main,2022-04-18T00:00:00+0000,2022-04-25T00:00:00+0000,2022-04-16T00:00:00+0000,RUNEUSDT,DeFi,22,-0.052459762100341735,-0.07672143461255142,-0.06234709433879017,-0.18410221779554076,-0.02704475498292437,0.8855356446859404,0.13360442825560107,-0.07672143461255142,3.0,7.612,7.809,0.25,0.032842879663688915,21,-0.0005891698189700473,-0.000883754728455071,0.006470047293746728,0.006166165265370505,3.382710778154774e-17,0.005576995446400457,0.005659699100105109,-2.3418766925686896e-17,0.005070529281135061,0.005153232934839769,3.2959746043559335e-17,0.004269478206384698
development-main-20220418-VETUSDT,main,2022-04-18T00:00:00+0000,2022-04-25T00:00:00+0000,2022-04-16T00:00:00+0000,VETUSDT,Layer-1,22,-0.06530935326598565,-0.07901097936288076,-0.05843442421855137,-0.19086242988699254,-0.7607796782439998,0.07199190416275877,0.06745965035989579,-0.07901097936288076,2.0,0.05784,0.05587,0.25,4.322268326417704,21,-0.00043213467116787684,-0.0006807297409081086,-0.008514868603042874,-0.008809759681881024,2.6020852139652106e-17,-0.009241894353048901,-0.009301249922199162,-1.214306433183765e-17,-0.009733384593367039,-0.0097927401625173,-1.734723475976807e-17,-0.010473469903425408
development-main-20220425-SNXUSDT,main,2022-04-25T00:00:00+0000,2022-05-02T00:00:00+0000,2022-04-23T00:00:00+0000,SNXUSDT,DeFi,22,-0.06478825671594571,-0.08404218947000422,-0.09449636954326258,-0.1383777385617084,-0.5670338996900625,1.4407650998078305,0.12241807689881393,-0.08404218947000422,1.0,5.87,4.812,0.25,0.04258943781942078,21,0.0005501254005185178,0.00023044988197946334,-0.04505962521294718,-0.0453325894378194,1.3877787807814457e-17,-0.04478246403730088,-0.045787556848381594,-3.469446951953614e-17,-0.045237431447863075,-0.04624252425894376,-2.0816681711721685e-17,-0.0460120743769643
development-main-20220425-UNIUSDT,main,2022-04-25T00:00:00+0000,2022-05-02T00:00:00+0000,2022-04-23T00:00:00+0000,UNIUSDT,DeFi,22,-0.08710762810433287,-0.08122160857382917,-0.06746221485400429,-0.17181517545253802,-0.9277031460587456,0.6858118700228292,0.06761943470297652,-0.08122160857382917,3.0,8.704,7.109,0.25,0.028722426470588234,21,-0.0003630044156916935,-0.0005666167361913488,-0.04581227022058826,-0.04608478285845588,1.3877787807814457e-17,-0.04644778727414758,-0.04653899807559747,-4.163336342344337e-17,-0.04690200249128917,-0.04699321329273895,1.3877787807814457e-17,-0.0475598300289303
development-main-20220502-RUNEUSDT,main,2022-05-02T00:00:00+0000,2022-05-09T00:00:00+0000,2022-04-30T00:00:00+0000,RUNEUSDT,DeFi,22,-0.07331686080777572,-0.08025460098595479,-0.061028923161822166,-0.1913982216100613,-0.1395878161552973,0.9222817053791326,0.134030235012698,-0.08025460098595479,3.0,6.395,5.759,0.25,0.03909304143862393,22,-0.0002237345561146404,-0.0003900242149041342,-0.024863174354964795,-0.025148256450351764,4.85722573273506e-17,-0.025371991006466404,-0.025623408193901492,-3.8163916471489756e-17,-0.025847142750016133,-0.026098559937451055,3.469446951953614e-17,-0.02648858415235519
development-main-20220509-ETCUSDT,main,2022-05-09T00:00:00+0000,2022-05-16T00:00:00+0000,2022-05-07T00:00:00+0000,ETCUSDT,PoW,22,-0.05247628689926198,-0.0799816658267371,-0.02426171921736417,-0.16855251404149013,-0.6180178461726598,0.44411909491802337,0.08226295693114977,-0.0799816658267371,3.0,26.509,22.126,0.25,0.00943075936474405,20,0.00045004485033456657,0.00020369825574062438,-0.041335018295673154,-0.041610217284695744,6.938893903907228e-18,-0.04116017243436118,-0.04206890706741104,0.0,-0.041618862217076474,-0.04252759685012636,2.7755575615628914e-17,-0.042323898594385734
development-main-20220509-SNXUSDT,main,2022-05-09T00:00:00+0000,2022-05-16T00:00:00+0000,2022-05-07T00:00:00+0000,SNXUSDT,DeFi,22,-0.06847849665154077,-0.08150870612036004,-0.09595865212419118,-0.1546162867140001,-0.5087948261894396,1.4573628658918636,0.1215905466615683,-0.08150870612036004,2.0,4.214,3.055,0.25,0.05932605600379686,20,0.001155288868925166,0.000577644434462583,-0.06875889890840059,-0.06901764356905554,-1.3877787807814457e-17,-0.06786235470013037,-0.06944892592548646,-2.7755575615628914e-17,-0.06829363705656129,-0.0698802082819174,5.551115123125783e-17,-0.06930256384745483
development-main-20220516-RUNEUSDT,main,2022-05-16T00:00:00+0000,2022-05-23T00:00:00+0000,2022-05-14T00:00:00+0000,RUNEUSDT,DeFi,22,-0.08400982361954884,-0.09174782527162055,-0.07413135744453914,-0.21626157438422042,-0.46876720782419534,0.9514193738397551,0.13630317335033454,-0.09174782527162055,1.0,3.775,3.093,0.25,0.06622516556291391,21,0.00016870171962746357,-4.34760436832285e-05,-0.045165562913907276,-0.04543846357615891,2.7755575615628914e-17,-0.04526976185653145,-0.045893325112582734,1.3877787807814457e-17,-0.04572462339295527,-0.04634818664900661,2.7755575615628914e-17,-0.04639166269268984
development-main-20220516-UNIUSDT,main,2022-05-16T00:00:00+0000,2022-05-23T00:00:00+0000,2022-05-14T00:00:00+0000,UNIUSDT,DeFi,22,-0.06925858947824551,-0.07537815257562262,-0.0691114571083907,-0.19982622796027008,-0.7916050971963462,0.7366422327065038,0.06665881223096311,-0.07537815257562262,3.0,5.452,5.48,0.25,0.045854732208363905,21,-0.00031283594589626287,-0.0005036078285341458,0.0012839325018342285,0.0009831621423331272,1.6696713456276768e-17,0.0006703261964368643,0.00048187898019080855,8.239936510889834e-18,0.00016904303429454568,-1.940418195156557e-05,-1.5016200088924236e-17,-0.0005230120104857114
development-main-20220523-SNXUSDT,main,2022-05-23T00:00:00+0000,2022-05-30T00:00:00+0000,2022-05-21T00:00:00+0000,SNXUSDT,DeFi,22,-0.0727113084911166,-0.09712475117904672,-0.09980762063125796,-0.1772244534731847,-1.1046891530709122,1.708465802441175,0.11222971896458499,-0.09712475117904672,1.0,2.724,2.603,0.25,0.09177679882525697,22,0.0006974380021864078,0.00033619921755257434,-0.011104992657856083,-0.01139832966226137,8.673617379884035e-18,-0.010700891660074962,-0.011887231332599113,-8.673617379884035e-18,-0.011189793330412706,-0.012376133002936829,3.469446951953614e-18,-0.012039933785384255
development-main-20220530-RUNEUSDT,main,2022-05-30T00:00:00+0000,2022-06-06T00:00:00+0000,2022-05-28T00:00:00+0000,RUNEUSDT,DeFi,22,-0.09861993309894368,-0.09758354829159392,-0.07418114023045047,-0.19175488844850788,-0.6786334539411347,1.0211199275988516,0.13645889142168063,-0.09758354829159392,1.0,2.693,2.82,0.25,0.09283327144448571,21,0.0001955687618562941,-0.00014696736559844046,0.011789825473449644,0.01148275157816564,4.5102810375396984e-17,0.011678320340021933,0.010970968826587435,-2.6020852139652106e-17,0.011166537588443728,0.010459186075009286,4.336808689942018e-17,0.010312218709410846
development-main-20220530-UNIUSDT,main,2022-05-30T00:00:00+0000,2022-06-06T00:00:00+0000,2022-05-28T00:00:00+0000,UNIUSDT,DeFi,22,-0.061486368465408656,-0.07691835466110002,-0.06022125621740426,-0.15847379527991978,-0.8598121774077985,0.5488052143159114,0.06252494516456539,-0.07691835466110002,2.0,4.939,5.085,0.25,0.05061753391374772,21,-0.00043500671482175543,-0.0006670234861356246,0.0073901599514071825,0.0070857258554363756,5.724587470723463e-17,0.00665071914061462,0.006578340129580917,1.474514954580286e-17,0.006143333414759162,0.006070954403725459,-2.862293735361732e-17,0.005403930917589834
development-main-20220606-CRVUSDT,main,2022-06-06T00:00:00+0000,2022-06-13T00:00:00+0000,2022-06-04T00:00:00+0000,CRVUSDT,DeFi,22,-0.10156462765969619,-0.07099543499042685,-0.08947087763548364,-0.18668042961602843,0.009598628661548453,0.5222246237557112,0.10906666115860422,-0.07099543499042685,3.0,1.21,0.863,0.25,0.2066115702479339,20,0.00046360684000423553,0.0001690979599905475,-0.07169421487603306,-0.07195119834710742,1.3877787807814457e-17,-0.07148759150710318,-0.0723795471487603,1.3877787807814457e-17,-0.07191594030875606,-0.07280789595041323,1.3877787807814457e-17,-0.07263879799042268
development-main-20220613-RUNEUSDT,main,2022-06-13T00:00:00+0000,2022-06-20T00:00:00+0000,2022-06-11T00:00:00+0000,RUNEUSDT,DeFi,22,-0.07368304736800199,-0.08333098965601622,-0.0737818075592469,-0.18026452587865358,-0.2904750261110888,1.0204588603716986,0.1334670751597413,-0.08333098965601622,1.0,2.216,1.781,0.25,0.11281588447653429,21,0.0005488300872574007,0.00013439396172041965,-0.04907490974729245,-0.049345464801444056,1.3877787807814457e-17,-0.04879663471418665,-0.04979641933664261,0.0,-0.04924758924938521,-0.050247373871841194,-6.938893903907228e-18,-0.05011297991012077
development-main-20220613-UNIUSDT,main,2022-06-13T00:00:00+0000,2022-06-20T00:00:00+0000,2022-06-11T00:00:00+0000,UNIUSDT,DeFi,22,-0.06030215281555254,-0.07528119180652929,-0.058576838496110284,-0.15826578381104733,-0.8173432674295189,0.5083269573541591,0.06256660022579799,-0.07528119180652929,2.0,4.053,4.189,0.25,0.0616827041697508,21,0.00014392830872839873,-0.00011234789173531951,0.008388847767086094,0.008083814458425875,1.214306433183765e-17,0.008227742767154274,0.007575430643967429,-5.204170427930421e-18,0.0077193589526958276,0.007067046829509038,3.5561831257524545e-17,0.0069546989377737185
